fl_lipUpper_NR_SCX_R_A,fl_eyelids_NR_ICX_R_A,fl_lipUpper_NL_SCX_D_U,fl_buccomandibularGroove_NR_XXX_L,mu_platysma_NR_ILX_N_W,fl_lipUpper_NL_SXX_B_F,mu_masseter_NR_XXX_L_M,fl_lipLower_NR_ICX_B_F,mu_platysma_NR_ILX_D,fl_lipLower_NL_IXX_R_A,fl_eyelids_NR_SLX_R_A,fl_lipUpper_NR_SLX_B_F,fl_lipLower_NL_IXX_B_F,fl_epicanthic_NL_XCX_D_U,fl_lipUpper_NL_SXX_R_A,fl_lipLower_NR_ILX_R_A,fl_lipUpper_NN_SMX_N_W,fl_lipLower_NR_ILX_D_U,fl_lipUpper_NL_SXX_D_U,mu_temporalis_NR_XXX_L_M,fl_lipLower_NR_ICX_D_U,fl_lip_NN_XMX_B_F,mu_trapezius_NN_SXX_L_M,fl_eyelids_NL_SLX_N_W,fl_eyelids_NR_ICX_D_U,fl_nasojugalGroove_NR_XXX_L_M,fl_lip_NR_XCX_D_U,mu_sternomastoid_NL_XXX_R_A,fl_eyelids_NL_XLX_D_U,fl_lipUpper_NR_SCX_D_U,mu_masseter_NL_XXX_L_M,fl_eyelids_NR_SMX_R_A,fl_lipLower_NR_SLX_B_F,fl_lip_NL_XLX_D_U,fl_lip_NN_XMX_R_A,fl_lipUpper_NR_ILX_R_A,fl_eyelids_NR_SCX_N_W,mu_platysma_NN_SMX_D_U,fl_lipUpper_NN_IMX_D_U,fl_eyelids_NR_ILX_D_U,fl_lipLower_NR_IXX_N_W,fl_nasojugalGroove_NL_XXX_L_M,fl_lipLower_NN_IMX_SL_SR,fl_lipLower_NL_SLX_R_A,fl_epicanthic_NR_XMX_D_U,fl_lipUpper_NL_ILX_B_F,mu_platysma_NL_SLX_D,fl_lipUpper_NR_SXX_N_W,mu_procerus_NN_XXX_D_U,fl_lipUpper_NL_ILX_R_A,fl_lipLower_NR_SLX_N_W,fl_lip_NR_XLX_D_U,fl_eyelids_NL_SLX_R_A,fl_lip_NL_XCX_N_W,fl_lipLower_NL_SLX_B_F,fl_eyelids_NL_SMX_R_A,fl_lipUpper_NR_ILX_N_W,fl_epicanthic_NR_XCX_B_F,fl_lipLower_NN_IMX_D_U,fl_eyelids_NL_SCX_D_U,fl_eyelids_NR_SLX_N_W,fl_lipLower_NL_IXX_N_W,fl_eyelids_NR_XLX_D_U,fl_eyelids_NR_SMX_N_W,fl_eyelids_NL_ILX_D_U,fl_oromentalGroove_NR_XXX_L,fl_epicanthic_NR_XLX_D_U,fl_nasolabialGroove_NL_SXX_L_M,fl_eyelids_NR_XMX_D_U,fl_lipUpper_NN_SMX_B_F,mu_platysma_NR_SLX_D,fl_buccalRecess_NL_XXX_D_U,fl_epicanthic_NL_XLX_D_U,fl_epicanthic_NR_XLX_R_A,fl_nasojugalGroove_NL_XXX_D_U,fl_lipLower_NR_IXX_R_A,fl_lipLower_NN_SMX_SL_SR,mu_procerus_NN_XXX_L_M,mu_platysma_NL_SLX_N_W,fl_lipLower_NN_IMX_R_A,fl_eyelids_NL_SCX_R_A,fl_lipUpper_NR_SXX_B_F,fl_lipLower_NN_IMX_B_F,fl_eyelids_NL_IMX_D_U,fl_epicanthic_NR_XCX_D_U,fl_lipLower_NL_SLX_N_W,fl_lipUpper_NL_SLX_D_U,fl_lipUpper_NN_SMX_R_A,fl_epicanthic_NL_XMX_N_W,fl_lip_NR_XLX_B_F,fl_lipLower_NL_ICX_D_U,fl_eyelids_NL_IMX_N_W,fl_buccalRecess_NR_XXX_L_M,fl_lipLower_NL_SLX_D_U,fl_lipUpper_NL_SLX_N_W,fl_epicanthic_NR_XMX_R_A,fl_lip_NN_XMX_N_W,fl_eyelids_NR_SCX_R_A,mu_platysma_NR_SLX_N_W,fl_epicanthic_NL_XLX_N_W,mu_trapezius_NN_SXX_D_U,fl_orbitalGroove_NL_IXX_L_M,fl_philtrum_NN_XXX_D_U,fl_eyelids_NR_ILX_R_A,fl_nasojugalGroove_NR_XXX_D_U,mu_corrugator_NR_XXX_D_U,fl_lipUpper_NR_ILX_D_U,mu_platysma_NN_IMX_D,fl_lip_NL_XLX_R_A,fl_eyelids_NL_SCX_N_W,fl_oromentalGroove_NL_XXX_L,fl_lip_NN_XMX_D_U,fl_lipLower_NN_IMX_N_W,fl_philtrum_NN_XXX_N_W,fl_eyelids_NR_SMX_D_U,fl_epicanthic_NL_XMX_B_F,fl_epicanthic_NR_XLX_N_W,fl_eyelids_NR_XMX_N_W,fl_eyelids_NL_SCX_F,fl_lipLower_NR_SLX_D_U,fl_lip_NL_XCX_D_U,fl_lipLower_NL_ICX_N_W,fl_mandibularGroove_NR_XXX_L,fl_lip_NR_XCX_R_A,fl_epicanthic_NL_XMX_R_A,fl_eyelids_NL_XLX_R_A,fl_lip_NL_XLX_B_F,fl_epicanthic_NR_XCX_N_W,fl_lipLower_NR_ICX_R_A,fl_chinCleft_NN_XXX_SL_SR,fl_lipUpper_NR_ILX_B_F,mu_sternomastoid_NL_XXX_L_M,fl_epicanthic_NL_XMX_D_U,fl_lipUpper_NR_SCX_B_F,fl_lip_NL_XCX_R_A,fl_nasolabialGroove_NL_IXX_L,fl_lipLower_NR_SLX_R_A,mu_corrugator_NL_XXX_L_M,fl_epicanthic_NL_XCX_R_A,fl_lip_NL_XCX_B_F,fl_lipUpper_NN_IMX_N_W,fl_chinCleft_NN_XXX_D_U,mu_corrugator_NL_XXX_D_U,fl_eyelids_NR_SLX_D_U,fl_nasolabialGroove_NR_SXX_L_M,fl_philtrum_NN_XXX_R_A,fl_epicanthic_NL_XLX_B_F,fl_eyelids_NR_XLX_N_W,fl_lipLower_NL_IXX_D_U,fl_lipLower_NL_ICX_B_F,fl_lipUpper_NL_SCX_R_A,fl_eyelids_NL_ILX_N_W,fl_eyelids_NR_SCX_D_U,fl_mandibularGroove_NL_XXX_L,fl_epicanthic_NL_XCX_B_F,fl_lipUpper_NN_IMX_SL_SR,fl_eyelids_NR_IMX_R_A,fl_lip_NR_XLX_N_W,fl_lipLower_NR_ILX_B_F,mu_corrugator_NR_XXX_L_M,fl_lipUpper_NL_SCX_B_F,fl_eyelids_NR_ICX_N_W,fl_lipLower_NL_ICX_R_A,fl_philtrum_NN_XXX_B_F,fl_eyelids_NL_XMX_R_A,fl_lipUpper_NR_SLX_R_A,fl_lip_NR_XCX_N_W,fl_lipUpper_NL_SLX_R_A,fl_epicanthic_NR_XMX_N_W,fl_lipUpper_NN_SMX_D_U,fl_lipLower_NR_ILX_N_W,fl_epicanthic_NR_XCX_R_A,fl_lipLower_NL_ILX_B_F,fl_eyelids_NL_IMX_R_A,fl_lipUpper_NR_SXX_D_U,fl_eyelids_NR_SCX_F,mu_platysma_NN_SMX_N_W,fl_lipLower_NL_ILX_R_A,fl_eyelids_NR_ILX_N_W,fl_buccalRecess_NR_XXX_D_U,fl_epicanthic_NL_XLX_R_A,fl_lipUpper_NL_SLX_B_F,fl_lipLower_NR_IXX_D_U,mu_sternomastoid_NR_XXX_L_M,mu_platysma_NL_ILX_D,fl_lipUpper_NN_IMX_B_F,fl_eyelids_NR_XMX_R_A,fl_eyelids_NL_ILX_R_A,fl_orbitalGroove_NR_IXX_L_M,fl_buccomandibularGroove_NL_XXX_L,mu_platysma_NL_ILX_N_W,fl_eyelids_NL_ICX_R_A,fl_eyelids_NR_XLX_R_A,fl_lip_NL_XLX_N_W,fl_lipLower_NN_SMX_R_A,mu_sternomastoid_NR_XXX_R_A,fl_eyelids_NL_SMX_D_U,fl_buccalRecess_NL_XXX_L_M,fl_eyelids_NL_ICX_D_U,fl_eyelids_NL_XMX_N_W,fl_lipLower_NN_SMX_D_U,fl_epicanthic_NR_XMX_B_F,fl_lipUpper_NR_SLX_N_W,fl_nasolabialGroove_NR_IXX_L,fl_lipUpper_NR_SCX_N_W,fl_lipUpper_NL_ILX_D_U,fl_epicanthic_NR_XLX_B_F,fl_eyelids_NL_XLX_N_W,fl_lip_NR_XLX_R_A,fl_eyelids_NL_SLX_D_U,fl_eyelids_NR_IMX_N_W,mu_temporalis_NL_XXX_L_M,fl_lipUpper_NL_SXX_N_W,fl_lipLower_NR_ICX_N_W,fl_lip_NR_XCX_B_F,fl_lipUpper_NN_SMX_SL_SR,fl_lipLower_NL_ILX_D_U,fl_lipLower_NN_SMX_B_F,fl_lipUpper_NR_SXX_R_A,fl_epicanthic_NL_XCX_N_W,fl_lipUpper_NN_IMX_R_A,fl_philtrum_NN_XXX_SL_SR,fl_lipLower_NL_ILX_N_W,fl_lipLower_NR_IXX_B_F,fl_eyelids_NL_ICX_N_W,fl_eyelids_NL_SMX_N_W,fl_eyelids_NL_XMX_D_U,fl_lipUpper_NL_SCX_N_W,fl_lipUpper_NR_SLX_D_U,fl_lipLower_NN_SMX_N_W,fl_lipUpper_NL_ILX_N_W,fl_eyelids_NR_IMX_D_U,assetid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159925
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159930
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159950
-33,-100,-49,0,0,35,39,28,0,100,-69,66,100,-26,-39,-25,-45,-56,-58,29,2,100,0,100,0,100,-86,0,80,-86,26,-100,21,-26,100,68,39,0,-45,3,-56,-88,3,-5,-1,0,0,-24,-100,65,97,-19,-100,63,8,-100,52,98,-24,97,100,-75,57,-72,-13,0,-100,-100,23,100,0,58,-100,-100,-100,100,10,76,0,58,-100,26,12,100,-38,100,-100,-48,24,-20,2,-100,-99,-49,59,17,-20,-100,0,-51,0,36,-100,-100,-100,-64,-56,0,-97,43,0,-92,-25,18,2,11,-29,100,100,-44,-72,-16,0,4,-42,0,-24,41,88,-56,0,0,-19,100,4,0,-34,58,-60,34,-82,-32,-36,-100,-100,69,100,-48,-26,41,-5,71,100,0,100,1,-100,6,85,93,100,68,17,100,-68,3,66,23,0,-33,32,-72,100,-71,-58,100,0,-30,0,-1,87,17,-27,0,0,100,-78,-100,-50,0,0,-100,1,3,0,0,-15,-92,9,84,-15,100,63,0,19,-51,8,-51,-95,-100,-100,8,-27,-25,34,3,-52,-5,-6,61,-80,13,38,98,100,0,8,12,-100,-44,41,100,159962
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159964
-62,-54,19,0,0,37,11,0,0,1,-32,51,40,-1,-16,100,-55,30,12,14,6,84,0,25,59,-40,3,0,-40,70,-24,-53,13,-23,15,64,12,0,12,5,4,-37,-11,-51,-56,7,0,-4,-58,100,-11,-14,-12,100,-22,-100,55,-9,-44,-9,11,15,-14,20,0,0,-35,-87,-49,100,0,-47,-41,8,-100,0,-56,-100,0,100,-100,36,21,99,-8,65,-63,-100,15,46,2,-19,-100,-82,77,-13,-10,-100,0,-18,0,100,71,-19,-100,-83,46,0,-88,44,0,0,-38,17,-5,-21,-34,8,7,-67,12,-29,0,6,-25,-15,25,-45,100,17,-16,0,-42,60,-1,0,100,-33,10,95,-26,100,-69,23,-63,99,0,-14,-14,-21,0,36,0,0,8,-56,91,-45,24,-100,55,12,100,100,23,3,6,3,7,87,100,12,67,-68,2,9,0,100,41,-28,51,43,-15,0,0,32,34,-26,100,0,0,-35,-9,-28,7,0,0,-100,69,18,1,-28,55,0,-61,55,-12,-14,-92,-3,-30,14,-6,-56,83,-45,25,47,0,-14,0,-42,100,29,27,59,-15,18,-38,-10,57,98,159970
-65,-100,37,0,0,38,29,-30,0,100,-70,100,52,-24,-22,46,-7,-50,-32,25,-25,75,0,86,16,44,-14,0,2,34,25,-100,81,-28,100,-97,42,0,0,63,-84,44,1,-100,-22,100,0,-1,-100,-95,59,-28,-82,24,93,-100,-15,77,-13,32,81,-83,3,1,65,0,-100,-100,7,-2,0,31,-100,-57,-100,100,1,-100,0,-26,-100,36,-14,100,-24,57,30,-30,0,13,-16,-100,-100,-100,-19,53,-87,-100,0,1,0,-99,93,-100,-100,-2,-3,0,-100,42,0,-72,1,-14,-45,100,0,42,100,-100,-14,-60,0,3,54,4,13,71,15,-5,100,0,-22,31,1,0,-100,-100,32,88,-56,26,-16,-100,-100,33,58,-14,-18,-38,-69,80,32,0,76,0,100,-13,33,-100,28,100,33,-18,-100,26,23,29,-3,-19,100,35,37,-100,-32,100,0,57,78,37,-58,100,-21,0,0,60,-100,-100,-98,0,0,-100,15,-13,-2,0,-42,-100,14,39,63,100,-18,0,-100,1,55,-13,-100,-100,-100,25,-3,-62,82,5,-52,0,2,71,-3,0,100,53,100,-1,3,-100,30,-94,-16,100,159981
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159988
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159993
42,-100,32,0,0,64,-31,98,0,100,25,92,100,22,-30,100,-100,-22,-62,23,-56,96,0,100,0,100,-34,0,-3,34,-41,-90,44,-65,1,68,55,0,38,38,4,44,-3,100,0,48,0,-25,-35,64,100,-62,-100,100,71,-100,78,4,70,19,100,-7,77,-32,-29,0,-24,-100,-13,100,0,-19,-43,81,-100,98,3,35,0,-65,-100,71,100,56,23,100,-46,-100,35,23,-56,-100,-100,-81,42,87,24,-100,0,-21,0,100,-95,-100,-100,25,51,0,87,-62,0,-23,100,19,-32,83,-9,82,93,-60,-33,-100,0,-62,-24,99,12,86,100,7,38,0,-8,100,-48,0,100,-51,27,31,13,-52,-9,-100,-100,100,100,-2,-16,100,-1,66,83,0,45,-3,91,-23,-1,41,100,100,100,100,-28,40,100,75,26,-44,100,92,-17,-100,-64,80,0,100,57,68,99,100,-9,0,0,86,-100,-100,89,0,0,-100,59,-14,23,0,-94,-100,-20,56,30,100,51,0,-100,27,-34,-22,83,-75,-100,21,1,-100,27,7,-19,63,-17,-34,-1,-16,100,100,-72,-10,-27,-100,-35,81,75,100,160014
-48,-100,-96,0,0,0,-66,-21,0,-100,2,90,31,-12,-26,70,-72,19,-93,40,-48,64,0,100,51,-100,-71,0,-13,-95,-83,-100,42,-73,98,100,4,0,-94,4,-97,-100,1,-100,-40,76,0,-1,-100,100,-100,-73,8,28,27,-100,-39,1,26,8,100,-97,-11,100,2,0,-100,-100,-68,20,0,-56,-100,-70,-95,-14,0,-4,0,100,-18,0,-61,98,-8,-100,-37,-75,23,1,-45,-100,-99,-29,22,-100,-5,-22,0,11,0,-100,-100,31,-92,-81,-45,0,51,4,0,-100,22,0,-23,100,9,11,7,-6,-75,-67,0,0,-100,68,1,57,85,-89,79,0,-45,95,0,0,-100,-72,62,100,-100,53,-28,-65,-100,44,14,-61,-17,-6,-43,76,8,0,0,0,-29,-5,51,-98,93,-36,80,100,19,3,26,5,22,-100,72,40,52,12,-92,8,0,50,81,-38,-87,93,-17,0,0,-19,20,33,-100,0,0,-100,69,-6,-27,0,-21,-90,50,12,-89,100,22,0,-100,-40,24,-60,36,-68,-100,35,2,-57,88,-2,2,-3,-23,62,-100,14,77,34,-32,100,-76,-100,-32,-9,-30,93,160030
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160047
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160053
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160061
-76,44,-6,0,0,0,-67,12,0,13,1,48,52,-15,-83,91,-77,45,-19,0,56,100,0,-27,34,-34,-8,0,28,-2,-76,54,-76,10,45,40,13,0,30,-6,-10,-51,0,-25,0,5,0,-20,-5,8,25,22,-2,24,-60,-55,67,4,1,0,33,-8,19,65,4,0,-41,-55,-26,52,0,-7,-31,38,-88,26,-1,100,0,-76,37,0,77,97,-13,15,-45,-100,33,52,54,-73,-98,-37,28,-86,19,11,0,-49,0,-16,-100,100,-51,24,3,0,-56,-15,0,-1,-100,23,24,-12,-44,21,14,-39,10,-36,0,-19,-56,2,47,1,20,4,0,0,-22,95,-21,0,64,-50,-30,100,-44,68,50,-22,-35,-24,97,-21,36,0,-61,55,8,0,-37,0,19,-52,-40,-100,63,47,7,100,9,0,20,1,30,-2,75,-58,-40,4,-8,11,0,97,100,-21,98,50,29,0,0,22,17,32,61,0,0,-27,1,-49,25,0,0,-85,23,17,-5,-67,38,0,-24,3,100,-29,-55,5,-39,-3,-33,-33,92,-4,64,23,-7,-42,-63,-37,52,56,16,79,-55,-23,-38,-2,47,24,160075
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160090
-1,-100,68,0,0,21,6,-1,0,-14,-79,69,60,0,-15,100,-90,16,1,15,-2,100,0,100,-54,54,-24,0,-43,69,2,72,100,-16,-23,-52,78,0,19,-11,20,59,-11,91,-16,44,0,-17,-46,-50,80,-16,88,40,100,-100,25,-31,-13,86,100,15,-46,1,-13,0,-90,-100,-8,76,0,21,-89,100,-100,-4,1,96,0,100,-100,24,39,94,0,84,9,48,13,22,-4,23,-98,-100,100,17,-1,-100,0,-47,0,-11,-52,54,-100,-16,47,0,-39,76,0,-24,6,-29,-64,100,-48,48,90,-100,-22,8,0,17,14,100,23,100,100,2,40,0,-16,100,-57,0,100,-100,100,92,11,60,-25,-100,-100,100,-74,0,-32,0,0,100,85,0,-36,1,86,-22,88,-100,100,100,100,100,-100,1,39,6,10,-74,82,100,88,-100,1,94,0,100,100,20,100,67,-33,0,0,3,-100,39,-6,0,0,100,100,-23,-2,0,-53,-99,-47,44,7,100,100,0,-100,43,-73,0,-39,-100,17,16,5,9,97,0,15,86,8,100,0,4,100,55,100,-4,-8,-100,10,50,31,100,160102
-46,-100,-59,0,0,13,38,27,0,100,100,100,94,56,-74,-3,-100,25,-21,23,0,73,0,100,65,12,1,0,58,-58,39,100,55,-26,100,-47,-100,0,-69,-51,-99,19,2,-100,-19,49,0,2,14,-45,-47,-26,69,-25,54,92,-37,-14,-12,73,100,-98,57,-3,-49,0,-82,-56,-23,100,0,0,-81,-68,-100,100,1,24,0,-49,86,10,-3,100,57,-50,-2,-100,0,-17,0,-100,-100,-78,31,-99,-30,-100,0,-17,0,65,43,-100,-100,-23,-3,0,-100,-100,0,-28,-64,45,-45,100,-18,16,91,-76,2,-2,0,100,-91,51,-18,-88,100,-1,49,0,-21,100,100,0,-100,92,75,82,-12,-93,-21,8,-61,46,100,-55,-24,24,-30,33,54,0,-17,1,97,11,48,90,100,-98,100,76,-44,4,-33,9,0,-59,100,72,51,-100,-21,84,0,-13,31,0,-63,100,-27,0,0,100,-38,-100,57,0,0,100,100,11,0,0,-59,-100,55,16,4,100,26,0,-100,-4,100,-56,-100,-61,-100,23,4,-8,82,0,21,-36,10,-84,64,-5,100,93,-91,0,-34,-100,-2,-51,-34,100,160103
