bs_zygomaxilla_NL_XXX_D_U,bs_zygomaxilla_NR_XXX_R_A,bs_mandible_NR_IXA_B_F,bs_maxilla_NL_SXX_N_W,bs_chin_NN_SXX_SL_SR,bs_brow_NL_XLX_R_A,bs_canine_NL_XXX_N,bs_brow_NL_XLX_B_F,bs_brow_NR_SMX_B_F,bs_temple_NR_XXX_B_F,bs_orbits_NR_XXX_N_W,bs_orbits_NR_SXX_D_U,bs_teeth_NN_XXX_D_U,ca_ears_NR_XXX_N_W,bs_cuspid_NR_XXX_SL_SR,fl_eyes_NR_XXX_R_A,bs_skull_NN_SXX_N_W,bs_mandible_NR_XXP_B_F,ca_laryngeal_NN_XXX_N_W,bs_orbits_NL_XXX_R_A,bs_maxilla_NR_IXX_B_F,fl_eyes_NR_XXX_D_U,bs_incisorLower_NL_XLX_U,bs_mandible_NL_SXA_N_W,bs_cuspid_NL_XXX_N,bs_brow_NN_XMX_D_U,ca_ears_NL_XXX_B_F,bs_temple_NL_XXX_R_A,bs_zygomaxilla_NR_XXX_D_U,bs_coronal_NN_SXX_R,bs_incisor_NR_XLX_D_U,bs_incisor_NR_IMX_D_U,bs_brow_NN_XMX_SL_SR,bs_canine_NR_IXX_R,bs_maxilla_NR_SXX_D_U,bs_maxilla_NL_IXX_R_A,bs_incisorLower_NL_XLX_SL_SR,ca_ears_NL_XXX_SL_SR,bs_incisor_NL_IMX_R,bs_incisorLower_NL_XLX_N,bs_noseRoot_NN_XXX_D_U,bs_cuspid_NL_SXX_D_U,bs_incisor_NR_ILX_D_U,ca_ears_NL_XXX_R_A,bs_cuspid_NL_XXX_U,bs_cuspid_NR_SXX_D_U,bs_cuspid_NR_XXX_N,bs_mandible_NR_IXA_N_W,ca_ears_NR_XXX_R_A,bs_skull_NN_SXX_R_A,bs_noseBridge_NN_XXX_N_W,bs_incisorLower_NR_SMX_D_U,bs_chin_NN_XXX_B_F,bs_canine_NL_XXX_SL_SR,bs_incisor_NR_XLX_SL_SR,bs_brow_NR_XLX_N_W,bs_maxilla_NL_IXX_B_F,bs_incisorLower_NR_XLX_U,bs_mandible_NR_SXA_D_U,bs_skull_NN_XXP_N_W,bs_chin_NN_XXX_R_A,bs_orbits_NL_SXX_D_U,bs_temple_NL_XXX_B_F,ca_adamsapple_NN_XXX_D_U,bs_orbits_NL_XXX_N_W,bs_mandible_NL_XXP_N_W,bs_canine_NR_XXX_N,bs_nose_NN_XXX_N_W,bs_incisor_NL_XLX_N_W,bs_mandible_NR_XXP_N_W,ca_laryngeal_NN_XXX_B_F,bs_mandible_NL_IXA_B_F,bs_chin_NN_XXX_SL_SR,bs_molarsLower_NR_XXX_U,bs_brow_NL_XLX_N_W,bs_mandible_NL_IXA_R_A,bs_incisorLower_NL_SMX_D_U,bs_brow_NR_XLX_R_A,bs_incisor_NR_XMX_D_U,bs_cuspid_NR_XXX_U,bs_maxilla_NR_IXX_N_W,bs_mandible_NR_IXA_R_A,bs_incisorLower_NR_XLX_N,bs_noseBridge_NN_XXX_R_A,bs_incisor_NR_IMX_R,bs_canine_NL_IXX_R,bs_mandible_NL_IXA_D_U,bs_orbits_NR_XXX_R_A,bs_incisorLower_NL_SLX_D_U,bs_nose_NN_XXX_B_F,bs_mandible_NL_XXP_R_A,bs_temple_NR_XXX_N_W,bs_chin_NN_XXX_N_W,bs_chin_NN_SXX_D_U,bs_orbits_NR_XXX_B_F,bs_teethLower_NN_XXA_N_W,bs_brow_NL_SMX_D_U,bs_incisorLower_NL_XMX_N,bs_skull_NN_XXP_R_A,bs_chin_NN_SXX_N_W,bs_chin_NN_XXX_D_U,bs_canine_NL_XXX_D_U,bs_brow_NL_SMX_N_W,bs_temple_NL_XXX_N_W,bs_orbits_NL_XXX_B_F,bs_mandible_NR_SXA_B_F,bs_noseRoot_NN_XXX_SL_SR,ca_ears_NL_XXX_N_W,bs_coronal_NN_SXX_D_U,bs_maxilla_NL_IXX_N_W,bs_incisor_NL_XMX_D_U,bs_teeth_NN_XXX_SL_SR,bs_cuspid_NL_XXX_SL_SR,ca_ears_NL_XXX_D_U,bs_forehead_NN_XXX_U,bs_incisor_NL_XMX_N_W,bs_maxilla_NL_IXX_D_U,bs_maxilla_NR_IXX_R_A,bs_molarsLower_NL_XXX_U,bs_coronal_NN_SXX_N_W,bs_canine_NR_IXX_D_U,bs_incisor_NL_XLX_D_U,ca_adamsapple_NN_XXX_B_F,bs_incisor_NR_XMX_SL_SR,bs_temple_NR_XXX_R_A,bs_temple_NL_XXX_D_U,bs_noseRoot_NN_XXX_B_F,bs_orbits_NL_SXX_B_F,bs_forehead_NN_XXX_R_A,bs_orbits_NR_SXX_B_F,bs_incisorLower_NR_XMX_N,bs_temple_NR_XXX_D_U,bs_incisor_NL_XLX_SL_SR,bs_brow_NN_XMX_R_A,bs_zygomaxilla_NR_XXX_B_F,bs_teethLower_NN_XXA_D_U,bs_teeth_NN_XXX_B_F,bs_orbits_NL_SXX_N_W,bs_orbits_NL_XXX_D_U,bs_noseBridge_NN_XXX_SL_SR,bs_maxilla_NR_SXX_B_F,bs_teeth_NN_XXX_R_A,bs_incisor_NR_XMX_N_W,bs_maxilla_NR_IXX_D_U,bs_orbits_NR_SXX_R_A,bs_forehead_NN_XXX_B_F,bs_mandible_NL_IXA_N_W,bs_coronal_NN_SXX_B_F,bs_skull_NN_XXP_SL_SR,bs_coronal_NN_SXX_SL_SR,bs_brow_NL_XLX_D_U,bs_forehead_NN_XXX_SL_SR,bs_maxilla_NL_SXX_B_F,bs_noseRoot_NN_XXX_N_W,bs_incisorLower_NR_XMX_SL_SR,bs_zygomaxilla_NL_XXX_R_A,bs_zygomaxilla_NL_XXX_B_F,bs_maxilla_NL_SXX_R_A,bs_nose_NN_XXX_D_U,bs_mandible_NR_XXP_D_U,bs_incisor_NL_XMX_SL_SR,fl_eyes_NR_XXX_B_F,bs_incisor_NL_ILX_R,bs_molars_NL_XXX_D_U,bs_incisor_NR_XLX_N_W,ca_ears_NR_XXX_SL_SR,bs_brow_NR_SMX_R_A,bs_brow_NN_XMX_B_F,bs_canine_NR_XXX_SL_SR,bs_skull_NN_SXX_F,bs_mandible_NR_SXA_N_W,bs_brow_NL_SMX_R_A,fl_eyes_NR_XXX_N_W,ca_laryngeal_NN_XXX_D_U,bs_molars_NR_XXX_D_U,bs_skull_NN_XXP_D_U,bs_chin_NN_SXX_R_A,bs_mandible_NL_XXP_D_U,bs_forehead_NN_XXX_N_W,bs_nose_NN_XXX_SL_SR,fl_eyes_NL_XXX_B_F,bs_orbits_NR_SXX_N_W,bs_chin_NN_SXX_B_F,bs_noseBridge_NN_XXX_D_U,bs_orbits_NR_XXX_D_U,fl_eyes_NL_XXX_R_A,bs_mandible_NR_IXA_D_U,bs_mandible_NL_SXA_R_A,bs_teeth_NN_XXX_N_W,bs_brow_NL_SMX_B_F,bs_brow_NR_XLX_D_U,bs_maxilla_NR_SXX_N_W,bs_incisor_NL_ILX_D_U,bs_mandible_NL_SXA_B_F,bs_canine_NL_IXX_D_U,ca_laryngeal_NN_XXX_SL_SR,bs_brow_NR_SMX_N_W,bs_incisorLower_NL_XMX_U,bs_zygomaxilla_NR_XXX_N_W,ca_ears_NR_XXX_B_F,bs_incisorLower_NR_XLX_SL_SR,bs_canine_NR_XXX_D_U,bs_orbits_NL_SXX_R_A,bs_skull_NN_XXP_B_F,bs_incisor_NR_ILX_R,bs_incisorLower_NL_XMX_SL_SR,bs_teeth_NN_XXA_N_W,bs_mandible_NL_SXA_D_U,bs_mandible_NR_SXA_R_A,bs_mandible_NL_XXP_B_F,bs_brow_NN_XMX_N_W,fl_eyes_NL_XXX_D_U,bs_skull_NN_SXX_SL_SR,bs_teeth_NN_XXA_D_U,bs_noseBridge_NN_XXX_B_F,bs_brow_NR_XLX_B_F,ca_ears_NR_XXX_D_U,bs_skull_NN_SXX_D_U,fl_eyes_NL_XXX_N_W,bs_noseRoot_NN_XXX_R_A,bs_incisorLower_NR_XMX_U,bs_zygomaxilla_NL_XXX_N_W,bs_brow_NR_SMX_D_U,bs_incisor_NL_IMX_D_U,ca_adamsapple_NN_XXX_SL_SR,bs_nose_NN_XXX_R_A,bs_incisorLower_NR_SLX_D_U,bs_maxilla_NL_SXX_D_U,bs_mandible_NR_XXP_R_A,bs_maxilla_NR_SXX_R_A,assetid,fc_neck_restore,fc_mouthbag_restore
-7,-7,5,-48,0,7,0,-26,10,7,-55,12,34,22,0,22,-19,27,17,-6,28,-11,0,-6,0,-15,-11,1,-9,0,3,0,-2,0,10,9,-1,9,0,0,-14,1,0,-9,0,-1,0,-40,-9,12,9,3,26,-3,2,-16,30,0,-7,21,2,17,5,-17,-38,-38,0,-63,2,-36,42,3,8,0,-5,80,0,2,0,0,-71,74,0,52,0,0,55,-10,0,-28,-61,-41,-81,62,-18,1,-35,0,11,-36,54,1,23,-60,-19,20,2,27,-26,-63,1,1,-2,32,0,3,-48,14,0,17,1,0,-65,2,-4,-10,15,43,8,39,0,-3,0,8,-10,0,-24,18,-17,4,14,14,2,-48,-34,17,-43,1,10,3,-3,-6,16,9,0,-9,-11,25,24,-35,3,30,0,1,1,23,19,-28,0,0,-5,21,-40,-10,0,-13,54,-35,57,10,27,18,-37,-8,-22,22,52,5,-91,12,-7,-48,1,20,1,0,15,0,-38,-16,1,3,-38,17,0,-1,0,-11,8,29,93,-11,3,0,1,-28,35,-8,-39,16,0,-21,-35,1,0,7,3,11,-63,26,204219,0,100
-38,15,-3,-75,11,4,0,-15,-29,-70,-65,-23,40,-40,0,1,24,36,12,-6,-14,52,0,-7,0,12,-38,-67,-37,0,3,0,0,0,56,0,0,38,0,0,-10,2,2,49,0,-1,0,-36,49,-7,-4,3,-17,-4,3,13,-15,0,3,29,11,-20,-69,-12,-44,-13,0,-52,4,-25,2,4,12,0,17,46,0,5,0,0,-63,48,0,32,0,0,35,0,1,-68,-61,-38,12,-30,-42,1,-50,0,13,-51,62,1,-100,-61,-43,41,3,-39,-81,-62,1,-8,-1,-40,52,1,20,0,0,100,4,0,-76,0,-74,-73,-64,50,-20,51,0,-69,1,8,-82,-1,-75,-31,-47,7,-13,3,2,20,-21,-54,-29,8,6,6,50,-11,-19,-31,1,16,-73,48,94,-17,1,-21,0,1,0,46,45,-37,-2,0,-6,43,-60,-4,1,-29,32,-15,19,20,-20,-25,-58,19,-50,8,36,-24,-48,-30,42,-74,0,40,1,-1,-100,0,-71,-38,0,1,-23,-3,0,-2,0,3,-21,38,-84,52,-2,3,31,-21,-40,-14,-55,12,0,-58,-50,1,2,11,1,52,-60,48,204280,0,100
4,14,0,-39,-18,-2,-51,31,-74,-75,-22,3,-20,53,-1,18,68,32,-1,61,11,18,54,-55,-53,-18,38,6,7,-37,1,1,-9,-24,33,29,-1,-8,-24,-51,-1,0,0,-25,53,1,-54,13,-31,12,6,1,39,-3,-1,56,2,55,-44,43,-12,-11,-77,-12,-55,-29,-51,-1,0,-10,28,-2,-11,55,43,39,0,0,0,54,-14,33,-53,6,-25,-24,23,48,1,-12,-40,-23,-11,52,-21,3,33,-52,35,43,7,0,30,-6,-22,59,-4,58,32,-27,1,-7,-3,-83,40,0,-33,32,55,57,1,0,-72,-2,6,-30,3,17,57,11,-53,-19,-1,-19,2,-7,-46,55,-11,-35,56,28,0,-35,-31,-60,9,-5,11,-4,-26,-22,50,43,-1,13,-37,-24,46,-22,-3,-29,-24,1,0,-40,35,-53,-2,38,-65,18,-28,19,1,-33,-22,-17,-3,-9,-25,55,-42,32,-3,15,14,-31,-12,-50,-1,-68,0,47,3,1,47,55,-21,35,-2,0,-38,15,-24,-1,4,-39,-24,29,56,19,18,0,2,29,-85,-26,-34,-3,55,-27,38,1,1,13,1,26,-39,-25,205383,0,100
-52,40,-32,-80,32,-28,0,68,13,21,-68,-19,15,32,-1,-54,24,0,2,86,-46,39,0,-71,0,14,41,-6,-47,0,0,-2,-5,0,44,-11,0,30,0,0,0,3,-3,-39,0,2,0,-26,-52,10,48,0,-44,0,3,-37,-33,0,-23,36,52,-12,22,4,-58,-45,0,-37,5,-48,58,-30,16,0,-18,-10,0,-27,0,0,-19,-3,0,61,0,0,30,93,0,3,-11,-39,-35,-25,-45,1,31,0,-13,-10,35,2,-94,-48,-29,-1,7,63,-30,-12,1,8,0,18,0,16,-64,-7,0,64,0,0,8,4,3,30,17,5,11,10,0,46,2,70,-89,-10,-81,6,-19,41,45,-68,15,-69,-23,46,-28,-14,3,12,-35,-8,23,35,-1,38,-85,-33,60,21,6,14,0,-2,9,31,-35,-14,-2,0,-67,-39,-86,-10,0,0,50,29,100,37,16,21,-32,11,-24,-51,28,3,-76,18,-44,-96,-2,4,0,-5,-88,0,-16,30,-3,1,-23,13,0,0,6,-11,16,1,10,35,16,-2,39,62,18,-1,-91,78,0,-15,26,-3,6,4,0,41,-6,-21,209232,0,100
-34,9,12,-54,9,-26,0,-36,45,22,-47,-27,58,30,0,22,-12,46,34,22,13,24,0,0,0,-61,-13,17,-34,0,3,0,0,0,69,-9,3,11,0,0,-40,2,1,-26,0,0,0,-12,-25,27,8,1,47,0,1,-3,10,0,-20,39,37,-22,27,-27,-40,-37,0,-55,3,-52,43,20,4,0,4,35,0,-22,-2,0,-1,40,0,40,0,0,4,23,-1,-65,-50,-20,-50,-25,-25,5,-38,0,20,-62,27,0,-38,-15,-27,6,3,46,-34,13,-2,-3,-1,-63,0,4,-4,-2,0,22,3,-3,-67,3,13,-41,-39,22,27,12,0,-34,0,17,-20,0,-50,-1,-18,2,28,-17,5,-5,-24,24,-1,9,2,2,-52,-1,29,-16,1,10,-15,29,37,-46,3,-14,0,0,2,47,44,-42,-2,0,-9,47,-35,-11,0,-24,64,-46,62,13,-27,-3,-28,-1,-14,15,4,21,-19,48,-52,-60,0,5,1,-2,-32,0,-65,-20,1,0,-27,0,0,-1,5,-17,24,49,30,22,-5,-4,-57,-44,-69,-11,-41,15,0,-50,-34,0,3,37,0,69,-52,30,209361,0,100
-27,-6,10,-53,4,10,-28,6,20,54,-15,24,26,-27,-2,-30,2,27,22,57,15,6,28,-62,-26,-47,-17,-56,-22,-25,1,1,0,-23,45,7,0,-45,-25,-26,-15,2,-1,34,25,1,-27,-15,41,33,-32,2,9,0,1,32,12,28,-4,15,33,13,42,4,-70,40,-26,-55,0,47,26,2,-30,29,30,0,1,20,0,27,15,-6,-27,38,-25,-25,11,46,0,-40,-16,-38,-22,-33,-68,-1,-88,-26,-17,-70,39,4,-52,-43,-60,45,4,-26,-53,19,0,-32,-1,48,10,0,-33,12,28,-37,0,-1,-55,1,-78,15,15,48,1,49,-26,10,2,43,-10,-2,-44,83,-8,-3,33,-39,0,-39,-67,8,-23,-14,-1,37,-38,27,19,-53,0,-2,-8,-5,64,0,2,16,-24,1,0,-43,13,-17,-3,58,-38,15,-43,14,2,-8,52,-4,61,-8,13,92,-24,4,-25,-36,12,0,-15,24,-60,-41,-2,39,0,-6,-47,28,-31,-23,-1,0,-71,19,-25,1,5,-4,-5,23,-13,6,30,0,-3,5,47,-4,-68,37,28,-20,-86,3,10,19,1,35,-18,-14,209701,0,100
17,15,25,-10,5,30,0,1,29,-1,-2,51,2,-25,-3,-24,-11,49,29,-11,40,-21,0,-14,0,10,-28,-38,17,0,0,-3,-4,0,35,-12,0,-24,0,0,-62,0,1,-14,0,0,0,-29,-14,3,15,1,-11,-5,3,43,37,0,-14,17,13,47,-1,-21,-7,-32,0,18,3,-25,7,22,-7,0,35,12,-1,34,-3,0,12,14,0,35,0,0,-4,-7,-1,1,-35,-33,-38,-72,-9,2,-10,0,-3,-39,-46,0,-35,-37,-8,39,-4,-32,-24,6,-3,-14,-2,100,0,9,-47,-14,0,9,1,-1,-60,-1,-40,5,-5,14,-19,20,0,6,2,51,-3,-1,45,3,-5,-6,26,-48,7,-47,-30,-2,-27,-7,-2,2,1,-3,20,38,3,14,-1,9,16,-41,-3,17,0,-1,0,-39,-31,-16,1,0,-12,-26,-48,-7,0,-5,30,-40,45,-7,24,11,-67,-2,-4,-23,-3,-14,-41,23,4,-8,0,37,-1,-3,-36,0,4,-21,1,0,-32,24,0,0,5,-16,-14,49,60,-20,-5,-6,-60,3,100,-11,-51,-2,0,-5,-10,-6,3,3,1,34,-36,6,210212,0,100
25,-10,-18,-20,-8,52,-24,-4,25,62,26,76,11,-2,-1,-24,-5,3,-21,63,1,5,29,-54,-26,18,4,-92,27,-24,4,5,9,-22,57,7,0,-38,-23,-24,-52,2,-1,25,27,4,-25,-42,21,25,-11,4,-3,-1,0,49,6,29,-49,24,36,77,66,31,17,45,-24,43,0,46,-6,-1,-32,28,50,-33,2,57,2,28,23,-26,-25,-37,-23,-22,-2,65,2,-36,30,-17,7,-76,-54,0,-8,-25,-9,-43,26,3,-39,-15,-43,-9,0,-1,-33,30,4,-15,-1,-16,0,0,-5,-2,28,90,4,2,-30,2,-93,2,-38,50,-21,51,-27,0,0,14,-15,1,-11,10,-25,-1,-14,-23,0,-7,-44,4,-43,40,5,-2,-23,-13,-8,-29,1,-9,-9,2,48,-88,0,-36,-25,4,0,-36,-10,-40,-2,0,-58,-9,-15,29,5,2,66,-94,0,-3,-19,24,-30,58,-27,-8,16,-5,33,39,-30,-27,-1,4,0,-1,-33,29,12,0,-1,1,-48,13,-24,0,9,-54,-5,3,-100,1,-1,0,-52,-23,-18,-2,-16,-3,28,31,-18,5,6,-8,2,50,35,9,210287,0,100
-15,54,-29,-81,24,-27,0,60,11,78,-17,2,45,13,-7,-62,32,-12,47,20,23,35,0,24,0,-37,24,-37,-3,0,1,9,-4,0,67,-3,0,-93,0,0,-3,10,4,-25,0,10,0,-37,-27,54,-10,8,0,0,-4,-7,18,0,-39,31,57,6,75,13,-34,-22,0,31,3,-16,45,-19,-3,0,0,-44,8,-26,10,0,11,-29,0,58,0,0,-16,27,2,-26,14,-19,-32,9,-6,-3,-62,0,-40,-39,40,7,-25,-19,1,32,-8,29,-16,13,10,-5,0,88,39,17,-41,-6,0,52,8,0,-14,-2,-30,42,2,38,49,34,0,40,6,63,3,2,24,71,-31,-23,1,-52,10,-46,-11,12,-33,55,6,4,-38,-6,-1,29,-5,45,8,-25,88,2,6,6,0,6,3,-100,21,-19,-9,0,17,22,40,24,3,19,44,1,4,-45,12,72,0,92,-39,-66,-16,0,-74,20,-61,-65,4,29,6,-7,-23,0,-37,25,-8,3,0,21,0,3,11,-31,0,-16,-8,42,15,19,-72,52,91,16,37,62,0,-24,-60,11,9,-6,4,72,5,-36,210822,0,100
18,36,41,-20,11,27,0,-60,-10,-2,-29,-8,-32,-26,-1,0,29,80,13,48,-27,31,0,-38,0,-19,-2,7,16,0,1,-4,1,0,80,-17,0,-89,0,0,37,0,1,1,0,-1,0,-67,5,-4,20,0,-10,0,1,77,-26,0,-8,25,16,-2,-6,-24,-23,-25,0,-6,5,-27,41,45,4,0,82,44,-1,23,0,0,-34,47,0,26,0,0,-4,45,-1,-11,-47,-19,-27,-72,-50,4,-50,0,0,-30,-19,-4,31,-24,-41,91,0,-26,-11,-21,-1,-3,-2,45,0,6,1,-9,0,-3,0,0,-61,3,6,-18,0,25,1,19,0,-22,2,61,-40,-1,-73,33,-40,-1,-33,-34,4,1,-16,-61,-60,-24,-3,4,-100,7,-33,56,2,34,-37,22,12,-50,3,-2,0,-1,1,-80,-62,-38,0,0,-43,-58,-45,-9,0,-14,31,-48,24,5,-2,39,-76,17,-39,-7,-4,8,-39,-13,-100,-24,-1,89,-2,-4,40,0,-89,-1,-1,0,-14,-4,0,0,1,-7,12,82,40,27,6,-4,-11,-62,42,13,-45,25,0,-64,-48,-3,3,12,0,78,-48,23,210923,0,100
-15,33,9,-29,16,-19,0,41,22,100,61,63,-30,-2,-2,-50,1,29,17,76,12,-43,0,14,0,70,17,-79,4,0,4,6,16,0,98,-1,0,-46,0,0,3,7,4,55,0,8,0,-63,52,75,-82,7,14,0,0,56,22,0,-45,66,61,62,100,13,26,54,0,17,3,46,20,26,-5,0,40,-55,6,0,5,0,64,-39,0,23,0,0,-34,52,3,5,49,15,-45,-92,-20,0,-58,0,-37,-67,3,5,-72,12,-10,58,24,8,-61,74,10,-27,2,33,0,15,-55,0,0,96,10,4,-3,1,-74,-6,-7,-1,11,-5,0,-5,2,78,7,-2,44,-8,-7,-18,-14,-56,10,-64,-13,52,-57,62,10,5,-55,-24,-5,10,0,39,3,-33,64,18,5,47,0,5,3,-18,33,-41,-3,0,-21,54,38,12,7,18,84,15,93,-3,52,33,-57,87,-6,-39,-17,-10,-44,9,-58,-13,3,55,6,-9,-48,0,-21,3,-6,5,-20,27,0,3,14,-40,-10,28,77,-46,5,9,-75,19,23,-14,12,16,0,-15,-57,4,9,3,3,100,51,-20,212546,0,100
-36,14,26,-58,5,5,-28,-27,50,75,14,46,20,100,0,21,21,-39,-34,29,-3,13,30,-54,-28,43,-7,-100,-7,-22,3,7,-6,-23,63,-18,2,0,-24,-29,-25,6,1,12,30,6,-30,-20,26,46,-5,5,-22,1,0,1,6,33,-66,19,58,50,52,41,40,-58,-30,28,0,-14,27,16,41,34,27,-73,1,-12,2,32,66,-86,-31,14,-26,-23,-25,69,4,-43,38,-49,-68,-19,-61,-3,-24,-29,-38,-70,27,4,-55,-84,-50,6,-14,77,-47,30,3,29,2,89,24,0,-78,-23,32,45,2,1,-33,4,-92,21,-11,6,25,2,-31,35,2,93,-46,4,-20,63,-31,-21,50,-2,0,-75,0,28,-60,13,16,7,-15,-4,52,-17,0,-5,-66,-24,98,15,5,-56,-24,3,0,-94,-19,-36,-1,49,-27,-18,-84,26,4,8,87,12,62,-20,-51,39,-62,68,-31,8,-21,-5,-69,49,-55,-52,2,11,3,2,-66,31,-18,8,-1,2,5,28,-24,3,3,-63,-24,-46,75,12,20,0,-57,-6,100,-3,-49,43,33,-44,-31,7,4,15,4,69,30,-31,213615,0,100
-68,-24,-27,-25,18,-25,-34,17,41,23,56,35,8,-19,3,-70,58,-22,13,51,-63,-35,36,2,-33,52,-18,5,-64,-46,2,2,0,-32,83,-13,-3,-71,-32,-34,-36,2,0,-22,34,3,-33,-6,-10,35,-40,3,-8,-3,5,10,-42,37,-51,39,74,35,17,46,43,-3,-34,-44,0,-12,33,-16,-5,36,20,-42,2,-22,0,34,56,-44,-34,22,-33,-32,-10,68,0,-46,3,-73,15,-10,-30,-2,-88,-34,-17,-61,24,5,4,-77,-23,-28,1,-24,-48,64,3,16,-2,-48,56,0,-96,-7,37,33,3,0,-30,7,2,24,-37,-18,11,-26,-35,25,0,96,-56,1,11,79,-37,23,60,-41,0,-100,19,21,-6,41,0,-4,-50,-1,41,-21,3,-14,-46,-43,49,-67,2,2,-34,0,0,-80,4,-44,-2,0,29,7,-38,28,2,-22,84,-67,-2,31,0,78,-45,99,-39,-68,-1,26,-87,47,-70,-28,0,-21,1,-11,3,35,12,-27,0,1,18,5,-34,-1,8,-46,29,-22,-56,-36,15,0,-5,3,-36,-36,-45,41,37,0,-91,2,12,-13,-1,79,11,-51,213948,0,100
-37,23,-9,-47,4,-4,-29,29,7,-11,-1,75,20,-44,-3,-26,66,-2,-23,83,-5,-5,31,-45,-29,-28,-10,-24,-24,-36,3,7,9,-23,85,19,1,-88,-25,-28,-57,3,0,-13,30,4,-27,-51,-14,22,18,5,5,0,1,11,2,30,-39,39,37,77,-10,27,-20,54,-27,-69,0,45,-9,24,-27,31,10,-9,4,2,3,28,19,-7,-28,48,-25,-25,0,84,2,-38,38,-1,29,-21,-37,-2,2,-30,-27,-61,34,5,27,-20,-25,47,2,-37,-55,50,4,-24,0,-95,43,0,-45,24,31,-80,3,0,-48,0,-35,-30,21,33,33,42,-28,-25,3,26,-63,0,-57,68,-20,-11,71,-45,0,-48,-56,-75,-36,31,3,15,-42,4,48,-94,-2,36,-23,-40,38,20,3,-38,-27,1,0,-75,-20,-40,-6,0,-61,-27,46,54,3,-20,78,28,50,-34,-33,76,-31,56,-27,-24,0,-33,-24,1,-69,-60,0,58,1,-6,35,31,50,-20,-3,2,-67,28,-26,2,7,-36,-24,0,-92,-11,16,0,11,25,-100,-43,8,61,30,55,-12,6,7,-11,2,76,47,-33,214332,0,100
-5,0,38,-40,28,-25,-31,10,13,71,5,-27,42,69,-6,-30,8,12,33,15,34,-11,35,-61,-32,33,0,-67,17,-30,1,2,-15,-36,-13,1,5,-61,-37,-31,-42,1,-2,-8,33,3,-30,-33,-2,33,-2,1,-9,2,-1,-19,44,34,-31,41,41,-39,70,8,5,48,-31,34,0,46,26,40,19,35,0,-52,0,-41,3,34,-15,-42,-32,14,-37,-36,-11,10,1,-67,36,-20,15,-43,-38,1,-84,-32,-54,-32,11,3,47,-13,-22,61,-7,40,-63,-11,3,6,1,19,23,0,-28,10,35,23,1,0,-34,-1,-48,-27,-37,-4,11,-2,-32,-16,7,66,-16,-6,-9,20,-15,11,19,-26,0,-33,-15,-34,-43,11,4,-4,-32,-20,27,11,-2,3,-23,-7,70,4,7,-28,-39,1,0,-39,0,-64,-8,49,-58,-7,-83,-2,1,6,58,0,1,19,-22,20,-54,48,-17,-15,0,-8,11,31,-41,-50,0,66,2,0,57,34,52,4,-5,1,-23,12,-38,6,16,-29,-11,7,47,-5,12,0,-83,32,10,-19,-78,40,35,61,-66,1,4,-43,1,-23,26,1,217045,0,100
-3,1,-3,-60,-10,-18,-25,14,4,27,33,-11,16,49,0,8,9,18,18,33,2,26,28,-52,-27,-19,26,0,18,-29,3,2,0,-24,39,1,1,-26,-24,-25,-53,4,0,36,28,6,-25,-14,30,14,-17,5,-3,1,0,3,2,28,-11,28,32,-11,32,26,9,-3,-25,11,0,3,41,2,-5,27,12,-48,3,-14,1,28,9,-44,-25,18,-24,-25,-10,26,0,-29,17,-3,-23,-23,-16,0,-42,-26,-2,-71,17,3,-2,-22,-11,-16,6,43,-24,13,5,-17,1,0,28,0,-42,4,28,16,4,1,7,2,2,0,13,3,1,0,-27,3,1,36,-35,-6,-6,62,-25,-20,53,-24,0,-49,-22,-23,-25,-6,17,8,-51,-16,38,1,-1,2,-46,-6,87,14,6,15,-26,0,0,-59,32,-34,-3,54,-45,37,-5,12,3,-1,59,6,29,-49,12,67,-35,22,-17,-1,1,-27,-50,22,-62,-75,1,-9,2,-4,-7,27,-36,23,-3,3,-23,7,-25,2,6,-8,-49,15,40,25,19,0,-23,5,8,-1,-18,31,28,-44,-39,3,8,-10,0,45,14,-5,217050,0,100
-40,39,-32,-63,29,-39,-49,11,-63,76,23,44,-10,-27,-4,-57,52,-31,9,74,10,2,51,-61,-51,-27,19,-83,-21,-59,4,-3,0,-44,60,-18,1,-96,-47,-49,-62,3,-1,-34,51,4,-49,-40,-34,46,-41,3,-41,1,0,-14,17,52,-3,34,69,65,84,29,12,22,-48,-43,0,6,-12,-17,0,53,15,-88,2,-34,0,52,62,-77,-49,62,-46,-44,-16,78,0,-60,49,36,-17,-78,-30,0,-79,-50,-46,13,-3,3,13,38,-9,11,7,-16,-47,65,3,8,-1,76,53,0,-85,-17,52,18,2,1,-32,3,-75,44,11,18,11,7,-51,54,3,60,-90,-14,-11,51,-11,5,11,-64,0,-95,-18,-8,-27,-13,9,13,-57,-2,-9,-38,-2,41,-83,-27,93,46,7,16,-47,0,0,-73,-15,-51,-4,86,-67,-13,-78,19,2,20,80,46,-4,-3,19,58,-58,44,-17,-66,-7,-14,-28,-39,-71,-60,-2,13,1,-3,3,51,49,9,-4,2,-22,12,-49,0,14,0,-17,-28,56,6,20,0,-63,13,73,6,-86,53,52,50,-77,-4,10,-1,0,61,55,-32,217877,0,100
