assetid,teamcolor1g,teamcolor1r,clubworth,teamcolor2b,goalnetstanchioncolor2g,teamcolor2r,foundationyear,goalnetstanchioncolor2r,teamcolor3r,goalnetstanchioncolor1b,teamcolor1b,opponentweakthreshold,latitude,teamcolor3g,opponentstrongthreshold,goalnetstanchioncolor2b,goalnetstanchioncolor1r,teamcolor2g,goalnetstanchioncolor1g,teamname,teamcolor3b,presassetone,powid,hassubstitutionboard,rightfreekicktakerid,flamethrowercannon,domesticprestige,genericint2,cksupport7,defensivedepth,hasvikingclap,jerseytype,pitchcolor,cksupport9,pitchwear,popularity,hastifo,presassettwo,teamstadiumcapacity,stadiumgoalnetstyle,iscompetitionscarfenabled,cityid,rivalteam,playsurfacetype,isbannerenabled,midfieldrating,cksupport8,stadiummowpattern_code,cksupport6,matchdayoverallrating,matchdaymidfieldrating,attackrating,longitude,buildupplay,matchdaydefenserating,hasstandingcrowd,favoriteteamsheetid,defenserating,iscompetitionpoleflagenabled,skinnyflags,uefa_consecutive_wins,longkicktakerid,trait1vweak,iscompetitioncrowdcardsenabled,rightcornerkicktakerid,throwerleft,gender,cksupport1,cornerflagpolecolor,uefa_cl_wins,hassuncanthem,domesticcups,ethnicity,leftcornerkicktakerid,youthdevelopment,teamid,uefa_el_wins,trait1vequal,numtransfersin,stanchionflamethrower,stadiumgoalnetpattern,throwerright,captainid,personalityid,prev_el_champ,leftfreekicktakerid,cksupport2,leaguetitles,genericbanner,crowdregion,uefa_uecl_wins,overallrating,ballid,profitability,utcoffset,penaltytakerid,pitchlinecolor,cksupport5,freekicktakerid,crowdskintonecode,internationalprestige,cksupport3,haslargeflag,trainingstadium,form,genericint1,cksupport4,trait1vstrong,matchdayattackrating
741,23,168,31000,255,255,255,1966,255,255,255,31,1,36,255,1,255,255,255,255,Antalyaspor,255,0,-1,0,255776,4,4,-1,0,50,0,1,4,0,0,5,0,0,32539,1,1,20,113142,0,1,70,0,12,0,69,70,72,30,1,68,0,-1,69,1,0,0,255776,263233,0,255776,0,0,0,0,0,0,0,2,255776,5,741,0,4195393,0,0,0,0,194077,1,0,255776,0,0,0,5,0,69,89,2,3,246919,0,0,255776,9,2,0,0,366,0,-1,0,532545,72
744,110,0,22000,255,1,255,1939,1,255,1,10,1,41,255,1,1,1,255,1,Rio Ave,255,0,-1,0,263279,0,4,-1,0,50,0,2,4,0,0,3,0,0,5244,0,1,516,1887,0,1,68,0,3,0,69,68,70,-8,3,67,1,-1,69,1,0,0,263279,270404,0,263279,0,0,0,0,0,0,0,4,263279,6,744,0,4198468,0,0,0,0,244287,0,0,263279,0,0,0,4,0,69,36,7,0,263279,0,0,263279,2,2,0,0,366,0,-1,0,526404,71
748,18,235,39000,255,1,255,1965,1,235,1,29,1,41,18,1,1,1,255,1,Samsunspor,29,0,-1,0,223134,0,4,-1,0,65,0,2,4,0,0,4,0,0,33919,1,1,924,436,0,1,72,0,1,0,71,71,73,36,2,70,1,-1,71,0,0,0,223134,132096,0,223134,0,0,0,0,0,0,0,2,223134,3,748,0,139264,0,0,0,0,223134,0,0,223134,0,0,0,5,0,72,89,8,3,244685,0,0,223134,9,3,0,0,366,0,-1,0,266240,75
753,88,29,950,252,115,252,1930,50,45,220,192,1,52,110,1,220,50,252,115,Waterford,201,0,-1,0,261876,0,4,-1,0,50,0,2,4,0,0,2,0,0,5500,3,0,663,422,0,0,59,0,1,0,58,57,61,-7,3,57,0,-1,58,0,0,0,261876,270416,0,261876,0,0,0,0,0,0,2,1,261876,2,753,0,4198480,0,0,0,0,233375,1,0,261876,0,6,0,3,0,59,23,3,0,183807,0,0,261876,2,1,0,0,366,0,-1,0,526416,61
780,123,4,10000,1,255,1,1912,255,255,255,94,1,48,255,1,255,255,1,255,SV Ried,255,0,-1,0,78793,0,3,-1,0,30,0,2,4,0,0,5,0,0,7300,0,1,401,252,0,1,65,0,1,0,65,67,64,13,3,65,1,-1,65,1,0,0,78793,4202500,0,78793,0,0,0,0,0,0,2,2,78793,5,780,0,528388,0,0,1,0,204922,1,0,78793,0,0,0,4,0,64,31,3,1,78793,0,0,78793,2,1,0,0,366,0,-1,0,526340,63
819,76,9,55000,255,220,255,1992,220,10,220,187,2,55,74,2,220,220,255,220,FC København,177,0,-1,0,246014,0,10,-1,0,90,0,2,4,0,0,6,0,1,38065,0,1,248,269,0,1,72,0,1,0,73,74,73,12,1,72,1,-1,71,1,0,0,246014,66712,0,246014,0,0,0,0,0,0,10,1,246014,5,819,0,66712,0,0,1,0,193283,1,0,203362,0,16,0,7,0,72,6,8,1,203362,0,0,203362,2,4,0,0,366,0,-1,0,139416,73
822,25,196,4000,255,255,255,1891,255,255,255,25,1,55,255,1,255,255,255,255,Vejle BK,255,0,-1,0,204017,0,1,-1,0,30,0,2,4,0,0,2,0,0,11060,15,1,690,271,0,1,65,0,0,0,64,64,64,9,2,65,1,-1,66,1,0,0,204017,4195392,0,204017,0,0,0,0,0,0,6,4,204017,6,822,0,532544,0,0,1,0,243866,0,0,225931,0,5,0,7,0,65,6,4,1,225931,0,0,225931,2,1,0,0,366,0,-1,0,528448,61
834,25,255,942,255,60,255,1895,10,222,40,25,1,53,39,1,40,10,255,60,Shelbourne,28,0,-1,0,254158,0,4,-1,0,50,0,2,4,0,0,3,0,1,4450,1,0,143,305,0,1,61,0,1,0,61,61,61,-6,1,61,1,-1,61,1,0,0,254158,263488,0,254158,0,0,0,0,0,0,7,2,254158,4,834,0,4195648,0,0,0,0,205139,0,0,254158,0,14,0,3,0,61,23,2,0,230722,0,0,254158,2,1,0,0,366,0,-1,0,532800,61
873,81,0,16588,255,120,255,1922,120,65,120,156,1,52,121,1,120,120,255,120,Lech Poznań,198,0,-1,0,258276,0,10,-1,0,65,0,2,4,0,0,5,0,0,42837,0,1,388,1871,0,1,68,0,1,0,70,67,72,16,1,70,1,-1,70,1,0,0,258276,132242,1,258276,0,0,0,0,0,0,5,1,261108,9,873,0,132242,0,0,1,0,206626,0,0,261108,0,9,0,5,0,70,93,7,1,206626,0,0,258276,2,4,0,0,366,0,-1,0,270482,74
894,155,1,20900,255,230,255,1896,230,33,230,230,1,47,56,1,230,230,255,230,FC Zürich,129,0,-1,0,190059,0,7,-1,0,65,0,2,4,0,0,6,0,0,26104,0,1,539,322,0,1,66,0,0,0,67,66,68,8,2,64,1,-1,64,1,0,0,190059,132096,0,190059,0,0,0,0,0,0,10,4,190059,6,894,0,139264,0,0,1,0,204842,0,0,190059,0,13,0,4,0,66,71,5,1,190059,0,0,190059,2,5,0,0,366,0,-1,0,266240,69
896,4,230,70800,129,110,1,1893,110,1,110,22,1,47,7,1,110,110,7,110,FC Basel,169,0,-1,0,193348,0,10,-1,0,50,0,2,5,0,0,7,1,0,38512,0,1,41,900,0,1,72,0,3,0,70,72,67,7,1,72,1,-1,71,1,0,0,239016,263442,3,193348,0,0,0,0,0,0,14,4,193348,7,896,0,4195602,0,0,0,0,193348,0,0,193348,0,21,0,4,0,71,71,5,1,193348,0,0,193348,2,7,0,0,366,0,-1,0,532754,65
897,98,0,27000,255,180,255,1901,180,255,180,170,1,47,255,1,180,180,255,180,FC Luzern,255,0,-1,0,256980,0,5,-1,0,65,0,2,4,0,0,4,0,0,16490,3,1,292,898,0,1,66,0,1,0,66,67,67,8,2,65,1,-1,66,1,0,0,256980,132224,0,256980,0,0,0,0,0,0,3,2,256980,4,897,0,139392,0,0,0,0,231039,0,0,256980,0,1,0,4,0,67,71,3,1,239432,0,0,256980,2,2,0,0,366,0,-1,0,266368,67
898,148,45,22850,255,20,255,1879,20,45,20,88,1,47,168,1,20,20,255,20,FC St. Gallen,88,0,-1,0,228645,0,7,-1,0,50,0,2,4,0,0,5,0,0,19568,25,1,461,897,0,1,68,0,3,0,68,68,64,9,2,68,1,-1,68,1,0,0,228645,263298,0,228645,0,0,0,0,0,0,1,2,228645,5,898,0,4202626,0,0,1,0,228645,0,0,228645,0,2,0,4,0,68,71,4,1,75654,0,0,228645,2,5,0,0,366,0,-1,0,528514,66
900,209,255,81300,1,102,1,1898,102,255,102,0,1,46,219,1,102,102,1,102,BSC Young Boys,0,0,-1,0,234913,0,9,-1,0,50,0,2,4,0,0,7,1,0,31120,12,1,48,896,2,1,72,0,15,0,71,71,71,7,3,69,1,-1,69,1,0,0,234913,270464,3,234913,0,0,0,0,0,0,8,2,234913,6,900,0,4198528,0,0,0,0,193468,0,0,234913,0,17,0,4,0,71,71,5,1,225533,0,0,234913,2,6,0,0,366,0,-1,0,526464,74
918,228,255,24000,1,250,1,1916,250,235,250,1,1,67,210,1,250,250,1,250,FK Bodø/Glimt,1,0,-1,0,222227,0,10,-1,0,90,0,2,4,0,0,5,0,1,8200,0,1,58,418,2,1,72,0,15,0,71,71,70,14,1,71,1,-1,70,1,0,0,222227,66696,0,222227,0,0,0,0,0,0,2,3,222227,7,918,0,66696,0,0,1,0,222227,0,0,258892,0,4,0,7,0,70,199,8,1,243203,0,0,222227,2,4,0,0,366,0,-1,0,139400,71
919,19,204,10000,255,1,255,1908,1,245,1,25,1,60,10,1,1,1,255,1,SK Brann,12,0,-1,0,225251,0,9,-1,0,90,0,1,4,0,0,5,0,0,16750,1,1,46,298,0,1,69,0,1,0,69,71,67,5,2,68,1,-1,67,1,0,0,225251,66696,0,225251,0,0,0,0,0,0,7,3,225251,4,919,0,73864,0,0,0,0,237937,0,0,209264,0,3,0,7,0,68,199,7,1,233379,0,0,209264,2,2,0,0,366,0,-1,0,135304,67
920,46,25,9000,63,1,226,1913,1,255,1,202,1,59,255,1,1,1,31,1,Vålerenga Fotball,255,0,-1,0,273952,0,5,-1,0,50,0,2,4,0,0,4,0,0,16556,0,1,361,919,2,1,66,0,15,0,66,68,63,10,1,65,1,-1,65,1,0,0,273952,263168,0,273952,0,0,0,0,0,0,4,1,76478,8,920,0,4195328,0,0,0,0,214877,0,0,273952,0,5,0,7,0,65,199,6,1,214877,0,0,273952,2,2,0,0,366,0,-1,0,532480,63
922,51,51,6000,255,250,255,1907,250,198,250,102,1,59,36,1,250,250,255,250,Strømsgodset Toppfotball,5,0,-1,0,205291,0,3,-1,0,50,0,2,4,0,0,3,0,0,8935,0,1,142,920,2,1,63,0,15,0,66,65,64,10,3,68,1,-1,66,1,0,0,205291,270336,0,205291,0,0,0,0,0,0,5,2,205291,6,922,0,4198400,0,0,0,0,203363,1,0,205291,0,2,0,7,0,65,199,6,1,205291,0,0,205291,2,1,0,0,366,0,-1,0,526336,65
980,124,37,12650,2,37,136,1997,136,248,108,108,1,36,223,1,2,37,37,124,Daejeon Hana Citizen,0,0,-1,0,237091,4,5,-1,0,30,0,1,4,0,0,7,0,0,40535,0,0,131,982,0,1,67,0,1,0,67,66,69,127,1,67,0,-1,67,0,0,0,237091,4195329,0,237091,0,0,0,0,0,0,1,4,237091,7,980,0,525313,0,0,0,0,238354,0,0,237091,0,0,0,2,0,68,29,9,9,213189,0,0,237091,4,1,0,0,366,0,-1,0,532481,69
982,1,255,16630,1,1,1,1983,1,255,1,1,1,37,255,1,1,255,1,1,FC Seoul,255,0,-1,0,207494,0,7,-1,0,50,0,2,4,0,0,9,0,1,66704,4,1,443,112555,0,1,69,0,1,0,66,66,65,126,1,65,1,-1,68,1,0,0,207494,263168,1,207494,0,0,0,0,0,0,2,4,207494,8,982,0,4195328,0,0,0,0,207494,1,0,207494,0,6,0,2,0,68,29,9,9,207494,0,0,207494,4,4,0,0,366,0,-1,0,532480,63
1013,44,29,135000,17,255,217,1908,255,29,255,63,1,-34,44,1,255,255,27,255,San Lorenzo de Almagro,63,0,-1,0,219525,0,7,-1,0,50,0,2,4,0,0,7,0,1,47964,23,0,82,111711,0,1,69,0,3,0,69,70,70,-58,1,67,1,-1,67,1,1,0,219525,263432,2,219525,0,0,0,0,1,0,0,4,219525,6,1013,1,4195592,0,0,0,0,268621,0,0,247143,0,15,0,1,0,69,129,3,-3,219525,0,0,247143,7,5,0,0,366,0,-1,0,532744,70
1035,1,1,219990,255,255,255,1908,255,255,255,1,2,-19,255,2,255,255,255,255,Atlético Mineiro,255,0,-1,0,230463,0,8,-1,0,65,0,2,4,0,0,6,0,0,61846,0,1,44,567,0,1,75,0,1,0,75,75,77,-43,1,76,1,-1,76,1,0,0,230463,132232,1,230463,0,0,0,0,1,0,2,2,230463,5,1035,0,132232,0,0,1,0,230225,1,0,230463,0,2,0,1,0,75,184,10,-3,230384,0,0,230463,7,8,0,0,366,0,-1,0,270472,77
1041,30,30,225000,250,250,250,1910,250,250,250,30,2,-23,250,2,250,250,250,250,Corinthians,250,0,-1,0,230364,0,7,-1,0,65,0,2,4,0,0,8,0,2,47605,8,1,434,383,0,1,72,0,3,0,73,72,75,-46,2,74,1,-1,74,0,1,0,230364,132360,2,230364,0,0,0,0,1,0,3,2,230364,5,1041,0,139528,0,0,1,0,230258,1,0,230364,0,7,0,1,0,73,184,3,-3,230442,0,0,230364,7,7,0,0,366,0,-1,0,266504,75
1043,0,215,275010,1,230,1,1895,230,255,230,15,2,-22,255,2,230,230,1,230,Flamengo,255,0,-1,0,230406,0,10,-1,0,65,1,2,4,0,0,8,0,2,78838,0,0,402,567,0,1,76,0,3,0,76,76,77,-43,1,75,1,-1,75,1,1,0,230430,132244,1,230406,0,0,0,0,3,0,5,2,230460,8,1043,0,132244,0,0,1,0,230430,1,0,230406,0,7,0,1,0,76,184,9,-3,230430,0,0,230406,7,9,0,0,366,0,-1,0,270484,77
1048,0,200,210000,255,255,255,1909,255,255,255,0,2,-30,255,2,255,255,255,255,Internacional,255,0,-1,0,230431,0,7,-1,0,65,0,2,4,0,0,6,0,1,50128,1,1,386,1629,0,1,73,0,1,0,74,73,71,-51,1,75,1,-1,75,0,1,0,230276,132361,1,230183,0,0,0,0,2,0,1,2,230431,5,1048,1,132361,0,0,0,0,230313,1,0,230183,0,3,0,1,0,74,184,8,-3,230183,0,0,230183,7,7,0,0,366,0,-1,0,270601,71
1318,255,255,0,6,1,241,1863,1,255,1,255,3,51,255,3,1,1,6,1,England,255,0,-1,0,237692,0,10,-1,0,65,0,2,4,0,0,0,0,0,90000,0,0,0,1337,0,1,84,0,1,0,84,84,84,0,1,80,0,-1,80,0,0,0,237692,131648,2,237692,0,0,0,0,0,0,0,4,237692,0,1318,0,131648,0,0,0,0,202126,1,0,237692,0,0,0,3,0,84,88,0,0,202126,0,0,237692,2,8,0,0,366,0,-1,0,263232,84
1328,255,255,0,21,250,228,1912,250,4,250,255,2,43,52,2,250,250,24,250,Croatia,177,0,-1,0,177003,0,10,-1,0,50,0,2,4,0,0,0,0,0,34198,0,1,0,1886,0,1,79,0,1,0,79,79,78,16,1,78,1,-1,78,0,0,0,177003,132096,0,177003,0,0,0,0,0,0,0,4,177003,0,1328,0,263168,0,0,0,0,177003,0,0,177003,0,0,0,5,0,79,88,0,1,188335,0,0,177003,2,6,0,0,366,0,-1,0,4202496,78
1330,27,225,0,163,1,59,1901,1,255,1,34,2,50,255,2,1,1,90,1,Czech Republic,255,0,-1,0,253727,4,10,-1,0,30,0,1,4,0,0,0,0,0,21000,0,1,0,1337,0,1,76,0,3,0,76,76,77,14,3,74,0,-1,74,0,0,0,253727,4198400,0,253727,0,0,0,0,0,0,0,1,266374,0,1330,0,526336,0,0,0,0,236792,1,0,266374,0,0,0,5,0,76,6,0,1,236792,0,0,266374,2,4,0,0,366,0,-1,0,526336,77
1331,4,154,0,255,169,255,1889,169,153,169,8,2,55,3,2,169,169,255,169,Denmark,8,0,-1,0,190460,0,10,-1,0,50,0,2,4,0,0,0,0,0,38065,0,1,0,1363,0,1,78,0,1,0,78,78,77,12,1,77,1,-1,77,0,0,0,190460,132160,0,190460,0,0,0,0,0,0,0,2,190460,0,1331,0,263232,0,0,1,0,213648,0,0,190460,0,0,0,7,0,78,88,0,1,190460,0,0,190460,2,5,0,0,366,0,-1,0,4202560,77
1334,255,255,0,204,102,0,1907,0,255,204,255,1,60,235,1,204,0,102,102,Finland,245,0,-1,0,228312,0,10,-1,0,50,0,2,4,0,0,0,0,0,36200,0,1,0,1363,0,1,73,0,1,0,71,73,72,24,3,67,0,-1,67,1,0,0,228312,270336,0,228312,0,0,0,0,0,0,0,2,228312,0,1334,0,4198400,0,0,0,0,190941,0,0,228312,0,0,0,7,0,71,88,0,2,220165,0,0,228312,2,2,0,0,366,0,-1,0,526336,72
1335,73,16,0,255,1,255,1904,1,255,1,128,3,48,1,3,1,1,255,1,France,1,0,-1,0,231747,4,10,-1,0,50,0,1,4,0,0,0,0,0,80000,0,1,0,1343,0,1,83,0,1,0,85,83,87,2,2,85,0,-1,85,1,0,0,231747,132096,0,231443,0,0,0,0,0,0,0,3,231443,0,1335,0,270336,0,0,0,0,231747,0,0,231747,0,0,0,4,0,85,88,0,1,231747,0,0,231747,2,10,0,0,366,0,-1,0,4198400,87
1337,255,255,0,1,135,1,1900,135,15,135,255,3,51,145,3,135,135,1,135,Germany,120,0,-1,0,190765,4,10,-1,0,65,0,2,4,0,0,0,0,0,47800,0,1,0,1318,0,1,82,0,1,0,83,82,79,12,1,84,0,-1,84,0,0,0,190765,131712,0,190765,0,0,0,0,0,0,0,2,212622,0,1337,0,131712,0,0,0,0,212622,1,0,190765,0,0,0,4,0,83,88,0,1,222492,0,0,190765,2,9,0,0,366,0,-1,0,263296,79
1341,91,36,0,255,139,255,1947,34,221,34,167,1,64,23,1,34,34,255,139,Iceland,11,0,-1,0,191076,0,10,-1,0,50,1,1,4,0,0,0,0,0,15000,0,1,0,1331,0,1,71,0,1,0,71,71,73,-21,3,69,1,-1,69,1,0,0,191076,270400,0,191076,0,0,0,0,0,0,0,2,191076,0,1341,0,4198464,0,0,0,0,191076,0,0,191076,0,0,0,7,0,71,6,0,0,191076,0,0,191076,2,3,0,0,366,0,-1,0,526400,73
1343,107,0,0,250,250,250,1898,250,0,250,187,3,41,107,3,250,250,250,250,Italy,187,0,-1,0,241096,0,10,-1,0,50,0,1,4,0,0,0,0,0,73261,0,1,0,1335,0,1,83,0,1,0,83,83,80,12,2,83,0,-1,83,1,0,0,241096,132096,1,241096,0,0,0,0,0,0,0,3,241096,0,1343,0,270336,0,0,0,0,230621,1,0,241096,0,0,0,4,0,83,88,0,1,241096,0,0,241096,2,8,0,0,366,0,-1,0,4198400,80
1352,5,164,0,255,1,255,1902,1,17,1,1,2,59,51,2,1,1,255,1,Norway,210,0,-1,0,222665,0,10,-1,0,50,0,1,4,0,0,0,0,0,27200,0,1,0,1363,0,1,78,0,1,0,78,78,82,10,2,75,1,-1,75,0,0,0,222665,132096,0,222665,0,0,0,0,0,0,0,2,222665,0,1352,0,270336,0,0,0,0,222665,1,0,222665,0,0,0,7,0,78,141,0,1,239085,0,0,222665,2,3,0,0,366,0,-1,0,4198400,82
1353,2,255,0,255,220,255,1919,220,221,1,2,2,52,22,2,220,1,255,1,Poland,22,0,-1,0,210406,0,10,-1,0,30,0,2,4,0,0,0,0,0,58580,0,1,0,1337,0,1,75,0,1,0,77,75,83,21,3,76,0,-1,76,1,0,0,210406,4198400,0,210406,0,0,0,0,0,0,0,1,210406,0,1353,0,526336,0,0,0,0,188545,0,0,210406,0,0,0,5,0,77,88,0,1,188545,0,0,210406,2,5,0,0,366,0,-1,0,526336,83
1354,10,210,0,2,255,0,1914,255,20,255,15,3,38,130,3,255,255,100,255,Portugal,0,0,-1,0,20801,0,10,-1,0,65,0,2,4,0,0,0,0,2,37593,0,1,0,1362,0,1,83,0,1,0,84,83,85,-9,1,83,1,-1,83,1,0,0,212198,131584,2,212198,0,0,0,0,0,0,0,5,212198,0,1354,0,131584,0,0,0,0,20801,0,0,20801,0,0,0,4,0,84,88,0,0,20801,0,0,20801,2,8,0,0,366,0,-1,0,263168,85
1355,153,0,0,255,110,255,1921,0,10,60,76,2,53,140,2,60,0,255,110,Republic of Ireland,31,0,-1,0,228151,0,10,-1,0,50,0,2,4,0,0,0,0,0,51700,0,0,0,110081,0,1,73,0,1,0,74,73,73,-6,2,74,0,-1,74,1,0,0,228151,263296,0,228151,0,0,0,0,0,0,0,3,228151,0,1355,0,4202624,0,0,0,0,248484,0,0,228151,0,0,0,3,0,74,6,0,0,259608,0,0,228151,2,4,0,0,366,0,-1,0,528512,73
1356,204,255,0,1,1,255,1909,1,1,1,1,2,44,1,2,1,1,1,1,Romania,204,0,-1,0,212207,0,10,-1,0,30,0,1,4,0,0,0,0,0,55634,0,1,0,1886,0,1,73,0,3,0,73,73,74,26,2,72,1,-1,72,1,0,0,212207,4195400,1,212207,0,0,0,0,0,0,0,5,212207,0,1356,0,532552,0,0,0,0,212207,1,0,212207,0,0,0,5,0,73,88,0,2,212207,0,0,212207,2,5,0,0,366,0,-1,0,528456,74
1359,55,20,0,255,1,255,1873,1,250,1,150,2,55,240,2,1,1,255,1,Scotland,1,0,-1,0,216267,4,10,-1,0,50,0,2,4,0,0,0,0,0,52063,0,0,0,1318,0,1,77,0,3,0,76,77,77,-4,2,74,0,-1,74,0,0,0,216267,132096,0,216267,0,0,0,0,0,0,0,3,210881,0,1359,0,270336,0,0,0,0,216267,0,0,210881,0,0,0,3,0,76,37,0,0,226093,0,0,216267,2,4,0,0,366,0,-1,0,4198400,77
1362,8,181,0,25,1,255,1909,1,200,1,16,3,40,44,3,1,1,173,1,Spain,22,0,-1,0,277643,4,10,-1,0,90,0,2,4,0,0,0,0,0,68456,0,0,295,1343,0,1,85,0,1,0,85,85,82,-3,1,83,0,-1,83,0,0,0,226271,66176,0,277643,0,0,0,0,0,0,0,3,256516,0,1362,0,66176,0,0,0,0,230869,0,0,251854,0,0,0,4,0,85,37,0,1,230142,0,0,277643,2,10,0,0,366,0,-1,0,132224,82
1363,221,253,0,180,211,1,1904,211,250,211,26,2,59,210,2,211,211,106,211,Sweden,5,0,-1,0,247394,0,10,-1,0,50,0,2,4,0,0,0,0,0,50000,0,1,0,1331,0,1,78,0,1,0,78,78,87,17,3,77,1,-1,77,0,0,0,247394,135232,0,247394,0,0,0,0,0,0,0,3,247394,0,1363,0,264256,0,0,1,0,221660,0,0,247394,0,0,0,7,0,78,37,0,1,241651,0,0,247394,2,4,0,0,366,0,-1,0,4196416,87
1366,207,252,0,196,255,28,1991,255,252,255,27,2,50,207,2,255,255,90,255,Ukraine,27,0,-1,0,259913,0,10,-1,0,30,1,2,4,0,0,0,0,0,70050,0,1,0,1367,0,1,75,0,1,0,77,75,77,30,3,76,0,-1,76,1,0,0,259913,4198400,0,244369,0,0,0,0,0,0,0,2,244369,0,1366,0,526336,0,0,0,0,229528,0,0,259913,0,0,0,5,0,77,88,0,2,242458,0,0,259913,2,5,0,0,366,0,-1,0,526336,77
1367,15,218,0,255,100,255,1876,1,1,1,4,2,51,181,2,1,1,255,100,Wales,1,0,-1,0,233941,0,10,-1,0,50,0,2,4,0,0,0,0,0,33280,0,1,0,1318,0,1,73,0,1,0,74,73,72,-3,2,75,0,-1,75,0,0,0,233941,263232,0,232545,0,0,0,0,0,0,0,3,232545,0,1367,0,4202560,0,0,0,0,235735,1,0,233941,0,0,0,3,0,74,37,0,0,232545,0,0,233941,2,3,0,0,366,0,-1,0,528448,72
1369,200,125,0,255,255,255,1893,255,100,255,255,3,-34,175,3,255,255,255,255,Argentina,225,0,-1,0,158023,0,10,-1,0,50,0,1,4,0,0,0,0,0,84567,0,0,0,1337,0,1,85,0,1,0,83,85,84,-58,1,80,1,-1,80,1,1,0,158023,131712,0,158023,0,0,0,0,0,0,0,3,158023,0,1369,0,262784,0,0,0,0,158023,1,0,158023,0,0,0,1,0,83,37,0,-3,158023,0,0,158023,7,10,0,0,366,0,-1,0,4195456,84
1386,124,12,0,250,250,250,1922,250,186,250,68,2,19,27,2,250,250,250,250,Mexico,27,0,-1,0,204838,0,10,-1,0,50,0,2,3,0,0,0,0,0,81070,0,1,483,1387,0,1,76,0,1,0,77,76,78,-99,2,74,0,-1,74,1,0,0,204838,132436,0,237043,0,0,0,0,0,0,0,2,237043,0,1386,0,270676,0,0,0,0,235844,1,0,204838,0,0,0,1,0,77,88,0,-6,204838,0,0,204838,7,7,0,0,366,0,-1,0,4198740,78
1387,7,241,0,92,255,0,1913,255,255,255,16,2,34,255,2,255,255,37,255,United States,255,0,-1,0,227796,4,10,-1,0,50,0,1,4,0,0,0,0,0,27000,0,1,0,1386,2,1,79,0,15,0,77,79,75,-118,2,77,0,-1,77,1,0,0,227796,132224,0,227796,0,0,0,0,0,0,0,2,227796,0,1387,0,270464,0,0,0,0,227796,0,0,227796,0,0,0,6,0,77,88,0,-8,227796,0,0,227796,2,6,0,0,366,0,-1,0,4198528,75
1438,0,255,28000,0,255,245,1921,255,255,255,0,1,37,255,1,255,255,0,255,Santa Clara,255,0,-1,0,271132,0,3,-1,0,30,0,2,4,0,0,2,0,0,10000,0,1,671,1891,0,1,69,0,3,0,70,70,71,-25,2,71,1,-1,70,1,0,0,271132,4195328,0,275360,0,0,0,0,0,0,0,4,271132,5,1438,0,532480,0,0,0,0,271571,0,0,271132,0,0,0,4,0,70,36,5,-1,271132,0,0,271132,2,1,0,0,366,0,-1,0,528384,70
1443,113,0,11000,255,250,255,1896,250,0,250,97,1,56,140,1,250,250,255,250,Viborg FF,110,0,-1,0,241150,0,5,-1,0,30,0,2,4,0,0,1,0,0,10000,25,0,512,1516,0,1,66,0,1,0,66,67,63,9,2,67,1,-1,67,1,0,0,71174,4195328,0,71174,0,0,0,0,0,0,1,2,71174,2,1443,0,532480,0,0,1,0,215686,0,0,277167,0,0,0,7,0,66,6,4,1,215686,0,0,241150,2,1,0,0,366,0,-1,0,528384,62
1447,204,172,6000,255,169,255,2004,169,52,169,255,1,55,67,1,169,169,255,169,Sønderjyske Fodbold,134,0,-1,0,73298,0,3,-1,0,50,0,1,4,0,0,2,0,0,10100,0,1,204,822,0,1,64,0,1,0,67,66,64,9,1,70,1,-1,65,1,0,0,207886,263242,0,73298,0,0,0,0,0,0,1,2,207886,4,1447,0,4195402,0,0,0,0,256847,1,0,73298,0,0,0,7,0,64,6,5,1,256222,0,0,73298,2,1,0,0,366,0,-1,0,532554,65
1463,255,255,2500,255,169,1,1993,169,245,169,255,1,59,225,1,169,169,1,169,FK Haugesund,235,0,-1,0,274199,0,2,-1,0,30,0,1,4,0,0,2,0,0,8754,5,1,212,300,0,1,63,0,3,0,63,63,62,5,2,65,1,-1,64,1,0,0,277238,4195592,0,277238,0,0,0,0,0,0,0,2,278752,5,1463,0,532744,0,0,0,0,236877,0,0,274199,0,0,0,7,0,63,199,4,1,220074,0,0,274199,2,1,0,0,366,0,-1,0,528648,62
1473,102,1,17080,255,204,255,1983,255,255,204,204,1,35,204,1,1,1,255,102,Ulsan HD FC,1,0,-1,0,213471,0,8,-1,0,90,0,2,4,0,0,10,0,0,43554,5,1,501,1474,0,1,69,0,1,0,67,68,70,129,1,64,1,-1,66,1,0,0,213471,66578,1,213471,0,0,0,0,0,0,1,4,213471,9,1473,0,66578,0,0,0,0,201528,0,0,213471,0,5,0,2,0,69,29,10,9,77840,0,0,213471,4,6,0,0,366,0,-1,0,139282,68
1474,1,204,12800,1,1,1,1973,1,255,1,1,1,35,255,1,1,204,1,1,Pohang Steelers,255,0,-1,0,180283,0,9,-1,0,50,0,1,4,0,0,8,0,0,17443,17,1,382,1473,0,1,67,0,1,0,66,66,67,129,1,65,1,-1,67,1,0,0,180283,263184,1,261880,0,0,0,0,0,0,6,4,180283,8,1474,0,4195344,0,0,0,0,227632,1,0,261078,0,5,0,2,0,68,29,8,9,261115,0,0,180283,4,7,0,0,366,0,-1,0,532496,66
