ca_noseSupratip_NN_XXX_R_A,fa_periorbital_NR_IXX_L_M,ca_noseColumella_NN_XXX_D_U,fa_submental_NR_XXX_L_M,fa_jowl_NL_IXX_D_U,fa_preplatysmal_NL_XXX_L_M,ca_noseAla_NR_ICX_D_U,ca_noseAla_NL_ILX_N_W,fa_lip_NR_IXX_L_M,fa_neck_NL_XXP_L_M,fa_forehead_NN_XMX_L_M,fa_jowl_NL_SXX_L_M,ca_earAntihelix_NL_IXX_D_U,fa_cheeksMiddle_NL_XXX_L_M,fa_earHelix_NL_IXX_L_M,ca_noseAla_NR_IXX_N_W,fa_cheeks_NR_XMX_L_M,ca_earHelix_NL_SXP_B_F,ca_earHelix_NL_SXA_N_W,ca_noseAla_NR_IMX_B_F,fa_submandibular_NR_XXX_D_U,ca_noseAla_NL_XXA_N_W,ca_earAntihelix_NL_SXX_B_F,ca_earHelix_NR_IXX_B_F,ca_noseAla_NR_ICX_R_A,ca_earHelix_NL_SXP_N_W,fa_cheeksMiddle_NR_XXX_D_U,fa_submandibular_NR_XXX_L_M,ca_noseSupratip_NN_XXX_D_U,fa_forehead_NL_XLX_D_U,ca_noseColumella_NN_XXX_R_A,ca_noseAla_NR_XXA_R_A,ca_noseTip_NN_XXX_D_U,ca_noseColumella_NN_XXX_B_F,ca_noseAla_NL_ICX_N_W,ca_noseAla_NR_XXA_B_F,fa_lip_NR_IXX_D_U,fa_cheeks_NR_XMX_D_U,ca_noseAla_NR_ICX_B_F,fa_nasolabial_NL_IXX_D_U,fa_nose_NN_XXX_L_M,ca_earlobe_NR_XXX_D_U,ca_noseAla_NL_ICX_B_F,ca_noseAla_NL_IXX_D_U,fa_nasolabial_NR_IXX_D_U,fa_orbital_NL_IXX_D_U,ca_earHelix_NR_SXA_N_W,ca_noseAla_NR_ILX_R_A,ca_noseAla_NR_ILX_B_F,fa_forehead_NR_XLX_D_U,ca_noseAla_NL_IMX_N_W,ca_noseAla_NL_SXX_N_W,ca_noseAla_NL_XXA_R_A,ca_eartragus_NR_XXX_B_F,fa_jowl_NR_IXX_L_M,fa_periorbital_NL_IXX_D_U,fa_orbital_NR_IXX_L_M,fa_preplatysmal_NR_XXX_L_M,ca_noseAla_NR_SXX_R_A,ca_noseSupratip_NN_XXX_SL_SR,ca_noseAla_NR_IMX_N_W,ca_earHelix_NR_SXP_D_U,fa_lip_NL_SXX_D_U,ca_eartragus_NL_XXX_N_W,ca_earHelix_NR_IXX_N_W,ca_earAntihelix_NL_SXX_N_W,fa_submandibular_NL_XXX_L_M,ca_noseAla_NL_ILX_R_A,fa_orbital_NR_IXX_D_U,ca_earHelix_NL_IXX_B_F,ca_earAntihelix_NR_SXX_B_F,ca_noseAla_NR_SXX_B_F,ca_earlobe_NL_XXX_D_U,ca_noseAla_NR_ILX_N_W,ca_earHelix_NL_SXA_B_F,fa_forehead_NR_XLX_L_M,ca_earHelix_NR_SXP_B_F,ca_earHelix_NL_IXX_N_W,fa_periorbital_NL_IXX_L_M,fa_jowl_NR_IXX_D_U,ca_noseTip_NN_XXX_SL_SR,ca_earAntihelix_NR_SXX_N_W,fa_cheeks_NL_XMX_L_M,fa_earHelix_NR_IXX_L_M,fa_nasolabial_NR_IXX_L_M,ca_noseColumella_NN_XXX_SL_SR,ca_noseAla_NL_IMX_R_A,fa_orbital_NL_IXX_L_M,ca_noseAla_NL_SXX_R_A,fa_lip_NL_IXX_L_M,ca_noseAla_NR_SXX_D_U,ca_noseAla_NL_IXX_B_F,fa_temporal_NR_XLX_L_M,ca_noseAla_NR_XXA_N_W,fa_orbital_NR_XLX_D_U,fa_nasolabial_NL_IXX_L_M,fa_cheeksMiddle_NR_XXX_L_M,ca_noseAla_NR_ILX_D_U,ca_earHelix_NR_SXA_B_F,ca_earAntihelix_NR_SXX_D_U,ca_earHelix_NL_IXX_D_U,fa_forehead_NL_XLX_L_M,ca_eartragus_NL_XXX_D_U,ca_earHelix_NR_IXX_D_U,fa_mental_NN_XXX_L_M,ca_earAntihelix_NL_SXX_D_U,fa_lip_NR_SXX_L_M,ca_noseSupratip_NN_XXX_B_F,fa_earHelix_NL_SXX_L_M,fa_orbital_NL_XLX_D_U,fa_forehead_NN_XMX_D_U,fa_jowl_NL_SXX_D_U,ca_noseTip_NN_XXX_R_A,ca_noseAla_NR_XXA_D_U,fa_cheeksMiddle_NL_XXX_D_U,fa_temporal_NL_XLX_L_M,ca_earHelix_NR_SXP_N_W,fa_submental_NR_XXX_D_U,fa_jowl_NL_IXX_L_M,fa_periorbital_NR_IXX_D_U,ca_eartragus_NL_XXX_B_F,ca_noseAla_NR_SXX_N_W,ca_earHelix_NR_SXA_D_U,fa_nasolabial_NL_SXX_D_U,ca_earAntihelix_NL_IXX_B_F,fa_orbital_NL_XLX_L_M,fa_orbital_NL_SXX_D_U,fa_submental_NL_XXX_L_M,fa_temporal_NL_XLX_D_U,ca_earlobe_NL_XXX_N_W,ca_earHelix_NL_SXP_D_U,fa_mental_NN_XXX_D_U,fa_lip_NR_SXX_D_U,ca_noseAla_NR_IMX_D_U,ca_noseSupratip_NN_XXX_N_W,ca_noseTip_NN_XXX_N_W,fa_orbital_NR_SXX_L_M,ca_earHelix_NL_SXA_D_U,ca_noseAla_NR_IXX_R_A,ca_noseAla_NL_IMX_D_U,ca_noseAla_NL_SXX_D_U,fa_nasolabial_NR_SXX_D_U,ca_noseAla_NL_IXX_N_W,ca_earlobe_NR_XXX_N_W,fa_temporal_NR_XLX_D_U,fa_mental_NN_IXX_L_M,ca_earAntihelix_NL_IXX_N_W,fa_neck_NR_XXP_L_M,ca_earAntihelix_NR_IXX_B_F,fa_jowl_NR_SXX_L_M,fa_orbital_NR_XLX_L_M,ca_earlobe_NL_XXX_B_F,fa_mental_NN_IXX_D_U,fa_cheeks_NL_XMX_D_U,ca_noseAla_NL_ICX_D_U,ca_noseAla_NL_XXA_B_F,ca_noseAla_NL_ILX_D_U,fa_jowl_NR_SXX_D_U,fa_lip_NL_IXX_D_U,fa_orbital_NR_SXX_D_U,fa_nasolabial_NR_SXX_L_M,ca_eartragus_NR_XXX_D_U,ca_noseAla_NR_IXX_B_F,ca_noseAla_NL_ICX_R_A,ca_noseAla_NL_IMX_B_F,ca_earlobe_NR_XXX_B_F,fa_submandibular_NL_XXX_D_U,ca_noseAla_NL_ILX_B_F,ca_earAntihelix_NR_IXX_N_W,ca_noseAla_NL_XXA_D_U,ca_noseTip_NN_XXX_B_F,fa_earHelix_NR_SXX_L_M,ca_noseAla_NL_IXX_R_A,fa_orbital_NL_SXX_L_M,ca_noseAla_NR_IXX_D_U,fa_submental_NL_XXX_D_U,fa_lip_NL_SXX_L_M,ca_earAntihelix_NR_IXX_D_U,ca_noseColumella_NN_XXX_N_W,ca_noseAla_NR_IMX_R_A,ca_noseAla_NL_SXX_B_F,fa_nasolabial_NL_SXX_L_M,ca_eartragus_NR_XXX_N_W,ca_noseAla_NR_ICX_N_W,assetid
-9,-23,69,-26,-30,-23,49,14,77,47,-12,60,30,39,91,2,5,4,44,15,-4,57,48,35,-12,80,16,-35,-46,-23,26,23,0,-40,73,18,-23,12,-29,-37,-11,-21,-22,72,-52,68,41,-20,31,-21,33,8,19,-58,25,54,17,-19,32,7,40,-99,-11,82,8,85,-25,-27,69,42,40,-42,-17,11,-8,36,-9,19,-45,-44,6,58,0,90,12,2,46,8,37,63,-35,-29,-6,57,9,6,38,-46,-23,-9,-63,-11,25,-63,-6,2,37,-14,87,12,-68,38,38,-6,18,-3,60,9,35,64,-57,12,-63,26,0,52,-33,-22,42,41,-90,47,-17,21,4,16,11,-49,0,24,-27,35,7,33,40,-32,31,48,0,72,23,73,20,16,41,20,-38,24,-15,-39,-26,11,-34,-13,19,70,-1,36,21,-1,-56,76,2,-1,70,9,32,23,-58,50,-39,-26,69,81,83363
43,32,61,-5,36,-22,-62,-6,57,59,19,92,34,-12,50,16,-50,23,75,34,-39,51,50,21,44,24,41,-52,-55,-45,10,42,-31,-13,23,61,-19,76,18,39,-54,19,19,62,46,31,87,18,88,-37,24,44,30,-71,-21,-72,21,-18,10,-56,12,-41,5,78,-8,53,-50,7,40,12,53,64,25,-13,-81,41,30,0,21,40,-63,36,-37,34,38,-58,70,13,11,40,-48,3,-32,33,-20,35,-22,16,-91,54,2,34,-82,-9,-32,58,-20,83,56,-34,-70,33,24,-18,44,-24,9,1,-12,-56,-86,55,-96,32,-24,8,16,-4,92,-49,-49,39,2,33,-49,31,-34,-90,13,3,-33,35,24,-62,94,-54,-10,60,-20,78,35,-44,27,74,-46,65,27,42,-17,-7,-44,-67,-2,43,43,-21,-40,82,-5,-8,15,62,16,-33,71,3,-24,44,-11,81,62,-33,78,11,83378
5,-25,32,-32,-16,0,-9,-13,0,38,24,51,64,-12,20,32,12,5,-50,-20,19,40,33,57,15,17,-16,-26,-66,-32,0,31,29,57,-52,1,-60,30,-29,-3,-81,-11,-23,89,-7,68,-44,38,57,-32,-10,63,25,-81,-6,55,23,0,21,3,-13,-10,-25,26,-9,32,-26,37,72,59,26,2,-11,-14,0,45,-5,-12,-29,-18,11,18,14,23,11,12,14,20,16,2,-7,44,-25,36,38,15,-21,38,-11,2,-81,36,-5,-83,5,11,-28,1,69,42,-42,8,13,-31,-10,-21,6,23,14,70,-84,59,-46,25,1,-30,47,-33,36,8,-5,45,-25,36,-6,24,12,-39,15,27,-9,34,33,9,35,-46,56,40,-3,66,-23,-55,25,30,-18,4,33,6,-62,39,15,-5,40,16,-14,-47,21,59,62,-32,-34,68,14,11,94,24,-22,60,34,16,4,1,27,-52,83431
6,-13,63,-38,-19,-9,-13,40,13,53,64,78,58,21,34,25,10,-45,-76,-16,4,24,60,41,0,-17,6,-44,-69,-68,-9,44,42,30,-24,10,6,0,-29,-27,-83,-12,-22,90,-40,12,-51,-1,82,-86,-46,51,35,-96,19,-43,-3,-10,44,-8,-41,-67,-3,76,-46,18,-40,-8,19,45,52,-6,-16,28,-30,46,-54,-20,-14,-21,-2,0,13,18,54,0,32,0,36,5,-7,4,-24,26,43,48,31,24,-45,27,-63,36,-43,-56,25,36,-22,10,100,39,-73,20,11,-52,14,-20,-30,22,37,-22,-95,46,-67,42,-24,-7,-7,-36,82,-27,-42,16,5,28,-45,-27,-23,-60,18,24,-11,51,37,-47,85,-72,-2,54,-37,84,5,-47,20,-7,-13,19,13,15,2,-21,-16,-43,-4,0,-7,-45,4,88,-25,-52,-49,100,22,-33,97,23,-13,39,-59,33,0,-13,83,-32,83447
10,-11,57,-29,-7,-11,-26,35,-5,38,57,54,-54,1,12,4,25,67,43,4,-2,72,64,90,27,64,3,-31,12,-58,-35,12,36,-17,27,32,0,6,40,-11,-5,-37,40,88,-11,64,41,24,73,-52,28,82,10,-29,10,26,-17,-12,11,-3,26,-52,-85,27,4,-19,-33,26,73,91,60,28,-38,33,11,37,62,0,-15,-3,7,-22,23,16,-18,4,17,-28,6,-5,44,13,-25,64,-12,-27,8,6,1,-7,-95,24,-5,-90,-33,-8,-17,-48,71,-17,-24,71,-34,15,2,-25,60,-3,0,33,-26,77,-2,1,100,20,28,-29,69,65,-49,2,-86,56,28,23,20,-4,13,50,40,6,2,65,67,-29,45,38,97,65,23,63,37,1,-38,33,-1,70,0,24,3,0,15,31,3,70,-1,73,45,11,-84,69,11,13,92,-3,-15,-55,7,15,24,-6,40,22,83494
56,-2,10,-5,-45,-7,-6,-30,29,35,-21,80,34,-24,58,33,-59,-17,10,5,-53,77,49,-33,-13,-14,-34,-34,-2,-49,-4,21,92,15,51,48,9,14,-14,-18,-33,60,-8,62,-34,36,9,-19,67,-55,46,81,17,-79,-13,-50,-51,-4,51,6,44,-100,22,72,6,60,-32,-26,33,-28,45,-17,56,-42,-29,57,-24,11,-24,-47,7,36,-43,57,-10,11,48,-48,47,13,-14,15,-9,73,35,-10,-34,-39,-37,-3,-41,39,-51,-39,24,3,18,58,100,37,-100,50,25,28,-39,-8,-27,-1,-10,-57,-78,68,-100,29,-32,-17,-32,-3,77,-10,-100,10,21,43,-20,35,-48,-91,19,38,-17,33,40,-4,77,-39,71,37,-47,96,-18,-26,-6,6,-11,53,-42,46,6,-37,-18,-48,12,-13,12,-28,-50,73,81,25,23,100,20,-47,68,-1,27,44,-25,49,-10,-16,84,47,83511
35,-64,84,-32,-41,-11,-9,-4,14,13,17,52,-38,-36,31,40,6,25,28,-15,28,51,79,81,28,5,0,-25,-51,0,42,35,81,47,-75,25,10,42,-16,-4,-52,-48,-19,100,1,86,30,34,64,11,-25,46,24,-58,-52,49,2,-11,23,-11,-30,34,-21,-3,41,44,-21,34,83,89,77,14,-43,7,-31,71,16,58,-75,-43,-14,27,1,20,1,-16,34,17,31,-8,-3,73,-16,37,-32,1,-24,19,-40,-31,-92,39,-39,-89,-20,-24,-46,26,100,-20,-3,27,16,-16,0,-14,8,39,-31,48,-57,65,-94,16,50,-42,67,-32,72,-27,29,12,-30,66,-35,-4,-3,-74,27,65,0,19,45,-25,73,-21,88,13,51,64,-39,-16,61,32,-12,27,19,14,15,57,7,-48,71,29,-15,-24,29,58,100,-9,-9,100,28,-12,100,40,-43,-38,17,39,9,5,15,-77,83748
25,52,33,8,-42,8,15,21,72,62,100,91,58,-27,26,7,-33,36,12,35,-43,44,93,17,-16,22,45,0,9,0,-26,34,-31,-45,40,47,-38,75,-12,-12,-15,-22,-14,48,0,-28,24,-23,-5,8,20,22,33,-92,36,-13,-9,8,65,-26,19,-77,-44,62,-39,46,3,-21,-10,12,100,-35,-11,27,6,12,44,-45,38,-41,-29,52,-45,38,40,-21,58,-30,67,69,-24,-55,29,40,35,30,-4,-2,9,32,-71,0,-29,-76,19,44,72,91,79,42,-64,-21,0,4,69,10,24,-66,50,-7,-97,30,-46,63,40,58,12,9,27,1,-61,-52,-46,-17,37,21,7,-50,10,-9,-21,68,11,-3,26,11,100,62,46,97,52,52,67,79,16,46,0,-21,-36,7,-8,-27,-50,-14,38,60,-45,-4,100,10,55,75,8,17,47,-67,81,56,-27,63,-34,-16,72,48,100707
12,37,89,-11,26,14,78,-13,-8,17,-9,20,23,-47,73,12,-36,40,18,-16,13,30,69,14,-18,11,10,-14,-15,-4,41,31,25,1,-48,0,43,32,-8,11,25,17,-7,82,7,32,21,-1,33,-10,-31,23,30,-66,21,0,-62,14,56,-7,-31,-2,76,10,61,77,-14,0,39,13,76,26,21,-13,41,33,46,50,34,23,-6,85,-36,74,7,-1,12,-75,55,-4,36,12,-48,27,19,-2,-52,66,44,3,-10,24,-5,0,-37,0,41,2,100,22,-7,54,-7,20,12,-44,15,12,16,12,-65,24,-70,43,-15,-23,10,-10,42,32,-10,33,71,56,-43,15,34,-69,18,57,34,44,10,40,42,-78,-33,17,-12,22,-32,-2,80,42,76,1,65,46,43,4,-9,-4,12,-15,-14,0,13,33,-17,18,-13,100,15,21,85,9,35,29,26,17,26,-15,17,-46,110008
6,15,82,-18,-46,-38,-20,-30,-11,-3,8,55,19,-77,9,12,-41,-5,-63,15,-48,42,67,45,28,-31,-52,-23,-44,-30,-19,33,16,8,-50,25,-32,68,-24,28,-87,68,-27,93,15,87,-63,23,60,-34,-19,10,31,-85,-19,-89,-43,-38,30,-13,-24,25,-74,95,25,76,-23,17,85,28,64,31,61,-39,16,-40,-5,22,19,-52,-3,79,-41,6,10,-3,45,-41,32,-12,5,-20,-67,41,0,19,-67,32,10,21,-29,-45,-52,-33,-7,22,-88,13,93,-8,12,80,-18,-35,-54,-75,-32,49,-20,-89,-83,16,-91,10,45,-34,-36,-17,94,21,32,77,-73,74,-7,2,-17,-86,1,68,7,13,17,22,92,-83,44,-3,60,46,-41,-48,11,57,-12,28,30,77,-31,-38,-28,-58,-21,27,18,-37,-46,55,40,-34,-19,89,2,-19,96,49,-85,18,-33,43,29,-17,100,-60,146741
-80,100,25,0,41,0,41,82,88,0,41,48,-28,-34,25,70,25,-64,-30,18,-36,34,-100,-96,23,45,27,10,-62,12,-52,-48,0,50,79,55,52,45,72,53,54,-43,71,-12,53,36,-28,26,70,15,1,18,-54,-11,66,100,78,0,-4,0,1,-26,-18,-5,-16,100,10,29,29,-95,-100,100,-42,91,-74,29,-62,-15,100,37,0,100,26,24,48,0,13,76,-9,85,97,80,0,28,26,49,-36,100,-74,-42,-26,27,82,-23,53,-47,95,25,86,25,6,11,-100,-100,32,0,46,0,68,100,-13,23,1,3,-70,-69,77,0,2,-2,-30,100,2,22,18,60,24,0,27,20,95,2,85,-5,1,100,100,0,-68,44,-63,25,70,46,41,55,100,13,50,78,26,81,79,33,22,26,-32,72,100,-100,-7,90,11,25,-17,0,97,-27,100,7,100,26,0,87,152723
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159906
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159913
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159925
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159930
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159950
-100,100,-100,0,-48,0,-48,94,100,0,31,37,6,28,0,-50,30,-36,-87,-100,-24,100,-23,0,-3,-25,78,1,-15,31,-82,-100,-100,75,14,-8,-100,80,7,-100,77,-16,75,-100,-100,65,-93,100,49,19,-13,-54,-98,-16,100,0,100,0,-14,37,-4,13,-100,-4,-41,31,7,100,-7,-15,-22,24,-2,50,-61,-11,-24,-40,100,-40,49,22,39,25,100,31,100,100,-33,100,-100,100,1,25,68,83,-5,-62,-61,25,23,2,87,27,47,24,85,54,-10,78,-17,-100,100,-100,100,2,-21,0,100,1,-11,-50,15,39,-40,1,-30,0,-17,-11,16,90,-100,-55,0,-3,91,21,0,-91,-78,84,-26,-12,-14,100,54,0,-25,-1,-87,27,-12,22,-14,26,-78,-100,-100,6,16,100,84,28,61,25,-29,40,88,-100,40,20,-43,73,-100,0,100,0,-6,-2,90,-10,-16,74,159962
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159964
-20,37,31,0,-6,0,-72,-93,-21,0,1,0,41,14,33,-34,26,-14,49,0,4,100,-40,68,-33,31,6,19,-31,-2,-25,-18,-2,31,-54,47,-47,-31,3,40,71,6,4,-100,32,-14,39,100,44,-5,-31,-20,-29,15,15,82,23,0,33,2,-28,-19,-27,58,21,88,-25,100,-11,59,-13,-26,0,-99,-31,19,23,26,32,-17,0,77,27,6,54,4,-100,11,-31,1,0,14,6,100,45,47,22,0,-6,-40,-86,17,100,-61,-100,-46,62,-10,-74,34,-11,0,0,-100,17,0,31,0,-12,62,-15,10,45,-22,19,-27,-50,0,1,24,-19,-22,-25,0,-42,-32,25,65,77,3,7,-21,-40,0,0,-2,54,0,31,4,-52,36,-19,-33,-76,41,30,13,-46,-20,-40,-7,21,-100,36,41,-10,52,46,-100,-44,-95,100,50,-90,0,74,34,4,-96,-21,-1,48,-64,159970
-74,73,5,0,14,0,0,71,-7,0,17,70,45,-46,-24,0,-16,12,-88,-69,-21,92,-42,-17,8,9,34,-17,-12,8,0,-67,-40,-13,-39,34,-55,15,-9,-7,51,77,-9,-60,-8,1,-92,99,-5,10,13,25,-35,-10,-33,-44,47,0,-64,5,13,-23,-69,-17,-34,-14,-20,100,0,-19,-40,14,82,72,-64,13,10,-33,68,13,0,-16,-19,-23,37,15,100,46,-71,0,28,-53,0,68,5,40,-47,63,-67,4,100,11,41,100,-100,7,61,-15,-1,3,-8,33,36,-100,38,0,8,0,-37,-44,-9,28,3,-9,-68,-67,7,0,-14,-29,-24,51,-68,55,64,-71,51,10,33,48,26,-9,15,-28,-16,56,1,0,-69,71,-54,-53,-22,12,-2,26,63,35,-45,6,43,51,-53,-11,-65,-50,-20,-6,0,-100,-24,-2,36,49,-64,0,61,45,22,100,15,45,-12,-30,159981
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159988
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159993
0,68,-2,0,74,0,8,100,38,0,55,25,6,35,100,46,6,17,-98,61,30,-28,100,100,2,-82,100,2,-100,27,-83,-58,-16,100,-100,71,-53,91,17,56,100,-1,100,35,42,-47,-53,-100,-76,36,52,-22,-96,-55,37,-9,51,0,-39,2,-1,-92,-70,56,-76,-70,1,2,19,100,100,26,-25,96,-40,15,39,-100,93,94,-16,-93,5,67,100,-34,100,72,-5,34,60,95,0,-42,51,100,24,100,-61,-100,-100,0,100,-100,81,-92,99,100,100,68,17,11,90,-100,100,0,-14,0,49,-16,-58,-75,100,0,100,-82,0,0,-33,-26,-38,100,-31,0,20,-48,54,100,41,-17,63,0,46,-36,-26,100,67,0,100,38,-68,100,100,81,13,90,100,32,-55,-5,-24,100,100,96,63,78,-9,-15,33,-100,80,73,26,54,17,0,92,0,-46,50,35,-7,23,3,160014
-100,68,-100,0,-30,0,-100,100,20,0,46,7,52,-16,38,1,40,49,-63,-33,4,100,79,20,23,-8,-72,12,-91,38,-34,-100,-100,92,100,-13,5,-81,-50,-1,100,15,-51,-100,-5,-84,-74,100,13,38,1,53,-100,-35,-82,-27,69,0,-20,-1,2,-20,-100,-30,-13,100,0,100,-80,30,88,-29,9,78,-4,11,48,-23,69,-38,4,100,39,50,77,7,100,68,-29,21,-100,100,-1,100,25,75,-2,-100,-6,5,100,13,57,100,-100,4,38,30,87,27,5,-63,100,-100,-63,3,-22,0,-77,-22,-29,52,-10,50,86,-37,-10,0,-7,-33,-17,31,-100,-100,1,7,48,-8,-100,-100,-100,55,3,27,-7,97,100,0,77,6,-25,10,6,-78,-100,0,-100,-48,5,4,2,66,100,21,-24,2,-17,13,100,-100,20,86,-100,45,-100,0,33,44,17,100,-40,2,-44,100,160030
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160047
