bs_zygomaxilla_NL_XXX_D_U,bs_zygomaxilla_NR_XXX_R_A,bs_mandible_NR_IXA_B_F,bs_maxilla_NL_SXX_N_W,bs_chin_NN_SXX_SL_SR,bs_brow_NL_XLX_R_A,bs_canine_NL_XXX_N,bs_brow_NL_XLX_B_F,bs_brow_NR_SMX_B_F,bs_temple_NR_XXX_B_F,bs_orbits_NR_XXX_N_W,bs_orbits_NR_SXX_D_U,bs_teeth_NN_XXX_D_U,ca_ears_NR_XXX_N_W,bs_cuspid_NR_XXX_SL_SR,fl_eyes_NR_XXX_R_A,bs_skull_NN_SXX_N_W,bs_mandible_NR_XXP_B_F,ca_laryngeal_NN_XXX_N_W,bs_orbits_NL_XXX_R_A,bs_maxilla_NR_IXX_B_F,fl_eyes_NR_XXX_D_U,bs_incisorLower_NL_XLX_U,bs_mandible_NL_SXA_N_W,bs_cuspid_NL_XXX_N,bs_brow_NN_XMX_D_U,ca_ears_NL_XXX_B_F,bs_temple_NL_XXX_R_A,bs_zygomaxilla_NR_XXX_D_U,bs_coronal_NN_SXX_R,bs_incisor_NR_XLX_D_U,bs_incisor_NR_IMX_D_U,bs_brow_NN_XMX_SL_SR,bs_canine_NR_IXX_R,bs_maxilla_NR_SXX_D_U,bs_maxilla_NL_IXX_R_A,bs_incisorLower_NL_XLX_SL_SR,ca_ears_NL_XXX_SL_SR,bs_incisor_NL_IMX_R,bs_incisorLower_NL_XLX_N,bs_noseRoot_NN_XXX_D_U,bs_cuspid_NL_SXX_D_U,bs_incisor_NR_ILX_D_U,ca_ears_NL_XXX_R_A,bs_cuspid_NL_XXX_U,bs_cuspid_NR_SXX_D_U,bs_cuspid_NR_XXX_N,bs_mandible_NR_IXA_N_W,ca_ears_NR_XXX_R_A,bs_skull_NN_SXX_R_A,bs_noseBridge_NN_XXX_N_W,bs_incisorLower_NR_SMX_D_U,bs_chin_NN_XXX_B_F,bs_canine_NL_XXX_SL_SR,bs_incisor_NR_XLX_SL_SR,bs_brow_NR_XLX_N_W,bs_maxilla_NL_IXX_B_F,bs_incisorLower_NR_XLX_U,bs_mandible_NR_SXA_D_U,bs_skull_NN_XXP_N_W,bs_chin_NN_XXX_R_A,bs_orbits_NL_SXX_D_U,bs_temple_NL_XXX_B_F,ca_adamsapple_NN_XXX_D_U,bs_orbits_NL_XXX_N_W,bs_mandible_NL_XXP_N_W,bs_canine_NR_XXX_N,bs_nose_NN_XXX_N_W,bs_incisor_NL_XLX_N_W,bs_mandible_NR_XXP_N_W,ca_laryngeal_NN_XXX_B_F,bs_mandible_NL_IXA_B_F,bs_chin_NN_XXX_SL_SR,bs_molarsLower_NR_XXX_U,bs_brow_NL_XLX_N_W,bs_mandible_NL_IXA_R_A,bs_incisorLower_NL_SMX_D_U,bs_brow_NR_XLX_R_A,bs_incisor_NR_XMX_D_U,bs_cuspid_NR_XXX_U,bs_maxilla_NR_IXX_N_W,bs_mandible_NR_IXA_R_A,bs_incisorLower_NR_XLX_N,bs_noseBridge_NN_XXX_R_A,bs_incisor_NR_IMX_R,bs_canine_NL_IXX_R,bs_mandible_NL_IXA_D_U,bs_orbits_NR_XXX_R_A,bs_incisorLower_NL_SLX_D_U,bs_nose_NN_XXX_B_F,bs_mandible_NL_XXP_R_A,bs_temple_NR_XXX_N_W,bs_chin_NN_XXX_N_W,bs_chin_NN_SXX_D_U,bs_orbits_NR_XXX_B_F,bs_teethLower_NN_XXA_N_W,bs_brow_NL_SMX_D_U,bs_incisorLower_NL_XMX_N,bs_skull_NN_XXP_R_A,bs_chin_NN_SXX_N_W,bs_chin_NN_XXX_D_U,bs_canine_NL_XXX_D_U,bs_brow_NL_SMX_N_W,bs_temple_NL_XXX_N_W,bs_orbits_NL_XXX_B_F,bs_mandible_NR_SXA_B_F,bs_noseRoot_NN_XXX_SL_SR,ca_ears_NL_XXX_N_W,bs_coronal_NN_SXX_D_U,bs_maxilla_NL_IXX_N_W,bs_incisor_NL_XMX_D_U,bs_teeth_NN_XXX_SL_SR,bs_cuspid_NL_XXX_SL_SR,ca_ears_NL_XXX_D_U,bs_forehead_NN_XXX_U,bs_incisor_NL_XMX_N_W,bs_maxilla_NL_IXX_D_U,bs_maxilla_NR_IXX_R_A,bs_molarsLower_NL_XXX_U,bs_coronal_NN_SXX_N_W,bs_canine_NR_IXX_D_U,bs_incisor_NL_XLX_D_U,ca_adamsapple_NN_XXX_B_F,bs_incisor_NR_XMX_SL_SR,bs_temple_NR_XXX_R_A,bs_temple_NL_XXX_D_U,bs_noseRoot_NN_XXX_B_F,bs_orbits_NL_SXX_B_F,bs_forehead_NN_XXX_R_A,bs_orbits_NR_SXX_B_F,bs_incisorLower_NR_XMX_N,bs_temple_NR_XXX_D_U,bs_incisor_NL_XLX_SL_SR,bs_brow_NN_XMX_R_A,bs_zygomaxilla_NR_XXX_B_F,bs_teethLower_NN_XXA_D_U,bs_teeth_NN_XXX_B_F,bs_orbits_NL_SXX_N_W,bs_orbits_NL_XXX_D_U,bs_noseBridge_NN_XXX_SL_SR,bs_maxilla_NR_SXX_B_F,bs_teeth_NN_XXX_R_A,bs_incisor_NR_XMX_N_W,bs_maxilla_NR_IXX_D_U,bs_orbits_NR_SXX_R_A,bs_forehead_NN_XXX_B_F,bs_mandible_NL_IXA_N_W,bs_coronal_NN_SXX_B_F,bs_skull_NN_XXP_SL_SR,bs_coronal_NN_SXX_SL_SR,bs_brow_NL_XLX_D_U,bs_forehead_NN_XXX_SL_SR,bs_maxilla_NL_SXX_B_F,bs_noseRoot_NN_XXX_N_W,bs_incisorLower_NR_XMX_SL_SR,bs_zygomaxilla_NL_XXX_R_A,bs_zygomaxilla_NL_XXX_B_F,bs_maxilla_NL_SXX_R_A,bs_nose_NN_XXX_D_U,bs_mandible_NR_XXP_D_U,bs_incisor_NL_XMX_SL_SR,fl_eyes_NR_XXX_B_F,bs_incisor_NL_ILX_R,bs_molars_NL_XXX_D_U,bs_incisor_NR_XLX_N_W,ca_ears_NR_XXX_SL_SR,bs_brow_NR_SMX_R_A,bs_brow_NN_XMX_B_F,bs_canine_NR_XXX_SL_SR,bs_skull_NN_SXX_F,bs_mandible_NR_SXA_N_W,bs_brow_NL_SMX_R_A,fl_eyes_NR_XXX_N_W,ca_laryngeal_NN_XXX_D_U,bs_molars_NR_XXX_D_U,bs_skull_NN_XXP_D_U,bs_chin_NN_SXX_R_A,bs_mandible_NL_XXP_D_U,bs_forehead_NN_XXX_N_W,bs_nose_NN_XXX_SL_SR,fl_eyes_NL_XXX_B_F,bs_orbits_NR_SXX_N_W,bs_chin_NN_SXX_B_F,bs_noseBridge_NN_XXX_D_U,bs_orbits_NR_XXX_D_U,fl_eyes_NL_XXX_R_A,bs_mandible_NR_IXA_D_U,bs_mandible_NL_SXA_R_A,bs_teeth_NN_XXX_N_W,bs_brow_NL_SMX_B_F,bs_brow_NR_XLX_D_U,bs_maxilla_NR_SXX_N_W,bs_incisor_NL_ILX_D_U,bs_mandible_NL_SXA_B_F,bs_canine_NL_IXX_D_U,ca_laryngeal_NN_XXX_SL_SR,bs_brow_NR_SMX_N_W,bs_incisorLower_NL_XMX_U,bs_zygomaxilla_NR_XXX_N_W,ca_ears_NR_XXX_B_F,bs_incisorLower_NR_XLX_SL_SR,bs_canine_NR_XXX_D_U,bs_orbits_NL_SXX_R_A,bs_skull_NN_XXP_B_F,bs_incisor_NR_ILX_R,bs_incisorLower_NL_XMX_SL_SR,bs_teeth_NN_XXA_N_W,bs_mandible_NL_SXA_D_U,bs_mandible_NR_SXA_R_A,bs_mandible_NL_XXP_B_F,bs_brow_NN_XMX_N_W,fl_eyes_NL_XXX_D_U,bs_skull_NN_SXX_SL_SR,bs_teeth_NN_XXA_D_U,bs_noseBridge_NN_XXX_B_F,bs_brow_NR_XLX_B_F,ca_ears_NR_XXX_D_U,bs_skull_NN_SXX_D_U,fl_eyes_NL_XXX_N_W,bs_noseRoot_NN_XXX_R_A,bs_incisorLower_NR_XMX_U,bs_zygomaxilla_NL_XXX_N_W,bs_brow_NR_SMX_D_U,bs_incisor_NL_IMX_D_U,ca_adamsapple_NN_XXX_SL_SR,bs_nose_NN_XXX_R_A,bs_incisorLower_NR_SLX_D_U,bs_maxilla_NL_SXX_D_U,bs_mandible_NR_XXP_R_A,bs_maxilla_NR_SXX_R_A,assetid,fc_neck_restore,fc_mouthbag_restore
15,6,14,-34,7,-20,-25,36,-4,-23,-41,-25,39,15,0,-76,49,-52,32,-12,22,-26,28,4,-26,-10,0,-2,17,-35,0,3,9,-22,36,22,-1,-61,-23,-27,-52,1,0,-69,28,2,-26,-35,-64,40,-6,1,-16,-1,1,16,26,29,0,27,32,-24,-25,4,-33,-20,-26,-28,0,-17,40,14,-1,30,18,18,0,-19,0,29,-62,23,-28,45,-24,-21,19,-11,0,-9,-10,-26,-24,9,-38,0,-62,-26,-39,-21,49,2,62,-20,-27,43,-2,14,-17,-64,2,2,0,10,55,0,-46,24,29,63,0,0,-30,4,1,50,0,7,9,9,-27,48,3,43,-78,-1,-9,60,8,16,-17,-78,0,-50,22,39,-28,9,4,-10,-56,-15,-18,45,0,5,-83,-40,87,43,5,22,-24,0,0,-72,-15,-19,-3,50,7,-15,-100,-1,0,43,23,45,33,37,29,58,18,19,6,-68,18,3,-64,-3,-59,-32,-1,42,0,-2,62,29,58,0,-3,1,22,2,-24,2,10,3,3,-54,80,-20,-9,0,-74,37,8,28,-91,39,30,53,-45,2,10,21,-1,35,-11,-42,83273,0,100
-94,22,5,-30,-11,-26,-31,-3,-15,35,-69,7,21,0,1,36,-15,-18,12,53,30,51,29,-61,-31,9,21,3,-90,-36,0,1,-7,-31,34,3,-1,-4,-31,-30,-29,2,-3,17,29,3,-32,-19,22,21,-28,1,-5,-3,3,-20,29,31,-16,38,30,6,33,6,-37,-27,-32,-29,0,-19,0,12,20,31,-2,-12,0,-37,-2,30,-30,-33,-31,25,-32,-32,8,48,0,-43,-12,-22,-14,-41,-29,-4,-65,-30,-23,-86,39,2,-34,-31,-11,47,-19,-5,-48,-35,0,1,-2,-38,43,0,-13,2,31,18,0,-3,-32,3,16,17,-5,-4,19,-20,-32,10,1,45,-46,-2,-52,32,-14,-28,-15,-48,0,-17,9,-14,-33,3,15,-23,-52,-38,-21,-33,0,17,-51,-18,86,-15,1,9,-32,-1,0,-30,7,-40,-2,0,-33,14,-83,10,0,-5,29,-12,-48,-14,8,12,-20,-29,-13,46,-7,-13,-33,0,-61,-41,-1,55,0,-2,-33,30,-18,18,0,1,0,11,-33,0,2,-11,-23,-20,19,50,-5,0,-42,-14,-40,-12,-80,53,31,-33,-66,2,1,1,0,25,-3,-6,83274,0,100
-32,10,14,-17,-9,11,-31,5,41,56,-13,55,20,-13,-7,-50,-26,-12,-36,-32,40,14,31,-10,-29,-30,8,-50,-14,-28,1,8,-8,-24,34,-17,-1,8,-26,-29,-68,5,0,-12,30,5,-28,-35,-19,28,-10,4,5,-1,-3,63,36,32,-8,22,40,54,54,28,-27,2,-31,-63,0,-14,10,52,-26,31,52,-56,2,17,1,31,-4,-44,-30,50,-26,-25,4,-29,0,-16,0,-7,-65,18,-62,-4,-38,-32,-22,-89,15,4,-52,-10,-51,25,-7,3,5,7,5,-11,-2,-42,32,0,-45,-15,31,52,3,0,-10,-2,-55,52,26,-4,-35,-4,-32,61,0,85,-32,-1,-57,50,-49,-41,17,-64,0,-64,-31,-7,-7,-19,6,16,-50,2,17,-36,-6,13,-39,-31,32,0,3,0,-27,3,0,7,4,-10,-8,0,-38,9,-21,25,6,16,61,10,48,-45,7,67,-21,-19,-45,-46,13,-72,-66,48,-48,-12,1,14,2,-5,-48,31,-42,-2,-7,2,-37,4,-26,0,0,-3,-72,-10,24,17,-2,0,5,4,-33,26,-32,55,31,-44,-38,9,5,-4,0,37,4,-40,83277,0,100
-34,40,-29,-48,8,-14,-33,-3,62,23,-20,-66,11,16,-3,-8,-5,38,49,50,4,69,34,-37,-33,38,24,-21,-42,-35,1,3,15,-30,80,14,1,-40,-31,-34,69,5,-1,-89,35,5,-31,-64,-87,42,44,5,-21,1,3,4,8,33,26,20,57,-58,17,2,-37,-20,-31,-34,0,-42,25,-21,5,33,7,11,4,-9,0,33,-5,7,-32,5,-32,-30,28,64,0,-16,-9,-38,-38,15,-12,-6,-23,-33,-39,-58,12,6,-52,-46,-6,17,6,45,-36,22,3,21,0,87,24,0,-80,18,34,-34,6,0,-25,5,-31,37,-13,-20,16,-15,-33,39,8,66,-80,-6,-90,-11,-36,23,63,-48,0,-68,16,-21,-58,-14,6,20,-83,8,58,43,-1,38,-79,-28,63,-21,10,-20,-34,2,0,-3,-27,-16,-2,56,-37,-34,-36,-7,2,39,55,-17,9,23,-22,3,-45,38,-43,-12,20,-8,-71,71,-90,-48,0,15,5,-7,-47,35,-9,11,-2,4,22,10,-33,2,5,36,-12,40,-37,68,25,0,21,-10,76,6,-44,97,35,1,-24,4,6,5,0,75,-3,-22,83348,0,100
-23,-49,-13,-41,20,7,-22,45,0,-8,37,1,25,45,1,-67,40,-7,15,38,4,8,26,-51,-23,-33,35,10,-40,-33,1,6,11,-24,76,25,-1,-87,-25,-21,-36,3,0,55,24,5,-20,-46,56,31,-21,1,-21,0,3,36,15,23,-75,46,31,-2,-5,13,-13,40,-20,8,0,5,15,27,-8,23,32,-38,1,11,0,22,-35,-26,-19,-14,-25,-24,-6,45,0,-45,11,-31,-41,-7,-69,-2,-25,-23,-8,-76,24,2,-88,-47,-65,49,15,87,-33,-38,1,1,0,-64,17,0,-49,28,25,61,2,0,-32,3,-28,-17,-22,-29,0,-30,-21,-12,2,-32,9,0,-34,56,-3,22,20,-53,0,-56,-3,36,-23,-17,-6,31,-30,34,16,5,1,-40,17,-27,43,3,2,-24,-25,3,0,-38,17,-19,0,42,-47,16,-22,25,3,17,75,4,65,14,-22,87,-43,24,-12,-64,-1,-36,-25,-11,-45,-21,0,55,0,-6,-63,25,49,10,0,1,-13,2,-25,1,8,-64,-31,-2,37,10,37,0,-31,45,-75,-5,-47,14,23,51,-26,7,8,-19,1,73,28,-40,83363,0,100
47,-9,-8,-29,-4,-4,-30,49,-1,4,-45,6,25,34,-3,-16,59,36,43,92,9,37,32,-80,-30,17,-5,2,48,-37,0,5,-18,-27,67,-4,0,-100,-29,-31,-13,5,0,-69,32,5,-29,-62,-76,50,-62,6,-49,1,1,14,17,31,-28,21,49,21,19,26,-60,47,-29,-76,0,41,4,-17,22,32,16,-9,6,-6,1,31,33,-6,-31,18,-29,-27,63,95,1,10,17,-18,-43,-42,-53,-4,-48,-31,-52,-82,45,6,-91,-31,-26,-51,-23,42,-56,47,3,-16,0,63,0,0,-56,11,33,-17,5,0,-61,5,-9,7,6,45,14,47,-30,11,6,43,-40,-3,-100,64,-14,-80,-26,-6,0,-62,-62,-38,-52,-16,14,8,-85,5,-25,-32,-2,-7,-44,-29,57,-1,8,27,-30,4,0,-100,-6,-21,-2,53,-60,-3,-65,30,4,39,52,-4,24,-100,31,55,-55,24,-14,-20,64,-100,-50,-8,-90,-44,0,-49,4,12,-92,33,100,-7,-3,4,-51,1,-29,1,8,-42,-90,31,-13,31,12,0,15,48,55,10,-69,75,33,91,-41,5,0,19,1,61,8,-27,83378,0,100
-41,14,-8,-21,-10,-8,-22,-20,27,11,-16,-26,18,42,1,-42,-24,-27,14,9,-21,7,23,-14,-23,33,8,-51,-51,-20,1,2,5,-20,66,-2,-3,12,-20,-23,2,2,0,18,23,2,-22,-23,19,-9,-22,2,-32,-2,2,17,-18,22,-21,25,25,-9,13,3,1,-41,-23,-34,0,-44,26,-2,0,24,19,-9,0,-7,1,23,13,-11,-22,58,-20,-20,10,13,0,-26,-13,-58,-67,26,-5,-3,-6,-23,-8,-66,27,2,24,-60,29,-11,0,54,-52,3,4,0,0,-16,11,0,-22,-3,23,24,2,0,-16,3,-39,33,1,-26,-9,-27,-23,30,0,-1,-67,-1,-40,40,-17,6,31,-42,0,-28,-40,-18,-26,-11,4,-5,-15,-16,15,-33,0,14,-67,-9,60,20,1,8,-20,0,0,12,25,-13,-1,53,0,17,-47,-1,1,-10,48,22,47,9,19,47,-15,3,-12,-19,12,6,-65,34,-29,-32,0,0,1,-4,40,23,-22,0,0,0,-40,4,-20,-2,2,-16,7,-29,69,2,-6,0,-43,-25,-19,-31,-38,51,23,-30,-15,3,5,-9,0,57,-6,-8,83431,0,100
-16,-7,54,-70,-19,1,-25,26,34,48,21,49,69,25,0,-73,26,-36,48,20,17,-18,29,-59,-26,46,6,-89,-14,-35,0,8,-17,-25,9,-16,-1,-42,-25,-28,-73,6,1,-98,29,6,-24,-18,-98,58,-34,5,1,0,2,6,25,27,-33,48,36,61,52,31,13,31,-23,-35,0,41,41,55,-13,28,34,-64,5,2,3,27,-3,-89,-26,54,-26,-24,44,51,1,-53,11,19,-80,0,-72,-1,-32,-27,-53,-93,50,5,0,3,-50,35,-21,30,-45,0,7,-5,1,46,30,0,-53,-14,30,70,4,-1,-35,5,-93,61,-29,16,3,22,-25,63,4,70,-46,0,-60,74,-17,-15,-40,-56,0,-52,-17,53,-36,22,13,5,0,-9,-54,-54,0,-3,-56,-5,98,-3,6,11,-27,3,0,-65,58,-7,-2,70,-52,44,-48,21,2,41,72,-5,96,-21,26,53,-10,-17,-16,-76,26,-65,-76,34,-17,-73,1,50,2,-3,-20,29,46,-6,-2,3,-14,11,-26,1,5,-31,-71,-38,77,-22,25,0,-13,25,36,-1,-66,61,28,50,-39,8,6,5,1,13,10,-3,83447,0,100
-39,35,-29,-45,16,-22,-22,21,36,65,-20,40,1,54,-5,-56,-47,17,46,0,47,-47,26,-22,-23,-65,72,14,-28,-22,3,-1,-3,-22,46,-20,5,24,-20,-22,-39,3,0,-2,25,5,-22,-40,-4,8,-17,3,0,4,-1,27,48,26,-29,51,30,43,67,10,-22,-34,-22,1,0,-20,20,-23,-28,26,39,1,2,-21,1,26,34,4,-22,52,-21,-21,26,-1,2,5,0,-25,-17,-52,2,1,-73,-22,-3,-31,-37,3,-54,-34,4,15,1,61,-30,21,3,0,2,-52,25,0,-76,-23,26,51,5,1,-29,-1,17,-9,-2,14,8,15,-24,-1,6,69,-7,-9,10,46,20,1,20,-11,0,-87,-12,-21,-37,100,3,4,-42,-16,17,12,-2,37,-7,-21,89,1,7,22,-24,2,0,5,32,-29,-5,0,-16,35,-65,11,4,-5,71,2,18,10,28,57,-75,50,19,-57,36,18,-61,33,-48,-47,0,23,1,-9,-40,26,-58,64,-5,1,-13,28,-23,7,11,-28,14,13,100,-48,15,0,-44,7,-52,-33,-64,19,27,-63,-69,-1,11,-29,2,45,-1,-23,83494,0,100
17,-17,3,-69,5,-1,-21,74,48,63,-65,6,57,-18,0,-24,57,-1,77,91,5,-1,25,-16,-22,6,-14,-12,17,-30,2,7,-19,-22,53,24,-4,-60,-24,-22,-2,5,3,-51,24,6,-20,-11,-46,69,-6,5,7,-4,2,-1,16,24,-43,36,44,2,64,0,-56,35,-20,-82,0,37,77,10,-10,24,22,-54,5,0,3,24,-6,-42,-22,-4,-25,-22,-5,92,1,0,-6,0,-19,-38,-99,-7,-30,-23,-55,-96,37,4,-55,-3,-72,4,-13,-11,-25,0,5,-4,-4,29,5,0,-4,22,25,48,7,0,-9,5,-1,69,-6,25,63,28,-22,70,-1,-20,-45,3,-17,77,-4,-4,-17,-56,0,-13,-89,51,10,0,4,-16,22,-24,-17,-58,1,-22,-25,-3,88,0,0,14,-25,5,0,-75,15,-2,0,57,-21,11,-25,6,5,39,76,0,57,0,27,70,-12,40,-12,-14,5,-77,-67,55,5,-77,4,-1,6,-1,-63,25,63,-23,0,2,-90,-32,-24,-2,1,-40,-79,-2,27,11,-13,0,-4,80,37,39,-29,37,25,49,-19,8,1,14,1,50,-7,4,83511,0,100
-31,13,-41,-75,-11,0,-39,-17,9,41,12,100,45,-4,-1,-34,0,10,11,-15,17,9,39,-2,-40,-3,39,-58,-23,-34,3,5,-4,-30,39,15,-4,-54,-31,-40,-12,4,1,-7,40,4,-40,-52,-8,21,-52,3,28,-3,1,36,15,40,-27,10,35,100,45,-7,-55,-21,-39,-62,0,-30,76,-28,-19,42,41,40,3,1,1,39,-25,39,-39,77,-31,-30,16,-10,0,-21,-55,-28,-31,38,-47,-2,4,-40,-32,-41,23,2,-32,-55,-26,-11,17,-5,-49,-38,3,-13,-5,-7,35,0,-26,23,40,56,3,1,-26,2,-81,66,-13,-47,-36,-48,-41,77,-3,10,-67,2,-2,18,-20,-23,22,-21,0,-36,-27,-4,-52,73,6,11,-33,1,15,-47,0,20,-73,-21,66,18,-2,-45,-32,1,0,-55,-10,-17,0,19,-1,-3,-86,-2,2,7,62,23,1,-43,-33,41,-42,27,-27,-38,14,-11,-60,10,-37,-66,1,-8,2,-6,-19,39,-43,27,-1,0,-38,36,-31,-4,-3,-26,-15,11,13,10,14,0,-17,-30,-11,2,-100,55,40,-49,11,5,6,17,1,44,-50,-28,83748,0,100
-24,-45,19,-95,16,31,0,37,40,19,-74,65,-14,-76,0,20,47,-15,63,75,37,37,0,-50,0,-3,-32,-7,-52,0,1,10,-2,0,48,85,-2,-91,0,0,1,4,1,-90,0,7,0,-75,-89,26,-37,6,-9,-3,6,-13,33,0,-84,69,28,84,30,-23,-95,85,0,-52,2,81,-5,15,9,0,0,33,6,26,1,0,-58,30,0,-18,0,0,36,71,1,-76,18,-31,-40,-36,-35,-5,-41,0,-56,-98,15,5,-43,-41,-22,95,5,-75,32,-58,1,-7,-3,-32,0,5,-93,81,0,27,4,2,-92,0,2,-15,-18,51,58,57,0,-9,0,76,49,6,-84,36,0,-29,-7,-15,4,-95,5,-37,-70,-54,6,18,-54,13,-7,-27,1,-44,49,-11,78,-34,-2,-50,0,7,1,-92,-22,-48,-2,0,-46,-30,-1,5,7,-32,64,-31,30,-5,-42,42,-87,66,-15,17,33,-20,-27,42,-75,-79,1,100,3,-6,-34,0,-60,-33,0,3,-3,-38,0,-1,1,-86,-24,-15,29,41,50,21,62,45,-41,-11,-20,18,0,-6,-48,12,4,1,1,45,19,-15,100707,0,100
-38,0,5,-71,6,12,0,-14,54,24,-72,-21,43,42,1,17,-9,-11,39,58,11,-2,0,19,0,62,-6,-43,-42,0,1,0,1,0,34,18,0,-5,0,0,-17,2,2,-41,0,2,0,38,-44,22,18,1,4,0,1,-45,9,0,1,38,3,-18,17,11,-55,-10,0,-27,0,-15,64,9,-3,0,-5,-2,2,-2,-1,0,-20,0,0,0,0,0,43,67,2,-29,-50,-16,47,13,-75,4,-57,0,-1,-56,56,0,-70,-6,-73,15,-1,26,36,-28,0,-7,2,68,0,5,26,18,0,57,1,1,-61,1,-35,-20,4,44,25,52,0,-21,0,18,-70,0,-55,40,-12,-6,-22,-4,5,24,-43,28,45,-10,-4,-3,51,1,-26,-80,0,-1,-61,31,85,-35,3,-13,0,3,0,-31,49,-33,-1,20,10,48,-8,-5,0,-10,17,-36,4,0,-7,17,-36,-2,-12,6,47,-21,-34,58,35,-58,3,13,1,0,-73,0,6,0,0,0,-40,8,0,3,5,4,-24,-9,-66,-1,-9,0,-15,-7,77,-10,-2,2,0,6,-57,1,3,25,0,34,-47,29,110008,0,100
-35,91,-21,-62,24,-50,-36,32,-46,20,-60,-29,24,-58,-2,-68,42,9,19,88,26,37,39,-51,-38,35,38,-9,-24,-35,0,0,-3,-31,47,-14,1,-65,-31,-39,-81,5,0,9,40,5,-37,-45,14,25,-28,4,-67,1,3,-22,31,39,-52,-1,66,-15,27,19,-65,-57,-36,-42,0,-57,35,-22,10,41,-4,-32,4,-51,5,40,-18,-26,-39,74,-31,-32,24,97,3,-57,-13,-41,-100,57,-78,-3,6,-38,-14,-47,60,6,-38,-58,-78,56,-11,-52,-28,7,7,-1,1,63,61,0,-40,-7,41,20,4,0,-34,5,-8,48,-6,-38,26,-39,-39,56,8,68,-100,-11,-49,38,36,-4,-23,-37,0,-48,67,-16,-47,55,6,7,-88,2,-31,-29,0,86,-100,-17,41,-45,10,-57,-33,3,0,-65,24,-40,-2,58,-62,25,-55,13,2,45,45,-46,19,-13,-62,39,-44,29,43,-64,26,15,-72,-40,-100,-72,0,44,3,-3,-28,41,49,36,-2,5,78,50,-33,3,7,-49,18,7,-63,38,15,0,-14,28,52,-78,-55,82,41,60,5,0,7,-3,3,39,-13,-18,146741,0,100
-8,0,67,-100,-16,0,0,100,0,0,-15,100,0,16,0,-67,8,-15,0,-49,94,-15,0,1,0,84,-15,9,-6,0,0,0,0,0,42,29,0,-67,0,0,-65,0,0,-3,0,0,0,-56,-4,0,7,0,100,0,0,-33,93,0,98,-9,49,100,0,0,-15,-17,0,96,0,-18,0,66,5,0,-34,100,0,0,0,0,-100,100,0,87,0,0,-36,-50,0,71,-78,-22,-29,17,59,-67,87,0,-3,-46,-13,0,-34,-22,59,53,0,14,-6,-100,0,3,0,34,0,0,-10,33,0,-2,0,0,0,0,10,-5,22,-31,3,-32,0,-6,0,-92,84,-10,100,99,33,0,100,-82,0,-12,-77,0,-53,-4,0,0,69,0,100,0,0,-1,81,-72,74,-16,0,47,0,0,0,-67,100,81,0,0,4,100,-100,0,0,-3,23,-23,-1,-5,48,100,-29,-33,30,-68,-32,56,-34,-9,72,-100,0,53,0,0,-33,0,100,-16,0,0,-73,0,0,0,-70,95,50,-16,-26,-11,0,-28,-17,100,34,4,-100,43,0,100,90,0,0,-1,0,42,-81,-71,152723,0,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159906,0,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159913,0,100
