ca_noseSupratip_NN_XXX_R_A,fa_periorbital_NR_IXX_L_M,ca_noseColumella_NN_XXX_D_U,fa_submental_NR_XXX_L_M,fa_jowl_NL_IXX_D_U,fa_preplatysmal_NL_XXX_L_M,ca_noseAla_NR_ICX_D_U,ca_noseAla_NL_ILX_N_W,fa_lip_NR_IXX_L_M,fa_neck_NL_XXP_L_M,fa_forehead_NN_XMX_L_M,fa_jowl_NL_SXX_L_M,ca_earAntihelix_NL_IXX_D_U,fa_cheeksMiddle_NL_XXX_L_M,fa_earHelix_NL_IXX_L_M,ca_noseAla_NR_IXX_N_W,fa_cheeks_NR_XMX_L_M,ca_earHelix_NL_SXP_B_F,ca_earHelix_NL_SXA_N_W,ca_noseAla_NR_IMX_B_F,fa_submandibular_NR_XXX_D_U,ca_noseAla_NL_XXA_N_W,ca_earAntihelix_NL_SXX_B_F,ca_earHelix_NR_IXX_B_F,ca_noseAla_NR_ICX_R_A,ca_earHelix_NL_SXP_N_W,fa_cheeksMiddle_NR_XXX_D_U,fa_submandibular_NR_XXX_L_M,ca_noseSupratip_NN_XXX_D_U,fa_forehead_NL_XLX_D_U,ca_noseColumella_NN_XXX_R_A,ca_noseAla_NR_XXA_R_A,ca_noseTip_NN_XXX_D_U,ca_noseColumella_NN_XXX_B_F,ca_noseAla_NL_ICX_N_W,ca_noseAla_NR_XXA_B_F,fa_lip_NR_IXX_D_U,fa_cheeks_NR_XMX_D_U,ca_noseAla_NR_ICX_B_F,fa_nasolabial_NL_IXX_D_U,fa_nose_NN_XXX_L_M,ca_earlobe_NR_XXX_D_U,ca_noseAla_NL_ICX_B_F,ca_noseAla_NL_IXX_D_U,fa_nasolabial_NR_IXX_D_U,fa_orbital_NL_IXX_D_U,ca_earHelix_NR_SXA_N_W,ca_noseAla_NR_ILX_R_A,ca_noseAla_NR_ILX_B_F,fa_forehead_NR_XLX_D_U,ca_noseAla_NL_IMX_N_W,ca_noseAla_NL_SXX_N_W,ca_noseAla_NL_XXA_R_A,ca_eartragus_NR_XXX_B_F,fa_jowl_NR_IXX_L_M,fa_periorbital_NL_IXX_D_U,fa_orbital_NR_IXX_L_M,fa_preplatysmal_NR_XXX_L_M,ca_noseAla_NR_SXX_R_A,ca_noseSupratip_NN_XXX_SL_SR,ca_noseAla_NR_IMX_N_W,ca_earHelix_NR_SXP_D_U,fa_lip_NL_SXX_D_U,ca_eartragus_NL_XXX_N_W,ca_earHelix_NR_IXX_N_W,ca_earAntihelix_NL_SXX_N_W,fa_submandibular_NL_XXX_L_M,ca_noseAla_NL_ILX_R_A,fa_orbital_NR_IXX_D_U,ca_earHelix_NL_IXX_B_F,ca_earAntihelix_NR_SXX_B_F,ca_noseAla_NR_SXX_B_F,ca_earlobe_NL_XXX_D_U,ca_noseAla_NR_ILX_N_W,ca_earHelix_NL_SXA_B_F,fa_forehead_NR_XLX_L_M,ca_earHelix_NR_SXP_B_F,ca_earHelix_NL_IXX_N_W,fa_periorbital_NL_IXX_L_M,fa_jowl_NR_IXX_D_U,ca_noseTip_NN_XXX_SL_SR,ca_earAntihelix_NR_SXX_N_W,fa_cheeks_NL_XMX_L_M,fa_earHelix_NR_IXX_L_M,fa_nasolabial_NR_IXX_L_M,ca_noseColumella_NN_XXX_SL_SR,ca_noseAla_NL_IMX_R_A,fa_orbital_NL_IXX_L_M,ca_noseAla_NL_SXX_R_A,fa_lip_NL_IXX_L_M,ca_noseAla_NR_SXX_D_U,ca_noseAla_NL_IXX_B_F,fa_temporal_NR_XLX_L_M,ca_noseAla_NR_XXA_N_W,fa_orbital_NR_XLX_D_U,fa_nasolabial_NL_IXX_L_M,fa_cheeksMiddle_NR_XXX_L_M,ca_noseAla_NR_ILX_D_U,ca_earHelix_NR_SXA_B_F,ca_earAntihelix_NR_SXX_D_U,ca_earHelix_NL_IXX_D_U,fa_forehead_NL_XLX_L_M,ca_eartragus_NL_XXX_D_U,ca_earHelix_NR_IXX_D_U,fa_mental_NN_XXX_L_M,ca_earAntihelix_NL_SXX_D_U,fa_lip_NR_SXX_L_M,ca_noseSupratip_NN_XXX_B_F,fa_earHelix_NL_SXX_L_M,fa_orbital_NL_XLX_D_U,fa_forehead_NN_XMX_D_U,fa_jowl_NL_SXX_D_U,ca_noseTip_NN_XXX_R_A,ca_noseAla_NR_XXA_D_U,fa_cheeksMiddle_NL_XXX_D_U,fa_temporal_NL_XLX_L_M,ca_earHelix_NR_SXP_N_W,fa_submental_NR_XXX_D_U,fa_jowl_NL_IXX_L_M,fa_periorbital_NR_IXX_D_U,ca_eartragus_NL_XXX_B_F,ca_noseAla_NR_SXX_N_W,ca_earHelix_NR_SXA_D_U,fa_nasolabial_NL_SXX_D_U,ca_earAntihelix_NL_IXX_B_F,fa_orbital_NL_XLX_L_M,fa_orbital_NL_SXX_D_U,fa_submental_NL_XXX_L_M,fa_temporal_NL_XLX_D_U,ca_earlobe_NL_XXX_N_W,ca_earHelix_NL_SXP_D_U,fa_mental_NN_XXX_D_U,fa_lip_NR_SXX_D_U,ca_noseAla_NR_IMX_D_U,ca_noseSupratip_NN_XXX_N_W,ca_noseTip_NN_XXX_N_W,fa_orbital_NR_SXX_L_M,ca_earHelix_NL_SXA_D_U,ca_noseAla_NR_IXX_R_A,ca_noseAla_NL_IMX_D_U,ca_noseAla_NL_SXX_D_U,fa_nasolabial_NR_SXX_D_U,ca_noseAla_NL_IXX_N_W,ca_earlobe_NR_XXX_N_W,fa_temporal_NR_XLX_D_U,fa_mental_NN_IXX_L_M,ca_earAntihelix_NL_IXX_N_W,fa_neck_NR_XXP_L_M,ca_earAntihelix_NR_IXX_B_F,fa_jowl_NR_SXX_L_M,fa_orbital_NR_XLX_L_M,ca_earlobe_NL_XXX_B_F,fa_mental_NN_IXX_D_U,fa_cheeks_NL_XMX_D_U,ca_noseAla_NL_ICX_D_U,ca_noseAla_NL_XXA_B_F,ca_noseAla_NL_ILX_D_U,fa_jowl_NR_SXX_D_U,fa_lip_NL_IXX_D_U,fa_orbital_NR_SXX_D_U,fa_nasolabial_NR_SXX_L_M,ca_eartragus_NR_XXX_D_U,ca_noseAla_NR_IXX_B_F,ca_noseAla_NL_ICX_R_A,ca_noseAla_NL_IMX_B_F,ca_earlobe_NR_XXX_B_F,fa_submandibular_NL_XXX_D_U,ca_noseAla_NL_ILX_B_F,ca_earAntihelix_NR_IXX_N_W,ca_noseAla_NL_XXA_D_U,ca_noseTip_NN_XXX_B_F,fa_earHelix_NR_SXX_L_M,ca_noseAla_NL_IXX_R_A,fa_orbital_NL_SXX_L_M,ca_noseAla_NR_IXX_D_U,fa_submental_NL_XXX_D_U,fa_lip_NL_SXX_L_M,ca_earAntihelix_NR_IXX_D_U,ca_noseColumella_NN_XXX_N_W,ca_noseAla_NR_IMX_R_A,ca_noseAla_NL_SXX_B_F,fa_nasolabial_NL_SXX_L_M,ca_eartragus_NR_XXX_N_W,ca_noseAla_NR_ICX_N_W,assetid
2,-34,88,-16,1,11,6,-12,29,40,35,57,93,-27,-1,21,-2,-46,-87,-22,7,31,38,97,8,-14,0,-23,-73,-17,24,40,27,31,-63,22,-21,57,-20,-2,-61,-8,-14,93,-4,73,-70,23,56,-13,-36,52,40,-88,-9,29,30,13,41,4,-34,-60,25,85,6,95,-22,26,66,98,31,11,-5,-18,-26,-19,-50,14,-49,0,16,83,1,-1,52,23,12,39,35,22,15,24,9,35,51,44,-19,57,-35,7,-73,-33,0,-78,-1,17,-22,20,76,54,-48,45,13,-33,2,6,-8,10,-9,44,-94,48,-38,22,58,11,24,-15,79,-24,-51,19,29,22,-61,8,-14,-31,27,19,14,24,20,-30,79,-51,46,42,54,70,17,14,25,55,0,24,52,46,-24,10,6,0,19,10,-17,21,6,62,60,-34,-12,74,26,-16,96,10,-21,89,0,11,17,-3,60,-58,81776
16,82,-18,-8,-14,-2,27,-8,12,-7,35,53,84,-32,67,20,12,-3,36,42,7,31,55,2,4,57,44,-20,-46,-28,-53,27,-11,6,45,32,42,20,27,0,5,9,14,14,13,12,32,1,59,-44,14,44,28,-54,0,4,0,-3,24,-19,11,-13,-2,39,8,17,-23,-2,7,2,48,23,17,4,-2,51,-9,40,63,-14,-21,25,5,55,-3,-15,42,-13,27,4,-33,3,-12,18,-19,-18,-37,-24,-12,11,-2,35,-16,-14,-27,9,22,61,85,-21,-53,35,22,-9,37,-8,43,0,-11,0,-55,46,-47,29,-10,55,24,-8,63,0,0,35,-8,37,-40,5,8,-44,1,34,-36,30,20,11,64,10,65,-7,-14,62,38,43,31,15,19,26,-25,26,49,14,-22,-14,15,3,29,44,8,51,64,-12,49,79,0,5,15,-1,16,78,-10,42,11,-17,53,34,81813
51,-38,22,-40,-42,16,2,5,-41,85,48,68,5,-2,82,20,-60,40,33,15,-15,58,92,0,-2,80,-33,-49,24,-24,-56,21,9,-15,0,53,-85,34,-9,15,-43,-63,-3,83,-1,0,52,0,51,-18,15,54,15,-94,-6,-7,-5,14,35,-13,9,-9,-29,47,6,50,-54,0,26,-4,97,-1,-77,-3,-21,86,44,20,-45,-53,3,46,-58,67,46,0,43,-41,24,-41,24,-22,-10,50,29,38,-5,-48,-23,28,-100,66,-44,-89,52,29,-44,74,80,31,-63,22,-25,30,-10,-26,76,-21,15,28,-100,43,-84,12,14,33,12,-40,70,-56,-16,31,-21,60,-26,27,-70,-89,5,52,19,17,24,-65,69,-53,-70,85,22,70,55,-19,45,40,-7,56,-57,19,-85,23,-36,-35,-21,0,22,-11,-12,54,-38,23,13,76,6,-74,91,-21,-35,7,-3,42,0,-28,51,-10,81821
21,49,62,-16,16,-30,24,-27,-27,21,20,56,34,-11,60,22,11,-35,-47,-39,-9,60,33,-8,7,-27,31,-15,-54,-33,-30,49,4,29,-62,21,0,34,-40,5,-44,-53,-29,89,2,43,-46,40,82,-22,-10,76,41,-91,-10,52,29,-27,24,0,-11,-67,-14,62,-30,0,-12,45,46,-7,13,29,-50,-31,-11,18,-59,-13,36,16,22,-39,26,57,24,26,24,12,16,-15,8,12,4,53,-28,35,-18,53,-31,-27,-38,-3,-61,-48,-41,-9,-75,18,93,-34,24,53,-4,-8,30,-9,-32,20,11,67,-95,70,-100,36,-11,-11,52,-13,88,23,-54,25,-8,59,-26,15,-16,-97,22,63,9,38,22,12,86,-72,26,21,-12,49,-21,-76,44,31,21,27,48,58,-3,27,-25,-63,4,15,-28,-60,-10,91,10,-6,-61,93,21,-30,91,21,-65,11,17,23,35,-20,44,-57,81872
-20,-8,65,2,0,-71,98,0,-74,-42,-63,100,100,13,-1,24,1,-73,-84,3,19,-11,36,37,-21,-46,-4,-7,0,-67,-22,66,-11,61,-12,-37,-73,27,-58,-14,-100,40,-47,84,0,55,-58,-9,44,-65,-40,-1,64,-69,-28,50,-69,-71,57,-15,-37,-46,-27,37,-6,-31,-8,-13,55,45,28,-26,35,-11,6,-46,-76,-14,-1,9,2,-31,16,6,37,15,32,-61,52,-65,-20,-11,-55,-5,-7,28,3,51,-6,26,7,-24,52,7,-37,26,17,-14,-23,-5,-65,38,-6,19,-18,-55,-37,32,-27,46,-58,-7,-17,36,1,-4,-11,4,30,70,-47,97,-27,68,-73,32,-19,0,-28,61,-17,35,21,15,27,-32,70,-41,-11,67,0,-1,37,17,91,-36,49,33,-64,-21,-42,52,-20,-20,13,-5,14,51,61,19,-10,-25,-27,5,86,32,20,99,-81,33,-20,-25,23,-7,81965
-11,38,0,-33,-23,3,13,23,31,11,-92,49,81,-30,53,12,11,-38,7,23,7,52,45,-49,9,-28,13,-50,-18,53,-24,23,-4,-14,22,22,-17,0,46,-20,-47,9,36,40,-31,23,-2,0,56,73,11,55,15,-98,2,1,-13,2,15,-13,5,37,-59,87,15,32,-47,3,41,-35,46,-16,14,39,30,-100,-38,6,36,-35,-17,-2,11,57,-44,-11,16,-34,17,20,19,0,-38,42,43,-21,-20,-18,27,52,-29,-100,-13,-11,53,49,-11,-42,49,41,68,81,-2,14,20,-32,-36,6,8,19,-81,71,-14,27,-42,-14,15,-31,41,6,25,-31,-71,31,-7,11,-42,-16,9,31,25,27,7,-1,39,-53,88,11,-57,72,-19,-30,19,12,8,20,-18,61,-1,3,-15,-22,5,10,20,-41,12,52,100,16,-65,39,7,-74,41,7,0,75,-11,20,-21,-18,100,26,81987
2,10,62,-16,-41,-22,3,-2,55,66,-56,92,43,-38,41,24,38,-39,-20,-25,-26,75,47,-5,7,-36,0,-28,-61,-60,-8,44,20,2,32,32,-25,0,-15,-24,-36,11,-7,84,-32,86,-24,15,46,-56,19,44,31,-91,9,0,-17,-21,34,5,11,-6,-44,85,10,63,-24,17,91,0,46,-30,15,-12,26,-100,-44,11,-12,-50,22,52,43,43,-46,21,20,-17,22,46,-17,-8,-41,62,34,-35,-42,11,22,47,-25,-100,0,-26,35,46,-73,-30,100,42,-22,63,27,0,1,-45,-38,15,20,30,-88,30,-78,23,-31,-4,-31,-14,92,12,-5,29,-45,50,-29,2,34,-73,37,38,-12,12,22,4,90,-24,74,65,-34,100,-14,-17,-18,1,-12,39,0,60,-25,-28,-13,-2,-14,13,-14,-17,-26,54,79,0,-75,100,35,20,94,16,-59,44,-13,21,-21,-12,87,28,81988
28,-13,62,-34,-28,-23,16,-1,-20,14,-6,79,42,-38,3,36,11,-60,-15,-4,25,83,41,30,31,-40,13,-42,-65,-32,-24,20,-34,41,-19,55,-82,32,-27,7,-77,-36,-14,95,-2,43,-10,43,67,-24,33,71,8,-91,22,-5,-3,-21,8,-6,30,0,-58,77,-51,-6,-42,47,52,39,29,16,-27,-10,-52,-7,-75,-29,-19,-33,26,-36,14,-1,25,19,51,7,1,-28,2,36,-54,73,29,23,-29,31,-69,17,-58,-12,-20,-65,27,24,-52,49,50,31,-35,19,4,-14,21,-48,-48,25,43,1,-90,61,-70,3,8,-14,12,-32,95,-20,11,-12,-63,54,22,29,-25,-57,15,50,5,9,34,-48,93,-63,34,14,8,96,-16,-22,3,27,14,66,27,13,-79,12,0,-23,25,38,7,-22,26,74,8,-9,-31,43,15,-27,97,26,-55,33,13,50,27,0,56,-18,81989
24,-85,24,-21,31,-33,-56,-61,27,32,60,51,12,-21,47,30,-4,-45,13,3,-8,76,8,0,21,45,27,-26,-59,-34,-54,16,41,26,7,23,14,4,-35,4,-43,17,-34,72,-13,69,0,23,34,-26,47,31,7,-88,-12,45,-41,-29,27,-4,42,-5,-15,100,42,23,-19,21,78,12,1,-17,24,-61,-30,28,-55,61,-77,13,-6,2,-10,40,-7,-2,29,-36,26,12,-27,48,-7,65,15,1,-30,31,-41,-20,-72,11,-27,-65,-2,-14,-8,30,57,18,-11,62,-9,-8,29,3,23,16,14,64,-85,34,-84,1,-33,-18,27,-18,68,-27,2,32,-23,40,15,52,15,-74,13,33,-32,16,34,-23,67,-60,93,32,-50,58,-23,-2,36,17,-62,27,27,38,22,32,-34,-32,44,23,6,-12,-4,34,99,-8,-15,53,13,-4,75,17,3,10,17,29,-18,-39,100,3,81990
24,-24,39,-46,-34,-24,-21,1,-2,42,-83,58,44,-8,32,31,26,-29,-52,-11,-14,21,47,19,16,-16,-9,-36,-56,66,-7,42,7,43,-89,9,-13,13,-24,9,-50,3,-12,97,-2,79,-40,32,77,50,-29,97,38,-100,11,78,67,-24,39,1,-28,24,-16,85,-4,40,-35,31,81,22,44,7,5,-7,-14,-79,-34,5,-30,-50,14,25,24,33,16,16,28,68,35,-3,26,39,-46,25,42,12,-7,30,-23,25,-31,-85,-43,-35,21,35,-12,35,92,48,44,37,-3,-41,0,-44,-13,7,7,91,-100,92,-89,12,9,-27,49,-46,83,-6,34,35,-14,58,-17,22,-49,-80,31,58,27,17,32,-21,79,-49,62,43,10,64,-18,-66,32,9,-22,15,26,29,-14,34,28,-44,31,20,-3,-62,-12,84,58,-41,-24,88,31,-38,98,8,-7,37,17,27,15,27,76,-88,81991
28,24,24,4,7,-9,0,-19,21,-4,-49,73,60,4,30,37,0,-14,26,9,-40,61,55,15,15,0,35,-10,-30,-41,-10,26,54,63,-9,16,45,2,-25,8,-51,46,-19,76,5,15,39,20,41,-37,14,32,23,-82,-18,45,-36,-8,41,7,12,12,-7,31,1,64,-8,17,27,6,50,-30,44,-26,-24,-46,-16,6,16,5,20,69,17,22,-21,21,42,-31,37,12,-14,47,-24,61,37,-28,-3,69,-29,33,-4,-48,-56,-6,-2,41,32,38,84,39,-65,59,21,6,39,-31,0,22,-20,56,-82,26,1,23,-25,-44,7,3,84,-13,19,30,-9,74,23,20,-21,-4,20,77,-14,27,39,-22,84,-38,68,-3,-30,71,-25,-37,16,0,-1,18,67,57,44,1,-25,-51,44,17,13,-24,-38,45,84,6,3,80,18,-29,78,22,34,56,-19,43,-28,-25,49,-9,81992
21,34,20,-19,-5,-5,-28,-27,42,0,9,75,61,-2,100,19,17,-1,9,28,-12,91,55,-26,24,-10,30,-39,-31,-58,-13,12,26,-19,54,29,46,-2,-7,-36,-64,22,-6,63,-36,43,5,12,62,-60,49,77,10,-80,-7,-28,18,-6,48,0,47,-30,33,59,29,26,-38,6,48,-21,56,-22,16,-33,-23,57,-1,21,12,-4,3,26,9,100,38,-1,69,6,48,30,-25,-34,-7,88,18,34,0,-28,-23,26,-19,38,-28,-12,17,28,7,23,100,17,-80,32,2,17,25,-11,-19,28,-11,-9,-78,71,-47,17,-32,-21,0,-19,84,49,-26,30,32,92,66,57,11,-51,20,85,-28,25,23,57,84,-60,74,0,-36,90,-6,6,44,-1,-37,29,-32,29,43,-5,11,-22,-33,23,27,6,-10,60,83,17,14,100,18,-7,69,27,2,70,-51,71,-25,7,77,46,82001
28,-24,43,-13,-4,-3,5,-34,29,57,-69,58,51,2,42,15,17,20,-7,12,-2,58,45,-7,-3,-9,21,-35,-34,-45,31,19,28,13,12,24,-5,8,-7,-8,-15,30,-4,63,-5,34,-5,0,29,-47,26,37,16,-75,-38,-2,-29,-2,46,-5,22,-55,38,58,10,34,-30,-3,36,-7,44,-3,32,-41,-8,17,21,9,-22,-6,0,33,23,40,-28,-6,29,-29,43,20,-25,20,-26,54,2,-30,6,38,-11,-7,-25,6,-53,-26,4,-4,25,27,68,2,-47,25,25,8,19,-27,-8,22,-32,2,-79,32,-64,21,5,0,-1,-13,77,-23,-57,10,41,31,0,32,-3,-61,20,31,-27,22,22,-22,75,-46,50,57,6,69,2,-29,42,9,2,25,34,26,-9,-4,-18,-49,19,-1,15,-20,0,32,50,6,-29,66,21,-2,66,23,26,50,-19,31,-2,-16,50,5,82002
22,-72,82,-25,16,-36,12,-20,-1,32,6,49,44,14,98,20,17,6,-15,-21,-10,45,56,27,6,27,-16,0,-58,52,58,20,13,9,-55,20,13,29,-42,0,-71,-26,-31,90,-17,68,-8,6,19,56,11,33,25,-92,-10,-4,-52,-33,49,11,18,14,15,60,29,28,1,0,63,13,60,-8,-5,-46,-6,4,4,22,-76,7,16,27,21,98,-69,22,29,-47,42,9,10,5,-8,64,44,-46,-7,77,-10,3,-38,0,-47,-66,-7,2,6,12,91,42,33,19,30,-2,-8,14,42,34,0,5,-86,21,-33,32,22,-28,10,-21,71,7,2,51,6,41,12,21,-8,-50,28,42,11,31,27,-8,70,-37,13,33,43,24,-38,-88,33,1,12,23,75,0,20,8,17,-50,-1,7,-13,-88,-15,29,22,-9,-35,78,29,1,90,35,4,52,-26,30,2,8,60,-53,82003
25,60,54,-13,-6,-9,-36,-45,15,15,-47,42,49,-45,50,26,23,-20,17,-13,8,52,22,2,24,35,-11,-26,-48,29,8,43,16,18,-42,11,1,51,-9,0,-39,19,0,71,-3,77,15,42,70,33,13,97,41,-87,27,61,26,-8,21,13,15,-33,55,8,-6,39,-24,41,77,3,22,26,31,-57,-29,-45,-20,-2,62,-11,15,34,15,48,-44,19,43,24,16,16,-12,28,-4,58,10,-41,-47,27,-29,33,-60,-58,-4,-52,11,35,-24,-1,79,16,49,52,32,0,-9,-4,30,31,19,62,-88,91,-47,24,-46,22,58,-13,85,-33,-31,32,58,60,1,39,29,-42,28,58,-16,27,28,-46,83,-66,-25,16,-44,41,21,-28,50,52,-36,15,23,50,0,48,32,-6,23,27,-7,-28,7,76,-19,-3,-40,75,28,23,73,33,-19,52,25,39,33,31,5,-44,82004
16,63,8,-14,-1,-14,4,-19,-3,21,-78,57,47,-28,65,10,17,7,-19,27,-20,39,58,50,21,13,22,-34,-33,-84,-30,18,6,-5,-5,35,-26,68,6,36,-25,-52,-3,46,55,17,-10,17,58,-67,23,30,19,-73,25,-34,-8,-14,-8,0,22,-28,-5,35,18,17,-28,17,22,48,59,25,-45,-6,0,-100,3,36,66,4,2,19,7,67,55,-3,25,0,0,-7,11,-9,-28,35,-4,75,3,-6,-5,8,-43,-100,-6,-39,-27,12,13,35,61,-6,-71,49,-5,-13,25,-22,9,20,21,-41,-75,43,-43,-18,48,-8,23,-11,40,7,-23,-1,-18,48,3,12,-50,-40,7,52,12,-10,8,4,41,-6,84,21,54,61,-9,44,16,65,6,32,-1,41,-13,24,-36,-4,0,20,16,48,-19,51,95,-12,1,59,6,-46,44,20,13,53,-17,28,16,-33,56,-5,82005
-1,10,40,-25,-21,-6,36,46,-28,70,77,63,14,29,18,28,27,4,-65,19,-10,44,60,25,25,-17,26,-26,-53,-35,-21,45,-4,35,0,20,-41,6,-1,31,-95,-38,6,88,22,59,-69,21,44,-23,27,74,36,-88,6,38,-4,-7,30,-6,25,20,-89,77,46,62,-26,23,55,24,58,16,-20,37,13,34,7,42,1,-19,9,59,27,23,26,13,31,-14,23,-37,15,66,-6,38,4,29,29,69,6,47,-32,37,-26,-24,16,47,-100,-17,30,7,-36,29,-37,-18,24,0,-9,-15,7,40,-84,64,-13,27,23,-29,11,-25,46,39,30,62,-88,22,-27,35,0,-15,20,21,14,28,26,25,45,-38,89,71,17,68,-29,-24,9,2,32,26,64,29,-39,4,-4,-29,63,29,27,-23,-12,48,95,-18,-45,24,19,-6,91,-14,-100,10,-10,30,21,-9,65,-4,82006
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82091
17,74,54,-17,-35,-11,-28,0,-11,-2,-34,100,62,-23,24,27,9,17,-63,22,-16,62,96,7,42,-43,13,-16,-89,-33,-36,34,-66,17,0,46,-38,22,-17,15,-38,13,-1,90,9,60,-45,41,79,-32,21,69,38,-100,-38,-13,-56,-12,19,11,34,5,-76,99,14,43,-19,52,52,10,92,14,5,-12,5,-94,16,31,71,-40,33,39,8,25,42,44,71,-47,0,-6,-13,-9,-19,74,5,37,-28,58,-3,42,-33,-100,-63,-36,26,48,23,58,100,7,-63,21,18,-44,10,-23,-46,-6,-23,-34,-100,56,-100,26,52,-22,-14,-18,87,19,20,45,-69,67,14,24,-56,-95,23,64,-22,23,25,19,87,-18,48,-1,52,97,-24,-33,10,25,-42,49,46,26,-45,-20,-10,-61,-20,52,35,-31,-14,95,50,-52,-4,100,21,-54,93,-4,33,60,-19,64,26,-1,95,13,82104
7,27,83,-11,48,-34,-32,46,11,19,15,76,27,2,29,11,11,32,-2,2,15,35,67,65,34,46,32,-3,-13,-52,8,16,20,26,-59,24,-32,37,11,19,-70,-79,19,100,19,41,30,36,81,-53,-22,57,15,-74,8,74,-6,-32,16,-3,-18,8,-17,36,25,7,-1,38,37,55,61,23,-79,39,-39,45,32,27,15,38,10,16,25,31,-21,21,20,-2,10,10,9,31,-20,41,-32,-34,2,26,-47,16,-48,47,-17,-62,23,29,20,-8,69,-18,-17,23,-8,-14,36,-9,67,6,9,83,-78,49,-76,5,62,-9,-24,-10,70,-60,34,14,-19,19,-1,22,-43,-82,21,19,8,5,11,-84,70,-28,-24,20,65,66,-3,9,13,25,-42,25,21,12,-28,-31,-21,-13,28,35,4,18,15,89,-40,-19,-53,68,20,-24,100,6,31,12,22,20,27,-26,12,-53,82105
17,10,84,-20,-34,-19,26,36,-66,-11,-83,18,81,-24,53,27,1,47,-86,-25,-4,31,88,100,25,-2,-22,-24,-16,-88,-8,41,18,7,-60,13,-33,-5,-33,26,-100,-65,-17,100,12,71,-62,37,68,-80,-23,56,36,-66,-7,-6,-1,-18,33,29,-17,12,-96,36,44,64,-22,44,72,100,94,19,-52,16,-20,-77,53,49,0,-48,57,65,0,55,-30,61,51,-4,19,-89,21,19,-27,42,26,-24,-29,51,-19,-7,-78,-100,-51,-79,-26,1,-100,0,41,33,-81,19,-10,2,-18,-13,30,0,1,0,-70,46,26,16,92,-29,30,-19,89,48,32,49,-88,96,-13,0,9,32,20,100,14,21,26,26,87,-74,100,-11,100,29,-34,-90,8,-1,29,20,45,17,-36,13,-16,-50,8,35,-13,-87,-3,79,100,0,-32,30,18,13,100,0,-100,77,-4,46,27,-19,24,-56,82106
-10,-62,17,-32,-19,-1,37,1,25,8,16,62,49,-54,33,22,11,-32,-30,32,-9,32,56,-19,3,-22,15,-46,-28,50,-22,24,-4,13,27,1,11,-5,11,0,-75,9,9,50,19,19,-41,-20,36,63,-22,-6,23,-95,-57,-26,-63,0,34,0,-24,-68,-24,100,-40,80,-44,-21,18,-19,53,-27,24,4,5,11,-30,-33,-65,-15,10,68,3,27,-62,5,31,-56,39,15,-23,14,-55,29,49,-49,-61,-27,5,45,-46,-9,-24,-39,4,43,26,-8,98,53,42,65,25,-20,3,-61,-30,35,-51,-27,-88,-3,-30,35,-9,-39,32,-31,75,-14,-66,8,-34,5,-20,-5,-37,-32,2,12,-17,39,20,-13,73,-29,77,7,-23,59,-30,-46,13,1,43,0,-22,55,21,37,-4,-28,17,1,28,-47,-7,34,86,-18,3,83,1,-42,48,35,38,52,-42,34,-29,-22,100,28,82124
-1,-44,78,-14,0,-11,-85,-14,40,8,-54,69,0,-25,63,22,-20,-14,-47,-11,-20,55,43,0,13,-19,19,-16,-71,-48,-20,32,-27,6,-20,15,-48,58,-15,6,-45,-20,-11,94,-18,77,-58,21,60,-50,-18,62,27,-100,-17,68,-16,-10,35,8,-20,-4,-6,68,14,20,-13,19,80,7,41,-20,-24,-17,-15,-100,-10,18,-52,-19,18,35,-11,67,-11,11,36,-19,35,14,-10,-31,-10,50,41,-13,-3,-25,-13,-7,-84,-100,-51,-84,18,1,-19,22,100,39,-60,46,16,-44,27,-2,-13,-2,-28,64,-100,64,-94,46,-45,-23,37,-13,86,2,7,49,-8,29,-19,25,5,-87,17,31,-9,49,22,-2,82,-68,-32,8,-44,81,-46,-86,19,43,-81,19,-27,41,-45,39,-10,-57,-33,18,-9,-88,-18,58,-52,-39,-61,100,18,0,94,-1,-27,-12,2,33,-21,3,84,-23,82138
