bs_zygomaxilla_NL_XXX_D_U,bs_zygomaxilla_NR_XXX_R_A,bs_mandible_NR_IXA_B_F,bs_maxilla_NL_SXX_N_W,bs_chin_NN_SXX_SL_SR,bs_brow_NL_XLX_R_A,bs_canine_NL_XXX_N,bs_brow_NL_XLX_B_F,bs_brow_NR_SMX_B_F,bs_temple_NR_XXX_B_F,bs_orbits_NR_XXX_N_W,bs_orbits_NR_SXX_D_U,bs_teeth_NN_XXX_D_U,ca_ears_NR_XXX_N_W,bs_cuspid_NR_XXX_SL_SR,fl_eyes_NR_XXX_R_A,bs_skull_NN_SXX_N_W,bs_mandible_NR_XXP_B_F,ca_laryngeal_NN_XXX_N_W,bs_orbits_NL_XXX_R_A,bs_maxilla_NR_IXX_B_F,fl_eyes_NR_XXX_D_U,bs_incisorLower_NL_XLX_U,bs_mandible_NL_SXA_N_W,bs_cuspid_NL_XXX_N,bs_brow_NN_XMX_D_U,ca_ears_NL_XXX_B_F,bs_temple_NL_XXX_R_A,bs_zygomaxilla_NR_XXX_D_U,bs_coronal_NN_SXX_R,bs_incisor_NR_XLX_D_U,bs_incisor_NR_IMX_D_U,bs_brow_NN_XMX_SL_SR,bs_canine_NR_IXX_R,bs_maxilla_NR_SXX_D_U,bs_maxilla_NL_IXX_R_A,bs_incisorLower_NL_XLX_SL_SR,ca_ears_NL_XXX_SL_SR,bs_incisor_NL_IMX_R,bs_incisorLower_NL_XLX_N,bs_noseRoot_NN_XXX_D_U,bs_cuspid_NL_SXX_D_U,bs_incisor_NR_ILX_D_U,ca_ears_NL_XXX_R_A,bs_cuspid_NL_XXX_U,bs_cuspid_NR_SXX_D_U,bs_cuspid_NR_XXX_N,bs_mandible_NR_IXA_N_W,ca_ears_NR_XXX_R_A,bs_skull_NN_SXX_R_A,bs_noseBridge_NN_XXX_N_W,bs_incisorLower_NR_SMX_D_U,bs_chin_NN_XXX_B_F,bs_canine_NL_XXX_SL_SR,bs_incisor_NR_XLX_SL_SR,bs_brow_NR_XLX_N_W,bs_maxilla_NL_IXX_B_F,bs_incisorLower_NR_XLX_U,bs_mandible_NR_SXA_D_U,bs_skull_NN_XXP_N_W,bs_chin_NN_XXX_R_A,bs_orbits_NL_SXX_D_U,bs_temple_NL_XXX_B_F,ca_adamsapple_NN_XXX_D_U,bs_orbits_NL_XXX_N_W,bs_mandible_NL_XXP_N_W,bs_canine_NR_XXX_N,bs_nose_NN_XXX_N_W,bs_incisor_NL_XLX_N_W,bs_mandible_NR_XXP_N_W,ca_laryngeal_NN_XXX_B_F,bs_mandible_NL_IXA_B_F,bs_chin_NN_XXX_SL_SR,bs_molarsLower_NR_XXX_U,bs_brow_NL_XLX_N_W,bs_mandible_NL_IXA_R_A,bs_incisorLower_NL_SMX_D_U,bs_brow_NR_XLX_R_A,bs_incisor_NR_XMX_D_U,bs_cuspid_NR_XXX_U,bs_maxilla_NR_IXX_N_W,bs_mandible_NR_IXA_R_A,bs_incisorLower_NR_XLX_N,bs_noseBridge_NN_XXX_R_A,bs_incisor_NR_IMX_R,bs_canine_NL_IXX_R,bs_mandible_NL_IXA_D_U,bs_orbits_NR_XXX_R_A,bs_incisorLower_NL_SLX_D_U,bs_nose_NN_XXX_B_F,bs_mandible_NL_XXP_R_A,bs_temple_NR_XXX_N_W,bs_chin_NN_XXX_N_W,bs_chin_NN_SXX_D_U,bs_orbits_NR_XXX_B_F,bs_teethLower_NN_XXA_N_W,bs_brow_NL_SMX_D_U,bs_incisorLower_NL_XMX_N,bs_skull_NN_XXP_R_A,bs_chin_NN_SXX_N_W,bs_chin_NN_XXX_D_U,bs_canine_NL_XXX_D_U,bs_brow_NL_SMX_N_W,bs_temple_NL_XXX_N_W,bs_orbits_NL_XXX_B_F,bs_mandible_NR_SXA_B_F,bs_noseRoot_NN_XXX_SL_SR,ca_ears_NL_XXX_N_W,bs_coronal_NN_SXX_D_U,bs_maxilla_NL_IXX_N_W,bs_incisor_NL_XMX_D_U,bs_teeth_NN_XXX_SL_SR,bs_cuspid_NL_XXX_SL_SR,ca_ears_NL_XXX_D_U,bs_forehead_NN_XXX_U,bs_incisor_NL_XMX_N_W,bs_maxilla_NL_IXX_D_U,bs_maxilla_NR_IXX_R_A,bs_molarsLower_NL_XXX_U,bs_coronal_NN_SXX_N_W,bs_canine_NR_IXX_D_U,bs_incisor_NL_XLX_D_U,ca_adamsapple_NN_XXX_B_F,bs_incisor_NR_XMX_SL_SR,bs_temple_NR_XXX_R_A,bs_temple_NL_XXX_D_U,bs_noseRoot_NN_XXX_B_F,bs_orbits_NL_SXX_B_F,bs_forehead_NN_XXX_R_A,bs_orbits_NR_SXX_B_F,bs_incisorLower_NR_XMX_N,bs_temple_NR_XXX_D_U,bs_incisor_NL_XLX_SL_SR,bs_brow_NN_XMX_R_A,bs_zygomaxilla_NR_XXX_B_F,bs_teethLower_NN_XXA_D_U,bs_teeth_NN_XXX_B_F,bs_orbits_NL_SXX_N_W,bs_orbits_NL_XXX_D_U,bs_noseBridge_NN_XXX_SL_SR,bs_maxilla_NR_SXX_B_F,bs_teeth_NN_XXX_R_A,bs_incisor_NR_XMX_N_W,bs_maxilla_NR_IXX_D_U,bs_orbits_NR_SXX_R_A,bs_forehead_NN_XXX_B_F,bs_mandible_NL_IXA_N_W,bs_coronal_NN_SXX_B_F,bs_skull_NN_XXP_SL_SR,bs_coronal_NN_SXX_SL_SR,bs_brow_NL_XLX_D_U,bs_forehead_NN_XXX_SL_SR,bs_maxilla_NL_SXX_B_F,bs_noseRoot_NN_XXX_N_W,bs_incisorLower_NR_XMX_SL_SR,bs_zygomaxilla_NL_XXX_R_A,bs_zygomaxilla_NL_XXX_B_F,bs_maxilla_NL_SXX_R_A,bs_nose_NN_XXX_D_U,bs_mandible_NR_XXP_D_U,bs_incisor_NL_XMX_SL_SR,fl_eyes_NR_XXX_B_F,bs_incisor_NL_ILX_R,bs_molars_NL_XXX_D_U,bs_incisor_NR_XLX_N_W,ca_ears_NR_XXX_SL_SR,bs_brow_NR_SMX_R_A,bs_brow_NN_XMX_B_F,bs_canine_NR_XXX_SL_SR,bs_skull_NN_SXX_F,bs_mandible_NR_SXA_N_W,bs_brow_NL_SMX_R_A,fl_eyes_NR_XXX_N_W,ca_laryngeal_NN_XXX_D_U,bs_molars_NR_XXX_D_U,bs_skull_NN_XXP_D_U,bs_chin_NN_SXX_R_A,bs_mandible_NL_XXP_D_U,bs_forehead_NN_XXX_N_W,bs_nose_NN_XXX_SL_SR,fl_eyes_NL_XXX_B_F,bs_orbits_NR_SXX_N_W,bs_chin_NN_SXX_B_F,bs_noseBridge_NN_XXX_D_U,bs_orbits_NR_XXX_D_U,fl_eyes_NL_XXX_R_A,bs_mandible_NR_IXA_D_U,bs_mandible_NL_SXA_R_A,bs_teeth_NN_XXX_N_W,bs_brow_NL_SMX_B_F,bs_brow_NR_XLX_D_U,bs_maxilla_NR_SXX_N_W,bs_incisor_NL_ILX_D_U,bs_mandible_NL_SXA_B_F,bs_canine_NL_IXX_D_U,ca_laryngeal_NN_XXX_SL_SR,bs_brow_NR_SMX_N_W,bs_incisorLower_NL_XMX_U,bs_zygomaxilla_NR_XXX_N_W,ca_ears_NR_XXX_B_F,bs_incisorLower_NR_XLX_SL_SR,bs_canine_NR_XXX_D_U,bs_orbits_NL_SXX_R_A,bs_skull_NN_XXP_B_F,bs_incisor_NR_ILX_R,bs_incisorLower_NL_XMX_SL_SR,bs_teeth_NN_XXA_N_W,bs_mandible_NL_SXA_D_U,bs_mandible_NR_SXA_R_A,bs_mandible_NL_XXP_B_F,bs_brow_NN_XMX_N_W,fl_eyes_NL_XXX_D_U,bs_skull_NN_SXX_SL_SR,bs_teeth_NN_XXA_D_U,bs_noseBridge_NN_XXX_B_F,bs_brow_NR_XLX_B_F,ca_ears_NR_XXX_D_U,bs_skull_NN_SXX_D_U,fl_eyes_NL_XXX_N_W,bs_noseRoot_NN_XXX_R_A,bs_incisorLower_NR_XMX_U,bs_zygomaxilla_NL_XXX_N_W,bs_brow_NR_SMX_D_U,bs_incisor_NL_IMX_D_U,ca_adamsapple_NN_XXX_SL_SR,bs_nose_NN_XXX_R_A,bs_incisorLower_NR_SLX_D_U,bs_maxilla_NL_SXX_D_U,bs_mandible_NR_XXP_R_A,bs_maxilla_NR_SXX_R_A,assetid,fc_neck_restore,fc_mouthbag_restore
9,-15,12,-20,11,37,0,2,58,36,100,52,23,-31,1,-82,33,24,-25,4,8,-45,0,-81,0,-5,-11,-75,20,0,2,-1,-8,0,24,-20,0,-8,0,0,-35,0,-1,66,0,2,0,-26,64,19,-52,1,14,0,3,41,20,0,4,29,42,58,44,34,97,37,0,41,13,36,-12,23,-5,0,38,-30,0,43,0,0,41,-35,0,57,0,0,-25,0,0,-13,34,21,-13,-70,23,2,-35,0,-6,15,24,0,4,21,35,61,-3,-32,-30,37,6,6,0,17,0,19,-41,-18,0,-7,5,0,-21,4,-67,-3,26,-7,-28,-7,0,-1,3,5,-23,-6,33,21,-18,-6,1,-27,14,-48,-33,44,-34,4,6,0,21,-13,-5,41,3,-12,-20,-30,79,-1,3,69,0,3,12,-24,-11,-42,0,0,-80,-7,42,54,3,-2,40,0,32,2,68,27,-21,34,-16,-77,-24,17,16,47,15,-18,1,71,2,0,9,0,68,-18,0,-1,-42,12,0,2,19,7,10,25,38,-47,7,-1,-63,-8,12,-12,41,38,0,56,-43,-2,5,-12,1,24,40,-31,81641,100,100
-90,57,-37,-94,3,-32,0,32,40,48,-78,-55,-22,-13,-1,-71,-11,83,33,86,56,85,0,-86,0,-3,40,36,-99,0,0,4,-2,0,6,56,-1,42,0,0,-13,5,-3,-32,0,6,0,-85,-28,32,-16,6,0,-1,4,-14,60,0,-29,49,62,-54,49,-22,-63,-44,0,-92,-2,-48,-46,-28,6,0,-7,-19,5,-31,1,0,-49,-16,0,21,0,0,-15,86,0,-52,-40,-1,-19,-71,-43,-5,-14,0,-17,-100,-13,5,-7,16,-38,76,-3,2,-29,-51,0,19,-3,-21,0,3,-84,55,0,-30,4,-1,-60,3,42,2,9,30,29,30,0,0,0,23,20,-1,-76,21,-28,-13,1,-13,1,-85,-5,-55,-68,-26,6,-14,-100,-7,3,-11,1,49,17,-3,-50,-97,1,0,0,4,-2,47,-17,-70,-1,0,-89,-19,-6,3,5,-2,84,-91,-5,1,0,24,-79,2,-31,-69,-14,33,-93,40,-100,-100,-1,76,2,-3,-3,0,-86,38,0,4,-9,-17,0,0,-5,-25,34,83,39,88,0,2,-13,37,-27,-4,10,69,0,-86,-3,4,0,17,1,3,-37,3,81650,0,100
61,41,-23,-76,3,-45,0,61,2,55,-34,-17,30,35,-4,-31,-30,21,48,22,-3,25,0,-61,0,-15,17,-3,69,0,2,3,7,0,25,-11,-1,-89,0,0,-32,5,-1,-4,0,7,0,-96,-4,44,-12,6,-23,-1,3,-39,2,0,-16,45,51,-12,58,3,-52,42,0,10,9,38,21,-7,-50,0,-44,-20,4,-36,2,0,39,-15,0,48,0,0,2,22,0,-72,34,-27,14,-42,-40,-1,-44,0,-62,-28,19,7,-39,-32,-24,58,17,42,-59,39,6,-14,-1,-13,0,23,-77,-8,0,-13,5,2,-39,2,-2,42,-18,-48,23,-52,0,41,2,34,-50,-7,-32,29,-14,11,21,-85,18,-78,-21,-36,-92,-8,7,18,-76,-1,15,21,-1,44,-39,-1,86,-6,2,25,0,5,11,-82,-17,-84,-6,0,-59,-7,-13,2,6,31,42,-4,-6,-5,15,52,-52,35,-16,-30,7,45,-48,-3,-79,-62,0,57,3,-8,-31,0,-46,5,-5,4,-18,9,0,1,13,-13,43,22,28,25,28,9,-63,50,-23,11,-23,75,0,-45,-45,3,9,-30,0,20,37,-6,81658,0,100
13,10,-17,-47,34,-4,0,-4,46,47,9,27,4,-6,-1,-51,26,-13,-27,42,3,6,0,-35,0,-22,0,-43,-11,0,3,5,-5,0,58,10,-2,-90,0,0,-39,6,-1,-47,0,8,0,-65,-43,36,-45,4,-29,-2,1,37,13,0,-17,12,51,33,61,18,0,3,0,24,0,-22,1,16,23,0,22,-45,3,-1,1,0,47,-48,0,-8,0,0,-9,55,0,-50,20,-1,-34,-39,-32,-2,-40,0,-28,-71,-16,4,-90,-14,-12,32,-16,16,-42,28,4,1,-2,90,0,3,-52,1,0,30,4,2,0,2,-63,51,-28,22,-7,11,0,50,0,12,-48,1,-17,36,-10,-13,-28,-34,4,-71,-25,21,-45,-4,4,16,1,8,-32,-48,-1,13,-33,-8,100,18,0,3,0,5,1,-63,6,-21,-4,0,-19,6,-31,38,5,18,56,21,41,8,6,33,2,61,-18,-49,-4,-46,-62,43,-18,-54,0,35,3,-6,-58,0,-6,-13,-3,1,-31,5,0,0,1,-15,-33,-10,29,8,8,12,-62,-27,83,3,-32,36,0,16,-41,6,7,-6,0,55,35,2,81659,0,100
16,-23,-20,-10,22,-15,0,3,40,100,52,28,-2,7,0,-63,2,-40,3,37,14,-30,0,-21,0,-20,-20,-61,9,0,3,8,4,0,37,-15,0,-90,0,0,-76,7,2,-2,0,8,0,-19,0,92,-19,7,-14,-2,1,7,36,0,-50,32,68,37,100,33,44,54,0,57,5,41,-13,1,6,0,7,-85,6,-8,3,0,83,-76,0,-8,0,0,-2,31,4,-62,54,9,-32,-32,-48,0,-100,0,-62,-60,4,4,-42,-10,-16,30,0,13,2,87,8,4,-1,100,0,12,-52,-17,0,95,6,2,-6,2,-64,30,-32,42,34,30,0,27,0,-15,-52,0,19,39,-30,4,-33,-66,10,-52,-47,99,-4,13,11,0,13,-17,-36,5,0,-21,-32,-11,95,34,3,27,0,6,6,-100,42,-47,-3,0,7,31,21,28,6,48,73,31,61,27,44,43,-17,28,-40,-46,7,-44,-9,49,1,-15,2,35,3,-5,-48,0,87,-31,-2,4,-42,-24,0,0,13,-47,-37,-40,49,-30,8,19,-82,-11,100,52,13,0,0,92,-98,8,8,-27,3,35,61,1,81663,0,100
-16,20,50,-13,0,29,0,-45,18,-2,-35,-37,58,-6,-3,-68,29,0,-24,-50,32,-27,0,-90,0,-13,1,-52,-7,0,0,0,-17,0,9,-36,0,-68,0,0,-73,2,-2,-20,0,3,0,-37,-18,-5,5,0,-18,0,1,3,42,0,31,29,44,-33,3,31,4,-33,0,-46,3,-14,-1,47,14,0,52,-29,-1,12,0,0,-50,-23,0,63,0,0,0,-21,-1,-27,-21,-31,-10,-20,-43,-3,-20,0,-22,-52,47,1,39,-36,-14,72,-31,-17,-55,-47,0,-13,-1,22,0,6,-43,-33,0,-14,1,-1,-43,0,-26,17,13,9,-40,18,0,17,3,-43,-19,-1,-52,19,-5,-28,-62,-67,3,-36,-47,-23,-44,-15,12,-28,-15,-52,-69,17,-4,18,-22,0,64,32,4,-27,0,-2,4,-88,-41,-68,-3,0,-76,-41,-77,32,0,-3,10,29,61,-23,-6,-5,-2,-23,2,-65,11,1,-15,44,-25,-29,1,71,1,-1,26,0,-3,-1,-1,0,-56,29,0,0,10,31,8,-3,56,-32,-31,1,-65,-38,22,-27,-72,10,0,-25,-28,3,2,-29,-1,3,-24,10,81677,100,100
-17,0,24,-21,10,34,0,-2,86,70,64,63,29,-53,0,-83,57,-35,-31,20,8,-51,0,-15,0,57,-14,-74,-5,0,1,1,22,0,57,-6,0,-79,0,0,-54,2,0,-14,0,3,0,-48,-16,38,-34,3,-19,0,1,18,17,0,-4,22,51,69,77,54,61,0,0,-16,6,2,-19,26,-16,0,40,-48,1,33,-1,0,40,-43,0,60,0,0,-20,19,0,-2,48,-1,-64,-34,6,-1,-58,0,-19,-14,11,2,1,-2,11,44,12,-49,-38,36,3,7,0,70,0,9,-47,-7,0,0,3,0,-22,3,-66,40,44,-2,-28,-9,0,46,2,30,-34,-4,49,16,-10,10,-3,-44,5,-50,-8,60,-46,2,6,18,-24,16,-9,46,0,0,-36,-42,100,34,3,46,0,3,4,-85,-37,-65,-3,0,-22,-32,-65,56,4,4,53,35,18,0,48,21,-17,2,-10,-77,-14,-17,-56,86,-33,-23,0,43,1,-5,12,0,69,-20,-1,1,-11,5,0,0,12,-3,-24,-35,73,-50,17,5,-59,-7,74,2,-70,41,0,82,-57,1,9,-1,0,60,48,-43,81679,100,100
47,37,8,-57,13,16,0,-26,9,4,1,7,38,-26,-5,-51,25,39,-7,-43,21,-15,0,-96,0,-28,18,-30,18,0,0,-3,17,0,24,-25,2,-100,0,0,-54,2,-5,-28,0,2,0,-100,-30,21,-11,1,-9,1,0,15,26,0,21,16,46,23,9,18,-56,-9,0,-78,10,-54,-25,43,-96,0,1,-21,1,34,-1,0,-52,-5,0,90,0,0,-23,-46,-2,-43,-38,-8,-75,-23,-36,-1,15,0,-20,-41,36,2,20,-17,-30,48,48,-21,-73,-50,0,-32,0,-4,0,17,-68,-29,0,-99,0,-1,-64,0,-51,65,33,25,-44,26,0,55,3,35,-58,-13,-51,0,28,37,-23,-41,15,-72,-55,-40,-46,-16,-11,31,-20,34,-34,-18,-5,41,-50,11,14,-23,6,35,0,0,11,-45,-60,-68,-5,0,-93,-57,-58,26,1,12,25,-12,-5,29,23,37,-49,7,19,-69,-16,28,-12,-11,-34,-32,-2,45,0,-17,17,0,-4,4,-3,1,-43,45,0,1,6,32,37,42,39,-15,41,0,-31,-34,-19,0,-86,56,0,23,15,-2,20,-39,-1,9,-25,9,81680,100,100
-39,-32,-10,-98,24,8,0,1,52,18,-29,6,-26,-34,0,-25,-3,-39,21,41,43,34,0,22,0,-5,-6,14,-49,0,3,5,16,0,58,67,-2,-67,0,0,-6,5,-1,-70,0,6,0,0,-66,31,9,4,-24,-4,3,28,48,0,-48,34,44,0,14,7,-68,67,0,-60,-1,33,11,29,-24,0,30,-17,4,12,4,0,-35,-15,0,-8,0,0,10,51,4,-30,7,-7,-4,4,-69,-5,-30,0,-48,-69,-32,6,-32,-26,-59,35,16,-17,-71,-36,6,-17,-3,2,0,1,-80,66,0,100,4,0,-47,1,-7,50,8,-10,39,-14,0,44,-1,85,-53,1,-67,84,-24,44,26,-29,1,-81,-13,58,22,60,-2,21,-56,11,16,18,0,-28,-32,-4,28,-26,0,-26,0,5,-1,-1,16,-21,-4,0,11,8,-70,17,5,13,69,-18,-15,65,-30,100,-55,38,-34,-34,14,-8,-54,59,-71,-81,0,20,2,-10,-15,0,5,-20,-1,3,-14,-46,0,-2,1,-41,7,-36,24,37,30,10,-9,0,-12,2,-84,71,0,60,-32,6,10,-2,3,47,22,-11,81694,0,100
-52,10,-5,-47,-3,-33,-23,24,54,28,-24,13,85,5,0,-12,11,-24,23,58,4,38,25,-47,-24,2,-17,-49,-57,-22,1,8,0,-21,32,0,-3,-19,-24,-24,-8,6,1,20,25,6,-23,-6,8,11,2,6,-6,-3,2,-46,8,25,-38,24,26,17,22,29,-27,-51,-23,-50,0,-54,58,8,-32,27,-35,19,4,-34,4,25,11,24,-23,66,-22,-22,52,62,1,-15,-52,56,-44,10,-51,-4,-19,-24,-32,-47,45,5,3,43,-45,0,-6,12,-9,2,6,-5,-2,-22,50,0,-21,0,26,97,2,2,-12,2,-54,72,25,15,9,17,-25,73,0,68,-96,2,-37,46,-19,-15,14,-35,0,-21,-39,-16,-7,-4,0,1,0,2,6,-29,0,5,-91,-24,87,-41,1,-61,-23,0,0,-3,3,-68,-1,0,-28,0,-54,19,1,-6,66,-41,0,-1,-64,40,-11,-13,-20,-10,58,-10,-52,62,-15,-46,2,5,2,-8,-4,25,-14,-25,-1,3,-37,18,-22,-1,-3,-37,-11,-25,52,40,-2,0,44,20,-32,-28,-61,75,25,-22,-15,8,7,11,1,31,-47,-26,81712,0,100
5,19,93,-71,-9,49,0,59,-27,5,-25,44,22,-20,0,6,-8,7,0,-26,4,-16,0,-76,0,-55,7,-18,-10,0,0,0,0,0,11,75,0,-67,0,0,-80,0,0,10,0,0,0,27,10,34,-33,0,7,0,0,-44,5,0,-20,34,35,49,6,3,-47,-39,0,-55,-2,-39,0,92,23,0,-48,100,0,36,-2,0,-34,100,0,31,0,0,99,-27,0,-10,11,8,-54,-52,-46,28,-50,0,-35,-54,44,0,-27,-13,-29,71,-3,-25,-41,-33,0,0,0,62,85,1,-35,80,0,-9,0,0,-3,8,-22,94,85,30,-68,36,0,87,1,-97,-55,1,-3,55,-3,26,41,-54,-3,-34,-64,-29,31,40,10,24,-31,5,41,77,0,4,53,-63,94,-2,5,-23,0,0,0,-74,3,47,0,0,-74,5,-62,0,0,19,67,-5,-6,31,-9,68,-49,9,-20,10,96,-56,-56,-31,-29,-72,-1,69,0,0,-2,0,-18,0,0,0,-60,-1,0,0,3,-20,-55,7,-24,-11,27,-11,47,53,52,-40,-74,0,0,79,-54,0,0,19,0,12,12,-64,81746,0,100
-8,27,32,-63,19,-27,0,21,-32,-1,-62,-18,57,52,-1,-45,-14,-26,-5,-3,24,22,0,-32,0,35,-1,-48,-23,0,3,6,-1,0,79,-5,0,-72,0,0,-58,4,0,24,0,4,0,-20,28,11,-13,5,-12,-2,1,49,26,0,-2,31,35,-18,3,31,-46,29,0,-52,1,25,36,27,5,0,49,-7,3,-28,4,0,-18,-1,0,68,0,0,20,-3,1,-55,2,-2,-16,5,-52,-2,-26,0,-26,-72,30,5,-10,-16,-29,61,-8,57,-13,-28,5,-16,0,-14,0,2,-16,-7,0,23,2,0,-23,1,-44,58,9,-10,-24,-7,0,58,2,22,-49,1,-64,30,-13,17,28,-54,0,-19,-33,-46,-27,-14,9,-11,-14,-22,19,-45,-1,23,-40,-12,91,20,2,-15,0,1,0,-58,-2,-37,-4,0,-14,-9,-85,28,2,16,51,16,66,42,0,21,-28,5,-21,-32,25,-17,-49,-25,-24,-61,1,68,3,-4,-3,0,0,-10,-2,1,-36,-2,0,0,5,1,-23,-28,21,22,0,9,-43,19,-15,27,-82,63,0,-25,-15,6,4,3,1,70,4,-12,81776,0,100
-2,4,45,-66,8,3,-21,15,44,68,-23,56,55,-39,-3,-13,9,48,22,51,27,49,21,-80,-20,-25,-3,18,4,-24,1,7,-1,-18,32,28,1,-50,-20,-20,-4,3,0,3,21,3,-21,-21,9,34,3,3,-6,0,-2,-6,20,22,-47,42,17,65,62,9,-8,-46,-20,-72,0,-30,30,59,-19,22,6,0,2,4,2,21,-54,19,-21,1,-20,-20,14,71,0,-52,-36,-17,-39,-14,-61,0,-72,-21,-28,-86,52,3,-38,-12,-54,50,-1,-21,-6,-54,5,-19,0,30,28,0,-36,26,21,57,2,0,-49,-2,13,6,27,47,9,46,-21,9,0,65,3,2,-45,74,-25,-33,-19,13,0,-36,-61,-8,-12,4,0,-10,-39,-5,-1,-56,-4,0,15,0,55,-19,2,-33,-20,3,0,-77,-2,-32,-5,0,-75,0,-14,9,3,-11,64,-19,14,-20,-46,64,-46,-1,-40,-11,28,-67,-46,35,-51,-80,0,53,1,-4,-36,22,1,-8,-5,2,-66,5,-20,2,0,-46,-66,46,10,54,-15,0,9,9,47,3,-14,30,22,-26,-68,6,5,26,0,37,-39,5,81813,0,100
-64,21,-15,-87,-4,-23,0,46,17,68,-29,58,30,-13,-4,-37,45,-18,54,78,-74,46,0,22,0,-11,26,8,-75,0,1,8,-24,0,83,57,-3,-47,0,0,-7,5,1,-13,0,6,0,-64,-20,37,-49,6,-17,-1,2,-60,-58,0,-24,48,41,34,50,12,-56,-14,0,-67,2,1,11,-12,-20,0,-48,-3,4,-19,4,0,-26,1,0,20,0,0,-3,71,0,-51,-6,-89,-76,31,-43,-5,-28,0,-29,-84,26,5,-61,-89,-32,92,-20,-9,-27,-17,6,-11,-2,-10,0,9,-36,58,0,50,6,0,-44,3,1,59,-17,-4,62,-14,0,52,1,78,-39,2,-34,52,-38,-32,22,-83,0,-32,0,-42,-67,18,10,-23,-65,-19,24,-22,-2,8,-47,-24,29,-18,3,1,0,6,-3,-68,35,-54,-5,0,21,49,-5,-4,6,0,93,-14,-20,-16,4,55,-52,71,-31,-35,-4,4,-88,18,-84,-98,1,80,5,-7,-75,0,-37,27,-5,3,-3,-12,0,0,0,-13,2,-24,26,41,-2,14,9,33,-22,-76,-12,52,0,-49,-7,9,6,-2,1,83,-13,-15,81821,0,100
-21,16,0,-58,24,-14,-25,0,-37,27,-16,15,28,4,2,-32,54,31,-6,-9,-31,-37,25,-31,-26,-50,3,-11,-14,-27,1,-1,9,-24,31,-8,-2,-82,-23,-25,-47,1,-1,50,24,2,-25,-43,58,28,-5,2,-9,-2,2,-9,-2,26,-14,48,34,22,34,15,-43,5,-24,-62,0,-12,50,43,-11,26,-6,-39,0,-10,0,25,11,-16,-26,65,-24,-23,0,-14,0,-47,15,-9,-26,-29,-65,0,-20,-26,-26,-54,44,2,-60,-17,-43,39,5,11,-21,30,2,8,-2,-72,35,0,-47,-2,27,21,1,-1,-25,6,-7,17,23,-39,-5,-39,-27,6,0,60,-83,-10,-46,72,-11,24,-3,-11,0,-42,1,-11,-24,12,1,2,57,-7,-8,-4,1,14,-72,17,98,20,2,-9,-23,0,0,-31,19,-36,-1,0,-7,20,-57,3,1,-11,75,17,11,34,11,49,-74,1,-36,-17,23,-27,-72,-49,43,-38,0,36,1,-6,-56,25,5,-13,0,0,0,21,-24,-1,6,-12,-12,25,71,-32,11,0,-7,0,-84,3,-63,59,27,15,-23,-1,9,1,0,19,18,9,81872,0,100
-40,-14,-29,-85,25,-2,-26,21,-28,60,-25,-20,23,60,-4,15,5,63,62,5,38,21,32,47,-27,13,3,55,-41,-33,3,11,8,-28,64,10,5,-45,-28,-26,-45,4,2,37,30,5,-25,28,43,4,-29,2,3,4,-3,44,46,30,-42,51,26,-27,78,-46,-7,9,-24,22,0,-8,88,8,64,29,74,-1,0,-5,3,28,-48,12,-24,-15,-28,-27,14,7,2,3,-32,-50,35,-20,-47,1,-66,-28,-1,-4,23,3,-30,-58,-45,14,-13,56,-47,-52,3,31,5,-75,68,0,-50,11,32,-19,4,2,-64,-1,67,-2,-8,-11,31,7,-25,-4,6,-44,42,2,-10,91,-60,2,14,-25,0,-60,-49,-22,22,50,27,7,-38,-24,18,0,-3,-12,55,45,23,13,8,-48,-29,4,0,-37,76,-27,-4,0,21,67,-36,-4,5,-40,100,4,74,37,-30,80,23,42,-71,12,37,-20,-100,6,-44,-85,2,21,4,5,-12,31,-34,-8,-5,4,-41,51,-28,7,9,-41,-7,64,40,20,1,0,-55,20,-76,-71,-31,30,29,-21,-81,11,-1,32,2,58,-29,48,81965,0,100
-14,15,-48,-29,8,32,-29,-23,70,5,26,45,-32,0,0,-29,57,-43,6,-14,20,-75,32,-10,-29,-64,-24,-54,-25,-26,4,3,12,-29,77,-12,-1,-20,-29,-28,-55,4,1,-33,30,4,-27,-31,-34,15,-32,6,-10,1,0,27,37,31,-39,3,34,62,21,15,2,29,-29,16,0,27,-3,-16,-33,31,39,-60,4,40,1,31,0,-64,-27,22,-28,-29,-20,-21,1,25,37,5,-39,-78,-29,-1,31,-28,-25,-31,-23,5,5,-7,-18,-11,33,-8,8,3,5,1,0,100,61,0,-53,-19,32,20,5,2,-12,2,-59,64,-47,0,-31,-31,-29,78,2,72,-36,1,47,-9,3,3,-1,-51,0,-75,0,33,-29,60,0,14,56,-4,-1,11,0,19,-22,-17,10,23,4,-33,-31,4,0,-37,-53,-4,-3,0,-8,-49,-3,7,6,26,35,34,-20,3,-30,34,1,77,-4,-27,-26,-10,-23,62,57,-18,2,10,4,-8,46,32,-23,-29,-4,4,-13,2,-30,1,9,-28,-1,-38,-78,-86,25,0,-36,-53,100,34,-1,-18,32,-5,35,2,9,-11,1,85,45,-17,81987,0,100
