assetid,teamcolor1g,teamcolor1r,clubworth,teamcolor2b,goalnetstanchioncolor2g,teamcolor2r,foundationyear,goalnetstanchioncolor2r,teamcolor3r,goalnetstanchioncolor1b,teamcolor1b,opponentweakthreshold,latitude,teamcolor3g,opponentstrongthreshold,goalnetstanchioncolor2b,goalnetstanchioncolor1r,teamcolor2g,goalnetstanchioncolor1g,teamname,teamcolor3b,presassetone,powid,hassubstitutionboard,rightfreekicktakerid,flamethrowercannon,domesticprestige,genericint2,cksupport7,defensivedepth,hasvikingclap,jerseytype,pitchcolor,cksupport9,pitchwear,popularity,hastifo,presassettwo,teamstadiumcapacity,stadiumgoalnetstyle,iscompetitionscarfenabled,cityid,rivalteam,playsurfacetype,isbannerenabled,midfieldrating,cksupport8,stadiummowpattern_code,cksupport6,matchdayoverallrating,matchdaymidfieldrating,attackrating,longitude,buildupplay,matchdaydefenserating,hasstandingcrowd,favoriteteamsheetid,defenserating,iscompetitionpoleflagenabled,skinnyflags,uefa_consecutive_wins,longkicktakerid,trait1vweak,iscompetitioncrowdcardsenabled,rightcornerkicktakerid,throwerleft,gender,cksupport1,cornerflagpolecolor,uefa_cl_wins,hassuncanthem,domesticcups,ethnicity,leftcornerkicktakerid,youthdevelopment,teamid,uefa_el_wins,trait1vequal,numtransfersin,stanchionflamethrower,stadiumgoalnetpattern,throwerright,captainid,personalityid,prev_el_champ,leftfreekicktakerid,cksupport2,leaguetitles,genericbanner,crowdregion,uefa_uecl_wins,overallrating,ballid,profitability,utcoffset,penaltytakerid,pitchlinecolor,cksupport5,freekicktakerid,crowdskintonecode,internationalprestige,cksupport3,haslargeflag,trainingstadium,form,genericint1,cksupport4,trait1vstrong,matchdayattackrating
310,49,130,12525,250,250,250,1923,250,30,250,57,1,44,30,1,250,250,250,250,FC Rapid,30,0,-1,0,248049,0,8,-1,0,65,0,2,4,0,0,3,0,0,14050,0,1,768,100761,0,1,69,0,3,0,68,69,66,26,1,68,1,-1,68,1,0,0,248049,132225,0,248049,0,0,0,0,0,0,13,4,248049,6,310,0,132225,0,0,0,0,248049,0,0,248049,0,3,0,5,0,68,79,7,2,237378,0,0,248049,2,3,0,0,316,0,-1,0,4202625,66
319,1,1,15000,255,169,255,1904,169,22,169,255,1,57,55,1,169,169,255,169,IFK Göteborg,222,0,-1,0,228863,0,5,-1,0,90,0,1,4,0,0,4,0,1,18100,0,1,191,111594,0,1,68,0,1,0,66,68,64,11,1,65,1,-1,65,1,0,0,228863,66816,0,228863,0,0,0,0,0,0,8,1,228863,5,319,2,66816,0,0,1,0,238270,1,0,228863,0,18,0,7,0,66,97,6,1,228863,0,0,228863,2,2,0,0,316,0,-1,0,139520,64
320,181,17,33000,255,169,255,1910,169,138,169,234,1,55,197,1,169,169,255,169,Malmö FF,255,0,-1,0,273694,0,10,-1,0,30,0,1,4,0,0,5,0,1,22500,0,1,299,319,0,1,65,0,1,0,68,65,69,12,2,68,1,-1,68,1,0,0,265696,270464,0,265696,0,0,0,0,0,0,16,2,265696,6,320,0,532608,0,0,0,0,164484,0,0,273694,0,24,0,7,0,68,97,9,1,239125,0,0,273694,2,4,0,0,316,0,-1,0,528512,69
321,112,37,3000,250,169,250,1914,169,37,169,203,1,56,112,1,169,169,250,169,Halmstads BK,203,0,-1,0,260990,0,3,-1,0,30,0,1,4,0,0,2,0,0,10873,0,1,621,319,0,1,63,0,3,0,63,63,62,12,2,63,1,-1,63,0,0,0,260990,270336,0,204348,0,0,0,0,0,0,1,2,204348,4,321,0,532480,0,0,1,0,260990,0,0,204348,0,4,0,7,0,63,97,5,1,270718,0,0,204348,2,1,0,0,316,0,-1,0,528384,62
322,92,1,11500,255,1,255,1886,1,1,1,163,1,47,92,1,1,1,255,1,Grasshopper Club Zürich,173,0,-1,0,238988,0,7,-1,0,50,0,2,4,0,0,6,0,0,26104,0,1,539,894,0,1,64,0,1,0,65,64,66,8,3,62,1,-1,62,1,0,0,238988,4198464,0,238988,0,0,0,0,0,0,19,3,238988,6,322,0,264256,0,0,1,0,199282,0,0,238988,0,27,0,4,0,65,71,5,1,208159,0,0,238988,2,5,0,0,316,0,-1,0,526400,66
324,31,135,22850,255,150,255,1890,150,1,150,45,1,46,1,1,150,150,255,150,Servette FC,1,0,-1,0,206254,0,7,-1,0,50,0,1,4,0,0,5,0,0,30084,0,1,749,1862,0,1,69,0,0,0,69,69,69,6,3,68,1,-1,68,1,0,0,206254,4202496,0,206254,0,0,0,0,0,0,8,3,206254,5,324,0,4198400,0,0,0,0,206307,0,0,206254,0,17,0,4,0,69,71,4,1,206254,0,0,206254,2,5,0,0,316,0,-1,0,264192,69
325,2,167,305000,11,1,255,1905,1,175,1,29,2,41,2,2,1,1,157,1,Galatasaray,45,0,-1,0,222492,0,10,-1,0,65,0,1,4,0,0,9,1,1,52468,0,1,231,326,0,1,80,0,1,0,79,80,81,28,1,78,1,-1,78,1,0,0,263205,132225,3,222492,0,0,0,9,0,0,19,2,263205,4,325,1,132225,0,0,0,0,229905,0,0,222492,0,25,0,5,0,79,89,7,3,232293,0,0,222492,9,7,0,0,316,0,-1,0,4202625,80
326,246,254,292000,133,180,69,1907,215,4,50,0,2,40,50,2,50,215,84,180,Fenerbahçe,187,0,-1,0,212523,4,9,-1,0,65,0,1,4,0,0,7,1,0,50530,0,1,231,325,0,1,79,0,1,0,78,79,72,29,1,76,1,-1,77,1,0,0,212523,132224,3,258580,0,0,0,0,0,0,7,4,258580,5,326,0,132224,0,0,1,0,232363,0,0,258580,0,19,0,5,0,78,89,7,3,212523,0,0,212523,9,6,0,0,316,0,-1,0,4202624,72
327,1,1,193000,255,1,255,1903,1,11,1,1,2,41,11,2,1,1,255,1,Beşiktaş,44,0,-1,0,216860,0,8,-1,0,65,0,1,4,0,0,8,1,0,41903,8,1,231,326,0,1,75,0,1,0,74,74,73,28,1,74,1,-1,74,1,0,0,243245,132240,3,216860,0,0,0,0,0,0,11,1,243245,4,327,0,132240,0,0,0,0,243245,1,0,243245,0,16,0,5,0,74,89,7,3,243245,0,0,243245,9,6,0,0,316,0,-1,0,4202640,73
347,242,255,113445,40,250,240,1908,250,10,250,0,2,40,95,2,250,250,30,250,Lecce,133,0,-1,0,271197,0,2,-1,0,50,0,2,4,0,0,1,0,0,29122,0,1,695,1848,0,1,71,0,3,0,72,72,71,18,2,71,1,-1,70,1,0,0,244717,4202624,0,244717,0,0,0,0,0,0,0,3,271197,8,347,0,4202624,0,0,0,0,210676,1,0,271197,0,0,0,4,0,71,47,2,1,268511,0,0,271197,2,1,0,0,316,0,-1,0,266368,72
361,255,255,3200,1,1,231,1976,1,255,1,255,1,51,255,1,1,1,1,1,Stevenage,255,0,-1,0,245903,0,5,-1,0,50,0,2,4,0,0,1,0,0,7800,0,0,463,1923,0,2,65,0,1,0,65,65,66,0,2,65,0,-1,65,0,0,0,245903,4202752,0,245903,0,0,0,0,0,0,0,2,245903,4,361,0,270592,0,0,0,0,200731,0,0,245903,0,0,0,3,0,65,55,4,0,205255,0,0,245903,2,1,0,0,316,0,-1,0,528640,66
378,23,238,95000,250,182,250,1950,182,255,182,30,2,48,1,2,182,182,250,182,Stade Brestois 29,1,0,-1,0,204105,4,4,-1,0,30,0,2,4,0,0,4,0,0,15097,0,1,72,62,0,1,74,0,3,0,74,74,75,-4,2,74,1,-1,74,0,0,0,231612,270488,0,231612,0,0,0,0,0,0,0,2,231612,2,378,0,532632,0,0,0,0,215410,0,0,231612,0,0,0,4,0,74,45,3,1,231612,0,0,204105,2,3,0,0,316,0,-1,0,528536,75
379,1,235,48000,250,1,250,1931,1,255,1,1,1,49,1,1,1,1,250,1,Stade de Reims,1,0,-1,0,259316,4,10,-1,0,50,0,2,4,0,0,3,0,0,21127,13,1,399,294,0,1,68,0,1,0,69,68,68,4,3,68,1,-1,68,0,0,0,259316,4202512,0,242914,0,0,0,0,0,0,2,1,259316,6,379,0,4198416,0,0,0,0,277659,0,0,259316,0,6,0,4,0,69,51,6,1,242914,0,0,259316,2,1,0,0,316,0,-1,0,264208,68
381,120,1,2200,255,94,255,1901,43,1,213,255,1,54,120,1,213,43,255,94,Barrow,255,0,-1,0,253094,0,5,-1,0,50,0,1,4,0,0,1,0,0,5045,5,0,814,112260,0,0,61,0,3,0,62,61,61,-3,2,62,0,-1,62,0,0,0,253094,4202752,0,253094,0,0,0,0,0,0,0,3,253094,1,381,0,270592,0,0,1,0,187154,0,0,253094,0,0,0,3,0,62,55,3,0,203500,0,0,253094,2,1,0,0,316,0,-1,0,528640,61
383,115,6,264990,255,220,255,1914,220,255,220,69,2,-23,255,2,220,220,255,220,Palmeiras,255,0,-1,0,230241,0,10,-1,0,65,0,2,4,0,0,7,0,1,43713,25,0,434,598,2,1,76,0,15,0,75,76,78,-46,1,74,1,-1,74,1,1,0,230241,132160,1,230269,0,0,0,0,3,0,4,4,230269,10,383,0,132160,0,0,1,0,230182,1,0,230241,0,12,0,1,0,75,184,6,-3,230440,0,0,230241,7,9,0,0,316,0,-1,0,4202560,78
393,5,5,80000,255,204,255,1926,202,25,206,5,2,40,25,2,206,202,255,204,PAOK,25,0,-1,0,188803,0,9,-1,0,90,0,2,4,0,0,6,0,1,29000,8,1,477,278,0,1,76,0,3,0,74,76,76,22,1,73,1,-1,73,1,0,0,188803,66576,1,205391,0,0,0,0,0,0,8,4,220746,2,393,0,66576,0,0,0,0,220746,1,0,210136,0,4,0,4,0,74,88,9,2,188803,0,0,188803,9,5,0,0,316,0,-1,0,139280,76
417,86,2,13000,255,250,255,1911,250,56,250,158,1,62,139,1,250,250,255,250,Molde FK,222,0,-1,0,211365,0,8,-1,0,30,0,2,4,0,0,4,0,0,11249,3,1,320,298,2,1,67,0,15,0,67,67,67,7,1,66,1,-1,66,1,0,0,211365,263172,0,211365,0,0,0,0,0,0,6,2,219990,4,417,0,525316,0,0,0,0,246063,0,0,219990,0,5,0,7,0,67,199,7,1,246063,0,0,211365,2,3,0,0,316,0,-1,0,532484,67
418,1,204,6000,250,250,250,1920,250,220,250,1,1,69,5,1,250,250,250,250,Tromsø IL,10,0,-1,0,274979,0,7,-1,0,90,0,1,4,0,0,2,0,0,6691,1,1,492,918,2,1,65,0,15,0,65,65,63,18,1,66,1,-1,66,1,0,0,260000,66560,0,177279,0,0,0,0,0,0,2,2,260000,7,418,0,66560,0,0,0,0,177279,0,0,260000,0,0,0,7,0,65,199,5,1,73635,0,0,260000,2,1,0,0,316,0,-1,0,139264,63
420,255,255,11546,12,255,206,1948,255,17,255,255,1,50,73,1,255,255,0,255,Górnik Zabrze,147,0,-1,0,225996,0,7,-1,0,50,0,2,4,0,0,4,0,0,24563,0,1,536,1871,0,1,69,0,3,0,69,72,66,18,3,69,1,-1,68,1,0,0,225996,4202496,1,225996,0,0,0,0,0,0,6,3,225996,7,420,0,4198400,0,0,1,0,225996,0,0,225996,0,14,0,5,0,68,93,8,1,223307,0,0,225996,2,2,0,0,316,0,-1,0,264192,68
422,174,7,930,255,74,255,1984,7,222,25,85,1,51,49,1,25,7,255,74,Cork City,49,0,-1,0,200900,0,5,-1,0,50,0,2,4,0,0,4,0,0,7385,0,0,121,834,0,1,55,0,1,0,56,55,59,-8,2,55,0,-1,55,0,0,0,200900,4202816,0,200900,0,0,0,0,0,0,4,2,200900,5,422,0,270656,0,0,0,0,212223,0,0,200900,0,3,0,3,0,56,23,5,0,212223,0,0,200900,2,2,0,0,316,0,-1,0,528704,59
423,49,222,977,255,255,255,1929,255,198,10,49,1,53,30,1,255,10,255,10,St Patrick's Athletic,40,0,-1,0,251262,0,7,-1,0,50,0,2,4,0,0,3,0,0,5340,13,1,143,306,0,1,63,0,1,0,62,63,62,-6,1,61,0,-1,61,0,0,0,242230,4195474,0,251262,0,0,0,0,0,0,5,1,261277,3,423,0,263314,0,0,0,0,246079,0,0,261277,0,8,0,3,0,62,23,6,0,246079,0,0,251262,2,1,0,0,316,0,-1,0,532626,62
433,1,1,17000,1,211,255,1891,211,14,211,1,1,59,10,1,211,211,238,211,AIK,20,0,-1,0,272566,0,8,-1,0,90,0,2,4,0,0,4,0,1,50000,0,1,457,710,0,1,66,0,1,0,66,66,64,18,2,63,1,-1,63,1,0,0,272566,73984,0,272566,0,0,0,0,0,0,8,4,272566,7,433,0,73984,0,0,1,0,192129,0,0,272566,0,12,0,7,0,66,97,3,1,234066,0,0,272566,2,2,0,0,316,0,-1,0,135424,64
436,13,118,54000,255,1,90,1967,1,95,1,2,2,41,175,2,1,1,170,1,Trabzonspor,215,0,-1,0,237055,0,7,-1,0,50,0,2,4,0,0,7,0,1,41461,0,1,490,326,0,1,72,0,1,0,73,71,77,39,2,73,1,-1,73,1,0,0,237055,4202561,0,237055,0,0,0,0,0,0,9,2,237055,8,436,0,4202561,0,0,0,0,204639,0,0,237055,0,7,0,5,0,73,89,9,3,212382,0,0,237055,9,5,0,0,316,0,-1,0,266305,76
445,22,243,990,255,240,255,1928,240,223,100,45,1,54,3,1,240,10,255,20,Derry City,38,0,-1,0,261276,0,9,-1,0,90,0,1,4,0,0,3,0,0,7700,1,0,135,563,2,1,62,0,15,0,62,62,63,-7,1,62,0,-1,62,1,0,0,246136,66690,0,235650,0,0,0,0,0,0,6,2,235650,6,445,0,66690,0,0,0,0,201901,0,0,261276,0,2,0,3,0,62,23,9,0,277353,0,0,261276,2,1,0,0,316,0,-1,0,139394,63
448,10,190,285000,255,255,255,1898,255,205,255,30,2,43,30,2,255,255,255,255,Athletic Club de Bilbao,30,0,-1,0,279604,0,7,-1,0,65,0,2,4,0,0,6,1,0,53331,0,2,53,457,0,1,81,0,1,0,79,80,79,-2,2,78,2,-1,79,2,0,0,279604,131712,3,256516,0,0,0,0,0,0,25,4,279604,10,448,0,139392,0,0,0,0,216201,0,0,279604,0,8,0,4,0,80,41,10,1,256516,0,0,279604,2,5,0,0,316,0,-1,0,4198528,79
449,150,1,180000,255,90,255,1907,1,10,1,85,2,37,140,2,1,1,255,90,Real Betis Balompié,90,0,-1,0,226456,0,6,-1,0,50,0,1,4,0,0,5,1,0,60721,0,1,445,481,0,1,80,0,1,0,79,80,80,-5,1,76,2,-1,77,2,0,0,226456,132096,3,226456,0,0,0,10,0,0,3,2,226456,6,449,0,4195328,0,0,0,0,203747,0,0,226456,0,1,0,4,0,79,41,5,1,237034,0,0,226456,2,3,0,0,316,0,-1,0,270336,80
450,168,76,110000,255,255,255,1923,255,60,255,213,2,42,150,2,255,255,255,255,RC Celta de Vigo,200,0,-1,0,192638,0,6,-1,0,65,0,2,4,0,0,6,0,0,29000,0,1,515,242,0,1,75,0,1,0,77,76,79,-8,1,77,2,-1,77,2,0,0,259694,132234,2,259694,0,0,0,10,0,0,0,3,259694,5,450,0,132234,0,0,0,0,220821,0,0,192638,0,0,0,4,0,76,41,5,1,224179,0,0,192638,2,4,0,0,316,0,-1,0,4202634,78
452,108,17,65000,255,1,255,1900,1,0,1,191,2,41,90,2,1,1,255,1,RCD Espanyol,170,0,-1,0,229862,0,4,-1,0,90,0,1,4,0,0,6,0,0,40500,0,2,36,241,0,1,74,0,1,0,75,74,73,2,2,77,0,-1,76,2,0,0,229862,66560,2,229862,0,0,0,0,0,0,4,4,229862,6,452,0,73728,0,0,0,0,192816,1,0,229862,0,0,0,4,0,75,41,3,1,192678,0,0,229862,2,2,0,0,316,0,-1,0,135168,73
453,26,236,8000,0,26,10,1916,236,255,13,13,2,39,0,2,13,236,0,26,RCD Mallorca,0,0,-1,0,202648,0,3,-1,0,30,0,2,4,0,0,4,0,0,23142,0,2,369,483,0,1,76,0,1,0,76,77,75,2,2,77,2,-1,77,2,0,0,202648,263496,1,202648,0,0,0,10,0,0,1,4,202648,5,453,0,270664,0,0,0,0,228805,0,0,214026,0,0,0,4,0,76,41,8,1,223710,0,0,202648,2,1,0,0,316,0,-1,0,528712,74
456,254,254,4400,9,244,55,1913,244,250,81,254,1,43,254,1,244,95,102,156,Racing de Santander,250,0,-1,0,243792,0,5,-1,0,50,0,2,4,0,0,4,0,0,22308,0,2,765,448,0,1,71,0,1,0,70,72,71,-3,3,66,2,-1,68,2,0,0,243792,4202496,1,243792,0,0,0,0,0,0,0,3,243792,4,456,0,4198400,0,0,0,0,254005,0,0,243792,0,0,0,4,0,70,69,6,1,243792,0,0,243792,2,1,0,0,316,0,-1,0,264192,71
457,35,0,155000,255,73,255,1909,2,0,49,125,2,43,45,2,49,2,255,73,Real Sociedad,135,0,-1,0,235944,0,7,-1,0,65,0,2,4,0,0,6,0,0,40000,0,2,425,448,0,1,78,0,1,0,77,77,83,-1,1,76,2,-1,76,2,0,0,241811,132096,2,241811,0,0,0,0,0,0,3,4,234153,6,457,0,132096,0,0,0,0,230142,0,0,234153,0,2,0,4,0,78,41,6,1,230142,0,0,235944,2,4,0,0,316,0,-1,0,4202496,83
459,5,221,17000,255,180,255,1905,180,200,180,4,1,43,0,1,180,180,255,180,Real Sporting de Gijón,0,0,-1,0,243491,4,7,-1,0,50,0,2,4,0,0,5,0,0,30000,0,2,183,110827,0,1,71,0,1,0,71,73,74,-5,1,70,2,-1,70,2,0,0,243491,4195456,0,243491,0,0,0,0,0,0,0,4,243491,8,459,0,4195456,0,0,0,0,219836,0,0,224428,0,0,0,4,0,70,69,6,1,224428,0,0,224428,2,1,0,0,316,0,-1,0,270464,77
461,124,247,450000,255,1,255,1919,1,1,1,67,2,39,1,2,1,1,255,1,Valencia CF,1,0,-1,0,224415,0,7,-1,0,50,0,2,4,0,0,7,1,0,49430,0,2,504,1853,0,1,75,0,1,0,76,77,76,0,2,74,2,-1,74,2,0,0,230786,132241,3,224415,0,0,0,0,0,0,8,2,224415,6,461,1,4202641,0,0,0,0,211688,1,0,230786,0,6,0,4,0,76,41,6,1,243134,0,0,230786,2,6,0,0,366,0,-1,0,266385,76
462,52,142,11000,255,1,255,1928,1,80,1,175,1,41,0,1,1,1,255,1,Real Valladolid,112,0,-1,0,258769,0,2,-1,0,30,0,1,4,0,0,4,0,0,27618,0,1,506,459,0,1,69,0,1,0,68,68,68,-4,3,67,2,-1,69,2,0,0,258769,270336,2,258769,0,0,0,0,0,0,0,2,258769,5,462,0,528384,0,0,0,0,271682,0,0,258769,0,0,0,4,0,69,69,5,1,271682,0,0,258769,2,1,0,0,316,0,-1,0,526336,66
463,78,0,13000,255,120,255,1921,1,0,200,180,2,42,66,2,200,1,255,120,Deportivo Alavés,200,0,-1,0,270834,0,2,-1,0,50,0,2,4,0,0,3,0,0,19840,0,2,518,448,0,1,73,0,1,0,74,73,77,-2,2,74,2,-1,74,2,0,0,270834,4202561,2,270834,0,0,0,0,0,0,0,4,270834,4,463,0,4202561,0,0,0,0,261987,0,0,270834,0,0,0,4,0,74,41,7,1,222041,0,0,270834,2,1,0,0,316,0,-1,0,266305,77
467,74,52,29000,98,255,219,1940,255,70,255,132,1,43,90,1,255,255,55,255,SD Eibar,150,0,-1,0,199986,0,10,-1,0,50,0,2,4,0,0,4,0,0,8164,0,2,149,463,0,1,68,0,1,0,70,69,69,-2,1,71,2,-1,68,2,0,0,199986,4195462,2,275126,0,0,0,0,0,0,0,2,275126,2,467,0,4195462,0,0,0,0,199986,0,0,199986,0,0,0,4,0,69,69,6,1,244197,0,0,199986,2,1,0,0,316,0,-1,0,270470,71
468,255,255,5000,60,110,40,1923,50,240,70,255,2,38,255,2,70,50,100,110,Elche CF,240,0,-1,0,254860,0,3,-1,0,50,0,2,5,0,0,2,0,0,31388,0,2,153,1853,0,1,73,0,1,0,74,73,74,0,1,74,2,-1,74,2,0,0,259173,4195400,0,254860,0,0,0,0,0,0,0,4,254860,4,468,0,4195400,0,0,0,0,206222,0,0,254860,0,0,0,4,0,74,41,4,1,228941,0,0,254860,2,1,0,0,316,0,-1,0,270408,74
472,235,255,45000,173,255,9,1949,255,255,255,0,2,28,204,2,255,255,78,255,UD Las Palmas,0,0,-1,0,252079,0,2,-1,0,50,0,2,4,0,0,4,0,0,32400,0,2,264,1867,0,1,71,0,1,0,71,71,72,-15,1,71,2,-1,72,2,0,0,252079,4195348,0,252079,0,0,0,0,0,0,0,4,252079,9,472,0,4195348,0,0,0,0,258922,0,0,252079,0,0,0,4,0,72,69,4,0,252079,0,0,252079,2,1,0,0,316,0,-1,0,270356,71
479,0,193,15000,93,200,18,1920,200,203,200,5,2,42,10,2,200,200,25,200,CA Osasuna,15,0,-1,0,211022,0,5,-1,0,50,0,2,4,0,0,4,0,0,23576,0,2,370,448,0,1,77,0,1,0,76,76,78,-1,2,76,2,-1,77,2,0,0,211022,132224,1,211022,0,0,0,0,0,0,0,4,211022,7,479,0,4202624,0,0,0,0,224003,0,0,211022,0,0,0,4,0,77,41,7,1,188335,0,0,211022,2,1,0,0,316,0,-1,0,266368,78
480,255,255,10000,0,200,255,1924,200,255,200,255,2,40,234,2,200,200,0,200,Rayo Vallecano,240,0,-1,0,232498,0,3,-1,0,65,0,1,4,0,0,5,0,0,14708,0,2,295,100888,0,1,77,0,1,0,76,77,81,-3,2,76,2,-1,77,2,0,0,197948,132098,1,232498,0,0,0,10,0,0,0,2,232498,5,480,0,139266,0,0,0,0,232498,0,0,197948,0,0,0,4,0,77,41,5,1,232498,0,0,197948,2,1,0,0,316,0,-1,0,4198402,81
481,0,249,480000,255,1,255,1890,1,230,1,0,2,37,0,2,1,1,255,1,Sevilla FC,0,0,-1,0,229649,0,8,-1,0,50,0,2,4,0,0,8,1,0,43883,0,1,445,449,0,1,75,0,1,0,75,74,75,-5,3,75,2,-1,75,2,0,0,229649,139272,3,229649,0,0,0,0,0,0,5,4,229649,7,481,7,4198408,0,0,0,0,193198,1,0,193198,0,1,0,4,0,75,41,4,1,266256,0,0,193198,2,8,0,0,366,0,-1,0,266248,75
483,230,250,400000,135,100,0,1923,1,255,1,100,2,39,215,2,1,1,50,100,Villarreal CF,0,0,-1,0,226110,0,8,-1,0,50,0,2,4,0,0,6,1,0,23500,0,2,517,461,0,1,80,0,1,0,80,81,80,0,2,78,2,-1,77,2,0,0,226110,132096,3,226110,0,0,0,10,0,0,0,2,264388,7,483,1,4202496,0,0,0,0,208093,1,0,264388,0,0,0,4,0,79,41,6,1,208093,0,0,226110,2,7,0,0,316,0,-1,0,266240,82
485,255,255,85115,1,255,1,1896,255,1,255,255,1,52,157,1,255,255,1,255,Hannover 96,58,0,-1,0,262669,0,7,-1,0,90,0,2,3,0,1,8,0,0,49200,0,1,208,110500,0,1,71,0,3,0,70,73,70,9,1,67,1,-1,69,1,0,0,262669,66688,1,269302,0,0,0,0,0,0,1,2,262669,6,485,0,66688,0,0,0,0,262669,0,0,262669,0,2,0,4,0,70,27,8,1,262119,0,0,262669,2,1,0,0,316,0,-1,0,139392,71
487,37,95,8015,255,160,255,1899,160,128,160,159,1,52,0,1,160,160,255,160,VfL Osnabrück,128,0,-1,0,244034,4,9,-1,0,50,0,1,4,0,0,7,0,0,16667,0,1,635,531,0,1,65,0,3,0,65,66,66,8,2,64,2,-1,66,1,0,0,244034,4202768,1,244034,0,0,0,0,0,0,0,1,244034,7,487,0,270608,0,0,0,0,234381,0,0,244034,0,0,0,4,0,65,91,3,1,261047,0,0,244034,2,1,0,0,316,0,-1,0,528656,66
492,1,160,8980,1,220,1,1926,220,255,220,5,1,50,255,1,220,220,1,220,SV Wehen Wiesbaden,255,0,-1,0,276342,0,9,-1,0,30,0,2,4,0,0,2,0,0,15295,0,1,636,169,0,1,65,0,3,0,66,67,64,8,2,62,1,-1,62,1,0,0,276342,270344,1,276342,0,0,0,0,0,0,0,2,276342,3,492,0,532488,0,0,0,0,243445,1,0,276342,0,0,0,4,0,65,91,3,1,243445,0,0,276342,2,1,0,0,316,0,-1,0,528392,65
503,1,1,19750,1,255,255,1953,255,155,200,1,1,51,1,1,255,200,205,200,Dynamo Dresden,17,0,-1,0,256954,0,2,-1,0,65,0,2,4,0,1,9,0,0,32249,0,1,567,506,0,1,67,0,3,0,68,67,68,13,2,69,1,-1,67,1,0,0,244133,139408,1,244133,0,0,0,0,0,0,0,2,256954,6,503,0,139408,0,0,0,0,234385,0,0,244133,0,0,0,4,0,67,27,4,1,216823,0,0,244133,2,1,0,0,316,0,-1,0,4198544,69
506,55,84,6770,100,200,202,1946,200,1,200,138,1,50,1,1,200,200,174,200,Erzgebirge Aue,1,0,-1,0,73370,0,7,-1,0,50,0,2,4,0,0,4,0,0,16485,0,1,568,503,0,1,63,0,1,0,65,64,66,12,2,64,1,-1,64,1,0,0,73370,4202505,1,73370,0,0,0,0,0,0,0,2,73370,1,506,0,270345,0,0,0,0,182520,0,0,73370,0,0,0,4,0,64,91,2,1,238643,0,0,73370,2,1,0,0,316,0,-1,0,528393,71
517,1,1,210000,255,255,255,1904,255,255,255,1,2,-22,255,2,255,255,255,255,Botafogo,255,0,-1,0,230481,1,7,-1,0,50,0,2,4,0,0,4,0,0,44661,8,0,402,1043,2,1,75,0,1,0,75,75,71,-43,1,75,1,-1,75,1,1,0,230481,132104,1,230481,0,0,0,0,1,0,0,2,230481,4,517,0,4195336,0,0,1,0,230481,1,0,230481,0,3,0,1,0,75,184,10,-3,230516,0,0,230481,7,7,0,0,316,0,-1,0,270344,71
523,81,1,5100,1,255,1,1903,255,251,250,173,1,49,190,1,255,250,1,250,1. FC Saarbrücken,1,0,-1,0,237635,0,8,-1,0,50,0,2,4,0,0,6,0,0,16003,0,1,821,29,0,1,65,0,3,0,64,66,66,6,3,63,1,-1,64,1,0,0,237635,4198400,0,237635,0,0,0,0,0,0,0,2,237635,2,523,0,264192,0,0,0,0,233785,1,0,237635,0,0,0,4,0,65,91,2,1,237635,0,0,237635,2,1,0,0,316,0,-1,0,526336,66
526,3,255,6100,254,156,255,1907,156,255,156,3,1,51,3,1,156,156,255,156,Rot-Weiß Essen,3,0,-1,0,260186,0,6,-1,0,50,0,1,4,0,0,10,0,0,20352,0,1,656,34,0,1,66,0,12,0,66,67,66,6,2,64,1,-1,64,1,0,0,260186,4202752,0,260186,0,0,0,0,0,0,1,3,260186,7,526,0,270592,0,0,0,0,217841,1,0,260186,0,1,0,4,0,65,91,2,1,272909,0,0,260186,2,1,0,0,316,0,-1,0,528640,66
531,150,0,10300,1,210,1,1906,210,255,210,94,1,51,255,1,210,210,1,210,Preußen Münster,255,0,-1,0,244024,0,1,-1,0,30,0,2,4,0,3,5,0,0,15000,0,1,609,159,0,1,67,0,15,0,67,67,67,7,2,65,1,-1,67,1,0,0,244024,270600,1,244024,0,0,0,0,0,0,0,3,244024,5,531,0,532744,0,0,0,0,212755,0,0,244024,0,0,0,4,0,67,27,2,1,244024,0,0,244024,2,1,0,0,316,0,-1,0,528648,67
537,58,57,10000,20,255,255,1935,255,1,255,176,1,50,1,1,255,255,11,255,Dender,1,0,-1,0,272872,0,2,-1,0,50,0,2,4,0,0,1,0,0,6429,0,1,951,229,0,1,67,0,0,0,68,67,68,4,2,67,1,-1,67,1,0,0,272872,4202624,0,272872,0,0,0,0,0,0,0,4,272872,2,537,0,4202624,0,0,0,0,264711,0,0,272872,0,0,0,4,0,68,122,8,1,272872,0,0,272872,2,1,0,0,316,0,-1,0,266368,68
543,1,227,5820,5,225,175,1907,225,255,225,15,1,48,255,1,225,225,11,225,Jahn Regensburg,255,0,-1,0,270514,0,7,-1,0,30,0,2,4,0,0,3,0,0,15210,1,1,615,111239,0,1,64,0,3,0,64,64,63,12,2,62,1,-1,63,1,0,0,244280,270336,1,244280,0,0,0,0,0,0,0,2,244280,4,543,0,532480,0,0,0,0,245543,0,0,270514,0,0,0,4,0,64,91,3,1,270514,0,0,270514,2,1,0,0,316,0,-1,0,528384,63
