starrating,firstname,commonname,surname,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,managerid,accessorycode4,hairtypecode,facepsdlayer0,lipcolor,skinsurfacepack,accessorycode3,accessorycolourcode1,headtypecode,height,seasonaloutfitid,birthdate,isrewardable,skinmakeup,trait1vweak,weight,hashighqualityhead,eyedetail,gender,headassetid,ethnicity,faceposerpreset,islicensed,teamid,trait1vequal,eyecolorcode,personalityid,accessorycolourcode3,accessorycode1,headclasscode,nationality,sideburnscode,accessorycolourcode4,headvariation,skintonecode,outfitid,facepsdlayer1,skincomplexion,accessorycode2,hairstylecode,bodytypecode,managerjointeamdate,trait1vstrong,accessorycolourcode2,facialhaircolorcode
2.5,Rubén,Rubén Sellés,Sellés Salvador,30401,0,0,209,274506,0,682,0,0,242101,0,0,55,175,5511,146341,0,0,132112,75,0,6,0,274506,2,0,1,244,132112,9,1,0,0,1,45,0,0,0,2,5520,0,3,0,0,82,161809,270352,0,22
2.5,,,,60101,0,9,243,249431,0,26,3,0,252001,0,1,1517,188,5557,145139,0,0,132232,75,0,2,0,26538,1,0,0,245,263304,2,0,0,300,0,34,0,0,0,1,5533,4,1,0,0,85,161826,4202632,0,1
3.0,,,,60101,0,23,287,73011,0,656,3,0,223101,0,0,2031,187,5509,145139,0,0,132226,75,0,2,0,26541,1,0,0,246,139394,6,0,0,0,0,34,0,0,0,1,5714,0,1,0,0,85,161570,266370,0,22
4.0,,,,40102,0,0,251,250295,0,0,3,0,250101,0,1,3516,175,5527,145139,0,0,132232,75,0,0,0,26544,2,0,0,247,132232,9,0,0,300,0,34,0,0,0,2,5566,4,2,0,0,82,160967,270472,0,9
3.0,Dietmar,,Kühbauer,2320301,0,24,255,50182,0,118,0,0,242101,0,0,1521,173,5511,141886,0,0,4195456,73,0,2,0,50182,2,0,1,252,525440,3,1,0,0,1,4,0,0,0,2,5728,0,2,0,0,88,161799,532608,0,9
2.5,Johannes Hoff,,Thorup,2150101,7,2,0,273049,0,65,0,0,242101,0,0,42,184,5509,148417,0,0,263425,75,0,2,0,273049,1,0,1,254,4195585,2,0,0,0,1,13,0,0,0,1,5718,0,1,0,0,82,161882,532737,0,1
2.0,Stephan,,Helm,60201,0,0,246,75597,0,0,0,0,242102,0,0,1500,182,5511,146275,0,0,263168,75,0,2,0,75597,2,0,1,256,4195328,2,0,0,0,1,4,0,0,0,2,5729,0,1,0,0,82,161333,532480,0,0
3.0,Gonzalo Manuel,Gonzalo García,García-García,2150000,0,3,251,249491,0,165,0,0,233101,0,0,3512,185,5567,146461,0,0,270336,75,0,2,0,249491,4,0,1,263,4198400,2,0,0,0,1,45,0,0,0,4,5522,0,4,0,0,84,161680,526336,0,3
3.0,Jindřich,,Trpišovský,1360000,0,22,245,249675,0,290,0,0,250101,0,0,57,180,5527,143676,0,0,263552,75,0,3,0,249675,2,0,1,266,4202880,1,0,0,0,1,12,0,0,0,2,5566,0,1,0,0,82,159140,528768,0,9
3.0,Brian,,Priske,40101,0,23,287,252928,0,161,0,0,250101,0,0,2508,188,5557,144118,0,0,263297,75,0,2,0,252928,2,0,1,267,4202625,1,1,0,0,1,13,0,0,0,2,5718,0,1,0,0,85,161698,528513,0,23
2.5,Steve,,Cooper,2080401,7,8,0,251137,0,290,1,0,252102,0,0,17,182,5509,145058,0,0,270404,75,1,2,0,251137,1,0,1,269,4198468,2,0,0,0,0,50,0,0,0,1,5718,0,2,0,0,82,161768,526404,0,1
2.0,Kent,,Nielsen,2150101,0,9,255,249849,0,655,0,0,253101,0,0,2515,192,5511,138502,0,0,270336,75,0,2,0,249849,3,0,1,270,4198400,1,1,0,0,1,13,0,0,0,3,5708,0,2,0,0,86,159506,526336,0,9
2.5,Jakob,,Poulsen,60201,0,6,251,70773,0,160,0,0,232101,0,0,47,181,5511,146363,0,0,263240,75,0,2,0,70773,2,0,1,271,4195400,2,0,0,0,1,13,0,0,0,2,5713,0,2,0,0,82,161687,532552,0,6
2.5,Alexander,,Zorniger,2150000,6,9,3,248943,0,293,0,0,253101,0,0,1510,182,5511,140612,0,0,270464,75,0,2,0,248943,2,0,1,272,4198528,8,1,0,0,1,21,0,0,0,2,5567,0,1,0,0,83,161667,526464,0,8
3.0,Marko,,Nikolić,60101,0,6,287,256773,0,0,0,0,221102,0,0,4019,170,5557,144915,0,0,135424,75,0,2,0,256773,2,0,1,278,264448,4,0,0,0,1,51,0,0,0,2,5505,0,2,0,0,89,161668,4196608,0,15
3.0,José Luis,Mendilibar,Etxebarria,1140401,7,9,0,241378,0,154,3,0,260101,0,0,58,174,5717,138213,0,0,66881,69,1,2,0,241378,3,0,1,280,66881,4,0,0,0,0,45,0,0,0,3,5522,4,1,0,0,88,161192,139585,0,23
2.0,,,,2290401,0,6,246,262532,0,682,3,0,223101,0,0,4004,183,5555,145139,0,0,263176,75,0,2,0,26539,1,0,0,294,4195336,1,0,0,0,0,18,0,0,0,1,5718,4,1,0,0,82,161375,532488,0,22
2.5,Alfred,,Johansson,60201,0,6,259,279614,0,181,0,0,232201,0,0,4013,182,5511,148988,0,0,132097,75,0,2,0,279614,1,0,1,298,139265,2,0,0,0,1,46,0,0,0,1,5722,0,1,0,0,81,161133,266241,0,3
3.0,Bjarte Lunde,,Aarsheim,2080000,0,23,301,249057,0,644,0,0,242102,0,0,2019,177,5722,143267,0,0,66824,75,0,2,0,249057,2,0,1,300,66824,7,0,0,0,1,36,0,0,0,2,5551,0,4,0,0,81,160056,139528,0,3
2.5,Igor,,Jovićević,40101,0,22,289,256450,0,3011,0,0,250101,0,0,56,178,5561,142857,0,0,4195329,75,0,2,0,256450,3,0,1,301,532481,3,0,0,0,1,10,0,0,0,3,5718,0,3,0,0,82,161804,528385,0,23
1.0,Alan,,Reynolds,2150101,6,23,287,149774,0,297,0,0,252102,0,0,1510,177,5511,143051,0,0,132226,82,0,2,0,149774,2,0,1,305,132226,1,0,0,0,1,25,0,0,0,2,5510,0,4,0,0,83,161236,270466,0,23
1.5,Stephen,,Bradley,2290000,6,0,245,169187,0,70,0,0,240201,0,0,1520,170,5509,146864,0,0,263296,63,0,2,0,169187,1,0,1,306,4195456,2,0,0,0,1,25,0,0,0,1,5510,0,1,0,0,88,158549,532608,0,9
2.0,Filipe Amaral,Filipe Coelho,Rino Coelho,2150000,0,0,251,82227,0,1067,0,0,234102,0,0,6,178,5535,145373,0,0,263312,75,0,3,0,82227,4,0,1,308,4195472,9,0,0,0,1,38,0,0,0,4,5718,0,4,0,0,81,161831,532624,0,0
2.5,Constantin,,Gâlcă,2090101,6,22,287,249154,0,160,0,0,252102,0,0,4006,178,5511,142225,0,0,263297,75,0,2,0,249154,4,0,1,310,4195457,3,0,0,0,1,39,0,0,0,4,5713,0,3,0,0,81,161670,532609,0,3
2.5,Stefan,,Billborn,2320101,0,5,287,250518,0,122,0,0,242201,0,0,1524,177,5511,142477,0,0,263424,75,0,1,0,250518,1,0,1,319,4195584,2,1,0,0,1,46,0,0,0,1,5521,0,1,0,0,82,161327,532736,0,1
3.0,Miguel Ángel,Ramírez,Ramírez Medina,60201,0,22,246,254086,0,0,0,0,233101,0,0,3516,175,5505,146837,0,0,263296,75,0,2,0,254086,2,0,1,320,4195456,5,0,0,0,1,45,0,0,0,2,5566,0,2,0,0,82,161852,532608,0,22
1.5,Johan,,Lindholm,60201,0,18,253,74918,0,65,0,0,242101,0,0,3,181,5511,148079,0,0,4202496,75,0,2,0,74918,2,0,1,321,528384,2,0,0,0,1,46,0,0,0,2,5569,0,3,0,0,82,161390,526336,0,18
2.0,Gerald,,Scheiblehner,2160102,0,9,259,275685,0,289,0,0,242201,0,0,1553,181,5511,144040,0,0,4202560,75,0,2,0,275685,3,0,1,322,528448,8,0,0,0,1,4,0,0,0,3,5728,0,4,0,0,82,161690,526400,0,22
2.0,Jocelyn,,Gourvennec,2150301,6,23,255,30193,0,682,0,0,232001,0,1,2016,183,5558,142239,0,0,270336,77,0,2,0,30193,4,0,1,324,4198400,5,0,0,300,1,18,0,0,0,4,5508,0,4,0,0,82,161118,526336,0,22
3.5,Okan,,Buruk,2150301,7,0,251,250192,0,122,0,0,244101,0,0,2517,170,5509,140788,0,0,132225,75,1,1,0,250192,2,0,1,325,132225,7,0,0,0,0,48,0,0,0,1,5500,0,4,0,0,88,160593,270465,0,22
3.0,Domenico,,Tedesco,2150000,0,0,255,249271,0,122,0,0,241101,0,0,608,177,5529,147252,0,0,66688,75,0,2,0,249271,2,0,1,326,66688,5,0,0,0,1,21,0,0,0,2,5523,0,1,0,0,81,161768,139392,0,0
3.0,Sergen,,Yalçın,2320502,0,5,38,250477,0,297,0,0,250101,0,0,2512,176,5511,142436,0,0,132240,75,0,2,0,250477,1,0,1,327,132240,1,1,0,0,1,48,0,0,0,1,5568,0,3,0,0,83,161758,270480,0,6
3.0,Eusebio,,Di Francesco,2120101,0,2,58,1212,0,160,0,0,252102,0,1,2515,178,5557,141313,0,0,270464,71,1,2,0,1212,3,0,1,347,4198528,2,1,0,300,0,27,0,0,0,3,5505,0,4,0,0,82,161698,526464,0,2
1.5,,,,60101,0,23,0,255945,0,1068,1,0,232101,0,0,4016,191,5527,145139,0,0,263424,75,0,2,0,26540,2,0,0,361,4202752,1,0,0,0,0,14,0,0,0,2,5510,0,2,0,0,85,161280,528640,0,5
3.5,,,,60101,0,24,0,272892,0,72,3,0,223101,0,0,1533,188,5509,145139,0,0,263320,75,0,2,0,26537,2,0,0,378,4202648,1,0,0,0,0,18,0,0,0,2,5510,0,2,0,0,84,160788,528536,0,24
3.0,,,,2190101,0,4,0,269595,0,117,3,0,242101,0,0,66,186,5509,145139,0,0,132112,75,0,0,0,26539,1,0,0,379,132112,1,0,0,0,0,7,0,0,0,1,5715,4,2,0,0,85,161685,270352,0,1
0.5,,,,30301,0,0,0,83115,0,16,3,0,223101,0,0,1,183,5509,145139,0,0,263424,75,0,0,0,26541,2,0,0,381,4202752,6,0,0,0,0,42,0,0,0,2,5520,0,1,0,0,82,161883,528640,0,0
2.5,,,,30301,0,0,0,63014,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,132160,75,0,0,0,26537,2,0,0,383,132160,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,270400,0,0
3.0,Răzvan,,Lucescu,2150101,6,23,287,250354,0,141,0,0,252102,0,0,2515,179,5505,141110,0,0,66576,75,0,2,0,250354,4,0,1,393,66576,6,1,0,0,1,39,0,0,0,4,5508,0,4,0,0,82,160237,139280,0,0
1.5,Martin,,Falk,2150301,0,6,0,77060,0,1284,0,0,233101,0,0,2015,184,5529,150645,0,0,132100,75,0,2,0,77060,2,0,1,417,132100,2,0,0,0,1,46,0,0,0,2,5552,0,1,0,0,81,161871,270340,0,6
2.0,Jørgen,,Vik,60201,0,6,216,279923,0,0,0,0,234101,0,0,4013,176,5509,148848,0,0,263168,75,0,2,0,279923,2,0,1,418,4202496,2,0,0,0,1,36,0,0,0,2,5707,0,2,0,0,82,161158,528384,0,6
1.5,Michal,,Gašparík,2150000,0,0,243,79050,0,218,0,0,242101,0,0,6,179,5578,145798,0,0,270336,75,0,2,0,79050,3,0,1,420,4198400,3,0,0,0,1,43,0,0,0,3,5717,0,1,0,0,81,161698,526336,0,0
0.5,Gerard,,Nash,60201,0,0,287,78885,0,1282,0,0,242101,0,0,15,185,5511,147463,0,0,263488,75,0,2,0,78885,2,0,1,422,4202816,1,0,0,0,1,25,0,0,0,2,5566,0,2,0,0,84,161651,528704,0,0
1.5,Stephen,,Kenny,40101,0,8,0,250535,0,1282,0,0,252102,0,0,3501,175,5509,142095,0,0,263314,75,0,2,0,250535,1,0,1,423,4195474,8,0,0,0,1,25,0,0,0,1,5715,0,3,0,0,81,161287,532626,0,5
2.0,José Luis,José Riveiro,Riveiro Cabaleiro,2290401,0,9,301,269851,0,148,0,0,252102,0,0,47,175,5555,143511,0,0,263424,75,0,1,0,269851,4,0,1,433,4202752,3,0,0,0,1,45,0,0,0,4,5521,0,4,0,0,81,160596,528640,0,23
3.0,Fatih,,Tekke,50101,0,6,243,143294,0,277,0,0,251101,0,0,30,178,5527,144236,0,0,263233,75,0,2,0,143294,2,0,1,436,4202561,6,0,0,0,1,48,0,0,0,2,5569,0,4,0,0,82,161586,528449,0,6
1.0,Tiernan,,Lynch,60201,0,9,45,75798,0,67,0,0,232001,0,0,3513,178,5511,143668,0,0,132226,75,0,2,0,75798,2,0,1,445,132226,6,0,0,0,1,35,0,0,0,2,5510,0,2,0,0,82,161475,270466,0,9
4.0,Ernesto,Ernesto Valverde,Valverde Tejedor,2090401,0,23,0,249332,0,230,3,0,260101,0,0,2000,169,5551,139275,0,0,132224,75,0,2,0,249332,4,0,1,448,139392,7,0,0,0,0,45,0,0,0,3,5713,0,1,0,0,87,161349,266368,0,23
4.0,Manuel,,Pellegrini,2290101,0,9,287,168384,0,229,0,0,253101,0,0,1501,184,5509,135477,0,0,132096,80,0,2,0,168384,2,0,1,449,263168,2,0,0,0,1,55,0,0,0,2,5566,0,3,0,0,82,159903,4202496,0,23
3.0,Claudio,Claudio Giráldez,Giráldez González,30101,0,0,251,71542,0,0,0,0,232101,0,0,42,185,5509,148056,0,0,132234,75,0,2,0,71542,3,0,1,450,132234,3,0,0,0,0,45,0,0,0,3,5505,4,4,0,0,85,161222,270474,0,0
3.0,José Manuel,Manolo González,González Álvarez,60201,0,9,245,71533,0,0,0,0,232201,0,0,4021,176,5509,144728,0,0,66560,75,0,2,0,71533,4,0,1,452,73728,5,1,0,0,0,45,0,0,0,3,5567,4,4,0,0,83,161222,135168,0,23
3.0,Jagoba,Jagoba Arrasate,Arrasate Elustondo,60401,0,19,259,172720,0,150,3,0,244101,0,0,3513,169,5707,144461,0,0,4195656,72,0,2,0,172720,2,0,1,453,532808,7,0,0,0,0,45,0,0,0,4,5566,0,1,0,0,88,161349,528712,0,6
2.5,José Alberto,José Alberto,López Menéndez,2320101,0,9,243,249745,0,0,0,0,242101,0,0,1521,175,5558,145951,0,0,270336,75,0,2,0,249745,3,0,1,456,4198400,7,0,0,0,1,45,0,0,0,3,5525,0,4,0,0,83,160767,526336,0,9
3.0,Pellegrino,,Matarazzo,1140000,0,24,243,254885,0,682,0,0,242101,0,0,1554,198,5509,144316,0,0,66560,75,0,6,0,254885,3,0,1,457,73728,4,0,0,0,1,95,0,0,0,3,5522,0,4,0,0,84,161870,135168,0,24
3.0,Borja,Borja Jiménez,Jiménez Sáez,2150401,0,0,287,257378,0,154,0,0,242102,0,0,17,175,5511,146927,0,0,263296,75,0,1,0,257378,4,0,1,459,4195456,3,0,0,0,0,45,0,0,0,3,5508,2,1,0,0,81,161797,532608,0,0
3.5,Carlos,Carlos Corberán,Corberán Valle,2150000,0,0,252,257433,0,693,1,0,242201,0,0,1526,188,5500,146272,0,0,132241,75,0,2,0,257433,2,0,1,461,270481,4,1,0,0,0,45,0,0,0,2,5522,2,1,0,0,85,160718,4198545,0,0
2.0,Luis,Tevenet,García Tevenet,2120000,6,5,255,21120,0,24,0,0,252102,0,0,18,178,5558,143016,0,0,4202496,73,0,0,0,21120,2,0,1,462,528384,9,0,0,0,1,45,0,0,0,2,5714,0,2,0,0,82,161873,526336,0,5
3.5,Eduardo,,Coudet,2150301,0,3,259,138814,0,291,0,0,243101,0,0,1506,178,5558,143143,0,0,263233,73,0,2,0,138814,2,0,1,463,4202561,3,1,0,0,1,52,0,0,0,2,5508,0,4,0,0,82,161488,528449,0,23
2.5,Beñat,Beñat San José,San José Gil,60201,0,0,255,249047,0,191,0,0,243101,0,0,30,180,5504,144981,0,0,263302,75,0,2,0,249047,2,0,1,467,4195462,3,0,0,0,1,45,0,0,0,2,5580,0,2,0,0,82,161564,532614,0,0
3.5,Eder,Eder Sarabia,Sarabia Armesto,60301,0,22,245,269896,0,179,0,0,243101,0,0,26,179,5707,145350,0,0,263240,75,0,2,0,269896,4,0,1,468,4195400,3,0,0,0,1,45,0,0,0,4,5707,0,4,0,0,82,161333,532552,0,22
2.0,Luis,Luis García,García Fernández,60201,0,6,251,275030,0,65,0,0,243101,0,0,34,180,5510,145482,0,0,263188,75,0,2,0,275030,4,0,1,472,4195348,2,0,0,0,1,45,0,0,0,4,5715,0,4,0,0,81,161706,532500,0,3
2.5,Alessio,,Lisci,2150000,0,3,246,265765,0,1065,0,0,232201,0,0,3510,172,5557,147214,0,0,132224,75,0,1,0,265765,4,0,1,479,270464,8,0,0,0,1,27,0,0,0,4,5718,0,4,0,0,88,161698,4198528,0,3
3.5,Iñigo,Iñigo Pérez,Pérez Soto,2150401,0,6,0,71048,0,93,4,0,232101,0,0,2004,178,5565,148019,0,0,132098,75,0,2,0,71048,2,0,1,480,139266,4,0,0,0,0,45,0,0,0,1,5565,4,3,0,0,81,161195,266242,0,0
3.0,Matías,,Almeyda,1140101,0,3,0,4784,0,10,0,0,250101,0,0,68,174,5707,142878,0,0,135176,72,0,2,0,4784,4,0,1,481,264200,3,1,0,0,1,52,0,0,0,4,5566,0,4,0,0,88,161698,4196360,0,3
4.0,Marcelino,Marcelino,García Toral,2150201,6,0,287,241611,0,78,0,0,250101,0,0,58,170,5503,139827,0,0,132096,73,1,2,0,241611,2,0,1,483,270336,3,1,0,0,0,45,0,0,0,2,5715,2,4,0,0,87,161103,4198400,0,0
2.5,,,,2180101,0,23,246,249128,0,57,1,0,252001,0,0,42,184,5511,145139,0,0,66688,75,0,3,0,26540,2,0,0,485,66688,1,0,0,0,0,21,0,0,0,2,5521,0,1,0,0,83,160098,139392,0,24
2.5,Timo,,Schultz,120101,1,1,287,257258,0,122,0,0,232101,0,0,52,180,5521,144222,0,0,263440,75,0,2,0,257258,1,0,1,487,4202768,2,0,0,0,1,21,0,0,0,1,5708,0,1,0,0,82,161154,528656,0,1
2.0,Daniel,,Scherning,80000,0,9,255,262810,0,26,0,0,240101,0,0,3508,189,5511,146477,0,0,4195336,75,0,2,0,262810,2,0,1,492,532488,2,1,0,0,1,21,0,0,0,2,5567,0,1,0,0,85,161830,528392,0,22
2.0,,,,2120000,6,6,45,262753,0,160,3,0,244101,0,0,1505,179,5557,145139,0,0,132240,75,0,2,0,26541,2,0,0,503,139408,6,0,0,0,0,47,0,0,0,2,5522,0,4,0,0,81,160237,266384,0,6
1.5,Jens,,Härtel,2150101,0,9,255,249658,0,289,0,0,242101,0,0,1509,185,5511,141220,0,0,132105,75,0,2,0,249658,3,0,1,506,132105,2,0,0,0,1,21,0,0,0,3,5566,0,4,0,0,85,161518,270345,0,23
2.5,,,,30301,0,0,0,63005,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,132104,75,0,0,0,26537,2,0,0,517,263176,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,4202504,0,0
2.0,Jürgen,,Luginger,50201,6,5,0,82391,0,655,0,0,260101,0,0,1524,180,5521,140673,0,0,132096,75,0,2,0,82391,2,0,1,523,139264,2,0,0,0,1,21,0,0,0,2,5522,0,2,0,0,82,161845,266240,0,5
2.0,Uwe,,Koschinat,2080000,6,6,0,250627,0,167,0,0,250102,0,0,2007,178,5527,142036,0,0,263424,75,0,0,0,250627,3,0,1,526,4195584,1,1,0,0,1,21,0,0,0,3,5729,0,1,0,0,83,161497,532736,0,5
1.5,,,,1360000,0,23,243,276294,0,24,3,0,242102,0,0,3516,180,5545,145139,0,0,4195592,75,0,3,0,26541,2,0,0,531,532744,6,0,0,0,0,21,0,0,0,2,5510,0,4,0,0,81,160966,528648,0,9
2.0,Hayk,,Milkon,2190401,0,21,289,81454,0,665,0,0,224001,0,0,600,180,5707,150064,0,0,263296,75,0,2,0,81454,4,0,1,537,4202624,3,0,0,0,1,7,0,0,0,4,5707,0,4,0,0,82,161766,528512,0,0
2.5,Michael,,Wimmer,2150000,0,5,255,272000,0,234,0,0,233101,0,0,4011,184,5520,145249,0,0,4195328,75,0,2,0,272000,3,0,1,543,532480,2,1,0,0,1,21,0,0,0,3,5566,0,3,0,0,82,161659,528384,0,5
0.5,John,,Russell,2290101,0,3,251,269585,0,676,0,0,240201,0,0,4011,173,5511,147027,0,0,263488,75,0,2,0,269585,2,0,1,563,4202816,8,0,0,0,1,25,0,0,0,2,5510,0,1,0,0,87,160573,528704,0,20
2.5,,,,30301,0,0,0,63008,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,132097,75,0,0,0,26537,2,0,0,567,132097,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,270337,0,0
2.5,,,,30301,0,0,0,63006,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,132165,75,0,0,0,26537,2,0,0,568,132165,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,270405,0,0
2.5,,,,30301,0,0,0,63011,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,263232,75,0,0,0,26537,2,0,0,569,4195392,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,532544,0,0
2.0,Juan Francisco,Funes,Funes Arjona,60101,0,23,16,266732,0,160,0,0,223101,0,0,1512,180,5509,146352,0,0,263168,75,0,2,0,266732,4,0,1,573,4202496,9,0,0,0,1,45,0,0,0,4,5523,0,4,0,0,82,161839,528384,0,3
3.5,,,,60101,6,3,0,264727,0,186,1,0,242102,0,0,2511,178,5527,145139,0,0,4195330,75,0,2,0,26540,3,0,0,576,532482,1,0,0,0,0,21,0,0,0,3,5566,0,3,0,0,82,160332,528386,0,0
2.0,,,,120000,0,19,248,79022,0,70,1,0,232201,0,0,2006,186,5557,145139,0,0,263168,75,0,2,0,26540,2,0,0,580,4195328,1,1,0,0,0,21,0,0,0,2,5728,0,2,0,0,85,161698,532480,0,19
0.5,Victor,,Kleinhenz,2150000,6,0,246,79023,0,554,0,0,233101,0,0,4012,182,5511,149258,0,0,263168,75,0,2,0,79023,2,0,1,583,4202496,3,0,0,0,1,21,0,0,0,2,5707,0,1,0,0,81,161333,528384,0,0
2.5,,,,30301,0,0,0,63010,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,132224,75,0,0,0,26537,2,0,0,598,132224,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,270464,0,0
5.0,Simone,,Inzaghi,2150000,6,0,0,7728,0,59,0,0,250101,0,0,3516,183,5578,143714,0,0,132232,82,0,2,0,7728,3,0,1,605,263304,3,1,0,0,1,27,0,0,0,3,5517,0,3,0,0,81,161672,4202632,0,0
3.5,Sérgio Paulo,Sérgio Conceição,Conceição,2150000,0,23,251,250492,0,65,3,0,250102,0,0,4024,176,5541,143207,0,0,132225,75,1,2,0,7854,5,0,1,607,270465,3,1,0,0,0,38,0,0,0,4,5718,1,5,0,0,82,161797,4198529,0,22
1.5,David,,Martindale,40101,6,5,259,259759,0,0,0,0,250101,0,0,4019,177,5509,143082,0,0,270352,75,0,2,0,259759,1,0,1,621,4198416,2,1,0,0,1,42,0,0,0,1,5508,0,1,0,0,82,160045,526352,0,4
2.5,,,,40101,0,6,287,138629,0,0,3,0,232001,0,0,2502,182,5555,145139,0,0,263176,76,0,0,0,26538,2,0,0,634,4202504,2,1,0,0,0,34,0,0,0,2,5522,4,1,0,0,82,160967,528392,0,3
2.0,,,,60101,0,1,255,268601,0,290,1,0,223101,0,1,1521,177,5555,145139,0,0,263232,75,0,2,0,26540,1,0,0,645,4202560,1,0,0,300,0,34,0,0,0,1,5552,0,2,0,0,82,161333,528448,0,5
2.5,,,,30301,0,0,0,63001,0,16,3,0,223101,0,0,1,180,5500,145139,0,0,263240,75,0,0,0,26537,2,0,0,670,4202568,1,1,0,0,0,14,0,0,0,2,5500,0,1,0,0,86,161517,528456,0,0
3.0,Nicky,,Hayen,2320101,0,23,0,254486,0,181,0,0,242101,0,0,2020,188,5505,145308,0,0,263192,75,0,2,0,254486,3,0,1,673,4195352,8,0,0,0,1,7,0,0,0,3,5718,0,4,0,0,85,161886,532504,0,19
2.5,Rik,,De Mil,2150101,6,6,45,274862,0,10,0,0,242101,0,0,2030,175,5504,145703,0,0,4195458,75,0,2,0,274862,3,0,1,674,525442,2,0,0,0,1,7,0,0,0,3,5718,0,3,0,0,82,160852,532610,0,6
2.5,Wouter,,Vrancken,2310101,0,2,0,251205,0,150,0,0,242101,0,0,1531,185,5521,144748,0,0,4195328,75,0,2,0,251205,2,0,1,680,525312,8,1,0,0,1,7,0,0,0,2,5722,0,2,0,0,85,161621,532480,0,2
2.0,Issame,,Charaï,40202,0,9,248,79721,0,176,0,0,250102,0,0,1,180,5521,145941,0,0,4195393,75,0,5,0,79721,4,0,1,681,532545,9,0,0,0,1,7,0,0,0,4,5521,0,3,0,0,82,161698,528449,0,23
3.5,,,,40101,0,5,243,47178,0,0,3,0,242201,0,0,30,177,5560,145139,0,0,132250,72,0,2,0,26538,1,0,0,687,132250,2,1,0,0,0,46,0,0,0,1,5718,4,1,0,0,82,161882,270490,0,6
2.5,,,,2190101,6,3,287,250367,0,67,3,0,252102,0,0,42,180,5547,145139,0,0,263306,75,0,2,0,26543,2,0,0,688,4202634,7,0,0,0,0,47,0,0,0,2,5718,2,1,0,0,82,161713,528522,0,22
2.0,,,,10103,0,15,246,82885,0,0,3,0,232101,0,0,0,188,5707,145139,0,0,132224,75,0,2,0,26538,1,0,0,689,132224,2,0,0,0,0,95,0,0,0,1,5566,4,2,0,0,85,161865,270464,0,5
1.5,,,,10201,0,0,252,82447,0,1106,3,0,244101,0,0,2020,180,5707,145139,0,0,132232,75,0,2,0,26543,2,0,0,691,139400,7,0,0,0,0,51,0,0,0,2,5713,2,1,0,0,81,161827,266376,0,0
3.0,,,,1130000,0,6,287,18887,0,0,3,0,242102,0,0,40,185,5511,145139,0,0,263440,77,0,0,0,26538,1,0,0,693,4202768,2,0,0,0,0,95,0,0,0,1,5566,4,4,0,0,86,161444,528656,0,6
2.0,,,,1740000,0,0,113,82886,0,189,3,0,234101,0,0,4001,180,5707,145139,0,0,263488,75,0,0,0,26541,1,0,0,694,4202816,6,0,0,0,0,14,0,0,0,1,5713,0,1,0,0,82,161873,528704,0,3
2.0,,,,60201,6,23,287,78250,0,114,3,0,233101,0,0,2021,183,5511,145139,0,0,263176,75,0,2,0,26543,2,0,0,695,4202504,7,0,0,0,0,95,0,0,0,2,5504,2,2,0,0,82,161475,528392,0,23
1.5,,,,60101,0,6,246,6789,0,640,1,0,223101,0,0,525,182,5558,145139,0,0,270418,75,0,2,0,26540,2,0,0,696,4198482,1,0,0,0,0,47,0,0,0,2,5567,0,2,0,0,82,161886,526418,0,23
3.0,,,,1140101,0,23,287,17744,0,174,3,0,242101,0,0,46,180,5545,145139,0,0,263424,78,0,0,0,26541,2,0,0,697,4195584,6,0,0,0,0,95,0,0,0,2,5505,0,1,0,0,82,160060,532736,0,6
2.5,,,,1140101,0,23,243,16169,0,230,1,0,232001,0,0,3512,174,5527,145139,0,0,263300,66,0,0,0,26540,2,0,0,698,4195460,1,1,0,0,0,95,0,0,0,2,5522,0,1,0,0,88,160732,532612,0,23
2.5,Oscar,,Hiljemark,2320000,0,18,38,274997,0,144,0,0,232001,0,1,0,184,5527,149642,0,0,263302,75,0,2,0,274997,2,0,1,700,4202630,1,0,0,300,1,46,0,0,0,2,5522,0,1,0,0,82,161305,528518,0,18
1.5,Eldar,,Abdulic,50401,0,3,46,82870,0,244,0,0,242201,0,0,528,180,5527,147941,0,0,4195338,75,0,0,0,82870,3,0,1,702,532490,4,0,0,0,1,46,0,0,0,3,5552,0,5,0,0,83,161866,528394,0,3
2.5,Kalle,,Karlsson,2150301,0,0,253,279674,0,235,0,0,234102,0,0,3504,178,5509,145772,0,0,66696,75,0,6,0,279674,6,0,1,708,66696,9,0,0,0,1,46,0,0,0,6,5566,0,7,0,0,82,161882,139400,0,0
