ca_noseSupratip_NN_XXX_R_A,fa_periorbital_NR_IXX_L_M,ca_noseColumella_NN_XXX_D_U,fa_submental_NR_XXX_L_M,fa_jowl_NL_IXX_D_U,fa_preplatysmal_NL_XXX_L_M,ca_noseAla_NR_ICX_D_U,ca_noseAla_NL_ILX_N_W,fa_lip_NR_IXX_L_M,fa_neck_NL_XXP_L_M,fa_forehead_NN_XMX_L_M,fa_jowl_NL_SXX_L_M,ca_earAntihelix_NL_IXX_D_U,fa_cheeksMiddle_NL_XXX_L_M,fa_earHelix_NL_IXX_L_M,ca_noseAla_NR_IXX_N_W,fa_cheeks_NR_XMX_L_M,ca_earHelix_NL_SXP_B_F,ca_earHelix_NL_SXA_N_W,ca_noseAla_NR_IMX_B_F,fa_submandibular_NR_XXX_D_U,ca_noseAla_NL_XXA_N_W,ca_earAntihelix_NL_SXX_B_F,ca_earHelix_NR_IXX_B_F,ca_noseAla_NR_ICX_R_A,ca_earHelix_NL_SXP_N_W,fa_cheeksMiddle_NR_XXX_D_U,fa_submandibular_NR_XXX_L_M,ca_noseSupratip_NN_XXX_D_U,fa_forehead_NL_XLX_D_U,ca_noseColumella_NN_XXX_R_A,ca_noseAla_NR_XXA_R_A,ca_noseTip_NN_XXX_D_U,ca_noseColumella_NN_XXX_B_F,ca_noseAla_NL_ICX_N_W,ca_noseAla_NR_XXA_B_F,fa_lip_NR_IXX_D_U,fa_cheeks_NR_XMX_D_U,ca_noseAla_NR_ICX_B_F,fa_nasolabial_NL_IXX_D_U,fa_nose_NN_XXX_L_M,ca_earlobe_NR_XXX_D_U,ca_noseAla_NL_ICX_B_F,ca_noseAla_NL_IXX_D_U,fa_nasolabial_NR_IXX_D_U,fa_orbital_NL_IXX_D_U,ca_earHelix_NR_SXA_N_W,ca_noseAla_NR_ILX_R_A,ca_noseAla_NR_ILX_B_F,fa_forehead_NR_XLX_D_U,ca_noseAla_NL_IMX_N_W,ca_noseAla_NL_SXX_N_W,ca_noseAla_NL_XXA_R_A,ca_eartragus_NR_XXX_B_F,fa_jowl_NR_IXX_L_M,fa_periorbital_NL_IXX_D_U,fa_orbital_NR_IXX_L_M,fa_preplatysmal_NR_XXX_L_M,ca_noseAla_NR_SXX_R_A,ca_noseSupratip_NN_XXX_SL_SR,ca_noseAla_NR_IMX_N_W,ca_earHelix_NR_SXP_D_U,fa_lip_NL_SXX_D_U,ca_eartragus_NL_XXX_N_W,ca_earHelix_NR_IXX_N_W,ca_earAntihelix_NL_SXX_N_W,fa_submandibular_NL_XXX_L_M,ca_noseAla_NL_ILX_R_A,fa_orbital_NR_IXX_D_U,ca_earHelix_NL_IXX_B_F,ca_earAntihelix_NR_SXX_B_F,ca_noseAla_NR_SXX_B_F,ca_earlobe_NL_XXX_D_U,ca_noseAla_NR_ILX_N_W,ca_earHelix_NL_SXA_B_F,fa_forehead_NR_XLX_L_M,ca_earHelix_NR_SXP_B_F,ca_earHelix_NL_IXX_N_W,fa_periorbital_NL_IXX_L_M,fa_jowl_NR_IXX_D_U,ca_noseTip_NN_XXX_SL_SR,ca_earAntihelix_NR_SXX_N_W,fa_cheeks_NL_XMX_L_M,fa_earHelix_NR_IXX_L_M,fa_nasolabial_NR_IXX_L_M,ca_noseColumella_NN_XXX_SL_SR,ca_noseAla_NL_IMX_R_A,fa_orbital_NL_IXX_L_M,ca_noseAla_NL_SXX_R_A,fa_lip_NL_IXX_L_M,ca_noseAla_NR_SXX_D_U,ca_noseAla_NL_IXX_B_F,fa_temporal_NR_XLX_L_M,ca_noseAla_NR_XXA_N_W,fa_orbital_NR_XLX_D_U,fa_nasolabial_NL_IXX_L_M,fa_cheeksMiddle_NR_XXX_L_M,ca_noseAla_NR_ILX_D_U,ca_earHelix_NR_SXA_B_F,ca_earAntihelix_NR_SXX_D_U,ca_earHelix_NL_IXX_D_U,fa_forehead_NL_XLX_L_M,ca_eartragus_NL_XXX_D_U,ca_earHelix_NR_IXX_D_U,fa_mental_NN_XXX_L_M,ca_earAntihelix_NL_SXX_D_U,fa_lip_NR_SXX_L_M,ca_noseSupratip_NN_XXX_B_F,fa_earHelix_NL_SXX_L_M,fa_orbital_NL_XLX_D_U,fa_forehead_NN_XMX_D_U,fa_jowl_NL_SXX_D_U,ca_noseTip_NN_XXX_R_A,ca_noseAla_NR_XXA_D_U,fa_cheeksMiddle_NL_XXX_D_U,fa_temporal_NL_XLX_L_M,ca_earHelix_NR_SXP_N_W,fa_submental_NR_XXX_D_U,fa_jowl_NL_IXX_L_M,fa_periorbital_NR_IXX_D_U,ca_eartragus_NL_XXX_B_F,ca_noseAla_NR_SXX_N_W,ca_earHelix_NR_SXA_D_U,fa_nasolabial_NL_SXX_D_U,ca_earAntihelix_NL_IXX_B_F,fa_orbital_NL_XLX_L_M,fa_orbital_NL_SXX_D_U,fa_submental_NL_XXX_L_M,fa_temporal_NL_XLX_D_U,ca_earlobe_NL_XXX_N_W,ca_earHelix_NL_SXP_D_U,fa_mental_NN_XXX_D_U,fa_lip_NR_SXX_D_U,ca_noseAla_NR_IMX_D_U,ca_noseSupratip_NN_XXX_N_W,ca_noseTip_NN_XXX_N_W,fa_orbital_NR_SXX_L_M,ca_earHelix_NL_SXA_D_U,ca_noseAla_NR_IXX_R_A,ca_noseAla_NL_IMX_D_U,ca_noseAla_NL_SXX_D_U,fa_nasolabial_NR_SXX_D_U,ca_noseAla_NL_IXX_N_W,ca_earlobe_NR_XXX_N_W,fa_temporal_NR_XLX_D_U,fa_mental_NN_IXX_L_M,ca_earAntihelix_NL_IXX_N_W,fa_neck_NR_XXP_L_M,ca_earAntihelix_NR_IXX_B_F,fa_jowl_NR_SXX_L_M,fa_orbital_NR_XLX_L_M,ca_earlobe_NL_XXX_B_F,fa_mental_NN_IXX_D_U,fa_cheeks_NL_XMX_D_U,ca_noseAla_NL_ICX_D_U,ca_noseAla_NL_XXA_B_F,ca_noseAla_NL_ILX_D_U,fa_jowl_NR_SXX_D_U,fa_lip_NL_IXX_D_U,fa_orbital_NR_SXX_D_U,fa_nasolabial_NR_SXX_L_M,ca_eartragus_NR_XXX_D_U,ca_noseAla_NR_IXX_B_F,ca_noseAla_NL_ICX_R_A,ca_noseAla_NL_IMX_B_F,ca_earlobe_NR_XXX_B_F,fa_submandibular_NL_XXX_D_U,ca_noseAla_NL_ILX_B_F,ca_earAntihelix_NR_IXX_N_W,ca_noseAla_NL_XXA_D_U,ca_noseTip_NN_XXX_B_F,fa_earHelix_NR_SXX_L_M,ca_noseAla_NL_IXX_R_A,fa_orbital_NL_SXX_L_M,ca_noseAla_NR_IXX_D_U,fa_submental_NL_XXX_D_U,fa_lip_NL_SXX_L_M,ca_earAntihelix_NR_IXX_D_U,ca_noseColumella_NN_XXX_N_W,ca_noseAla_NR_IMX_R_A,ca_noseAla_NL_SXX_B_F,fa_nasolabial_NL_SXX_L_M,ca_eartragus_NR_XXX_N_W,ca_noseAla_NR_ICX_N_W,assetid
31,65,22,3,-6,-22,-62,-16,58,14,-10,89,73,-25,46,31,7,-21,67,19,-7,56,50,-67,28,49,-5,-25,-43,-62,-61,23,24,0,82,27,-4,25,-2,-17,33,12,10,62,-27,82,74,25,68,-63,30,65,23,-100,-7,26,-36,-19,37,12,34,-50,23,58,-29,60,-19,10,76,-60,54,-35,22,-40,-36,25,-19,-20,62,-12,16,46,23,47,-25,1,66,-46,37,47,-44,7,-24,63,-4,-15,-27,-51,-37,25,-67,1,8,-57,-6,35,30,36,100,1,-46,63,17,-25,-3,-20,51,-7,-9,36,-100,58,-84,51,-73,34,11,6,100,-39,-48,47,15,29,16,47,-23,-66,11,30,-44,55,44,-35,97,-27,0,14,-77,93,30,-47,13,28,-60,26,-50,42,9,10,34,-1,-5,28,30,-46,-2,76,21,-26,-14,100,10,-32,66,-7,39,71,10,70,-31,31,63,81,77336
30,12,46,-1,8,-11,20,11,38,3,-43,89,-12,-2,56,12,28,-28,-49,-12,4,66,56,-16,11,-68,-26,-27,-11,38,-35,23,23,-4,-3,37,-29,27,-10,-30,-29,-30,-9,86,-24,11,-41,13,77,52,7,71,21,-67,-13,-20,35,-9,18,2,6,-44,-21,21,16,-11,-27,14,11,-17,45,24,-43,15,-40,-42,-44,43,18,-1,10,-25,6,46,-17,9,24,32,20,25,6,-16,0,60,1,-20,6,-25,-45,2,8,-65,-52,-17,17,2,25,8,89,8,-74,31,-24,24,-7,0,-62,23,3,-11,-69,73,-100,10,-15,3,15,0,68,34,-45,-11,-23,39,21,41,-6,-100,15,37,13,8,15,28,66,-28,17,4,-8,99,0,-36,8,36,21,39,-25,36,-31,7,0,-46,-18,11,-8,-33,6,78,7,28,-23,91,14,-14,88,25,24,-4,-3,28,24,4,13,-1,77346
32,-51,55,-34,-4,-8,-63,-34,18,-2,0,78,-24,-58,2,22,-7,-26,-60,-17,-2,38,81,68,27,-9,46,-16,-35,7,1,37,29,31,-73,16,13,7,-9,-4,-44,17,-9,94,-14,-2,-55,19,76,-3,-21,42,37,-68,-11,-91,-68,-7,50,-1,-20,-3,-24,74,8,83,-14,10,-2,72,77,11,18,-39,4,35,-37,6,-54,-13,1,67,-10,3,-8,6,18,-69,49,10,9,6,-44,39,50,7,-62,50,-3,21,-25,14,-78,-27,-6,33,30,33,81,52,-19,10,14,-11,42,-38,-14,5,-4,-83,-71,47,29,49,54,-45,-28,-34,96,-19,12,44,-25,79,-34,-18,-52,26,25,80,10,57,26,-10,97,-77,32,-2,52,80,-50,-71,39,5,-64,15,48,1,9,-29,-22,-78,6,25,-18,-72,0,76,26,-10,-18,80,25,-55,98,5,30,-24,-4,23,8,-20,65,-73,77349
-25,-26,-1,-32,12,0,100,66,44,56,54,30,97,46,68,9,-2,-14,21,-3,2,-22,60,15,-41,-40,33,-35,0,-19,4,49,23,-32,2,-10,13,21,-21,-2,-66,-39,-17,2,-14,46,14,-30,20,-29,-51,0,49,-52,-45,6,-52,0,52,-14,-47,-65,-4,83,-19,72,-37,-32,45,11,58,-4,-26,58,23,22,-17,-7,3,-7,-25,87,11,72,-54,-22,-9,-54,45,42,-48,-17,-37,-14,12,-32,36,-7,20,23,-58,39,61,-62,-6,24,10,-27,79,8,-50,16,5,24,29,-28,-39,-23,-35,-6,-56,4,-40,15,31,41,5,-31,73,16,-51,-20,-6,-62,-39,-6,31,-39,24,-62,-48,16,13,24,71,-4,40,56,35,47,26,67,23,11,100,-9,-11,4,13,5,30,71,-18,-39,0,71,7,24,49,17,-86,80,24,48,4,-22,12,100,-21,-9,-3,31,94,4,77364
10,56,81,-13,3,-9,-4,-7,52,22,7,77,38,9,98,23,12,-70,-80,-9,-9,60,21,-12,24,-63,1,-17,-70,-37,12,32,40,-1,-20,19,42,-25,-23,11,-100,-39,-6,87,-2,58,-79,17,56,-31,5,19,24,-93,33,-1,33,-7,46,10,6,-65,30,83,69,75,-18,14,58,-10,18,2,-26,-31,-35,88,-75,51,52,-3,28,48,22,100,-13,26,54,13,32,62,-23,5,10,60,15,-9,2,52,-46,0,-64,25,-41,-56,-3,18,19,11,100,32,-76,18,41,-12,1,14,-66,22,50,33,-95,0,-100,12,-52,-12,37,-13,76,50,-51,9,34,67,15,13,-13,-100,26,58,-23,18,31,38,77,-75,21,21,-58,90,12,-7,45,-18,-20,27,43,13,34,22,10,-50,-8,28,5,2,-10,67,49,-10,-34,100,27,-19,97,21,14,11,-39,55,14,12,92,-19,77532
-14,-58,35,-47,-19,-31,-43,81,55,56,67,80,-32,33,-34,17,23,-70,55,10,20,35,3,32,30,9,-27,-67,-45,-55,-57,26,-7,-8,24,17,-51,19,45,1,-100,-61,54,84,-1,80,57,16,66,-41,10,71,16,-73,-28,-30,-39,-29,12,3,7,-73,-46,100,-55,-22,-65,20,84,30,-2,19,-47,73,-29,43,-78,-52,-60,-18,16,-45,16,-43,13,13,28,-31,4,50,-25,35,-54,28,-6,5,43,-46,-40,-34,-60,31,0,-75,-11,-33,-75,-52,39,-8,-34,22,-20,-20,-19,-49,20,4,-22,-15,-71,70,-95,24,7,12,16,-46,66,-51,-60,-3,-44,1,19,34,-57,-95,11,-1,-26,28,15,-75,66,-52,35,57,7,97,17,-24,0,9,-46,23,-52,23,-52,7,11,3,29,35,21,-17,23,73,33,-22,-100,36,10,-48,88,6,-71,-36,22,28,25,-1,100,21,77558
-17,48,91,-22,-35,28,-13,30,-13,10,100,66,38,7,15,13,5,-29,36,-10,-36,65,35,13,46,-14,27,-36,-69,-23,-10,45,-43,-36,72,38,-4,6,40,-42,3,22,33,70,-35,32,36,24,58,-13,18,60,42,-60,-63,-25,25,26,3,0,12,-41,-61,70,-48,80,-41,28,36,11,29,33,30,31,13,68,-36,-52,27,-18,14,70,5,13,40,2,36,20,-2,-25,13,-24,-26,48,-10,23,14,33,3,19,-49,47,4,-42,-9,21,-100,-52,76,-11,-28,43,18,-19,13,-33,-16,29,-66,-10,-61,41,-93,40,-14,23,25,-24,98,-16,-38,12,-58,35,-10,17,33,-89,41,35,11,43,10,-28,100,-29,47,11,-11,85,45,-3,0,-8,-25,40,24,57,-13,19,-8,5,-16,48,-15,3,-38,52,61,-18,-75,69,40,42,74,30,-100,36,6,34,28,-21,82,58,77593
19,7,44,-15,-13,-1,-75,-21,1,-30,87,42,47,-69,38,15,-2,0,-50,-21,-33,35,42,10,27,-5,15,-11,-49,21,-16,39,3,23,-52,2,-15,46,-29,11,3,-2,-11,66,1,48,-43,32,45,18,-2,61,29,-84,-10,-24,7,0,19,7,-5,21,-18,50,5,17,-9,32,48,13,39,3,-3,-37,5,24,-2,13,0,-22,21,4,-10,45,20,18,19,2,10,4,-6,19,-25,36,23,11,-73,57,1,3,-28,11,-33,-30,-20,15,-38,12,60,30,18,58,-3,-32,20,-21,0,8,-7,-13,-86,49,-66,20,22,-41,26,-14,47,20,31,60,-11,34,-8,28,-15,-58,20,30,-5,18,20,7,43,-49,28,-30,21,36,-41,-87,28,47,-77,12,52,58,-15,11,24,-37,4,32,-5,-83,-30,55,24,-31,-34,56,21,-11,70,9,-28,34,23,17,15,19,40,-51,77631
25,23,70,-14,-5,-38,22,-17,35,0,4,58,75,-13,50,45,16,6,40,-2,26,55,63,1,-1,-28,-35,-12,2,-21,0,23,67,54,-22,9,44,43,-6,4,-72,-74,-11,94,-3,50,50,6,56,-15,-15,38,22,-33,-13,74,-21,-37,39,-9,-17,18,51,1,-3,70,-12,3,52,1,57,-25,-71,-11,-32,30,-3,22,16,-5,-20,39,18,41,-23,-20,38,-23,44,40,-10,52,11,52,36,-16,-15,-15,-46,-16,-78,22,24,-96,-9,-8,18,0,57,39,-41,33,6,16,-37,4,-21,15,-5,77,-33,51,-60,18,-15,-17,48,-15,45,-35,30,49,46,34,-2,18,9,-60,17,40,-5,17,46,-52,45,-30,99,0,-17,56,-18,38,38,37,32,7,-10,23,46,45,-9,23,55,-2,-7,41,25,52,91,22,-36,52,17,15,92,16,18,58,6,42,-26,-14,-10,-21,77703
20,-34,47,-35,-28,-19,-15,-50,-19,6,14,48,33,-10,40,20,-1,-37,-51,2,-3,71,36,54,24,-4,-5,-17,-60,-36,0,15,4,39,-31,27,-7,55,-31,16,-79,-15,-33,91,17,60,-38,37,42,-28,13,41,10,-77,3,-10,-35,-18,15,-15,9,-51,-11,31,-14,18,-19,36,63,54,36,13,-17,-46,-34,35,-41,-10,-30,-23,-14,0,-10,45,3,-8,27,-40,18,-26,-7,32,-43,65,33,14,-20,40,-37,-17,-72,28,-22,-86,-47,-13,-14,48,100,32,-43,7,9,-28,-10,-40,8,12,18,3,-75,47,-66,-5,36,-15,6,-35,60,3,-41,29,-18,32,21,23,-5,-73,4,35,-1,1,19,0,61,-40,41,7,32,56,-15,-24,40,49,-4,30,44,3,-5,0,0,-17,34,23,2,-19,-2,39,52,-21,-18,100,4,6,91,11,-8,38,3,30,12,-1,34,-30,77740
18,-21,24,-14,20,-27,6,-15,19,4,61,44,-39,-13,60,36,-7,-58,-36,-1,13,45,18,2,8,26,19,-17,-3,21,-52,23,43,57,-30,15,-18,47,-23,16,-81,-41,-29,70,12,51,-46,29,57,27,-9,28,18,-89,17,4,-3,-25,18,-17,-14,-58,0,94,-73,26,-13,21,63,19,9,10,-50,-9,-50,67,-75,-43,-25,14,-9,0,-28,52,37,-10,16,-28,28,14,-16,57,-14,36,44,35,5,12,-52,21,-88,57,-29,-100,19,11,10,38,82,42,50,33,2,-16,27,-12,28,-6,8,2,-86,34,30,16,-38,10,13,-12,52,-6,-50,-5,-8,58,-21,0,-6,35,1,65,-10,22,33,-54,52,-54,-19,3,-34,65,-4,-1,35,44,20,14,19,20,-13,14,-18,-31,60,4,-7,-18,14,50,-52,-8,7,74,1,-13,66,-4,1,-27,15,20,4,-10,66,-34,78037
23,55,67,-23,-8,-11,-77,-16,33,30,-48,66,11,-13,52,41,-3,-40,-61,3,-6,65,46,-25,10,-43,16,-13,-12,-87,5,25,85,45,-26,10,7,22,-8,-34,-68,-21,-5,100,-47,82,-48,13,54,-84,0,46,20,-100,23,81,22,-11,47,-12,-3,43,16,88,-18,15,-10,7,85,-18,28,-17,-25,-23,-21,-47,-66,7,39,-13,-5,-26,14,46,20,-6,41,4,47,17,-14,31,-22,58,48,21,-29,10,-43,0,-12,-75,16,-52,-10,9,10,31,69,50,-92,26,28,-8,11,-38,-47,36,1,88,-100,47,-43,22,-44,-18,46,-22,83,-26,52,48,9,30,27,13,-6,-26,35,35,-9,36,48,-25,83,-1,45,30,-61,86,-17,-69,20,12,-74,13,11,5,17,39,27,20,26,12,6,-61,-6,56,52,-3,-15,79,34,-2,100,36,26,8,-15,43,-16,12,80,-28,78071
33,64,31,7,-16,32,39,15,67,13,-2,70,18,34,49,20,-24,-39,21,8,-49,73,24,-40,4,-29,-50,-41,-29,-20,-39,25,33,-10,95,45,-52,1,-19,3,10,9,-14,56,0,54,42,1,45,-23,41,48,17,-55,-54,1,-73,34,26,8,31,-45,-10,50,-43,52,-34,2,64,-33,28,-14,16,7,-4,16,-37,-39,76,-26,8,54,-36,54,-7,-4,51,-55,24,63,-33,-13,-2,64,-24,1,29,-24,-9,17,-32,21,-6,-29,62,19,27,27,90,-22,-72,58,-23,39,-35,-1,-25,14,-49,-25,-57,46,-95,12,-32,49,-43,8,48,-25,-43,-16,-15,52,-11,29,29,-85,13,62,-30,16,24,-27,46,-28,36,12,-31,83,39,7,-14,-4,54,49,-21,50,-51,-43,0,-10,-17,9,16,7,-46,52,37,46,-16,97,13,47,57,15,33,18,-19,50,-6,3,52,99,78113
-15,-24,28,-29,-36,33,49,60,36,13,66,62,98,10,81,26,16,-31,-35,-2,2,14,8,-4,1,-53,19,0,-60,-70,-68,62,19,-18,55,14,-22,43,19,-4,-35,52,23,37,-9,66,-45,-8,40,-52,1,15,52,-94,0,10,28,34,15,15,-5,-51,-20,100,58,100,0,-7,68,6,-7,14,61,49,4,24,-50,61,-19,-42,17,100,29,84,-17,11,8,29,8,41,-47,49,-36,10,-13,-3,3,34,-4,58,44,13,27,35,69,61,-12,-24,74,-1,4,65,1,-2,24,-35,-52,7,-5,22,-80,18,-100,38,-63,1,34,-27,70,-43,-42,19,-17,3,-78,-40,23,-92,33,9,-45,37,28,-58,70,-28,24,13,-74,61,-7,-26,-4,32,52,20,30,61,-25,27,5,21,47,5,3,-38,-1,47,11,-1,-51,73,31,5,40,9,-11,95,-2,11,23,-9,100,54,78295
22,-3,32,-29,-20,-33,18,-25,26,8,-21,63,51,-11,26,21,14,-13,29,10,15,52,43,9,3,54,-20,-33,-27,-9,11,22,31,2,-44,26,40,34,-1,4,-94,20,-18,88,-3,63,37,2,31,0,-22,26,24,-74,43,-2,-16,-32,29,3,-25,-2,17,34,-51,66,-27,3,56,18,33,6,19,-4,-35,-23,-27,-32,-7,-9,7,50,11,27,39,2,30,-37,40,13,-13,12,-30,47,34,29,7,46,-51,22,-56,-4,-6,-69,-33,17,6,12,90,37,29,37,19,-20,-10,-24,35,1,23,-10,-68,47,-65,1,-13,35,27,-27,86,-80,-16,26,3,22,4,7,-27,-56,17,39,-7,3,20,-78,87,-46,78,7,-28,70,25,3,48,38,33,19,52,28,47,40,-8,-7,24,2,-6,1,10,27,80,-14,-7,93,17,-22,82,2,6,63,-30,33,-3,-7,31,-42,78357
9,19,47,-18,-27,-3,-78,-32,-5,13,-71,40,52,-25,44,20,-41,-40,21,-2,9,8,27,50,5,20,-42,-7,-21,-79,6,34,-1,2,-43,-14,-46,64,1,4,11,18,15,65,13,85,43,12,41,-70,-5,10,33,-66,15,80,-6,-1,33,8,-1,-26,36,-31,-24,7,-4,12,84,52,23,3,31,-47,-50,-100,-42,-12,17,-28,16,-1,-36,42,1,17,6,-13,20,-2,20,19,-21,19,35,16,-7,5,-62,-7,-65,-90,16,-76,-21,6,0,1,51,32,-71,1,7,-17,-45,-17,26,8,26,82,-69,-6,-56,30,-7,2,-23,-20,74,-11,-2,-11,42,-29,-26,2,20,-40,14,-36,15,30,25,-14,74,-15,-72,15,-11,39,-1,18,31,62,-86,-9,-1,4,-52,-33,0,16,7,9,6,24,14,49,-78,-24,-22,52,12,14,70,9,2,41,2,3,11,-1,-33,-39,78367
17,51,47,-8,-8,-10,-15,0,15,-3,74,47,80,2,32,11,1,30,-81,-12,6,63,66,79,17,11,9,-24,-46,23,-35,41,36,19,-42,23,61,65,-2,12,-6,-33,3,61,5,34,-71,27,69,29,9,95,31,-72,21,-50,3,-9,11,0,6,-26,8,-1,17,28,-24,29,35,78,62,30,-18,-3,0,11,23,26,33,-20,14,-6,2,29,36,17,20,17,4,20,4,15,2,54,36,29,0,5,-11,46,-40,2,-11,-44,11,58,-29,20,29,39,46,52,16,-22,13,0,10,14,19,-35,-73,90,48,25,33,-1,63,-8,72,67,-15,-7,8,57,-8,21,-51,54,21,52,3,22,15,45,69,-27,22,-1,40,38,-3,14,24,66,-29,29,0,52,60,55,10,-12,13,20,-5,16,9,74,24,-24,-21,24,19,-51,65,15,-32,79,22,23,34,10,-11,-43,78462
29,8,55,-14,-10,-16,38,-18,32,24,86,33,76,18,49,9,8,-29,-35,6,-5,76,41,9,15,-12,4,-29,-57,56,15,20,41,-10,-68,40,70,29,-9,-10,-76,55,-7,78,-14,45,-29,28,70,64,9,100,21,-80,81,10,-25,-16,30,1,10,-26,11,55,4,58,-30,30,38,10,39,52,61,-22,-14,63,-30,0,-3,-13,6,57,16,46,26,-1,32,-29,27,22,24,1,-9,75,65,25,24,27,-17,29,-54,46,-26,-58,-4,32,-26,21,100,70,51,44,1,0,4,-14,-17,3,65,14,-81,100,-65,3,22,38,69,-14,71,-57,-35,-11,11,57,30,35,-44,-64,29,55,20,9,11,-62,70,-50,-3,24,19,36,49,-7,29,16,34,40,23,46,67,68,10,-26,0,17,7,-2,-4,70,7,-2,-37,100,30,-38,81,4,-23,72,2,32,52,11,54,-73,78463
-37,4,31,-52,-29,-14,100,45,19,67,71,78,-36,28,45,20,20,-19,91,1,10,55,84,15,-17,34,6,-65,-52,-80,-69,71,-10,-25,93,0,14,-51,-27,-60,-78,20,-21,34,-64,8,70,-26,11,-68,17,32,66,-73,-77,29,-57,-15,68,1,13,9,-65,86,-29,7,-66,-21,19,23,78,-25,25,38,12,34,-25,-36,-3,-28,7,7,24,52,-29,10,29,-52,52,16,-47,-9,-28,52,-18,-25,30,50,2,-9,-80,22,4,-66,-12,-9,-90,-58,68,-24,9,47,-34,17,2,-28,29,7,-70,34,-67,22,-82,58,32,4,-52,-50,90,20,24,36,-63,8,-30,52,51,-83,31,3,-54,58,19,17,92,-45,58,68,24,87,8,57,33,-68,100,2,41,50,14,-60,-7,9,-9,-12,10,50,15,16,67,13,-87,61,28,66,39,8,-87,-26,-29,24,-22,1,95,87,78549
-1,72,-6,-15,-5,6,-60,-33,85,35,30,70,72,20,85,8,-20,-78,68,37,3,72,24,-20,28,11,-23,-25,-55,-76,-46,19,-20,-22,5,30,-10,24,27,11,-28,-46,34,33,-19,85,81,23,75,-66,12,78,16,-91,26,28,-24,6,50,-5,13,-69,10,19,-55,84,-22,21,96,-9,16,-2,-29,-35,-74,80,-82,-46,65,-14,-11,87,-17,85,24,-17,63,-34,46,88,-9,-7,-23,71,56,24,22,-71,-80,29,-100,81,-39,-95,45,30,-2,33,100,56,-82,37,35,-49,-18,-13,0,-5,35,38,-77,88,-34,63,-54,35,-48,-15,64,-85,-68,-26,0,15,45,23,62,-37,11,7,-7,67,12,-85,65,-37,66,34,-78,89,50,1,27,31,-66,36,-70,7,1,-50,18,-42,-17,33,48,-7,8,80,58,-46,-13,100,10,63,35,-5,4,72,-26,68,0,18,24,13,78609
34,81,45,0,-6,-1,-13,-30,2,-42,98,-4,57,28,13,16,4,29,58,2,1,56,57,7,27,47,-7,-37,-21,22,10,35,52,-30,-18,31,5,57,19,1,-22,-30,22,38,6,49,62,38,80,26,18,49,31,-52,3,-7,42,-1,5,3,17,-9,50,-26,-57,43,-38,38,51,14,49,73,-37,-32,0,22,21,-50,72,-11,4,36,-8,10,87,6,44,35,1,0,-10,9,-22,50,26,86,12,-15,-5,17,-51,32,-12,-45,0,16,-41,-4,66,32,52,60,35,-1,-8,-13,40,23,-1,-1,-51,42,-70,31,-2,17,74,-2,70,-44,-17,0,52,51,14,31,-16,-64,23,48,-12,29,18,-52,68,-50,36,-42,-3,5,13,4,50,66,-19,34,-20,68,0,78,27,-13,10,31,2,2,2,82,17,-3,-29,60,22,-7,40,23,-36,52,27,42,75,21,-28,-22,78733
-1,12,52,-16,31,14,13,22,32,3,-49,54,94,-9,60,4,23,25,-56,-10,-14,50,72,35,30,-66,45,-35,-26,-10,13,45,20,-21,-52,7,63,73,18,-3,-89,9,23,69,-8,-1,-50,30,90,-1,-27,98,43,-73,49,42,88,13,39,0,-26,-11,21,49,0,72,-35,31,2,36,70,45,2,18,24,-44,23,7,6,33,4,67,19,52,87,3,26,91,36,34,26,-13,-12,51,58,89,-4,13,21,49,-6,-56,0,-5,19,51,-31,-22,98,61,77,68,25,-17,45,-16,-68,5,56,52,-74,96,-34,-9,32,0,50,-15,62,19,-11,-40,23,83,32,-18,-35,-35,42,80,24,-4,5,15,63,-85,49,4,33,56,13,15,75,71,8,11,10,72,60,45,6,4,-14,34,-6,15,-11,92,48,-20,-47,98,41,-32,72,7,-26,92,-18,24,49,4,42,-52,78843
67,58,78,-9,42,11,-8,-41,8,47,8,63,97,-38,37,40,-21,44,-42,-27,-29,74,27,35,15,28,14,-2,-7,-8,10,39,100,39,-47,7,-37,64,-32,58,-15,56,-21,96,35,62,-28,34,76,-25,24,84,30,-93,-11,30,31,12,43,-2,21,14,65,-1,18,70,-1,34,74,35,36,20,69,-52,31,31,47,36,54,51,-17,40,-9,34,52,-7,38,27,34,17,6,56,8,76,49,58,-33,46,36,24,10,54,8,0,3,22,-23,5,100,55,-100,54,-21,41,10,13,63,-15,-9,45,-86,78,-83,45,-39,-24,40,-9,54,-21,-2,39,69,97,38,68,11,-85,36,82,1,43,47,-39,55,-45,36,47,-36,74,-18,-38,56,63,-24,14,37,63,-46,43,-2,5,46,17,-14,-38,-32,84,31,37,-47,100,36,13,100,-14,-15,92,39,41,28,-3,-15,-47,78858
