assetid,teamcolor1g,teamcolor1r,clubworth,teamcolor2b,goalnetstanchioncolor2g,teamcolor2r,foundationyear,goalnetstanchioncolor2r,teamcolor3r,goalnetstanchioncolor1b,teamcolor1b,opponentweakthreshold,latitude,teamcolor3g,opponentstrongthreshold,goalnetstanchioncolor2b,goalnetstanchioncolor1r,teamcolor2g,goalnetstanchioncolor1g,teamname,teamcolor3b,presassetone,powid,hassubstitutionboard,rightfreekicktakerid,flamethrowercannon,domesticprestige,genericint2,cksupport7,defensivedepth,hasvikingclap,jerseytype,pitchcolor,cksupport9,pitchwear,popularity,hastifo,presassettwo,teamstadiumcapacity,stadiumgoalnetstyle,iscompetitionscarfenabled,cityid,rivalteam,playsurfacetype,isbannerenabled,midfieldrating,cksupport8,stadiummowpattern_code,cksupport6,matchdayoverallrating,matchdaymidfieldrating,attackrating,longitude,buildupplay,matchdaydefenserating,hasstandingcrowd,favoriteteamsheetid,defenserating,iscompetitionpoleflagenabled,skinnyflags,uefa_consecutive_wins,longkicktakerid,trait1vweak,iscompetitioncrowdcardsenabled,rightcornerkicktakerid,throwerleft,gender,cksupport1,cornerflagpolecolor,uefa_cl_wins,hassuncanthem,domesticcups,ethnicity,leftcornerkicktakerid,youthdevelopment,teamid,uefa_el_wins,trait1vequal,numtransfersin,stanchionflamethrower,stadiumgoalnetpattern,throwerright,captainid,personalityid,prev_el_champ,leftfreekicktakerid,cksupport2,leaguetitles,genericbanner,crowdregion,uefa_uecl_wins,overallrating,ballid,profitability,utcoffset,penaltytakerid,pitchlinecolor,cksupport5,freekicktakerid,crowdskintonecode,internationalprestige,cksupport3,haslargeflag,trainingstadium,form,genericint1,cksupport4,trait1vstrong,matchdayattackrating
452,108,17,65000,255,1,255,1900,1,0,1,191,2,41,90,2,1,1,255,1,RCD Espanyol,170,0,-1,0,229862,0,4,-1,0,90,0,1,4,0,0,6,0,0,40500,0,2,36,241,0,1,74,0,1,0,74,74,75,2,2,74,0,-1,75,2,0,0,229862,66560,2,229862,0,0,0,0,0,0,4,4,229862,6,452,0,73728,0,0,0,0,244622,1,0,229862,0,0,0,4,0,75,41,3,1,244622,0,0,229862,2,2,0,0,316,0,-1,0,135168,75
453,26,236,8000,0,26,10,1916,236,255,13,13,2,39,0,2,13,236,0,26,RCD Mallorca,0,0,-1,0,202648,0,3,-1,0,30,0,2,4,0,0,4,0,0,23142,0,2,369,483,0,1,75,0,1,0,75,74,79,2,2,76,2,-1,78,2,0,0,202648,4195656,1,202648,0,0,0,10,0,0,1,2,202648,5,453,0,532808,0,0,0,0,228805,0,0,214026,0,0,0,4,0,76,41,8,1,223710,0,0,202648,2,1,0,0,316,0,-1,0,528712,78
456,254,254,4400,9,244,55,1913,244,250,81,254,1,43,254,1,244,95,102,156,Racing de Santander,250,0,-1,0,243792,0,5,-1,0,50,0,2,4,0,0,4,0,0,22308,0,2,765,448,0,1,69,0,1,0,69,70,71,-3,3,67,2,-1,68,2,0,0,243792,270336,1,243792,0,0,0,0,0,0,0,3,243792,4,456,0,4198400,0,0,0,0,254005,0,0,243792,0,0,0,4,0,69,69,6,1,243792,0,0,243792,2,1,0,0,316,0,-1,0,526336,71
457,35,0,155000,255,73,255,1909,2,0,49,125,2,43,45,2,49,2,255,73,Real Sociedad,135,0,-1,0,235944,0,7,-1,0,90,0,2,4,0,0,6,0,0,40000,0,2,425,448,0,1,77,0,1,0,78,78,79,-1,2,76,2,-1,75,2,0,0,235944,66560,2,241811,0,0,0,0,0,0,3,4,246672,6,457,0,73728,0,0,0,0,230142,0,0,235944,0,2,0,4,0,77,41,6,1,230142,0,0,235944,2,4,0,0,316,0,-1,0,135168,79
459,5,221,17000,255,180,255,1905,180,200,180,4,1,43,0,1,180,180,255,180,Real Sporting de Gijón,0,0,-1,0,243491,4,7,-1,0,50,0,2,4,0,0,5,0,0,30000,0,2,183,110827,0,1,70,0,1,0,70,70,74,-5,1,69,2,-1,69,2,0,0,243491,263296,0,243491,0,0,0,0,0,0,0,4,243491,8,459,0,4195456,0,0,0,0,219836,0,0,224428,0,0,0,4,0,70,69,6,1,224428,0,0,224428,2,1,0,0,316,0,-1,0,532608,74
461,124,247,450000,255,1,255,1919,1,1,1,67,2,39,1,2,1,1,255,1,Valencia CF,1,0,-1,0,224415,0,7,-1,0,50,0,2,4,0,0,7,1,0,49430,0,2,504,1853,0,1,76,0,1,0,75,74,76,0,2,74,2,-1,76,2,0,0,230786,132241,3,230786,0,0,0,0,0,0,8,2,224415,6,461,1,270481,0,0,0,0,211688,1,0,230786,0,6,0,4,0,76,41,6,1,236276,0,0,230786,2,6,0,0,366,0,-1,0,4198545,75
462,52,142,11000,255,1,255,1928,1,80,1,175,1,41,0,1,1,1,255,1,Real Valladolid,112,0,-1,0,258769,0,2,-1,0,30,0,1,4,0,0,4,0,0,27618,0,1,506,459,0,1,70,0,1,0,70,70,70,-4,3,70,2,-1,69,2,0,0,258769,4202496,2,258769,0,0,0,0,0,0,0,4,258769,5,462,0,528384,0,0,0,0,271682,1,0,258769,0,0,0,4,0,69,69,5,1,271682,0,0,258769,2,1,0,0,316,0,-1,0,526336,70
463,78,0,13000,255,120,255,1921,1,0,200,180,2,42,66,2,200,1,255,120,Deportivo Alavés,200,0,-1,0,233113,0,2,-1,0,50,0,2,4,0,0,3,0,0,19840,0,2,518,448,0,1,74,0,1,0,74,75,73,-2,2,72,2,-1,72,2,0,0,233113,263233,2,244767,0,0,0,0,0,0,0,2,233113,4,463,0,4202561,0,0,0,0,261987,1,0,233113,0,0,0,4,0,74,41,7,1,244767,0,0,233113,2,1,0,0,316,0,-1,0,528449,75
467,74,52,29000,98,255,219,1940,255,70,255,132,1,43,90,1,255,255,55,255,SD Eibar,150,0,-1,0,199986,0,10,-1,0,50,0,2,4,0,0,4,0,0,8164,0,2,149,463,0,1,69,0,1,0,68,68,70,-2,1,68,2,-1,68,2,0,0,199986,263302,2,256059,0,0,0,0,0,0,0,2,256059,2,467,0,4195462,0,0,0,0,199986,0,0,199986,0,0,0,4,0,69,69,6,1,256059,0,0,199986,2,1,0,0,316,0,-1,0,532614,68
468,255,255,5000,60,110,40,1923,50,240,70,255,2,38,255,2,70,50,100,110,Elche CF,240,0,-1,0,231628,0,3,-1,0,50,0,2,5,0,0,2,0,0,31388,0,2,153,1853,0,1,71,0,1,0,73,71,75,0,1,73,2,-1,74,2,0,0,278523,263240,0,254860,0,0,0,0,0,0,0,4,276745,4,468,0,4195400,0,0,0,0,206222,0,0,278523,0,0,0,4,0,73,41,4,1,231628,0,0,278523,2,1,0,0,316,0,-1,0,532552,76
472,235,255,45000,173,255,9,1949,255,255,255,0,2,28,204,2,255,255,78,255,UD Las Palmas,0,0,-1,0,252079,0,2,-1,0,50,0,2,4,0,0,4,0,0,32400,0,2,264,1867,0,1,71,0,1,0,72,71,67,-15,1,71,2,-1,71,2,0,0,252079,263188,0,252079,0,0,0,0,0,0,0,4,252079,9,472,0,4195348,0,0,0,0,258922,0,0,252079,0,0,0,4,0,72,69,4,0,252079,0,0,252079,2,1,0,0,316,0,-1,0,532500,65
479,0,193,15000,93,200,18,1920,200,203,200,5,2,42,10,2,200,200,25,200,CA Osasuna,15,0,-1,0,247495,0,5,-1,0,50,0,2,4,0,0,4,0,0,23576,0,2,370,448,0,1,77,0,1,0,76,77,76,-1,2,76,2,-1,76,2,0,0,247495,132224,1,247495,0,0,0,0,0,0,0,4,211022,7,479,0,270464,0,0,0,0,224003,0,0,211022,0,0,0,4,0,76,41,7,1,188335,0,0,211022,2,1,0,0,316,0,-1,0,4198528,75
480,255,255,10000,0,200,255,1924,200,255,200,255,2,40,234,2,200,200,0,200,Rayo Vallecano,240,0,-1,0,232498,0,3,-1,0,65,0,1,4,0,0,5,0,0,14708,0,2,295,100888,0,1,77,0,1,0,76,76,73,-3,2,76,2,-1,77,2,0,0,232498,132098,1,232498,0,0,0,10,0,0,0,2,232498,5,480,0,139266,0,0,0,0,243558,0,0,197948,0,0,0,4,0,77,41,5,1,232498,0,0,197948,2,1,0,0,316,0,-1,0,266242,71
481,0,249,480000,255,1,255,1905,1,230,1,0,2,37,0,2,1,1,255,1,Sevilla FC,0,0,-1,0,238581,0,8,-1,0,50,0,2,4,0,0,8,1,0,43883,0,1,445,449,0,1,76,0,1,0,75,76,75,-5,3,75,2,-1,75,2,0,0,238581,135176,3,229649,0,0,0,0,0,0,5,4,229649,7,481,7,264200,0,0,0,0,234426,1,0,238581,0,1,0,4,0,75,41,4,1,69967,0,0,238581,2,8,0,0,366,0,-1,0,4196360,75
483,230,250,400000,135,100,0,1923,1,255,1,100,2,39,215,2,1,1,50,100,Villarreal CF,0,0,-1,0,226110,0,8,-1,0,50,0,2,4,0,0,6,1,0,23500,0,2,517,461,0,1,79,0,1,0,80,80,80,0,2,78,2,-1,77,2,0,0,235781,132096,3,226110,0,0,0,10,0,0,0,2,264388,7,483,1,270336,0,0,0,0,208093,1,0,226110,0,0,0,4,0,79,41,6,1,226110,0,0,226110,2,7,0,0,316,0,-1,0,4198400,81
485,255,255,85115,1,255,1,1896,255,1,255,255,1,52,157,1,255,255,1,255,Hannover 96,58,0,-1,0,262669,0,7,-1,0,90,0,2,3,0,1,8,0,0,49200,0,1,208,110500,0,1,68,0,3,0,69,69,70,9,1,69,1,-1,69,1,0,0,262669,66688,1,269302,0,0,0,0,0,0,1,2,262669,6,485,0,66688,0,0,0,0,262669,0,0,262669,0,2,0,4,0,69,27,8,1,262119,0,0,262669,2,1,0,0,316,0,-1,0,139392,71
487,37,95,8015,255,160,255,1899,160,128,160,159,1,52,0,1,160,160,255,160,VfL Osnabrück,128,0,-1,0,244034,4,9,-1,0,50,0,1,4,0,0,7,0,0,16667,0,1,635,531,0,1,64,0,3,0,64,64,66,8,2,65,2,-1,65,1,0,0,244034,263440,1,244034,0,0,0,0,0,0,0,1,244034,7,487,0,4202768,0,0,0,0,234381,0,0,244034,0,0,0,4,0,65,91,3,1,261047,0,0,244034,2,1,0,0,316,0,-1,0,528656,66
492,1,160,8980,1,220,1,1926,220,255,220,5,1,50,255,1,220,220,1,220,SV Wehen Wiesbaden,255,0,-1,0,276342,0,9,-1,0,30,0,2,4,0,0,2,0,0,15295,0,1,636,169,0,1,65,0,3,0,66,65,66,8,2,66,1,-1,64,1,0,0,276342,4195336,1,276342,0,0,0,0,0,0,0,1,276342,3,492,0,532488,0,0,0,0,208776,0,0,276342,0,0,0,4,0,65,91,3,1,243445,0,0,276342,2,1,0,0,316,0,-1,0,528392,68
503,1,1,19750,1,255,255,1953,255,155,200,1,1,51,1,1,255,200,205,200,Dynamo Dresden,17,0,-1,0,234385,0,2,-1,0,65,0,2,4,0,1,9,0,0,32249,0,1,567,506,0,1,67,0,3,0,67,67,69,13,2,66,1,-1,66,1,0,0,234385,132240,1,263061,0,0,0,0,0,0,0,2,234385,6,503,0,139408,0,0,0,0,234385,0,0,234385,0,0,0,4,0,67,27,4,1,235157,0,0,234385,2,1,0,0,316,0,-1,0,266384,68
506,55,84,6770,100,200,202,1949,200,1,200,138,1,50,1,1,200,200,174,200,Erzgebirge Aue,1,0,-1,0,216255,0,7,-1,0,65,0,2,4,0,0,4,0,0,16485,0,1,568,503,0,1,64,0,1,0,65,66,61,12,1,64,1,-1,64,1,0,0,216255,132105,1,216255,0,0,0,0,0,0,0,3,216255,1,506,0,132105,0,0,0,0,182520,0,0,216255,0,0,0,4,0,64,91,2,1,216255,0,0,216255,2,1,0,0,316,0,-1,0,270345,61
517,1,1,210000,255,255,255,1904,255,255,255,1,2,-22,255,2,255,255,255,255,Botafogo,255,0,-1,0,230481,0,7,-1,0,50,0,2,4,0,0,4,0,0,44661,0,0,402,567,0,1,75,0,1,0,75,75,71,-43,1,75,1,-1,75,1,1,0,230481,132104,1,230481,0,0,0,0,1,0,0,2,230481,4,517,0,263176,0,0,1,0,230481,1,0,230481,0,3,0,1,0,75,184,10,-3,230516,0,0,230481,7,7,0,0,316,0,-1,0,4202504,71
523,81,1,5100,1,255,1,1903,255,251,250,173,1,49,190,1,255,250,1,250,1. FC Saarbrücken,1,0,-1,0,237635,0,8,-1,0,65,0,2,4,0,0,6,0,0,16003,0,1,821,29,0,1,66,0,3,0,65,65,65,6,2,63,1,-1,65,1,0,0,237635,132096,0,237635,0,0,0,0,0,0,0,3,237635,2,523,0,139264,0,0,0,0,250847,0,0,237635,0,0,0,4,0,66,91,2,1,242291,0,0,237635,2,1,0,0,316,0,-1,0,266240,64
526,3,255,6100,254,156,255,1907,156,255,156,3,1,51,3,1,156,156,255,156,Rot-Weiß Essen,3,0,-1,0,231424,0,6,-1,0,50,0,1,4,0,0,10,0,0,20352,0,1,656,34,0,1,65,0,12,0,65,65,65,6,1,64,1,-1,64,1,0,0,231424,263424,0,231424,0,0,0,0,0,0,1,3,231424,7,526,0,4195584,0,0,0,0,217841,1,0,231424,0,1,0,4,0,65,91,2,1,231424,0,0,231424,2,1,0,0,316,0,-1,0,532736,65
531,150,0,10300,1,210,1,1906,210,255,210,94,1,51,255,1,210,210,1,210,Preußen Münster,255,0,-1,0,244024,0,1,-1,0,30,0,2,4,0,3,5,0,0,15000,0,1,609,159,0,1,68,0,15,0,68,67,67,7,2,68,1,-1,67,1,0,0,212755,4195592,1,212755,0,0,0,0,0,0,0,2,212755,5,531,0,532744,0,0,0,0,229702,0,0,212755,0,0,0,4,0,67,27,2,1,229702,0,0,244024,2,1,0,0,316,0,-1,0,528648,68
537,58,57,10000,20,255,255,2001,255,1,255,176,1,50,1,1,255,255,11,255,Dender,1,0,-1,0,272872,0,2,-1,0,50,0,2,4,0,0,1,0,0,6429,0,1,951,229,0,1,64,0,0,0,66,63,65,4,2,65,1,-1,65,1,0,0,72954,263296,0,272872,0,0,0,0,0,0,0,4,272872,2,537,0,4202624,0,0,0,0,264711,0,0,272872,0,0,0,4,0,66,122,8,1,272872,0,0,272872,2,1,0,0,316,0,-1,0,528512,65
543,1,227,5820,5,225,175,1907,225,255,225,15,1,48,255,1,225,225,11,225,Jahn Regensburg,255,0,-1,0,213644,0,7,-1,0,30,0,2,4,0,0,3,0,0,15210,1,1,615,111239,0,1,63,0,3,0,63,63,61,12,2,62,1,-1,64,1,0,0,213644,4195328,1,213644,0,0,0,0,0,0,0,3,213644,4,543,0,532480,0,0,0,0,213644,1,0,213644,0,0,0,4,0,64,91,3,1,270514,0,0,213644,2,1,0,0,316,0,-1,0,528384,61
563,0,242,947,255,220,255,1928,220,210,220,0,1,54,22,1,220,220,255,220,Sligo Rovers,8,0,-1,0,241582,0,6,-1,0,50,0,2,4,0,0,2,0,0,4000,1,0,455,445,0,1,59,0,0,0,60,59,61,-8,2,60,0,-1,58,1,0,0,241582,263488,0,241582,0,0,0,0,0,0,5,2,241582,7,563,0,4202816,0,0,0,0,241582,0,0,241582,0,3,0,3,0,59,23,4,0,277997,0,0,241582,2,1,0,0,316,0,-1,0,528704,63
567,112,5,219990,38,230,182,1902,230,255,230,67,2,-22,255,2,230,230,6,230,Fluminense,255,0,-1,0,230337,0,8,-1,0,65,0,2,4,0,0,5,0,0,78838,0,0,402,1043,0,1,72,0,3,0,72,72,74,-43,1,72,1,-1,72,1,0,0,230271,132097,0,230337,0,0,0,0,1,0,1,2,230337,9,567,0,132097,0,0,1,0,230271,1,0,230337,0,4,0,1,0,72,184,3,-3,230278,0,0,230337,7,8,0,0,316,0,-1,0,270337,74
568,52,4,219000,255,245,255,1921,245,255,245,170,1,-20,255,1,245,245,255,245,Cruzeiro,255,0,-1,0,234015,0,6,-1,0,65,0,2,4,0,0,6,0,0,61846,5,1,44,1035,0,1,71,0,1,0,72,71,75,-44,1,73,1,-1,73,1,0,0,230465,132165,0,230252,0,0,0,0,2,0,6,2,230252,6,568,0,132165,0,0,1,0,230318,1,0,234015,0,4,0,1,0,72,184,7,-3,230502,0,0,234015,7,6,0,0,316,0,-1,0,270405,75
569,255,255,189990,1,230,1,1898,230,250,230,255,1,-22,250,1,230,230,1,230,Vasco da Gama,250,0,-1,0,230275,0,5,-1,0,50,0,2,4,0,0,6,0,1,21880,0,0,402,1043,0,1,69,0,1,0,70,69,70,-43,1,70,1,-1,70,1,1,0,230275,263232,1,234023,0,0,0,0,1,0,1,2,234023,4,569,0,4195392,0,0,1,0,230434,1,0,230275,0,4,0,1,0,70,184,2,-3,230302,0,0,230275,7,3,0,0,316,0,-1,0,532544,70
573,90,25,70000,255,50,255,1994,40,83,92,170,1,36,140,1,92,40,255,50,Málaga CF,195,0,-1,0,276949,0,2,-1,0,50,0,2,4,0,0,6,0,0,30044,0,2,298,110832,0,1,68,0,1,0,68,67,67,-4,2,66,2,-1,66,2,0,0,276949,263168,0,276949,0,0,0,0,0,0,0,5,276949,7,573,0,4202496,0,0,0,0,235312,0,0,276949,0,0,0,4,0,68,69,3,1,74554,0,0,276949,2,1,0,0,316,0,-1,0,528384,66
576,83,1,22400,255,160,255,1900,160,226,170,151,1,54,1,1,170,160,255,160,Holstein Kiel,49,0,-1,0,251834,0,6,-1,0,30,0,2,4,0,0,3,0,0,15034,0,1,642,110329,0,1,69,0,3,0,68,68,70,10,2,68,1,-1,69,1,0,0,255459,4195330,1,255459,0,0,0,0,0,0,0,3,251834,5,576,0,532482,0,0,0,0,200473,0,0,255459,0,1,0,4,0,69,27,5,1,200473,0,0,251834,2,1,0,0,316,0,-1,0,528386,70
580,255,255,11500,1,146,1,1907,146,255,146,255,1,49,255,1,146,146,1,146,SV Elversberg,255,0,-1,0,234860,0,3,-1,0,50,0,2,4,0,0,2,0,0,10000,8,1,910,523,0,1,68,0,0,0,68,69,67,7,1,68,1,-1,68,1,0,0,234860,263168,0,261745,0,0,0,0,0,0,0,2,261745,6,580,0,4195328,0,0,0,0,262591,1,0,234860,0,0,0,4,0,68,27,6,1,76282,0,0,234860,2,1,0,0,316,0,-1,0,532480,66
583,129,1,1650,255,255,255,1905,255,1,255,50,1,50,120,1,255,255,255,255,1. FC Schweinfurt 05,60,0,-1,0,202087,0,1,-1,0,50,0,2,4,0,0,4,0,0,15060,0,1,972,171,0,1,63,0,3,0,63,63,63,10,2,62,1,-1,62,1,0,0,202087,263168,0,202087,0,0,0,0,0,0,0,2,202087,5,583,0,4202496,0,0,0,0,209491,0,0,202087,0,0,0,4,0,63,91,1,1,78657,0,0,202087,2,1,0,0,316,0,-1,0,528384,62
598,0,250,234990,255,230,255,1930,230,1,230,0,2,-23,1,2,230,230,255,230,São Paulo,1,0,-1,0,230521,0,7,-1,0,65,0,2,4,0,0,7,0,1,72039,0,0,434,383,0,1,72,0,1,0,73,72,73,-46,1,73,1,-1,73,1,1,0,230222,132224,1,230242,0,0,0,0,3,0,1,2,230242,8,598,1,132224,0,0,1,0,230244,1,0,230521,0,6,0,1,0,73,184,9,-3,230521,0,0,230521,7,8,0,0,316,0,-1,0,270464,73
605,1,1,196280,255,1,255,1957,1,1,1,204,2,24,1,2,1,1,255,1,Al Hilal,153,0,-1,0,223848,4,10,-1,0,50,0,2,4,0,1,9,0,0,26000,0,1,405,112139,0,1,79,0,1,0,78,80,79,46,1,74,1,-1,73,1,0,0,224293,132232,0,224293,0,0,0,0,0,0,11,3,210602,2,605,0,263304,0,0,0,0,210602,1,0,223848,0,19,0,8,0,77,67,10,3,253072,0,0,223848,9,7,0,0,316,0,-1,0,4202632,79
607,255,255,113380,1,80,1,1927,52,255,53,1,2,21,255,2,53,52,1,80,Al Ittihad,255,0,-1,0,165153,4,10,-1,0,50,0,2,4,0,1,8,0,0,62345,0,1,232,112387,0,1,78,0,1,0,76,78,83,39,2,69,1,-1,70,1,0,0,165153,132225,0,241852,0,0,0,0,0,0,10,5,241852,5,607,0,270465,0,0,1,0,165153,1,0,165153,0,10,0,8,0,76,67,10,3,209499,0,0,165153,9,6,0,0,316,0,-1,0,4198529,83
621,1,1,3300,1,1,255,1995,1,255,1,1,1,55,240,1,1,1,215,1,Livingston,1,0,-1,0,202526,0,3,-1,0,50,0,1,4,0,0,1,0,0,9512,30,2,673,81,0,2,63,0,15,0,64,63,63,-3,3,65,0,-1,66,1,0,0,202526,270352,0,215420,0,0,0,0,0,0,0,1,202526,3,621,0,4198416,0,0,1,0,190180,1,0,215420,0,0,0,3,0,64,173,2,0,215420,0,0,215420,2,1,0,0,316,0,-1,0,526352,64
634,240,240,32500,90,185,24,1968,185,4,185,50,1,50,4,1,185,185,160,185,Fortuna Sittard,4,0,-1,0,210386,0,4,-1,0,50,0,2,4,0,0,1,0,1,12511,0,2,677,1904,0,2,68,0,1,0,67,67,68,5,2,65,2,-1,68,2,0,0,210386,263176,2,240271,0,0,0,0,0,0,2,2,210386,1,634,0,4202504,0,0,0,0,197860,1,0,210386,0,0,0,4,0,68,30,5,1,210386,0,0,210386,2,1,0,0,316,0,-1,0,528392,70
645,125,250,23750,5,150,5,1977,150,255,150,0,1,52,100,1,150,150,5,150,FC Volendam,1,0,-1,0,228666,0,1,-1,0,50,0,2,4,0,0,2,0,0,7384,0,2,906,100638,0,2,65,0,15,0,64,64,66,5,2,63,2,-1,66,2,0,0,228666,263232,0,80489,0,0,0,0,0,0,0,1,80489,7,645,0,4202560,0,0,0,0,227537,0,0,228666,0,0,0,4,0,65,30,5,1,227537,0,0,228666,2,1,0,0,316,0,-1,0,528448,66
670,5,5,37000,255,204,255,1904,202,1,206,5,1,50,1,1,206,202,255,204,Charleroi,1,0,-1,0,73348,0,5,-1,0,50,0,2,4,0,0,4,0,1,15000,8,1,103,232,0,1,69,0,1,0,68,69,68,4,2,67,1,-1,68,1,0,0,73348,263240,2,73348,0,0,0,0,0,0,0,3,73348,5,670,0,4202568,0,0,0,0,73348,0,0,73348,0,0,0,4,0,69,122,4,1,247539,0,0,73348,2,4,0,0,316,0,-1,0,528456,66
673,72,55,130000,255,72,255,1988,55,255,186,186,2,51,255,2,186,55,255,72,Genk,255,0,-1,0,260570,1,9,-1,0,50,0,2,4,0,0,6,0,1,24956,3,1,179,680,0,1,73,0,1,0,73,72,72,5,1,76,1,-1,75,1,0,0,260570,263192,2,260570,0,0,0,0,0,0,5,3,70497,8,673,0,4195352,0,0,0,0,229659,0,0,260570,0,4,0,4,0,73,122,8,1,260570,0,0,260570,2,5,0,0,316,0,-1,0,532504,73
674,58,1,147000,255,255,255,1900,255,213,255,183,1,51,228,1,255,255,255,255,Gent,23,0,-1,0,266681,0,8,-1,0,30,0,2,4,0,0,6,0,0,20000,0,1,181,231,0,1,70,0,1,0,69,68,70,3,1,67,1,-1,68,1,0,0,266681,4195458,1,266681,0,0,0,0,0,0,4,2,266681,6,674,0,525442,0,0,1,0,204549,0,0,266681,0,1,0,4,0,70,122,6,1,234905,0,0,266681,2,5,0,0,316,0,-1,0,532610,70
680,238,249,40000,250,204,0,1924,202,46,206,19,1,50,41,1,206,202,0,204,Sint-Truiden,70,0,-1,0,232490,0,5,-1,0,30,0,2,4,0,0,3,0,0,14600,38,1,451,673,2,1,69,0,15,0,68,69,67,5,1,68,1,-1,66,1,0,0,232490,4195328,0,232490,0,0,0,0,0,0,0,2,232490,3,680,0,525312,0,0,0,0,71641,1,0,232490,0,0,0,4,0,67,122,3,1,273610,0,0,232490,2,3,0,0,316,0,-1,0,532480,67
681,244,249,55000,181,200,14,1933,200,229,200,0,1,51,224,1,200,200,113,200,Westerlo,20,0,-1,0,235661,0,3,-1,0,30,0,2,0,0,1,3,0,0,8035,38,1,526,110724,0,1,68,0,0,0,69,68,67,5,2,70,1,-1,71,1,0,0,235661,4195393,0,235661,0,0,0,0,0,0,1,4,235661,3,681,0,532545,0,0,0,0,235661,0,0,235661,0,0,0,4,0,69,122,7,1,271979,0,0,235661,2,1,0,0,316,0,-1,0,528449,65
687,240,255,194000,12,1,12,1996,1,255,1,0,1,39,240,1,1,1,12,1,Columbus Crew,0,0,-1,0,241907,4,10,-1,0,65,0,1,4,0,0,5,0,0,20000,0,1,114,113149,0,1,71,0,0,0,70,71,66,-83,1,68,0,-1,68,1,0,0,241907,132250,0,245855,0,0,0,0,0,0,1,9,241907,5,687,0,132250,0,0,0,0,202078,0,0,241907,0,3,0,6,0,70,189,7,-5,241907,0,0,241907,2,2,0,0,316,0,-1,0,270490,66
688,1,1,277000,255,1,255,1995,1,239,1,1,1,38,47,1,1,1,255,1,D.C. United,36,0,-1,0,242542,4,7,-1,0,50,0,2,4,0,0,5,0,0,20000,0,1,522,689,0,1,65,0,3,0,67,65,70,-76,2,69,0,-1,69,1,0,0,242542,263306,0,242542,0,0,0,0,0,0,3,2,242542,4,688,0,4202634,0,0,0,0,184111,0,0,242542,0,4,0,6,0,67,189,2,-5,184111,0,0,242542,2,3,0,0,316,0,-1,0,528522,70
689,0,246,261000,255,1,255,1995,255,31,1,29,1,40,42,1,1,255,255,1,New York Red Bulls,62,0,-1,0,208448,4,7,-1,0,65,0,1,4,0,0,5,1,0,25000,0,1,210,112828,0,1,70,0,1,0,69,70,75,-74,1,66,0,-1,66,1,0,0,208448,132224,0,208448,0,0,0,0,0,0,0,2,208448,7,689,0,132224,0,1,0,0,208448,0,0,208448,0,0,0,6,0,69,189,5,-5,208448,0,0,208448,2,4,0,0,316,0,-1,0,270464,75
691,52,38,170500,255,52,255,1996,38,235,84,84,1,42,22,1,84,38,255,52,New England Revolution,52,0,-1,0,210930,4,5,-1,0,65,0,2,4,0,0,5,0,0,20000,0,1,166,689,2,1,72,0,15,0,69,72,71,-71,2,66,0,-1,66,1,0,0,210930,132232,0,210930,0,0,0,0,0,0,1,2,210930,5,691,0,139400,0,0,0,0,210930,0,0,210930,0,0,0,6,0,69,189,5,-5,210930,0,0,210930,2,3,0,0,316,0,-1,0,266376,71
693,0,246,285500,255,12,255,1997,12,15,12,29,1,41,38,1,12,12,255,12,Chicago Fire FC,106,0,-1,0,213209,4,4,-1,0,50,0,2,4,0,0,4,0,0,24955,0,1,607,691,0,1,69,0,3,0,69,69,76,-87,2,67,0,-1,67,1,0,0,213209,263440,0,213209,0,0,0,0,0,0,4,1,213209,3,693,0,4202768,0,0,0,0,238008,0,0,213209,0,1,0,6,0,69,189,4,-6,260984,0,0,213209,2,1,0,0,316,0,-1,0,528656,76
694,1,129,160000,255,1,153,1995,129,155,14,14,1,39,1,1,14,129,204,1,Colorado Rapids,14,0,-1,0,256934,4,4,-1,0,50,0,2,4,0,0,3,0,0,18061,0,1,115,111065,0,1,68,0,1,0,68,68,69,-104,2,69,0,-1,69,1,0,0,256934,263488,0,256934,0,0,0,0,0,0,0,4,256934,3,694,0,4202816,0,0,1,0,231985,0,0,256934,0,1,0,6,0,68,189,7,-7,276619,0,0,256934,2,1,0,0,316,0,-1,0,528704,69
695,0,220,168000,255,62,255,1995,1,1,127,0,1,33,62,1,127,1,255,62,FC Dallas,127,0,-1,0,254067,4,6,-1,0,50,0,1,4,0,0,3,0,0,20500,0,1,169,698,0,1,66,0,1,0,67,66,76,-96,2,65,0,-1,65,1,0,0,254067,263176,0,254067,0,0,0,0,0,0,2,2,254067,6,695,0,4202504,0,0,0,0,215643,0,0,254067,0,0,0,6,0,67,189,7,-6,244797,0,0,254067,2,2,0,0,316,0,-1,0,528392,76
696,156,118,182500,43,156,12,1995,118,255,191,191,1,39,255,1,191,118,24,156,Sporting KC,255,0,-1,0,223978,4,7,-1,0,50,0,2,4,0,0,6,0,1,18467,0,1,240,698,0,1,69,0,1,0,68,69,75,-94,3,66,0,-1,66,1,0,0,223978,270418,0,240226,0,0,0,0,0,0,4,2,240226,8,696,0,4198482,0,0,0,0,232148,0,0,223978,0,2,0,6,0,68,189,5,-6,251105,0,0,223978,2,2,0,0,316,0,-1,0,526418,75
