ca_noseSupratip_NN_XXX_R_A,fa_periorbital_NR_IXX_L_M,ca_noseColumella_NN_XXX_D_U,fa_submental_NR_XXX_L_M,fa_jowl_NL_IXX_D_U,fa_preplatysmal_NL_XXX_L_M,ca_noseAla_NR_ICX_D_U,ca_noseAla_NL_ILX_N_W,fa_lip_NR_IXX_L_M,fa_neck_NL_XXP_L_M,fa_forehead_NN_XMX_L_M,fa_jowl_NL_SXX_L_M,ca_earAntihelix_NL_IXX_D_U,fa_cheeksMiddle_NL_XXX_L_M,fa_earHelix_NL_IXX_L_M,ca_noseAla_NR_IXX_N_W,fa_cheeks_NR_XMX_L_M,ca_earHelix_NL_SXP_B_F,ca_earHelix_NL_SXA_N_W,ca_noseAla_NR_IMX_B_F,fa_submandibular_NR_XXX_D_U,ca_noseAla_NL_XXA_N_W,ca_earAntihelix_NL_SXX_B_F,ca_earHelix_NR_IXX_B_F,ca_noseAla_NR_ICX_R_A,ca_earHelix_NL_SXP_N_W,fa_cheeksMiddle_NR_XXX_D_U,fa_submandibular_NR_XXX_L_M,ca_noseSupratip_NN_XXX_D_U,fa_forehead_NL_XLX_D_U,ca_noseColumella_NN_XXX_R_A,ca_noseAla_NR_XXA_R_A,ca_noseTip_NN_XXX_D_U,ca_noseColumella_NN_XXX_B_F,ca_noseAla_NL_ICX_N_W,ca_noseAla_NR_XXA_B_F,fa_lip_NR_IXX_D_U,fa_cheeks_NR_XMX_D_U,ca_noseAla_NR_ICX_B_F,fa_nasolabial_NL_IXX_D_U,fa_nose_NN_XXX_L_M,ca_earlobe_NR_XXX_D_U,ca_noseAla_NL_ICX_B_F,ca_noseAla_NL_IXX_D_U,fa_nasolabial_NR_IXX_D_U,fa_orbital_NL_IXX_D_U,ca_earHelix_NR_SXA_N_W,ca_noseAla_NR_ILX_R_A,ca_noseAla_NR_ILX_B_F,fa_forehead_NR_XLX_D_U,ca_noseAla_NL_IMX_N_W,ca_noseAla_NL_SXX_N_W,ca_noseAla_NL_XXA_R_A,ca_eartragus_NR_XXX_B_F,fa_jowl_NR_IXX_L_M,fa_periorbital_NL_IXX_D_U,fa_orbital_NR_IXX_L_M,fa_preplatysmal_NR_XXX_L_M,ca_noseAla_NR_SXX_R_A,ca_noseSupratip_NN_XXX_SL_SR,ca_noseAla_NR_IMX_N_W,ca_earHelix_NR_SXP_D_U,fa_lip_NL_SXX_D_U,ca_eartragus_NL_XXX_N_W,ca_earHelix_NR_IXX_N_W,ca_earAntihelix_NL_SXX_N_W,fa_submandibular_NL_XXX_L_M,ca_noseAla_NL_ILX_R_A,fa_orbital_NR_IXX_D_U,ca_earHelix_NL_IXX_B_F,ca_earAntihelix_NR_SXX_B_F,ca_noseAla_NR_SXX_B_F,ca_earlobe_NL_XXX_D_U,ca_noseAla_NR_ILX_N_W,ca_earHelix_NL_SXA_B_F,fa_forehead_NR_XLX_L_M,ca_earHelix_NR_SXP_B_F,ca_earHelix_NL_IXX_N_W,fa_periorbital_NL_IXX_L_M,fa_jowl_NR_IXX_D_U,ca_noseTip_NN_XXX_SL_SR,ca_earAntihelix_NR_SXX_N_W,fa_cheeks_NL_XMX_L_M,fa_earHelix_NR_IXX_L_M,fa_nasolabial_NR_IXX_L_M,ca_noseColumella_NN_XXX_SL_SR,ca_noseAla_NL_IMX_R_A,fa_orbital_NL_IXX_L_M,ca_noseAla_NL_SXX_R_A,fa_lip_NL_IXX_L_M,ca_noseAla_NR_SXX_D_U,ca_noseAla_NL_IXX_B_F,fa_temporal_NR_XLX_L_M,ca_noseAla_NR_XXA_N_W,fa_orbital_NR_XLX_D_U,fa_nasolabial_NL_IXX_L_M,fa_cheeksMiddle_NR_XXX_L_M,ca_noseAla_NR_ILX_D_U,ca_earHelix_NR_SXA_B_F,ca_earAntihelix_NR_SXX_D_U,ca_earHelix_NL_IXX_D_U,fa_forehead_NL_XLX_L_M,ca_eartragus_NL_XXX_D_U,ca_earHelix_NR_IXX_D_U,fa_mental_NN_XXX_L_M,ca_earAntihelix_NL_SXX_D_U,fa_lip_NR_SXX_L_M,ca_noseSupratip_NN_XXX_B_F,fa_earHelix_NL_SXX_L_M,fa_orbital_NL_XLX_D_U,fa_forehead_NN_XMX_D_U,fa_jowl_NL_SXX_D_U,ca_noseTip_NN_XXX_R_A,ca_noseAla_NR_XXA_D_U,fa_cheeksMiddle_NL_XXX_D_U,fa_temporal_NL_XLX_L_M,ca_earHelix_NR_SXP_N_W,fa_submental_NR_XXX_D_U,fa_jowl_NL_IXX_L_M,fa_periorbital_NR_IXX_D_U,ca_eartragus_NL_XXX_B_F,ca_noseAla_NR_SXX_N_W,ca_earHelix_NR_SXA_D_U,fa_nasolabial_NL_SXX_D_U,ca_earAntihelix_NL_IXX_B_F,fa_orbital_NL_XLX_L_M,fa_orbital_NL_SXX_D_U,fa_submental_NL_XXX_L_M,fa_temporal_NL_XLX_D_U,ca_earlobe_NL_XXX_N_W,ca_earHelix_NL_SXP_D_U,fa_mental_NN_XXX_D_U,fa_lip_NR_SXX_D_U,ca_noseAla_NR_IMX_D_U,ca_noseSupratip_NN_XXX_N_W,ca_noseTip_NN_XXX_N_W,fa_orbital_NR_SXX_L_M,ca_earHelix_NL_SXA_D_U,ca_noseAla_NR_IXX_R_A,ca_noseAla_NL_IMX_D_U,ca_noseAla_NL_SXX_D_U,fa_nasolabial_NR_SXX_D_U,ca_noseAla_NL_IXX_N_W,ca_earlobe_NR_XXX_N_W,fa_temporal_NR_XLX_D_U,fa_mental_NN_IXX_L_M,ca_earAntihelix_NL_IXX_N_W,fa_neck_NR_XXP_L_M,ca_earAntihelix_NR_IXX_B_F,fa_jowl_NR_SXX_L_M,fa_orbital_NR_XLX_L_M,ca_earlobe_NL_XXX_B_F,fa_mental_NN_IXX_D_U,fa_cheeks_NL_XMX_D_U,ca_noseAla_NL_ICX_D_U,ca_noseAla_NL_XXA_B_F,ca_noseAla_NL_ILX_D_U,fa_jowl_NR_SXX_D_U,fa_lip_NL_IXX_D_U,fa_orbital_NR_SXX_D_U,fa_nasolabial_NR_SXX_L_M,ca_eartragus_NR_XXX_D_U,ca_noseAla_NR_IXX_B_F,ca_noseAla_NL_ICX_R_A,ca_noseAla_NL_IMX_B_F,ca_earlobe_NR_XXX_B_F,fa_submandibular_NL_XXX_D_U,ca_noseAla_NL_ILX_B_F,ca_earAntihelix_NR_IXX_N_W,ca_noseAla_NL_XXA_D_U,ca_noseTip_NN_XXX_B_F,fa_earHelix_NR_SXX_L_M,ca_noseAla_NL_IXX_R_A,fa_orbital_NL_SXX_L_M,ca_noseAla_NR_IXX_D_U,fa_submental_NL_XXX_D_U,fa_lip_NL_SXX_L_M,ca_earAntihelix_NR_IXX_D_U,ca_noseColumella_NN_XXX_N_W,ca_noseAla_NR_IMX_R_A,ca_noseAla_NL_SXX_B_F,fa_nasolabial_NL_SXX_L_M,ca_eartragus_NR_XXX_N_W,ca_noseAla_NR_ICX_N_W,assetid
26,45,-12,-30,-14,-23,16,61,-15,46,54,52,-1,25,-11,12,-8,-41,65,44,-15,67,64,32,18,7,6,-26,-34,-83,-33,27,29,5,-6,28,-76,-5,-3,5,-58,-51,9,60,-1,6,76,1,82,-88,22,41,21,-87,-2,-80,-29,-23,32,-14,23,28,-52,100,-36,42,-27,-3,12,23,68,17,-64,43,-29,71,-28,-33,33,-32,-7,47,-16,-3,19,-12,3,-40,30,-15,40,48,-16,67,-3,37,21,16,-37,14,-69,49,-55,-66,26,21,-20,-27,100,-6,-58,22,-43,0,0,-13,15,-4,0,-76,-91,47,-100,29,40,41,-6,-28,81,-82,42,70,-52,8,-20,4,-19,-96,9,7,36,31,20,-86,81,-63,31,47,47,64,52,-18,47,0,18,32,18,6,-71,-17,-18,-60,41,18,50,-7,-14,85,47,0,-75,100,12,-17,60,-4,-22,-18,-33,3,18,-13,100,-15,210822
-10,93,17,-5,3,-7,-67,-23,50,3,100,45,23,17,-14,25,-10,-2,-20,3,22,44,12,35,21,-6,52,-13,-15,-9,-39,18,-93,9,16,6,-40,71,-5,26,58,-26,-1,9,26,19,-22,28,24,-8,18,19,18,-50,-19,-40,9,-6,-7,-2,15,-3,-24,11,-60,79,-15,27,15,36,12,12,-16,-29,-27,96,0,-62,90,1,2,82,-2,-7,100,0,52,15,-8,52,2,12,6,47,0,100,14,19,-25,12,-10,94,37,-10,-47,11,84,39,-8,9,-5,29,14,-35,52,4,-2,-18,-16,-38,-46,17,10,41,4,25,10,-6,51,-29,-8,14,-18,40,45,-18,35,7,6,39,0,40,23,-33,52,34,6,3,5,35,16,34,54,73,-66,4,19,31,-43,5,-12,31,11,22,5,32,22,27,2,-35,-1,-10,7,33,9,-19,90,16,-19,57,16,-12,3,15,210923
-29,57,28,-31,-21,-8,-40,57,11,69,44,99,11,40,63,16,-14,-26,-14,58,14,39,70,27,35,-18,44,-54,-35,-58,-66,61,-15,-32,93,21,-58,7,74,8,2,-18,81,58,-4,-12,-23,-1,78,-27,9,71,41,-69,-70,-54,-61,-8,5,-8,-2,-84,-64,100,13,78,-52,5,-25,25,60,10,-18,47,35,77,-41,12,48,-17,7,50,-10,61,12,-2,43,-62,-2,19,-3,0,0,18,-45,31,39,-60,24,21,-43,65,-13,-41,34,20,-24,-28,100,-44,-12,82,-35,-56,42,-3,-26,-26,-36,-46,-69,68,-100,58,34,38,22,-29,96,44,-85,-25,-65,-2,-36,-2,-11,-100,6,-4,0,64,19,27,95,-32,69,68,31,84,38,52,20,-4,-47,32,-66,79,-58,35,9,-9,-3,39,73,58,16,85,70,-50,-91,100,4,-17,64,-27,-6,17,-4,44,20,12,90,89,212546
22,-6,34,-23,-52,-8,43,81,16,-17,-37,77,31,-15,-49,49,13,-50,34,31,-9,30,76,-9,25,73,5,-21,31,-41,-37,42,65,51,13,8,-32,21,42,15,-100,42,39,91,13,10,52,0,89,-78,-8,72,33,-98,32,64,62,-14,25,-20,-16,19,-100,-4,33,49,-27,5,26,0,80,6,42,88,-50,96,-49,-4,-14,-46,-12,65,11,-50,55,-10,36,43,23,-15,-3,46,-5,18,58,39,-1,-31,-51,100,-55,100,-2,-57,-21,100,-95,-20,13,49,-82,-14,-48,26,18,-25,66,-11,-23,77,-92,65,68,37,2,1,5,-24,86,-76,22,32,-100,-27,2,47,-9,67,17,-36,-5,49,41,-45,91,-72,-83,-15,5,100,48,-37,26,30,39,11,-38,-6,-36,-9,3,2,48,28,28,-39,-12,83,-56,27,-47,8,18,4,96,-11,-89,40,-2,32,1,8,58,4,213615
22,-6,78,-36,-26,-35,-36,55,-49,67,44,58,83,-10,-52,33,7,-27,-71,12,17,55,64,3,27,-49,-18,-26,-9,-98,-10,26,12,25,-10,41,-80,64,0,-58,-100,67,2,100,-65,70,-69,38,82,-100,32,93,24,-100,21,28,4,-37,19,4,35,55,-80,100,-17,14,-24,42,77,0,65,6,75,56,-5,56,-17,-23,-12,-23,13,31,35,-50,-8,15,62,9,14,-55,2,14,-47,57,-1,-8,-7,-15,-6,80,21,34,-30,41,16,87,-81,1,9,1,-63,18,-21,13,-15,-46,-40,21,31,33,-100,95,-18,-5,17,19,0,-37,55,-36,57,71,-76,75,39,44,28,-7,20,67,-4,-1,34,-37,52,-56,58,67,12,73,11,-76,2,50,-49,41,-23,29,-88,-8,-12,-31,14,32,13,-67,16,83,78,9,-11,2,20,20,100,21,-74,86,-25,64,4,-5,100,-14,213948
4,-36,66,-48,20,-48,-93,-13,9,12,-12,50,57,-68,32,-4,23,0,38,1,7,33,49,18,22,31,21,-58,-27,-60,-7,26,-57,-47,14,29,-44,23,-1,-37,-46,9,11,77,-33,34,50,11,27,-48,-17,68,21,-58,-48,-46,-42,-46,41,1,-18,-19,38,80,-27,41,-56,-2,44,14,49,1,7,-43,-55,-100,-1,-19,-45,10,7,36,2,33,-89,-9,60,-30,35,1,-27,-51,-10,41,-31,-73,-60,-42,-58,-9,-70,-100,-30,-74,-7,0,-4,63,80,-35,-25,32,-4,-42,22,-5,31,13,-17,-58,-62,54,-86,29,43,41,-12,-45,86,-49,-2,45,41,7,-3,19,-30,-93,7,14,-30,44,11,-58,83,-34,77,12,46,51,30,29,42,-3,-81,32,-39,33,-43,-29,12,-25,-62,21,14,33,13,35,64,-38,-3,74,10,-21,79,12,-2,51,-36,64,9,1,67,4,214332
1,15,48,-14,20,-8,-77,54,-58,38,100,70,54,26,-25,1,1,1,-86,-2,4,29,50,86,29,0,21,-24,9,-76,-48,37,-19,-48,-23,-2,0,49,23,-9,-11,-43,39,60,3,68,-76,12,80,-84,0,70,31,-79,-23,12,58,-9,30,0,-7,27,-61,79,27,-57,-28,22,36,73,44,26,-32,33,-17,-12,15,36,21,32,15,-25,38,-14,48,13,18,65,18,-39,36,-38,-7,27,11,28,28,-26,-18,48,4,-12,20,-35,5,62,-70,-24,51,2,-11,51,-68,-19,29,-7,48,-29,19,-8,-85,40,27,41,74,-34,15,-17,35,-3,56,10,-55,25,26,50,-26,18,17,17,38,44,3,-33,35,-29,-16,38,75,66,-22,-2,32,32,-80,8,-29,50,-1,-1,7,29,-51,38,17,14,4,91,-25,-18,-81,39,18,6,65,-28,-49,35,-1,12,37,7,45,-27,217045
5,36,81,-16,5,2,-31,50,20,49,30,64,-7,-12,65,17,-10,5,13,33,0,59,34,39,38,47,40,-39,-33,-61,-2,28,29,-23,80,25,2,18,38,37,-28,-11,33,77,30,23,18,14,72,-57,41,51,18,-76,-26,15,28,-1,14,-15,28,-10,-35,57,53,54,-39,10,41,34,43,18,-18,50,20,-26,16,42,36,17,-23,49,-7,67,20,-23,73,26,11,12,-39,-14,-21,38,-13,20,0,-22,18,39,-70,-35,-21,-63,12,34,-76,-4,82,-17,-73,65,-20,-12,38,-25,57,8,-18,21,-80,46,-58,35,-38,-39,9,-17,68,-30,-19,21,-33,60,34,38,-23,-68,6,53,-38,37,20,-12,69,-26,42,49,-30,97,-25,13,-11,17,-37,27,-28,70,-5,8,4,-13,-10,39,31,25,0,64,46,-6,-44,79,6,-21,85,9,-83,-11,-27,74,10,4,70,65,217050
19,19,73,-27,-6,0,-24,44,29,95,90,94,35,7,10,10,-10,0,18,10,4,55,82,3,32,-14,25,-67,-36,-61,3,48,40,-46,9,41,-60,-10,15,28,-72,12,16,85,26,17,9,26,90,-37,7,92,40,-89,-30,-89,-36,1,20,-9,0,-2,-49,51,-44,86,-64,27,14,6,81,25,11,41,10,77,-3,-39,14,-8,-6,76,-9,9,59,-6,53,-50,21,19,-14,-41,-23,44,-6,53,15,-40,6,62,-14,62,-52,-12,53,66,-100,0,95,-4,-10,99,-2,-9,27,-24,-18,-11,-20,-78,-88,91,-79,16,33,-15,26,-25,100,-52,2,-6,-56,72,-18,-14,-19,-73,26,78,-10,23,11,-55,99,-71,57,95,36,100,-21,-21,11,-19,-13,42,-38,89,-54,22,-11,-57,-40,36,13,-24,3,90,57,-1,-61,93,29,-33,84,-10,-100,34,-43,54,27,-19,42,6,217877
3,-14,51,-27,-52,-20,-22,30,-17,18,99,82,-66,-7,63,27,2,-30,-45,15,0,31,46,3,27,-7,0,-26,-63,16,-27,33,1,21,-34,14,-70,45,-1,-6,-100,-30,0,90,-3,89,-43,22,60,24,-35,56,20,-94,24,67,-28,-19,17,-31,-41,64,-80,91,11,27,-22,15,92,0,45,8,-51,23,16,80,-22,35,-32,-60,-17,29,0,57,10,-17,28,-44,17,-2,25,7,-37,16,21,39,0,-30,4,20,-38,57,-67,-18,52,30,-62,-7,100,17,38,28,-33,-74,-12,-41,1,-9,36,73,-100,61,-81,7,-18,-1,-10,-25,78,57,70,29,-83,-2,-40,26,3,-75,10,1,25,27,34,46,77,-56,-58,19,-12,72,21,-76,-6,37,-15,23,-23,-6,-58,-9,2,-65,4,27,18,-76,0,58,-36,-67,-34,100,10,4,92,-10,-58,-74,-23,30,9,10,95,-44,218191
0,-41,34,-11,-33,-14,-33,15,-30,-1,-15,63,-16,13,-40,3,-17,17,-11,21,-28,51,44,93,29,6,15,-21,-65,-45,-15,28,-38,-3,5,34,-41,45,-11,9,-100,-30,-11,85,0,49,-5,27,53,-43,0,30,21,-29,-4,-58,-69,-13,12,-11,-2,-33,-99,0,-47,-66,-23,25,50,93,38,35,-29,18,-45,63,9,-38,-54,-37,-8,-77,-23,-39,34,-7,42,-77,13,-27,17,-10,-30,42,-11,47,17,7,-52,16,-55,58,-9,-60,26,24,-100,33,92,-9,10,55,-4,-47,22,-35,4,-59,-5,-50,-31,35,-66,-14,100,9,34,-11,7,-37,-24,35,-98,58,-2,-18,-13,-60,-15,54,20,-12,3,-60,7,-46,58,0,99,65,9,56,26,48,-32,33,5,61,-47,24,-42,-8,-9,29,21,64,-27,50,68,-41,-39,91,-15,-14,87,-58,-100,-19,-31,47,29,-43,-1,3,218215
15,-25,65,-8,-27,-12,-71,-26,24,12,-52,41,8,-52,43,6,-24,-8,51,18,-26,35,32,13,24,-1,49,-18,-32,-56,4,19,-12,-19,21,42,-48,5,36,-35,-44,-20,41,57,-46,31,54,11,30,-57,0,86,21,-50,-27,34,-3,-11,43,12,4,-14,32,5,-8,71,-15,9,40,12,29,-3,-8,-33,-62,-50,-9,0,-30,-35,17,70,-22,40,-39,14,56,-20,37,14,30,-15,17,41,13,-37,-58,-14,-63,30,-41,-52,-12,-38,34,29,36,62,48,26,-54,17,27,-24,60,17,-2,2,-38,42,-48,84,-12,12,-16,40,-31,-6,50,-62,-12,-10,23,38,-30,11,-11,-13,15,43,29,7,6,-67,49,-13,55,11,-20,46,18,0,19,8,-73,42,-15,3,-34,-30,-22,-13,-18,27,22,-1,-28,36,36,-28,30,50,13,-13,57,1,37,5,-13,58,1,-19,-3,24,219914
0,69,47,-26,-38,0,-54,40,35,39,42,100,60,15,35,32,-30,1,18,35,7,36,75,19,47,44,-11,-43,-70,13,-31,26,-52,0,37,49,-84,-1,15,-30,-79,-22,28,88,-42,36,30,31,70,6,5,74,26,-72,-40,-9,-45,0,28,6,14,-35,-59,29,-43,-34,-42,34,41,22,75,20,-25,28,-37,57,3,-40,57,-39,23,-42,-18,30,33,19,93,-54,17,20,0,-12,-13,42,10,33,24,-50,-38,32,-72,53,8,-71,71,38,-13,48,39,18,36,0,14,-58,-8,-13,40,-17,-31,-10,-77,66,-46,21,0,22,28,-25,69,44,-27,0,-54,14,27,35,-35,-42,9,4,-5,24,32,25,68,-18,-17,39,0,100,32,23,8,0,-68,53,-56,6,-87,7,30,4,-21,53,47,24,9,78,-10,-64,-19,37,7,-49,94,-16,-11,54,-7,91,28,33,25,41,220129
44,-15,24,-11,-15,-5,5,-21,3,71,52,79,-9,1,20,21,22,-17,20,7,-33,70,79,11,10,40,10,0,-3,-15,-67,21,-3,31,-15,36,-73,30,-15,-7,-2,-61,-22,77,-10,41,19,22,61,-12,13,65,12,-71,-29,26,-19,-7,14,-33,4,23,-28,24,6,-16,-2,19,54,9,78,0,-70,-12,-35,58,-15,14,-17,-23,-29,-14,8,19,-26,-25,28,-30,18,8,2,16,1,51,7,-28,11,13,-40,-17,-88,51,-37,-74,9,-15,16,54,72,2,-18,0,-17,15,13,-12,33,-20,-38,39,-76,69,-92,3,39,-9,2,-11,52,-20,35,27,-36,44,4,25,-39,-95,9,47,9,7,22,-18,51,-2,9,71,37,82,-1,-21,9,28,12,38,17,-9,-68,4,-30,-27,24,8,1,-14,-31,52,21,20,1,73,8,-35,78,-19,18,-5,10,28,-5,-35,41,-22,220346
14,16,42,-23,24,7,7,-16,9,-29,58,74,22,-36,3,14,17,-43,-71,0,-40,72,38,-20,20,-20,0,12,-34,40,-34,9,-5,24,-50,47,0,36,-9,25,-28,-46,-5,74,5,55,-57,44,52,33,7,89,7,-95,-1,57,-11,9,2,3,8,51,16,72,-28,25,12,35,54,-16,24,14,-47,-25,-14,27,-59,-14,-2,5,8,19,18,-1,31,3,28,-23,7,2,2,12,-10,76,22,16,-39,-27,-25,8,-30,26,-62,-32,-13,16,18,46,58,37,23,1,4,-4,9,-5,-22,20,0,74,-91,91,-88,-19,-19,-26,45,-23,49,-74,54,15,16,54,38,44,11,-76,13,59,-1,-10,17,-91,48,-35,99,-28,-22,78,-27,-68,24,16,8,46,-26,-12,-1,36,1,-71,10,17,0,-71,-39,53,95,-7,-4,55,14,8,76,22,21,9,11,32,12,-7,67,-55,220376
50,-9,60,-26,-5,-10,-67,-27,4,20,52,89,-7,-83,0,21,-54,8,-16,15,-36,95,91,1,46,-13,40,-39,-93,1,-50,34,-27,-6,38,82,-35,9,-25,37,-38,-10,-34,91,30,-9,-19,34,94,3,42,73,23,-100,-33,-73,-29,-10,16,-14,28,23,-15,8,30,49,-39,28,0,0,92,33,-18,-14,-18,58,4,29,-5,-10,-23,46,-42,-5,36,-29,65,-40,21,-3,-20,-51,-55,76,-8,33,-81,10,-19,14,-55,45,-100,-28,21,18,1,92,97,-11,-30,40,-8,-7,45,-46,-17,0,-31,-77,-100,84,-58,-7,71,-31,0,-24,87,66,27,25,-15,99,9,25,-43,-66,20,94,-17,2,22,64,89,-60,35,20,77,100,-24,-55,15,6,-64,85,11,48,-37,0,-25,-100,-41,42,11,-52,-32,83,52,1,30,100,18,-46,98,1,-15,3,-19,70,23,-22,27,28,221989
0,-9,81,-30,-36,-10,7,-43,17,6,-98,47,100,-77,14,27,4,-21,-92,-10,-26,14,-14,11,-10,-14,8,7,-43,-57,56,27,36,22,-68,-9,-42,35,-36,-12,-100,7,-37,71,-11,87,-98,18,20,-54,-27,-6,26,-100,-22,82,-37,-9,39,-14,-27,30,18,9,11,17,9,15,88,11,-12,26,12,-46,-17,-2,-19,5,-15,-36,-9,16,1,13,-2,-6,9,-29,40,12,20,18,-62,15,47,2,-77,57,-18,32,-18,0,34,-18,11,30,-16,5,-42,48,-100,-1,29,-11,9,-58,-18,14,-15,72,-100,-4,9,54,-26,-52,-4,-30,74,12,24,87,17,21,-21,2,-30,6,16,23,24,56,29,18,73,-25,41,5,-26,47,-52,-51,61,40,13,-6,58,-8,-35,3,-17,27,19,-12,-6,-51,-25,19,46,-9,-29,-41,18,-16,72,13,-17,100,5,12,27,-15,12,-71,222369
-26,30,54,-38,-7,-12,-46,98,36,15,87,98,18,17,5,-2,53,-34,1,46,-7,76,70,4,50,-46,11,-34,-40,-42,-45,22,-74,-71,37,56,3,23,73,6,-46,33,78,66,-3,99,4,8,87,-34,9,66,20,-80,-72,-40,-75,-10,-5,-9,8,-53,-62,100,-9,42,-32,11,99,4,67,51,36,93,44,77,-32,-3,29,-6,12,34,61,5,21,11,36,-78,-13,31,27,-17,-24,73,-67,22,10,-100,37,31,-44,77,-68,-42,8,35,-78,-77,76,-67,-24,69,-70,-34,16,-24,-41,12,-72,-43,-83,62,-100,40,28,10,-41,-37,25,7,-48,6,-65,-36,9,31,-18,-100,16,-37,28,43,-2,-1,25,-53,81,16,27,100,8,-17,5,16,-40,59,-100,65,5,-44,-43,-64,-19,55,50,-16,-6,90,82,-33,-100,73,15,-16,62,13,-72,17,0,34,53,-48,100,40,222560
-5,19,48,-30,-41,2,-16,-38,16,-37,18,32,18,-26,62,18,-31,-21,-43,-7,-12,17,10,23,-16,24,10,-27,0,-43,5,23,-11,17,-66,0,-32,57,-2,12,1,-55,-6,89,14,60,-46,18,30,-42,-37,32,24,-77,-37,50,-4,2,34,-12,-38,-31,15,-12,4,56,-29,15,67,22,13,17,-52,-39,4,78,-17,0,13,-40,-7,69,-28,58,-5,-6,19,-2,30,17,2,7,-64,15,26,0,-18,34,5,27,-58,78,19,-50,-7,22,-18,51,17,25,-55,49,29,-27,9,-68,16,28,-30,52,-76,29,-7,54,-10,-58,4,-31,55,15,-38,99,20,63,-32,-22,-14,-6,8,62,2,54,21,26,56,-1,-36,-38,-12,31,-42,8,34,61,-15,-3,33,54,-38,12,3,19,9,-14,-5,4,-15,30,-15,-26,7,21,10,0,94,28,-16,20,14,22,17,7,-2,-70,223571
41,-37,28,-26,19,-6,61,3,-46,51,68,-8,-31,-53,46,12,47,-10,-4,3,10,51,25,66,8,27,16,-3,-21,-48,-7,28,19,18,-63,25,-45,83,-13,31,-84,-22,-13,67,31,57,-5,12,69,-53,-5,72,23,-61,2,-18,23,-6,24,-21,-8,-64,16,-14,11,38,-4,12,71,61,21,68,-4,2,-30,47,-17,12,-37,8,-15,26,39,40,48,-14,36,13,23,-44,31,45,-2,42,-12,53,-44,36,-33,-37,-87,34,-35,-96,-12,-30,-9,40,86,-10,-36,55,-36,5,19,-3,27,19,16,-8,-61,73,-58,14,64,-21,54,-25,57,-80,-55,28,16,43,21,27,-4,-62,0,36,32,14,14,-78,58,-50,29,50,77,9,-20,10,65,81,54,28,30,48,-42,50,-19,-31,44,11,4,18,14,68,23,11,-14,92,0,-9,72,20,-2,-38,-21,39,67,-5,-9,-64,223690
47,-3,68,-14,-7,-3,-69,-38,-3,21,-56,72,41,-25,1,34,9,-21,-91,-29,-33,57,40,-23,26,-98,34,-12,-33,-48,-5,36,19,59,-54,33,-45,22,-29,17,-27,48,-15,100,15,26,-70,40,63,-50,-13,86,29,-100,-25,25,-44,-2,34,-1,-12,-8,15,71,-7,-10,-9,39,25,-27,38,4,56,-54,-33,-43,-18,0,-5,-11,4,-5,10,0,-31,0,29,-43,31,-17,19,43,9,61,11,-27,-18,46,-44,0,3,-43,-66,-23,34,9,-38,46,62,15,-54,12,15,-15,35,2,-96,9,-8,32,-100,84,-100,5,-53,-25,30,-13,66,-28,12,37,16,42,-18,23,-35,-92,31,38,21,10,39,-49,65,-36,-25,21,-56,84,-28,-100,15,23,-67,42,45,9,-46,23,-11,-68,31,30,-17,-95,-34,70,-35,-14,-29,63,32,-36,100,10,-28,33,20,31,14,-17,57,-53,224013
22,13,97,-1,-10,-18,-37,27,5,58,12,85,67,24,31,8,-2,-36,19,8,16,69,45,30,20,0,7,-40,-43,-88,0,25,-27,-25,33,49,-31,36,-4,22,0,-8,-4,86,19,11,26,5,76,-80,23,38,21,-66,31,-72,-50,-15,9,-15,21,-32,-20,65,-43,87,-37,0,16,33,38,31,-8,24,-44,41,-44,-32,7,-14,-18,78,9,33,37,-19,47,-45,13,0,-12,-25,-9,65,-34,40,27,-9,-57,-15,-75,16,-14,-78,-7,-6,-54,23,90,-36,-75,29,-9,0,10,-1,-2,3,40,-52,-67,39,-93,39,-1,50,-3,0,79,-54,-25,41,-15,42,-13,41,-24,-89,10,32,-8,44,17,-70,79,-45,68,57,-4,81,36,24,24,20,-34,45,-13,25,-31,-3,-21,-15,-29,19,14,26,18,75,69,0,-43,86,13,-25,92,4,-50,65,-37,52,28,-15,57,31,224198
-10,-28,57,-37,-9,-9,51,21,39,100,13,77,-1,29,67,13,25,20,43,11,0,24,57,16,-18,76,45,-29,-39,-78,-22,49,9,-16,-6,9,-12,37,0,1,-55,-93,2,88,0,58,44,-12,42,-68,-18,80,44,-80,-3,54,-23,-11,52,-26,-23,-52,-50,70,-49,66,-29,-12,62,13,60,23,-89,20,41,77,21,-52,-34,-5,-18,61,23,62,28,-15,6,-24,51,35,6,-1,11,14,-36,27,39,38,37,-4,-68,66,-13,-74,17,-2,-49,3,87,-35,-80,36,-20,-9,51,6,77,-17,6,54,-81,76,-85,38,5,19,-15,-37,61,-36,-51,42,-52,-17,-47,25,39,-87,19,-19,7,42,14,-38,61,-22,31,100,8,83,20,33,48,32,47,9,35,34,-12,-21,17,-15,0,-16,12,38,0,40,47,-5,-30,85,19,31,91,-15,-46,-7,-9,8,23,11,73,-13,224201
