fl_lipUpper_NR_SCX_R_A,fl_eyelids_NR_ICX_R_A,fl_lipUpper_NL_SCX_D_U,fl_buccomandibularGroove_NR_XXX_L,mu_platysma_NR_ILX_N_W,fl_lipUpper_NL_SXX_B_F,mu_masseter_NR_XXX_L_M,fl_lipLower_NR_ICX_B_F,mu_platysma_NR_ILX_D,fl_lipLower_NL_IXX_R_A,fl_eyelids_NR_SLX_R_A,fl_lipUpper_NR_SLX_B_F,fl_lipLower_NL_IXX_B_F,fl_epicanthic_NL_XCX_D_U,fl_lipUpper_NL_SXX_R_A,fl_lipLower_NR_ILX_R_A,fl_lipUpper_NN_SMX_N_W,fl_lipLower_NR_ILX_D_U,fl_lipUpper_NL_SXX_D_U,mu_temporalis_NR_XXX_L_M,fl_lipLower_NR_ICX_D_U,fl_lip_NN_XMX_B_F,mu_trapezius_NN_SXX_L_M,fl_eyelids_NL_SLX_N_W,fl_eyelids_NR_ICX_D_U,fl_nasojugalGroove_NR_XXX_L_M,fl_lip_NR_XCX_D_U,mu_sternomastoid_NL_XXX_R_A,fl_eyelids_NL_XLX_D_U,fl_lipUpper_NR_SCX_D_U,mu_masseter_NL_XXX_L_M,fl_eyelids_NR_SMX_R_A,fl_lipLower_NR_SLX_B_F,fl_lip_NL_XLX_D_U,fl_lip_NN_XMX_R_A,fl_lipUpper_NR_ILX_R_A,fl_eyelids_NR_SCX_N_W,mu_platysma_NN_SMX_D_U,fl_lipUpper_NN_IMX_D_U,fl_eyelids_NR_ILX_D_U,fl_lipLower_NR_IXX_N_W,fl_nasojugalGroove_NL_XXX_L_M,fl_lipLower_NN_IMX_SL_SR,fl_lipLower_NL_SLX_R_A,fl_epicanthic_NR_XMX_D_U,fl_lipUpper_NL_ILX_B_F,mu_platysma_NL_SLX_D,fl_lipUpper_NR_SXX_N_W,mu_procerus_NN_XXX_D_U,fl_lipUpper_NL_ILX_R_A,fl_lipLower_NR_SLX_N_W,fl_lip_NR_XLX_D_U,fl_eyelids_NL_SLX_R_A,fl_lip_NL_XCX_N_W,fl_lipLower_NL_SLX_B_F,fl_eyelids_NL_SMX_R_A,fl_lipUpper_NR_ILX_N_W,fl_epicanthic_NR_XCX_B_F,fl_lipLower_NN_IMX_D_U,fl_eyelids_NL_SCX_D_U,fl_eyelids_NR_SLX_N_W,fl_lipLower_NL_IXX_N_W,fl_eyelids_NR_XLX_D_U,fl_eyelids_NR_SMX_N_W,fl_eyelids_NL_ILX_D_U,fl_oromentalGroove_NR_XXX_L,fl_epicanthic_NR_XLX_D_U,fl_nasolabialGroove_NL_SXX_L_M,fl_eyelids_NR_XMX_D_U,fl_lipUpper_NN_SMX_B_F,mu_platysma_NR_SLX_D,fl_buccalRecess_NL_XXX_D_U,fl_epicanthic_NL_XLX_D_U,fl_epicanthic_NR_XLX_R_A,fl_nasojugalGroove_NL_XXX_D_U,fl_lipLower_NR_IXX_R_A,fl_lipLower_NN_SMX_SL_SR,mu_procerus_NN_XXX_L_M,mu_platysma_NL_SLX_N_W,fl_lipLower_NN_IMX_R_A,fl_eyelids_NL_SCX_R_A,fl_lipUpper_NR_SXX_B_F,fl_lipLower_NN_IMX_B_F,fl_eyelids_NL_IMX_D_U,fl_epicanthic_NR_XCX_D_U,fl_lipLower_NL_SLX_N_W,fl_lipUpper_NL_SLX_D_U,fl_lipUpper_NN_SMX_R_A,fl_epicanthic_NL_XMX_N_W,fl_lip_NR_XLX_B_F,fl_lipLower_NL_ICX_D_U,fl_eyelids_NL_IMX_N_W,fl_buccalRecess_NR_XXX_L_M,fl_lipLower_NL_SLX_D_U,fl_lipUpper_NL_SLX_N_W,fl_epicanthic_NR_XMX_R_A,fl_lip_NN_XMX_N_W,fl_eyelids_NR_SCX_R_A,mu_platysma_NR_SLX_N_W,fl_epicanthic_NL_XLX_N_W,mu_trapezius_NN_SXX_D_U,fl_orbitalGroove_NL_IXX_L_M,fl_philtrum_NN_XXX_D_U,fl_eyelids_NR_ILX_R_A,fl_nasojugalGroove_NR_XXX_D_U,mu_corrugator_NR_XXX_D_U,fl_lipUpper_NR_ILX_D_U,mu_platysma_NN_IMX_D,fl_lip_NL_XLX_R_A,fl_eyelids_NL_SCX_N_W,fl_oromentalGroove_NL_XXX_L,fl_lip_NN_XMX_D_U,fl_lipLower_NN_IMX_N_W,fl_philtrum_NN_XXX_N_W,fl_eyelids_NR_SMX_D_U,fl_epicanthic_NL_XMX_B_F,fl_epicanthic_NR_XLX_N_W,fl_eyelids_NR_XMX_N_W,fl_eyelids_NL_SCX_F,fl_lipLower_NR_SLX_D_U,fl_lip_NL_XCX_D_U,fl_lipLower_NL_ICX_N_W,fl_mandibularGroove_NR_XXX_L,fl_lip_NR_XCX_R_A,fl_epicanthic_NL_XMX_R_A,fl_eyelids_NL_XLX_R_A,fl_lip_NL_XLX_B_F,fl_epicanthic_NR_XCX_N_W,fl_lipLower_NR_ICX_R_A,fl_chinCleft_NN_XXX_SL_SR,fl_lipUpper_NR_ILX_B_F,mu_sternomastoid_NL_XXX_L_M,fl_epicanthic_NL_XMX_D_U,fl_lipUpper_NR_SCX_B_F,fl_lip_NL_XCX_R_A,fl_nasolabialGroove_NL_IXX_L,fl_lipLower_NR_SLX_R_A,mu_corrugator_NL_XXX_L_M,fl_epicanthic_NL_XCX_R_A,fl_lip_NL_XCX_B_F,fl_lipUpper_NN_IMX_N_W,fl_chinCleft_NN_XXX_D_U,mu_corrugator_NL_XXX_D_U,fl_eyelids_NR_SLX_D_U,fl_nasolabialGroove_NR_SXX_L_M,fl_philtrum_NN_XXX_R_A,fl_epicanthic_NL_XLX_B_F,fl_eyelids_NR_XLX_N_W,fl_lipLower_NL_IXX_D_U,fl_lipLower_NL_ICX_B_F,fl_lipUpper_NL_SCX_R_A,fl_eyelids_NL_ILX_N_W,fl_eyelids_NR_SCX_D_U,fl_mandibularGroove_NL_XXX_L,fl_epicanthic_NL_XCX_B_F,fl_lipUpper_NN_IMX_SL_SR,fl_eyelids_NR_IMX_R_A,fl_lip_NR_XLX_N_W,fl_lipLower_NR_ILX_B_F,mu_corrugator_NR_XXX_L_M,fl_lipUpper_NL_SCX_B_F,fl_eyelids_NR_ICX_N_W,fl_lipLower_NL_ICX_R_A,fl_philtrum_NN_XXX_B_F,fl_eyelids_NL_XMX_R_A,fl_lipUpper_NR_SLX_R_A,fl_lip_NR_XCX_N_W,fl_lipUpper_NL_SLX_R_A,fl_epicanthic_NR_XMX_N_W,fl_lipUpper_NN_SMX_D_U,fl_lipLower_NR_ILX_N_W,fl_epicanthic_NR_XCX_R_A,fl_lipLower_NL_ILX_B_F,fl_eyelids_NL_IMX_R_A,fl_lipUpper_NR_SXX_D_U,fl_eyelids_NR_SCX_F,mu_platysma_NN_SMX_N_W,fl_lipLower_NL_ILX_R_A,fl_eyelids_NR_ILX_N_W,fl_buccalRecess_NR_XXX_D_U,fl_epicanthic_NL_XLX_R_A,fl_lipUpper_NL_SLX_B_F,fl_lipLower_NR_IXX_D_U,mu_sternomastoid_NR_XXX_L_M,mu_platysma_NL_ILX_D,fl_lipUpper_NN_IMX_B_F,fl_eyelids_NR_XMX_R_A,fl_eyelids_NL_ILX_R_A,fl_orbitalGroove_NR_IXX_L_M,fl_buccomandibularGroove_NL_XXX_L,mu_platysma_NL_ILX_N_W,fl_eyelids_NL_ICX_R_A,fl_eyelids_NR_XLX_R_A,fl_lip_NL_XLX_N_W,fl_lipLower_NN_SMX_R_A,mu_sternomastoid_NR_XXX_R_A,fl_eyelids_NL_SMX_D_U,fl_buccalRecess_NL_XXX_L_M,fl_eyelids_NL_ICX_D_U,fl_eyelids_NL_XMX_N_W,fl_lipLower_NN_SMX_D_U,fl_epicanthic_NR_XMX_B_F,fl_lipUpper_NR_SLX_N_W,fl_nasolabialGroove_NR_IXX_L,fl_lipUpper_NR_SCX_N_W,fl_lipUpper_NL_ILX_D_U,fl_epicanthic_NR_XLX_B_F,fl_eyelids_NL_XLX_N_W,fl_lip_NR_XLX_R_A,fl_eyelids_NL_SLX_D_U,fl_eyelids_NR_IMX_N_W,mu_temporalis_NL_XXX_L_M,fl_lipUpper_NL_SXX_N_W,fl_lipLower_NR_ICX_N_W,fl_lip_NR_XCX_B_F,fl_lipUpper_NN_SMX_SL_SR,fl_lipLower_NL_ILX_D_U,fl_lipLower_NN_SMX_B_F,fl_lipUpper_NR_SXX_R_A,fl_epicanthic_NL_XCX_N_W,fl_lipUpper_NN_IMX_R_A,fl_philtrum_NN_XXX_SL_SR,fl_lipLower_NL_ILX_N_W,fl_lipLower_NR_IXX_B_F,fl_eyelids_NL_ICX_N_W,fl_eyelids_NL_SMX_N_W,fl_eyelids_NL_XMX_D_U,fl_lipUpper_NL_SCX_N_W,fl_lipUpper_NR_SLX_D_U,fl_lipLower_NN_SMX_N_W,fl_lipUpper_NL_ILX_N_W,fl_eyelids_NR_IMX_D_U,assetid
-29,-17,38,0,-14,-11,7,25,-37,32,-52,78,3,-52,4,-25,-20,13,15,-19,32,-25,0,54,-33,80,7,-9,57,36,13,-39,-50,22,38,-35,90,-5,-30,66,-40,78,0,14,-63,3,-27,-9,-7,-31,4,23,-54,-7,-49,-40,-1,4,27,20,57,-43,65,43,67,-2,-17,54,25,-18,-27,-4,0,35,46,32,-1,-36,19,8,-87,-10,-7,52,-71,1,-50,-37,58,-11,29,40,77,-35,-11,-55,11,-85,16,-27,4,31,30,8,48,-20,-36,-34,11,90,-3,22,14,64,4,3,-34,17,51,-33,9,-22,-10,31,-47,-19,-11,-14,5,-21,6,15,-52,-15,32,0,15,51,73,-6,32,28,-14,-62,61,-15,11,37,-2,25,-32,-5,21,-12,1,13,-62,27,42,50,-19,58,6,27,40,-60,-2,-58,63,-3,-10,57,41,-64,14,52,21,-23,-7,-5,36,75,2,18,-36,-60,38,7,37,0,-14,-19,-22,29,28,-8,0,68,-28,17,52,17,-8,0,8,-38,13,35,17,-68,40,-14,-10,-10,-7,-3,6,-11,4,-16,-10,-4,-10,6,62,45,24,-3,-54,-8,-7,52,86240
-34,7,39,0,-3,1,38,10,-26,-5,-31,76,-5,-24,14,-26,-39,7,-4,-33,0,-4,-34,49,-5,7,0,-11,71,36,46,-32,-20,58,51,-7,58,-3,-44,64,-33,-26,-3,1,-70,2,-15,7,-4,-5,12,58,-29,8,-19,-30,5,1,6,27,43,-46,73,54,69,-7,-36,28,-9,5,-15,-18,-27,38,-5,-4,-2,-65,16,13,-66,8,-4,78,-31,11,-45,-62,26,-39,-5,30,71,-39,-21,-48,21,-73,16,-41,-23,28,29,7,-13,1,-42,-21,5,77,-7,21,26,56,-38,-10,-34,13,52,-37,-3,-25,-15,44,-55,-8,-25,-60,-15,-16,7,26,-48,-3,48,0,1,10,77,8,35,60,27,-22,32,-23,26,-3,-17,13,-42,-8,29,-17,-14,11,-31,49,54,51,-2,29,-11,48,67,-52,25,-45,25,-23,-22,62,51,-29,3,57,17,-22,-18,-8,45,73,-14,25,-25,-41,64,4,52,0,-1,-1,-9,40,23,-10,-37,56,-1,24,52,-19,-5,-1,26,-46,29,-17,0,-19,25,-33,7,-1,4,0,6,20,13,-52,-14,-1,-27,0,46,56,-7,-5,-52,-4,-6,86,86241
-1,-21,21,0,-13,12,0,45,-27,36,-43,52,31,-37,3,-31,-5,0,0,-25,-27,1,1,20,15,52,10,21,-80,17,4,0,-18,-22,41,-21,60,-23,-32,23,17,63,0,-9,-2,3,-19,-8,-51,-23,33,-33,-43,13,-12,0,22,22,-13,-13,19,5,-52,55,23,-4,-56,-21,79,17,-18,-6,-60,28,21,30,-1,12,11,-18,-54,15,38,88,-41,33,-41,-27,-10,-6,-40,2,71,-34,5,-60,2,-55,3,-5,8,24,-10,-12,28,-17,-34,-22,31,60,-5,2,3,76,1,-45,-5,3,52,-34,17,-42,-21,0,-51,3,-3,-8,5,-13,0,16,7,23,1,0,0,54,-3,-1,9,3,-15,-94,-27,0,15,11,-39,51,-9,-12,-24,-17,11,0,-46,1,22,37,28,-4,7,4,52,-50,29,-40,-13,-26,5,-23,25,-46,4,56,30,-40,-16,-3,18,58,-28,12,-27,-33,56,-14,4,0,-15,-18,0,3,5,19,4,79,12,0,33,-37,7,0,24,-28,19,6,42,-100,0,-34,-7,-13,-4,-15,-8,2,1,-15,-19,-9,16,29,-2,55,81,-7,-48,-12,18,88,86243
-24,51,50,0,-5,-54,3,-9,0,-32,-6,29,-38,12,9,7,-10,39,17,56,28,-49,15,45,-62,3,0,1,52,50,2,16,-62,3,1,-17,-1,24,10,-19,-60,5,22,24,12,-13,0,8,14,-18,-18,4,-7,-32,-63,15,-33,-10,40,92,45,-63,54,13,-19,0,-52,-20,-6,-47,0,7,-60,30,-6,-30,8,3,-13,-8,-27,-54,-11,28,18,-16,5,-9,-28,-47,26,0,-25,-47,-33,-24,10,-27,-9,-48,-8,-8,30,-17,-9,-40,1,0,-16,-5,0,39,24,47,38,-34,-50,13,0,-46,-1,-21,0,-11,-28,-5,-46,-29,-5,-8,-12,42,6,-51,-9,0,25,35,1,-65,55,-8,-33,14,-16,-6,44,-32,-17,-7,-26,10,95,0,-8,23,-9,55,40,30,-49,-11,-5,-27,28,-58,-28,-58,-30,18,-57,6,40,-10,18,0,36,5,8,6,33,31,-16,43,0,-27,27,-17,46,0,-5,50,-2,54,1,6,39,-29,-57,15,25,-33,-30,0,0,0,35,-30,-17,10,0,54,7,-17,-66,18,36,-15,6,-33,-22,12,-54,-36,-11,11,-3,-5,5,-6,-31,25,186555
-23,-14,29,-16,-17,-46,7,62,-49,45,-51,38,47,8,6,9,-41,50,-19,-17,33,17,13,22,-12,-7,21,40,-42,33,19,3,-55,-33,32,-3,-11,-37,-21,14,-47,-9,15,18,-29,-19,-44,6,-10,-5,-17,-43,-50,0,-50,-2,-20,24,54,11,25,-59,-20,44,21,-44,-56,-84,60,-22,-44,-12,-32,0,20,43,1,7,-12,-28,-57,-41,27,82,1,-17,-14,-17,-58,-11,30,-22,19,16,0,-42,5,-55,-15,-3,8,11,7,-30,43,-86,-8,-45,47,0,-45,36,6,67,-44,-54,-7,-29,74,17,26,-37,-38,3,-30,-8,-8,-47,19,-23,-18,24,-31,-14,2,-23,21,1,-1,-16,24,-5,-82,-58,-76,-16,15,9,-20,63,-25,-6,18,-36,1,22,-20,8,24,-20,-12,-35,19,-35,75,-37,14,-34,-62,-22,-10,-29,27,-26,-12,77,55,1,-11,-1,-8,37,-22,24,-49,-51,76,-34,0,-16,-22,-26,-13,9,22,42,-47,41,-15,-21,35,-51,3,-22,-17,-6,34,12,42,-84,-31,-13,5,-15,-14,8,49,0,6,-37,-5,5,-13,51,-25,48,65,-36,-18,-8,-29,79,198198
-42,47,-2,0,-3,-42,-8,9,0,-1,-2,19,-14,36,2,6,-14,21,-37,13,57,-54,-6,48,-16,-7,-7,-13,24,2,-9,5,-85,16,1,0,17,11,-2,-22,-34,-5,15,45,-2,-30,0,11,7,-1,-14,23,-5,-23,-84,4,-16,-15,74,40,47,-39,34,34,-25,0,-40,-25,-1,-16,0,20,-46,21,-83,-3,4,36,-20,-14,-32,-43,-7,58,32,-11,-28,-47,18,-33,54,3,-17,-44,-26,-26,46,-34,-18,-57,-4,6,10,17,-79,12,-40,0,12,21,0,43,33,65,-6,-19,-58,50,0,-42,-12,4,0,-17,-20,2,-29,-17,-16,2,-34,0,9,-40,-12,0,47,20,42,-82,63,-7,19,-28,-24,-6,45,-44,19,10,-45,22,34,0,-20,16,-2,46,38,15,-35,1,-14,28,30,-47,-17,-46,14,-1,-60,37,44,-3,-33,0,39,3,22,23,19,23,20,1,0,-34,32,14,1,0,-3,46,-1,44,12,-15,0,-13,-24,49,44,-16,-26,0,13,-43,45,-47,11,-40,1,7,13,13,-83,13,12,-5,0,-10,-28,9,-58,-15,1,36,4,5,-23,-6,-15,60,204219
-32,31,44,0,-7,-50,-4,-21,0,-39,-2,23,-52,67,13,14,-40,49,-6,-13,20,-46,-2,20,-21,35,7,0,22,45,-4,35,-81,8,9,11,32,24,-13,19,-32,26,20,39,-16,-36,0,23,36,12,-1,8,0,-8,-79,30,-26,-1,55,-4,16,-34,26,35,23,0,-7,-38,14,-19,0,-2,-12,22,-11,-41,14,-18,2,-3,-10,-51,-30,7,66,2,30,-55,-8,-18,18,-1,0,5,-34,12,31,-11,-1,-48,-4,5,37,-11,-2,-39,-4,0,23,40,0,36,21,75,-5,-11,-45,-19,0,6,5,1,0,11,11,0,-19,0,-11,-10,-42,1,-15,-16,16,0,42,12,48,-62,61,-3,-35,-28,-37,2,25,-40,-25,-20,-35,-15,-5,0,-3,25,10,34,13,6,-15,-2,-9,9,31,-44,-7,-43,-14,-31,-75,44,21,9,-3,0,26,11,-16,-1,29,27,-24,2,0,-42,29,-11,-19,0,-7,32,-2,32,18,-3,-10,0,-13,-9,37,-14,-38,0,4,-3,23,-42,26,-26,-6,-21,26,11,-66,21,44,-7,9,2,-24,15,-66,-55,5,38,12,-4,29,-4,-26,6,204280
-15,21,37,-58,4,19,-33,46,-50,23,-13,34,20,-1,0,-2,-30,32,38,34,-15,13,60,28,-14,-39,1,-11,-19,34,-38,-12,-45,-29,21,-1,19,-24,19,-13,14,-9,-12,29,19,-25,-52,0,-5,-6,12,-46,-8,33,-45,-9,2,27,32,37,28,4,2,21,-12,-36,-46,-39,11,23,-51,18,-54,19,-47,21,-14,-41,-8,-19,-29,21,12,54,-12,13,6,-18,-10,-30,-13,-14,-59,31,-23,3,-4,-29,-8,-26,35,-15,25,-1,-40,-27,10,-34,47,21,-34,25,3,41,-11,-23,-29,13,40,27,5,-1,-44,14,5,1,-41,-10,17,4,-24,55,25,28,7,-52,31,-22,26,1,6,-60,-26,-15,-25,-3,14,-42,1,43,-13,3,41,-44,15,-14,-19,15,32,-13,25,-4,14,15,28,-19,34,-24,-15,29,-18,12,28,-24,35,42,38,-5,6,24,13,30,-5,52,-49,2,32,-1,-1,-58,2,10,0,25,-1,-10,-3,-14,-9,14,-3,-22,-16,-53,-7,19,22,-43,41,-27,-18,42,-1,-3,3,-14,44,-2,0,-5,-4,-14,-30,25,-8,24,21,-4,-5,-1,-1,52,205383
4,-5,38,0,-15,-71,-14,-5,0,-8,-44,-4,-54,55,10,-7,8,69,11,-40,6,-72,-12,56,-10,25,38,1,17,35,-18,-7,-74,44,1,-18,46,-19,5,51,-26,32,11,45,0,-37,0,-1,-8,-13,50,67,-42,18,-70,-7,9,4,33,77,57,-8,34,52,60,0,-38,-21,30,-35,0,-18,-33,45,14,-12,18,-13,-1,36,-72,-80,-43,70,34,49,-40,-36,-28,-78,5,7,74,3,-26,-45,45,-71,-3,-39,-2,51,20,-15,18,52,-6,0,66,52,0,42,8,75,-7,-38,-49,19,0,11,32,34,0,-1,-32,-11,-67,-32,8,-13,-48,9,10,-50,0,0,48,71,60,-72,68,10,55,16,-26,-2,18,-67,-17,-8,3,-17,72,0,-15,22,-45,83,18,69,-51,2,12,1,56,-63,8,-66,-38,-25,-78,33,24,-50,7,0,43,-7,-20,-16,45,0,-15,7,0,-89,62,-19,58,0,-14,-17,-15,73,6,1,-9,68,-11,13,47,-25,-35,0,74,-8,30,-69,77,4,1,-32,0,40,-77,7,61,-35,8,-30,10,4,-52,-67,12,55,27,73,-31,10,19,75,209232
-39,38,26,0,-5,-38,-12,-2,0,-19,-14,40,-50,23,2,-7,-36,62,-8,-2,78,-77,13,35,4,12,-20,2,57,29,-10,-1,-96,56,6,9,10,22,-28,2,-73,5,30,27,-39,-22,0,6,2,6,-19,56,-16,-27,-97,-2,-22,-6,89,79,38,-74,50,34,3,0,-27,-3,10,-10,0,13,-19,17,19,-19,17,21,-17,-9,-42,-38,-43,82,16,-19,25,-57,-24,-72,76,0,23,-19,-29,-21,21,-42,-19,-38,4,26,32,-7,25,-20,-26,0,35,4,0,37,25,88,-8,-38,-40,56,0,-19,-22,-21,0,16,-22,-21,-69,-25,-18,-8,-26,9,-38,-7,17,0,29,70,22,-80,66,-20,-20,0,-4,0,56,-36,0,-3,-41,-14,77,0,-12,27,-13,77,47,61,-6,-14,-19,30,57,-58,-24,-58,-23,-24,-44,16,47,-10,-7,0,51,-12,-10,10,12,41,0,11,0,-56,58,-12,16,0,-9,41,-21,77,17,-2,-10,28,2,52,37,-37,-26,0,-8,-26,54,-37,29,3,1,-5,8,-17,-81,23,60,-32,1,-29,-34,17,-46,-49,-15,29,3,-9,26,-2,-21,84,209361
-21,19,47,-7,-11,-30,32,48,-37,25,-38,36,42,31,14,-8,-22,19,5,-6,11,37,12,37,2,-6,7,30,22,44,32,4,-15,11,46,-12,26,1,-16,24,-35,-5,30,-3,-16,-2,-35,7,-2,-17,-5,10,-39,16,-17,5,-15,-16,40,67,44,-44,16,32,30,-29,-15,-51,20,-5,-35,24,8,14,35,26,12,17,5,-37,-66,-27,30,72,21,-5,14,-19,-33,-33,11,-12,17,-18,-23,-35,0,-63,1,-30,3,-4,29,3,44,-33,14,-35,34,10,-28,11,37,81,-1,-44,-17,23,65,-17,5,-24,-24,16,-28,8,-37,-37,3,-32,0,16,0,-9,19,-20,-5,-6,10,22,23,-27,-37,-45,-43,-12,29,11,-19,50,-22,13,67,-25,-29,34,-34,23,38,-11,-5,0,5,14,39,-43,25,-39,-22,-3,-10,0,34,-37,2,66,45,-10,15,25,18,35,-22,16,-38,-13,45,-3,-21,-7,-14,15,6,29,-3,27,0,11,0,5,12,-34,-10,-18,-9,12,31,0,31,-53,-8,-17,7,-19,27,21,21,19,13,-46,4,17,-27,51,-9,28,15,-13,8,-1,-23,73,209701
-7,33,49,0,-3,-20,-22,0,0,-67,-12,40,-24,2,13,-14,15,-16,33,-19,-39,-24,5,31,31,-6,-40,0,39,50,-23,-12,-17,-4,28,14,28,24,-20,28,-25,-7,27,2,-61,-3,0,5,24,17,-4,-6,-8,-8,-19,-11,-4,-13,-17,74,30,-18,37,25,33,0,-8,21,-37,-6,0,-6,-8,9,48,-65,11,-69,-8,-15,-43,-16,-9,65,2,-1,-2,-13,6,-52,-38,7,62,-44,14,-44,24,-43,-5,-11,6,84,31,-13,47,38,-33,0,-33,32,0,-8,32,57,-49,32,-14,48,0,-45,-38,1,0,23,-43,7,-54,-30,-13,-11,-2,-7,-61,-4,24,0,4,-66,46,-36,38,8,40,-3,23,-2,13,-21,-62,0,-7,4,81,0,-12,24,-11,47,46,-69,-4,1,-10,22,41,-63,-7,-61,4,21,-25,47,46,-13,32,0,30,-18,2,-5,12,39,-64,-5,0,-18,40,-11,90,0,-3,36,4,50,-39,0,-48,64,34,50,-22,32,18,0,23,-30,17,-21,-33,-10,6,-16,6,-3,-31,18,-16,-7,10,-23,-28,13,-31,-20,10,31,-39,27,-1,-6,-4,66,210212
-7,14,62,-8,-1,-16,38,25,-32,-9,-36,58,36,0,22,-5,1,-6,23,17,-29,6,25,27,21,39,-13,20,36,62,43,-12,-10,-10,35,1,-6,5,-17,32,-13,34,32,-4,-34,10,-33,0,3,1,-21,-16,-35,-8,-3,-16,-21,-9,0,57,26,-33,34,2,29,-18,-10,-4,30,-24,-33,-10,-2,18,56,-10,11,35,20,-27,-58,-13,34,62,-6,-23,-11,18,-1,-19,-34,-3,37,-47,-2,-39,-15,-61,19,-12,17,58,-1,-4,70,28,7,-31,-6,0,-19,-27,38,49,7,-26,-6,-14,50,-45,-19,-19,-15,23,-40,2,-17,-63,1,-18,9,16,-39,-30,26,-17,-1,2,-6,13,18,9,41,-14,-16,-18,38,18,-33,28,-15,15,58,-13,-17,35,-18,4,52,-2,-26,-7,4,-12,35,-38,11,-29,-3,19,6,-19,50,-18,30,51,15,-8,10,-1,23,65,-32,15,-33,-19,32,-3,52,-7,-1,17,0,4,-34,18,-5,21,17,-7,-24,-24,4,-17,-5,6,41,15,-7,-18,-5,28,0,6,12,26,-12,-2,19,-58,1,27,2,38,-5,4,20,-33,-18,0,-28,62,210287
-30,-14,45,0,-6,0,39,21,0,66,-75,96,0,26,22,11,15,-21,26,-34,3,0,34,68,-73,20,-2,0,54,52,37,10,-42,32,64,21,36,-22,-55,38,-31,15,-15,17,-31,29,0,7,-34,21,1,35,-75,10,-37,7,2,60,-25,33,71,-21,82,60,34,0,4,27,5,-10,0,-14,12,66,54,70,-12,-27,23,56,-92,-3,-2,26,12,-3,-20,-20,-25,-20,6,25,94,-47,52,-71,24,-92,22,-96,17,43,14,-33,65,-7,-61,0,-45,39,0,24,-29,57,23,-19,-100,-14,0,-49,0,1,0,87,-63,-28,-19,-30,34,-24,31,23,-26,4,83,0,18,22,-18,41,20,23,-28,24,33,-1,64,-60,-14,15,-25,-25,38,0,56,0,-29,19,17,12,2,15,36,21,69,-20,9,-24,-19,11,24,-33,21,-23,27,0,20,12,-21,-11,62,91,-13,22,0,-73,71,-30,32,0,-7,-19,-30,21,30,0,24,83,-69,-26,52,-5,41,0,5,-58,74,-48,-39,4,28,-36,6,3,41,-12,-24,-1,19,-30,20,-5,28,-1,14,63,7,16,-28,-6,3,23,210822
-14,50,52,0,-7,-5,-13,58,0,-13,-10,43,15,54,3,-10,-36,26,-12,-13,0,-29,-22,52,43,22,4,23,6,52,-14,-11,-32,-9,9,2,-16,-4,-24,43,-37,14,30,2,-26,-2,0,-2,6,5,0,-5,-12,-24,-29,-12,-37,-4,49,88,58,-37,5,10,45,0,-62,-70,29,-7,0,48,-54,-10,25,-13,15,-39,-13,-26,-45,-7,17,83,41,0,25,-8,-35,-55,3,-40,-10,-19,-28,-27,-4,-42,-16,-9,-8,35,-6,-11,27,4,24,0,8,-23,0,-11,15,68,-35,2,-12,14,0,-17,0,-8,0,-11,-29,6,-54,-21,21,-11,-2,17,-25,-1,-9,0,5,2,40,-42,33,8,11,-61,-76,-11,35,-40,-34,55,-18,35,91,0,-4,30,-21,51,45,2,-1,0,20,20,38,-33,-27,-35,-34,-9,-33,40,51,-19,-9,0,58,-11,40,48,-12,46,-38,17,0,-17,38,-14,41,0,-7,52,7,48,-37,20,-39,-4,42,9,-22,2,-33,0,-14,22,29,-36,5,-52,-37,-15,-2,-6,-44,20,25,-6,2,-24,-32,17,-28,14,-2,9,21,-20,29,6,-34,87,210923
6,-58,100,0,-12,-16,-17,66,0,1,-100,83,25,27,26,-26,31,12,24,-25,-18,-8,7,38,-14,4,-6,30,-7,87,-10,-49,-42,-5,78,13,64,-3,-58,41,-42,3,32,20,-40,16,0,-15,-28,14,-12,0,-100,3,-33,-46,-13,47,23,-12,42,-45,7,76,42,0,-10,-43,49,-14,0,20,-13,39,79,-3,19,-20,34,-30,-100,-11,34,83,25,-16,-45,3,20,-65,-23,22,66,-19,17,-34,0,-100,30,-12,17,52,-10,-52,100,73,-11,0,14,57,0,1,67,100,-51,-14,0,-2,0,-15,-7,0,0,48,-32,-22,-61,-13,14,-30,15,3,-43,-24,56,0,26,10,82,15,39,36,76,-55,-42,-10,61,-20,-55,71,-2,-49,-25,0,41,45,-26,43,72,4,-16,-7,19,13,91,-58,26,-50,23,-33,-7,71,78,-24,32,0,30,-33,-58,22,46,90,-52,1,0,-57,93,-49,41,0,-15,-52,-31,41,-20,26,-52,70,-22,5,-18,0,30,0,34,-15,58,-32,13,-67,20,-16,-13,31,13,20,2,-23,21,-35,8,34,-2,18,-10,76,39,-9,-40,19,-22,84,212546
